# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = sblrc_blr_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = sblrc-blr.data.R
# init = 2 (Default)
# random
#   seed = 1540963
# output
#   file = 2.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
-163.264,0.932129,0.105987,4,23,0,165.66,0.999483,0.998512,0.997659,0.998813,0.998249,0.903359
-163.264,0.011994,0.152263,1,3,0,164.724,0.999483,0.998512,0.997659,0.998813,0.998249,0.903359
-164.609,0.980739,0.0200961,4,15,0,165.646,0.999382,0.999079,0.997581,0.998294,0.998199,0.902872
-163.564,0.99407,0.0329427,6,79,0,166.12,0.999445,0.998597,0.999103,0.998721,0.999065,1.03101
-165.772,0.901561,0.0554433,5,63,0,170.427,0.999909,1.0002,0.999349,1.00037,1.00004,0.971336
-165.813,0.978244,0.0732587,4,23,0,168.525,1.00041,0.998149,0.997703,0.998424,0.99829,0.923623
-164.139,0.826801,0.116858,4,15,0,167.059,1.00046,1.00018,0.999488,0.999956,0.999482,0.918169
-164.139,0.123502,0.126912,4,31,0,168.04,1.00046,1.00018,0.999488,0.999956,0.999482,0.918169
-165.602,0.980997,0.0241538,4,15,0,166.85,1.00118,0.9997,0.998784,0.999912,1.00015,0.920885
-164.482,0.974088,0.0386976,4,31,0,168.606,1.00056,0.999546,0.998752,0.999035,0.998758,0.917652
-163.326,0.923542,0.0605491,4,31,0,168.745,0.999602,0.998781,0.998227,0.999473,0.999103,0.946079
-164.441,0.87275,0.0832892,5,39,0,165.901,1.00036,0.999342,0.998724,0.999943,1.00006,1.10939
-163.011,0.959589,0.100937,4,27,0,165.814,0.999259,0.998029,0.997378,0.998895,0.998313,1.06144
-165.006,0.344097,0.150117,3,11,0,167.331,0.998037,0.997792,0.997349,0.997411,0.998243,1.04695
-168.376,0.99579,0.0515424,6,95,0,169.952,1.00065,0.999996,0.998556,1,1.00031,0.876477
-167.031,0.972464,0.0834022,4,15,0,170.031,0.999335,0.997742,0.996382,0.998216,0.997526,0.894947
-164.943,0.676715,0.12696,2,3,0,167.13,0.99916,0.997343,0.997608,0.998068,0.997692,0.898966
-164.829,0.983313,0.0965964,2,3,0,165.751,0.998623,0.998087,0.996758,0.998076,0.997346,0.897651
-163.101,0.383951,0.149794,3,7,0,165.512,0.9994,0.99881,0.997979,0.998813,0.998052,0.922484
-162.706,0.98155,0.0583196,3,15,0,164.008,0.999578,0.998586,0.998009,0.99868,0.99888,0.93192
-162.627,0.724334,0.0898482,2,3,0,164.044,0.999479,0.999036,0.998334,0.998793,0.998624,0.929527
-162.282,0.636491,0.0768259,5,39,0,166.245,1.00002,0.999201,0.998363,0.999646,0.998971,0.984013
-161.981,0.949483,0.0539927,3,15,0,164.729,0.999378,0.998593,0.997712,0.998427,0.998056,0.982687
-161.981,0.468595,0.0768197,1,3,0,166.875,0.999378,0.998593,0.997712,0.998427,0.998056,0.982687
-165.254,0.962713,0.0373029,6,95,0,166.586,1.00074,1.00032,0.999264,1.00059,0.999676,1.18004
-163.443,0.984322,0.0545313,5,39,0,166.575,0.998505,0.997036,0.996627,0.997468,0.997134,1.07829
-162.08,0.946776,0.083216,4,31,0,165.371,1.00034,0.999012,0.998492,0.999048,0.998797,1.02258
-163.844,0.370647,0.116392,4,31,0,167.64,0.999931,0.998282,0.997518,0.998791,0.998098,1.12491
-163.366,0.981663,0.0463257,5,63,0,165.682,1.00003,0.998569,0.99795,0.999509,0.999135,1.01782
-162.029,0.985884,0.0698264,3,7,0,164.196,1.00024,0.99955,0.9989,0.999386,0.999355,1.00041
-163.674,0.589958,0.105708,3,15,0,165.017,1.00125,1.00057,0.99962,1.00021,0.999759,1.01668
-167.945,0.685679,0.0683183,2,3,0,169.203,1.00056,0.999754,1.00092,1.00035,1.00071,1.01271
-168.131,0.974955,0.0543781,4,23,0,171.46,0.997412,0.996884,0.997394,0.997013,0.997894,1.00332
-165.607,0.997775,0.0799837,4,31,0,170.684,0.999351,0.999339,0.998962,0.999253,0.999723,0.955123
-163.957,0.984386,0.122905,2,7,0,166.519,0.9989,0.997513,0.997679,0.998485,0.998451,0.970608
-163.957,0.0732668,0.182786,1,3,0,165.874,0.9989,0.997513,0.997679,0.998485,0.998451,0.970608
-166.305,0.928363,0.0406637,3,7,0,169.199,0.998901,0.996972,0.997879,0.998473,0.998364,0.969639
-162.896,0.977443,0.0539374,3,7,0,168.399,0.999298,0.99853,0.998226,0.998021,0.998414,0.969683
-163.256,0.86433,0.0789122,2,3,0,164.362,0.999335,0.998476,0.998086,0.998757,0.997679,0.971966
-162.962,0.999604,0.091211,4,31,0,165,0.999656,0.99925,0.99862,0.999023,0.999438,1.04976
-162.01,0.395489,0.138674,3,15,0,164.419,0.999793,0.998825,0.998026,0.999027,0.998951,1.03983
-162.62,0.972484,0.0616822,4,31,0,165.021,0.999691,0.998734,0.997497,0.998683,0.998263,0.960493
-164.302,0.826329,0.0885774,4,15,0,167.621,0.999891,0.998645,0.998491,0.999549,0.998885,0.892881
-162.828,0.783512,0.094513,5,39,0,166.462,0.999591,0.999042,0.998619,0.998803,0.998764,1.11262
-164.269,0.625887,0.0925163,2,3,0,165.304,0.999333,0.998622,0.998549,0.999678,0.998839,1.11048
-166.235,0.949399,0.066214,4,31,0,168.33,0.99879,0.998432,0.996609,0.999255,0.998037,1.05693
-164.457,0.994587,0.0901513,3,7,0,166.709,0.999454,0.99846,0.996642,0.998781,0.998068,1.05764
-165.184,0.845036,0.133758,4,23,0,167.249,0.997844,0.996952,0.997523,0.997786,0.997459,1.02246
-163.926,0.35811,0.147493,3,11,0,167.905,1.00069,0.998631,0.998635,0.998725,0.998914,0.981113
-162.736,0.786631,0.0628688,5,39,0,171.538,0.999339,0.999014,0.998345,0.99947,0.998802,1.0178
-165.011,0.786488,0.062051,3,7,0,167.623,0.998747,0.998678,0.99862,0.999046,0.999082,1.01724
-163.957,0.960158,0.061231,3,7,0,168.258,1.00046,0.998798,0.997987,0.998904,0.99818,1.00266
-162.56,0.891851,0.084387,2,7,0,165.861,0.999775,0.998581,0.998739,0.999358,0.998572,1.00427
-163.926,0.569468,0.101742,4,31,0,166.395,0.999013,0.998041,0.997889,0.997649,0.998555,1.08762
-164.915,0.861789,0.0662429,5,39,0,169.315,1.00089,1.00012,0.998724,1.00014,1.00039,1.02263
-164.07,0.795118,0.075387,4,31,0,169.642,0.999659,0.998312,0.997104,0.998046,0.99755,1.07288
-162.767,0.888068,0.075551,2,3,0,165.718,0.999189,0.997896,0.997293,0.997897,0.998244,1.07414
-162.77,0.975558,0.0901728,3,7,0,163.436,0.99878,0.998498,0.99752,0.997903,0.997924,1.06358
-164.148,0.738342,0.126583,4,27,0,165.512,1.00115,0.999453,0.999626,1.00059,0.99972,1.00325
-162.693,0.927585,0.113842,4,15,0,165.821,0.999941,0.998958,0.998301,0.99932,0.998231,1.00877
-162.799,0.517605,0.145611,2,7,0,163.559,0.998946,0.998718,0.998052,0.998933,0.998039,1.00591
-163.29,0.825669,0.0870969,4,27,0,166.247,1.00072,0.99896,0.998972,0.999617,0.99968,0.973652
-163.939,0.882228,0.0922505,3,11,0,165.496,0.998992,0.997348,0.997014,0.997223,0.997749,0.972049
-166.177,0.319043,0.108328,2,7,0,175.828,0.999167,0.997044,0.998282,0.9981,0.998039,0.948364
-164.565,0.952206,0.045434,5,39,0,170.199,1.00055,1.00057,0.998847,0.99969,0.999166,1.01913
-163.134,1,0.0606823,3,7,0,165.474,1.00024,0.998685,0.998927,0.999563,0.999537,1.00987
-162.773,0.581132,0.0881629,2,3,0,167.864,1.00014,1.00001,0.998927,0.999641,0.999137,1.01104
-164.368,0.861109,0.0599939,3,15,0,166.046,1.00018,0.998555,0.998609,1.00001,0.998735,1.00978
-163.176,0.990701,0.0677114,3,15,0,166.401,0.998918,0.998354,0.99734,0.997607,0.997532,1.02282
-165.38,0.82123,0.0962664,3,7,0,166.005,0.998507,0.996702,0.996778,0.997803,0.996637,1.02807
-164.126,0.884708,0.100903,4,31,0,167.381,0.998819,0.997807,0.997573,0.998437,0.998783,1.00246
-164.793,0.534823,0.11833,2,3,0,167.987,0.999787,0.998295,0.998463,0.998187,0.997621,1.00801
-163.702,0.955841,0.0746534,4,23,0,168.099,0.999295,0.99963,0.998209,0.998835,0.998374,1.04498
-165.248,0.883445,0.0992195,2,7,0,166.683,1.00058,0.998335,0.999154,0.999487,0.999832,1.0455
-165.147,1,0.115882,2,7,0,167.12,0.998136,0.998808,0.996922,0.997949,0.997474,1.04315
-166.561,0.133865,0.165726,3,7,0,168.438,0.998562,0.997207,0.995586,0.997562,0.997805,1.04781
-165.258,0.999594,0.0523033,5,55,0,168.582,1.00071,1.0007,0.999747,1.00055,0.999564,0.94475
-164.102,0.95276,0.0747655,3,15,0,167.132,1.00029,0.999574,0.999551,1.00024,0.999712,0.935793
-162.988,0.834533,0.0982986,2,3,0,164.568,1.0007,0.999556,0.999182,0.999531,0.999322,0.93582
-164.958,0.280267,0.105216,5,33,0,168.764,1.0001,0.99894,0.998229,0.99881,0.99765,1.05886
-162.649,0.990261,0.0434874,3,15,0,167.193,1.00028,0.998619,0.998682,0.998923,0.998621,1.05596
-163.029,0.983057,0.0608926,3,15,0,164.974,1.0006,0.999798,0.99918,1.00002,1.00004,1.05582
-162.541,0.917351,0.0840163,3,11,0,164.189,0.999102,0.998828,0.997984,0.998845,0.998723,1.05524
-163.304,0.574501,0.103446,2,3,0,165.596,0.999261,0.998106,0.998621,0.998183,0.99844,1.05875
-165.726,0.908864,0.0712161,5,55,0,170.044,1.00082,0.999645,1,0.999557,1.00046,0.959499
-162.839,0.925748,0.0863581,4,23,0,167.608,0.99922,0.999018,0.998617,0.9991,0.998895,0.987859
-163.407,0.851575,0.107583,2,7,0,164.644,0.999935,0.998355,0.998886,0.999244,0.999271,0.989622
-163.575,0.925955,0.118193,2,7,0,167.098,0.998983,0.998291,0.996796,0.997772,0.997428,0.978285
-163.575,0.0321138,0.1469,3,11,0,169.185,0.998983,0.998291,0.996796,0.997772,0.997428,0.978285
-164.19,0.923974,0.0412681,3,15,0,168.296,0.999187,0.99727,0.997898,0.997638,0.998118,0.993664
-163.627,0.988498,0.0512286,3,15,0,166.234,0.999449,0.998895,0.997188,0.999113,0.998186,1.00617
-165.884,0.971043,0.0706344,5,31,0,169.386,0.999172,0.999418,0.997606,0.998608,0.997988,0.907021
-167.321,0.346964,0.0944266,2,3,0,170.878,0.999828,0.997658,0.997357,0.998392,0.998942,0.90521
-166.461,0.99468,0.0452804,3,15,0,171.974,0.999189,0.999532,0.998955,0.999121,0.998515,0.897071
-163.347,0.999205,0.0628843,3,7,0,166.557,0.999869,0.998951,0.998309,0.99896,0.998939,0.891634
-162.113,0.781607,0.0877846,4,23,0,165.806,0.999361,0.998536,0.998291,0.998755,0.998102,1.01536
-163.98,0.751302,0.0858835,3,11,0,165.41,0.999479,0.998983,0.999237,0.998529,0.998752,1.02031
-166.985,0.672248,0.080012,2,7,0,168.42,0.999982,0.998028,0.997826,1.00001,0.998709,1.01923
-167.426,0.985599,0.0656465,3,15,0,170.274,1.00075,1.0006,0.999834,0.998911,0.999591,1.04641
-163.535,0.846375,0.0892492,2,3,0,169.251,1.00068,0.999059,0.999666,0.999656,0.999143,1.04274
-163.17,0.895285,0.0968794,3,15,0,165.849,0.998529,0.997926,0.996734,0.997809,0.997111,1.04977
-163.836,0.773887,0.113646,2,3,0,164.55,0.998731,0.997006,0.997229,0.997344,0.997842,1.04589
-162.844,0.898236,0.109767,2,3,0,164.446,0.998658,0.998398,0.997016,0.998132,0.997606,1.04418
-163.521,0.775881,0.129183,2,3,0,164.032,0.998503,0.996955,0.997137,0.997523,0.997688,1.04561
-162.86,0.201209,0.125139,3,11,0,169.241,0.999632,0.998649,0.997443,0.998436,0.997851,1.04124
-162.749,0.995926,0.0489692,5,47,0,164.727,0.99968,0.999114,0.998129,0.999047,0.999212,0.964605
-162.254,0.926533,0.0672635,5,39,0,164.8,0.999347,0.998616,0.998614,0.998989,0.998674,1.01725
-168.222,0.50142,0.0827038,3,7,0,170.782,1.00044,0.998245,1.00023,0.999032,0.999685,1.05803
-165.377,0.975488,0.0522536,3,7,0,172.09,1.00054,1.00086,0.999035,1.00046,0.999399,1.06394
-163.527,0.767636,0.0693048,2,3,0,169.527,1.00038,0.999773,0.9994,1.00046,0.999755,1.06626
-162.468,0.959687,0.0664363,3,15,0,165.828,0.999662,0.998762,0.998123,0.998294,0.99864,1.06529
-165.273,0.564526,0.0857735,2,3,0,166.322,0.998429,0.998816,0.998209,0.998853,0.998817,1.06966
-163.292,0.983778,0.0600578,3,7,0,166.753,0.999549,0.999087,0.997606,0.998236,0.998346,1.07219
-165.057,0.969596,0.0803676,4,15,0,166.261,0.998089,0.997434,0.995878,0.997079,0.996413,1.07923
-171.568,0.462421,0.105047,2,7,0,173.775,0.996992,0.997909,0.995766,0.996515,0.995376,1.08407
-168.892,1,0.0630649,3,7,0,172.897,0.99675,0.997419,0.995399,0.996475,0.995634,1.08074
-166.44,0.787625,0.0862693,4,31,0,175.143,0.999607,0.998948,0.999499,0.998476,0.99828,1.15103
-165.258,0.996548,0.0852596,3,15,0,169.129,1.00065,0.999395,0.999063,1.00009,1.0002,1.16669
-163.808,0.80388,0.115707,4,15,0,167.661,0.998432,0.998196,0.997281,0.998725,0.998068,1.07269
-163.639,0.992021,0.117106,4,31,0,165.874,0.998516,0.998072,0.996922,0.998188,0.997072,1.01314
-163.639,0.000561012,0.157421,3,15,0,167.408,0.998516,0.998072,0.996922,0.998188,0.997072,1.01314
-163.399,0.957351,0.0475187,3,15,0,166.624,0.999674,0.998441,0.998365,0.997911,0.998584,1.02639
-162.598,0.979795,0.0606903,3,7,0,164.499,0.999077,0.998437,0.997299,0.998754,0.997869,1.02367
-163.306,0.926466,0.0800491,4,23,0,164.239,0.999747,0.998274,0.99715,0.998479,0.998578,1.02866
-162.298,0.948008,0.0973543,4,31,0,165.406,0.999403,0.998794,0.998427,0.9988,0.998734,1.07943
-164.05,0.768966,0.122123,3,11,0,164.663,0.999443,0.998466,0.997198,0.998934,0.998016,1.13566
-164.072,0.814021,0.1173,4,15,0,166.366,0.999853,0.999691,0.998669,0.999219,0.999811,1.06879
-163.312,0.558036,0.120461,2,7,0,168.151,0.999473,0.998589,0.997844,0.998669,0.997604,1.0666
-163.29,0.945558,0.0847695,4,31,0,166.471,1.00005,0.998835,0.998497,0.999208,0.999679,1.02801
-163.532,0.748289,0.105726,4,31,0,166.646,0.998601,0.997317,0.996496,0.997318,0.997685,1.06178
-164.006,0.929356,0.0985893,3,7,0,165.188,0.997999,0.99703,0.997109,0.997053,0.997401,1.06166
-164.444,0.882756,0.119885,4,27,0,165.859,1.00122,1.00062,0.999073,1.00024,1.00011,0.991706
-164.444,0.00496623,0.136047,1,1,0,169.27,1.00122,1.00062,0.999073,1.00024,1.00011,0.991706
-165.349,0.990913,0.0429667,4,15,0,166.108,1.00133,1.00013,1.00073,1.00028,0.999815,1.00083
-166.903,0.91605,0.0571683,3,7,0,167.979,1.00083,1.00076,0.999211,1.00114,1.00063,1.00242
-167.127,0.996376,0.0681426,4,31,0,169.658,1.00229,1.00052,1.00119,1.00059,1.00049,1.01962
-166.115,1,0.0911346,2,3,0,167.977,1.00138,1.00102,1.00014,1.00092,1.00125,1.02157
-164.537,0.970781,0.122336,3,7,0,166.522,1.00179,0.999991,1.00022,1.00066,1.0005,1.02484
-164.537,1.26149e-05,0.157224,4,15,0,171.171,1.00179,0.999991,1.00022,1.00066,1.0005,1.02484
-163.701,0.98432,0.0501685,4,31,0,166.603,1.00154,0.999899,0.999743,1.00041,0.999964,1.05257
-162.575,0.982792,0.0657996,4,15,0,164.492,0.999596,0.999281,0.998693,0.999355,0.998625,1.06212
-165.285,0.930867,0.0859929,3,15,0,169.392,1.00212,1.00065,1.00044,1.00081,1.00104,1.05148
-167.869,0.587565,0.104236,2,3,0,168.864,1.00185,1.00062,1.00172,1.00144,1.00061,1.05554
-166.437,0.933927,0.077542,3,7,0,171.029,1.00184,1.0011,0.999418,1.00091,1.0009,1.07533
-165.012,0.926803,0.0943314,4,23,0,168.773,1.00082,1.00014,1.00049,1.00066,0.999744,1.09396
-163.977,0.708525,0.113495,4,15,0,168.628,0.998786,0.998786,0.997643,0.998306,0.997793,1.13689
-164.26,0.828732,0.10031,3,11,0,167.333,1.0011,0.999121,0.999114,0.99977,0.999557,1.13225
-164.962,0.860694,0.105036,3,7,0,165.802,1.00077,0.998366,0.998441,0.99909,0.999052,1.1392
-164.831,0.66208,0.114996,4,19,0,169.084,0.999765,0.999239,0.999522,0.999468,0.999958,1.05578
-162.71,0.863689,0.0953252,4,23,0,166.551,0.999205,0.997649,0.997888,0.99824,0.997905,0.983574
-162.839,0.813068,0.104777,4,31,0,163.892,0.998698,0.998607,0.997418,0.998145,0.998168,0.990368
-163.101,0.614266,0.107283,3,11,0,165.084,1.00021,0.998788,0.998583,0.998528,0.999159,0.984036
-162.478,0.968024,0.0833434,3,15,0,164.546,0.998861,0.997765,0.997071,0.997902,0.997473,0.977872
-162.373,0.863275,0.105807,4,15,0,164.296,1.00073,0.999291,0.999209,0.999685,0.999336,1.01014
-162.605,0.601847,0.116092,2,3,0,164.71,1.00046,0.999201,0.999349,0.999502,0.999644,1.00231
-164.08,0.878288,0.0887963,3,7,0,164.306,1.00037,1.00009,0.999124,1.0006,0.999403,1.00258
-164.165,0.88334,0.0994552,4,15,0,165.555,0.999713,0.998248,0.997678,0.997558,0.998346,1.02119
-162.627,0.658499,0.112107,2,7,0,166.689,0.999727,0.999038,0.998461,0.999726,0.998806,1.02039
-162.487,0.817383,0.0928409,2,7,0,164.546,0.999985,0.99893,0.998266,0.998579,0.99909,1.02786
-164.007,0.752248,0.0955974,5,39,0,166.929,0.998246,0.998491,0.997293,0.99779,0.997785,1.08814
-165.798,0.904027,0.0900638,2,3,0,166.098,0.998051,0.998753,0.996992,0.9975,0.997686,1.08977
-166.972,0.785653,0.104319,2,3,0,170.154,0.998757,0.996217,0.9967,0.997707,0.996777,1.09508
-166.16,0.961838,0.10284,4,15,0,169.676,0.998911,0.999559,0.997777,0.998013,0.998671,1.08263
-162.416,0.87348,0.12868,3,15,0,166.549,0.998943,0.997733,0.997352,0.997832,0.998119,1.03173
-163.053,0.489127,0.142762,4,15,0,164.037,0.999,0.997684,0.998058,0.998512,0.997858,1.01854
-163.053,0.704906,0.0943368,2,7,0,167.013,0.999,0.997684,0.998058,0.998512,0.997858,1.01854
-162.241,0.999021,0.0834622,3,15,0,163.425,0.999968,0.999019,0.997978,0.999371,0.998794,1.00616
-163.953,0.832803,0.109597,4,31,0,164.954,1.00098,0.999806,0.998822,1.00054,0.999602,1.05259
-167.487,0.609053,0.115079,4,31,0,169.963,1.00033,0.999907,0.998382,1.00099,0.998973,1.06488
-167.223,0.958604,0.0896163,3,7,0,170.214,1.00103,1.00023,0.998829,0.99915,1.0005,1.06979
-167.383,0.919337,0.111287,3,15,0,170.601,1.00121,0.999731,1.00067,1.00021,1.00113,1.09367
-165.389,0.874042,0.131045,2,3,0,168.261,1.00103,1.00061,0.998954,1.00063,0.99932,1.08834
-165.389,0.443758,0.145209,2,7,0,171.461,1.00103,1.00061,0.998954,1.00063,0.99932,1.08834
-165.522,0.764625,0.0910148,4,19,0,173.003,1.00154,1.00032,0.999901,1.00078,1.00111,1.03543
-162.528,0.975604,0.0873151,3,15,0,166.298,0.999575,0.998553,0.998238,0.998835,0.999156,1.02514
-162.788,0.89499,0.110624,2,3,0,163.787,0.999541,0.998714,0.998661,0.998732,0.9981,1.03058
-163.641,0.976685,0.125933,4,31,0,165.37,0.999561,0.998218,0.997276,0.998264,0.997941,1.13741
-163.641,0.218099,0.159486,2,7,0,167.59,0.999561,0.998218,0.997276,0.998264,0.997941,1.13741
-163.45,0.938199,0.0747543,5,47,0,166.329,0.999813,0.998412,0.998204,0.998858,0.999005,0.912525
-162.834,0.967807,0.0900377,2,7,0,164.1,0.999449,0.999022,0.998288,0.999029,0.998541,0.920689
-162.696,0.785224,0.112622,2,3,0,163.468,0.999965,0.998649,0.998438,0.998794,0.998787,0.922874
-164.321,0.572342,0.110988,4,19,0,167.286,0.99848,0.998539,0.996699,0.998515,0.99784,1.007
-165.611,0.904534,0.0829773,2,7,0,166.999,0.997979,0.998131,0.996538,0.998313,0.997986,1.00311
-163.507,1,0.0955032,2,3,0,165.776,0.999065,0.997723,0.996847,0.997586,0.997173,1.0102
-163.312,0.715349,0.124281,4,23,0,164.976,1.00112,0.999871,0.99961,1.00012,1.00023,1.066
-162.704,0.776008,0.111909,3,15,0,165.419,0.999983,0.998532,0.998452,0.998908,0.998725,1.10991
-163.809,0.550646,0.108998,3,11,0,166.06,0.999675,0.998924,0.997903,0.99835,0.997784,1.09055
-163.115,0.917285,0.0794875,3,13,0,165.412,1.0001,0.999638,0.999032,0.999696,0.998764,1.08233
-163.734,0.913234,0.0928629,4,31,0,166.158,1.00007,0.999897,0.998158,0.999722,0.999418,1.01479
-162.434,0.969741,0.107859,4,27,0,165.706,0.999826,0.99895,0.998452,0.999117,0.999053,1.0999
-162.293,0.795094,0.134563,4,27,0,164.198,0.998993,0.997978,0.997878,0.997921,0.998033,1.02744
-162.293,0.00266331,0.134268,1,1,0,166.845,0.998993,0.997978,0.997878,0.997921,0.998033,1.02744
-162.088,0.985164,0.0489169,4,23,0,163.196,0.99974,0.999216,0.998577,0.998785,0.99881,1.01329
-163.332,0.850745,0.0622484,5,47,0,166.203,0.998279,0.997629,0.996907,0.998011,0.997922,1.05759
-163.914,0.926197,0.0667494,5,39,0,166.17,0.999577,0.99967,0.999218,0.999833,0.999337,0.999193
-162.249,0.765308,0.0787143,3,7,0,167.598,1.00038,0.998935,0.99846,0.998955,0.998805,1.01845
-163.916,0.661085,0.0757251,3,11,0,167.604,1.00005,0.999593,0.999434,1.00037,0.999369,1.01205
-162.94,0.976997,0.0639014,4,27,0,165.287,1.0005,0.998829,0.998903,0.999782,0.99907,0.998668
-163.077,0.891408,0.0802478,4,23,0,165.961,0.999627,0.998194,0.998253,0.998952,0.998119,0.951392
-163.757,0.837679,0.090439,2,3,0,164.384,0.999245,0.998997,0.998196,0.99855,0.999099,0.953101
-166.405,0.601547,0.0952514,1,3,0,167.515,0.99894,0.999559,0.997889,0.998509,0.99906,0.957697
-165.635,0.950887,0.0746814,5,39,0,169.891,0.999352,0.998144,0.997493,0.999659,0.998522,1.10544
-166.326,0.91586,0.0905901,4,19,0,168.851,1.00089,1.00023,0.998294,0.99898,0.999693,1.06543
-164.325,0.814179,0.105122,3,15,0,171.517,0.998483,0.997317,0.996424,0.997296,0.997743,1.12002
-166.025,0.782482,0.107454,4,19,0,167.709,1.00114,1.00001,0.998421,0.999648,0.999304,1.18242
-163.733,0.771049,0.105596,4,23,0,171.703,0.997999,0.998044,0.997311,0.997878,0.997337,1.01764
-163.506,0.804674,0.102319,3,11,0,165.764,1.00071,0.99988,0.998362,0.999486,0.999483,1.00439
-164.298,0.702405,0.103358,2,3,0,165.476,0.999932,0.999358,0.998562,0.999735,0.999945,1.00453
-170.543,0.455884,0.0920409,2,3,0,171.567,1.00209,0.99903,0.999785,0.999735,0.999024,1.00092
-163.091,0.947422,0.0605509,3,7,0,172.568,1.0003,1.00023,0.999265,0.999817,0.999596,1.004
-165.297,0.716646,0.0729472,3,7,0,167.753,1.00166,0.999647,1.00023,0.999997,1.00039,0.999311
-164.963,0.983078,0.0661881,5,47,0,167.47,0.997599,0.99761,0.996384,0.997467,0.996989,1.13108
-165.751,0.636696,0.0832195,3,7,0,169.63,0.99877,0.996461,0.996825,0.997489,0.997013,1.12785
-167.846,0.825386,0.0684939,4,23,0,173.409,0.998098,0.998563,0.998884,0.998672,0.998289,1.14027
-163.995,1,0.0709973,2,3,0,168.314,0.999375,0.998498,0.998593,0.998168,0.998638,1.13514
-162.382,0.992376,0.0909922,5,39,0,165.2,1.00019,0.999295,0.998263,0.998826,0.998898,1.0226
-163.109,0.57038,0.115437,3,7,0,165.05,1.00007,1.00004,0.999341,0.999874,0.999454,1.04124
-163.679,0.8853,0.0877444,3,15,0,165.588,0.999495,0.998825,0.999315,0.998862,0.998725,1.0063
-162.678,0.88839,0.097714,4,31,0,166.191,1.00001,0.999089,0.99882,0.999459,0.999487,1.07815
-163.319,0.667624,0.109179,3,11,0,165.076,0.998969,0.998377,0.998332,0.999093,0.998128,1.04941
-164.094,0.829886,0.0934535,3,15,0,166.566,0.99953,0.998309,0.998943,0.998383,0.999084,1.06183
-167.162,0.850665,0.0972898,2,3,0,168.373,0.999456,0.99835,0.999926,0.998719,0.999087,1.06535
-162.583,0.999329,0.103827,3,15,0,168.666,1.00046,0.999108,0.999222,0.999228,0.999102,1.05605
-164.054,0.969288,0.132385,3,7,0,164.43,1.00111,1.00066,0.999758,1.0009,0.999955,1.04463
-162.658,0.103192,0.162696,3,11,0,166.299,1.00063,0.999164,0.999053,0.999523,0.998895,1.02035
-162.85,0.911713,0.0710112,5,47,0,165.815,0.999521,0.998324,0.997465,0.998395,0.997812,0.952848
-166.883,0.615338,0.0815096,5,43,0,169.04,0.998784,0.99826,0.996896,0.997229,0.998554,1.16281
-167.827,0.960298,0.0657178,3,7,0,171.106,0.999509,0.998423,0.996008,0.997978,0.997343,1.15621
-168.727,0.802048,0.0798866,3,7,0,173.183,0.999135,0.997473,0.995946,0.998892,0.997619,1.15821
-166.334,0.991988,0.0804366,5,47,0,171.366,1.00077,0.99991,0.997895,0.998952,0.999534,1.00021
-164.257,1,0.10141,2,3,0,167.311,0.999396,0.999094,0.998726,0.999957,0.99873,1.00833
-164.257,0.331823,0.128963,1,3,0,167.818,0.999396,0.999094,0.998726,0.999957,0.99873,1.00833
-164.351,0.966314,0.0744949,4,19,0,166.701,0.999421,0.999565,0.998913,0.998558,0.998604,1.05998
-162.993,1,0.0910218,2,3,0,164.8,0.999947,0.998719,0.997614,0.999297,0.998603,1.05229
-165.285,0.782922,0.115627,4,15,0,168.042,0.997638,0.99687,0.996762,0.996627,0.996864,0.95878
-164.769,0.954214,0.113754,2,3,0,165.965,0.998041,0.997213,0.99589,0.997453,0.996755,0.962653
-162.948,0.308249,0.13679,4,15,0,167.059,0.999661,0.99936,0.998194,0.999534,0.999008,0.962734
-162.961,0.985609,0.0772192,4,23,0,164.479,0.999901,0.999865,0.998458,0.99923,0.999125,1.00935
-167.039,0.513046,0.0963258,4,27,0,169.129,0.999016,0.997203,0.997506,0.997578,0.998973,1.0905
-163.688,0.968363,0.0692138,2,3,0,168.25,0.999194,0.998114,0.997616,0.998864,0.99757,1.0906
-165.846,0.910969,0.084575,4,23,0,167.119,0.998626,0.999249,0.998122,0.998482,0.998735,1.1547
