# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = sblrc_blr_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 4 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = sblrc-blr.data.R
# init = 2 (Default)
# random
#   seed = 1540963
# output
#   file = mpi.1.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
-164.541,0.975487,0.0269864,4,15,0,167.173,0.999609,0.998578,0.998309,0.997699,0.998098,1.09124
-163.832,0.995269,0.0452537,4,23,0,170.02,0.999697,0.99792,0.997533,0.99791,0.997554,1.03859
-163.243,0.979913,0.0794261,3,15,0,166.276,1.00036,0.999348,0.998525,0.999206,0.99894,1.13519
-165.203,0.812219,0.132471,3,7,0,165.944,0.999904,0.999436,0.999705,0.998922,0.999251,1.14123
-163.056,0.926117,0.139461,2,3,0,166.11,1.0002,0.99904,0.998822,0.999562,0.999352,1.1218
-164.025,0.241821,0.198874,2,3,0,167.517,0.999305,0.999402,0.997895,0.99894,0.998768,1.1348
-166.563,0.972937,0.0459768,4,31,0,168.729,0.999327,0.999479,0.996883,0.998806,0.99786,1.13628
-166.505,0.96569,0.0743825,3,7,0,170.627,0.998699,0.998675,0.998525,0.997954,0.997432,1.14239
-164.345,0.895447,0.117186,3,15,0,169.882,0.999253,0.997995,0.996983,0.998312,0.998793,1.06324
-164.5,0.770872,0.152832,2,7,0,167.597,0.999605,0.997782,0.99795,0.998228,0.997377,1.00834
-162.459,0.953814,0.144142,2,7,0,164.521,0.999425,0.999121,0.997818,0.998551,0.998334,0.995968
-162.459,0.0770649,0.216893,1,1,0,164.217,0.999425,0.999121,0.997818,0.998551,0.998334,0.995968
-162.438,0.993406,0.0352965,4,15,0,164.113,0.99913,0.997772,0.997814,0.998327,0.998374,1.01463
-163.91,0.962555,0.0589119,3,15,0,165.469,0.999626,0.997766,0.996832,0.998208,0.99797,1.06156
-163.02,0.99852,0.0903568,3,7,0,164.561,0.9984,0.998274,0.997673,0.998251,0.997744,1.04543
-163.435,0.891825,0.150532,3,11,0,164.18,1.00076,0.998768,0.999002,0.999037,0.999104,1.0022
-162.808,0.67243,0.191533,2,7,0,164.626,0.999868,0.999718,0.998632,0.999544,0.998741,1.0445
-162.363,0.875279,0.142206,2,7,0,163.615,0.999831,0.99874,0.998414,0.999397,0.999115,1.05094
-164.255,0.607984,0.173287,2,7,0,165.086,1.00016,0.998073,0.997911,0.999363,0.998368,1.04064
-165.21,0.973998,0.110702,3,9,0,166.294,0.999495,0.999845,0.999176,0.998846,0.999242,0.981651
-163.297,0.796435,0.170582,3,7,0,166.543,0.998592,0.997194,0.996521,0.997358,0.997095,0.99989
-164.261,0.466978,0.171456,4,15,0,166.743,0.999611,0.999713,0.998474,0.999226,0.998556,1.14355
-166.745,0.902797,0.0792624,3,15,0,169.758,0.99969,1.00025,1.00006,0.99997,0.999888,1.11927
-167.157,0.998327,0.102697,3,15,0,173.626,1.00175,1.00045,1.00064,1.00012,1.00039,1.21036
-164.43,0.985098,0.165594,3,7,0,170.174,0.999959,0.998755,0.998816,0.998332,0.998643,0.919869
-164.43,0.0669508,0.257359,1,3,0,164.979,0.999959,0.998755,0.998816,0.998332,0.998643,0.919869
-163.977,0.992495,0.0482928,4,15,0,166.115,0.999182,0.999285,0.997879,0.998245,0.997948,1.01987
-163.238,0.949082,0.0764901,3,7,0,166.615,0.9998,0.998035,0.998241,0.998118,0.998129,0.997697
-162.691,0.908529,0.109153,2,7,0,165.697,0.999195,0.99839,0.998214,0.999024,0.998765,1.0529
-164.8,0.75505,0.141525,2,3,0,165.412,0.999778,0.999411,0.997283,0.999073,0.998049,1.05405
-164.079,0.996192,0.129694,2,7,0,166.589,1.00021,0.998833,0.997566,0.999569,0.998565,1.04139
-164.079,0.198926,0.203515,2,3,0,166.172,1.00021,0.998833,0.997566,0.999569,0.998565,1.04139
-163.034,0.999758,0.0544024,3,15,0,165.32,1,0.999758,0.999016,0.99916,0.999339,1.07279
-163.238,0.968242,0.0860114,3,15,0,166.244,1.00069,1.00013,0.999056,0.999522,0.999447,1.0739
-165.053,0.918715,0.126239,4,15,0,167.017,1.00141,0.999896,1.0005,1.00081,1.00042,0.983775
-165.311,0.230097,0.165615,3,7,0,170.813,1.00177,1.00111,1.00026,1.00087,1.00106,1.01771
-166.543,0.927483,0.0488659,3,15,0,171.778,1.00142,1.00075,0.999393,1.00136,1.00084,1.04134
-168.82,0.918639,0.0654691,3,7,0,171.276,1.00195,1.00064,1.00133,1.00021,1.00015,0.985508
-165.822,0.939758,0.0857817,2,3,0,170.254,1.00144,1.0003,1.00104,1.00051,1.00054,0.98964
-165.856,0.844283,0.117197,2,3,0,168.021,1.00148,1.00007,0.999904,1.00104,1.00091,0.987274
-165.798,0.989217,0.130392,4,15,0,168.955,0.997162,0.996671,0.995897,0.996949,0.997029,0.997784
-165.985,0.40905,0.196528,4,15,0,167.972,1.00125,1.00098,1.00078,1.00122,1.00109,1.05663
-163.205,0.969781,0.0876271,4,15,0,167.25,0.999401,0.998714,0.998157,0.998281,0.997755,0.995783
-164.443,0.847375,0.126537,2,7,0,166.731,0.998394,0.997416,0.996428,0.997606,0.997977,0.970308
-163.171,0.944542,0.141276,3,7,0,165.616,0.998874,0.997902,0.996825,0.997785,0.997152,1.0198
-163.942,0.249544,0.192431,4,15,0,166.37,0.999623,0.997585,0.997085,0.998007,0.997658,1.07001
-163.242,0.913478,0.0629311,2,7,0,167.989,0.998496,0.998506,0.997076,0.998126,0.997682,1.06344
-163.288,0.910756,0.0805296,3,7,0,166.519,0.998759,0.997195,0.997133,0.997652,0.997407,1.0883
-163.595,0.390591,0.10222,3,7,0,173.526,0.998992,0.998877,0.997529,0.998104,0.997832,1.10074
-162.987,0.999983,0.0453258,4,15,0,164.205,0.999251,0.998407,0.997714,0.99874,0.997922,1.11672
-166.308,0.917076,0.068843,4,23,0,167.685,1.00004,0.999285,0.99887,0.998165,0.999418,1.15969
-166.859,0.977878,0.0882348,3,15,0,170.021,1.00145,1.00067,1.00008,1.00155,1.00004,1.16874
-164.448,0.958484,0.127299,4,15,0,168.688,0.999108,0.998725,0.998966,0.999157,0.998771,1.12796
-164.049,0.899204,0.176113,2,3,0,165.627,1.00035,0.999363,0.998219,0.998868,0.998756,1.14664
-162.865,0.296061,0.216126,2,5,0,167.103,0.999146,0.998656,0.997391,0.998308,0.997824,1.08722
-163.45,0.951375,0.0811999,3,15,0,166.742,1.00072,0.999104,0.998744,0.999966,0.99969,1.0663
-163.211,0.981695,0.110499,4,15,0,165.689,1.00034,0.999628,0.999814,0.999586,0.999408,1.00471
-165.188,0.636206,0.15902,2,7,0,166.98,0.999531,0.997851,0.9966,0.998798,0.998146,1.031
-162.587,0.992961,0.116999,3,15,0,166.893,0.999349,0.998565,0.998551,0.998393,0.998529,0.97304
-165.365,0.395363,0.171427,2,7,0,168.154,0.999553,0.999515,0.997292,0.998212,0.998182,1.01924
-166.212,0.946987,0.079724,3,15,0,171.052,0.99885,0.996814,0.998081,0.997785,0.997219,1.05013
-165.955,0.939975,0.106819,3,15,0,170.283,0.999088,0.998704,0.996403,0.998124,0.997727,0.942749
-163.06,0.483014,0.140857,2,3,0,169.123,0.998583,0.998055,0.997908,0.997812,0.997792,0.987838
-165.175,0.936871,0.0781531,4,23,0,167.903,0.998085,0.996966,0.99551,0.996763,0.996562,1.0746
-162.567,0.962479,0.102339,4,15,0,166.58,0.998686,0.998252,0.997216,0.997936,0.997501,1.00644
-163.259,0.862206,0.140256,4,15,0,164.024,1.0005,0.99985,0.999416,0.999347,0.999039,1.02499
-164.849,0.582533,0.159005,3,11,0,172.505,1.00013,0.997925,0.99735,0.999082,0.99836,1.03018
-165.72,0.992281,0.107133,3,7,0,166.652,0.998052,0.998257,0.998152,0.997537,0.997722,1.04864
-164.548,0.714227,0.15447,2,7,0,168.934,0.998139,0.996828,0.995849,0.997472,0.997036,1.06023
-165.167,0.823005,0.133079,2,3,0,166.294,0.998184,0.997733,0.996243,0.996721,0.996707,1.03463
-164.109,0.720481,0.140121,2,3,0,166.463,0.998209,0.996542,0.996689,0.997193,0.997078,1.01522
-163.199,0.557359,0.122295,2,7,0,170.156,0.998402,0.998064,0.997678,0.997651,0.997606,1.04004
-163.313,0.986171,0.083444,4,15,0,164.742,0.999532,0.999267,0.997684,0.998549,0.998775,1.07303
-164.201,0.944312,0.112533,3,7,0,165.906,0.999929,0.997955,0.998939,0.999111,0.998653,1.06484
-163.823,0.93468,0.14742,3,15,0,166.241,0.999554,0.998091,0.998623,0.998495,0.999106,1.07032
-162.758,1,0.189392,2,3,0,164.154,0.999945,0.998428,0.997766,0.998806,0.998186,1.07197
-162.758,0.307276,0.272926,2,7,0,165.65,0.999945,0.998428,0.997766,0.998806,0.998186,1.07197
-161.9,1,0.114113,3,15,0,163.867,0.999529,0.999066,0.998416,0.999047,0.998866,1.01148
-166.569,0.594173,0.164289,2,3,0,167.551,0.999564,0.999957,0.998648,0.999265,0.997934,0.995725
-163.694,1,0.115079,3,15,0,168.018,1.00069,0.999241,0.999142,0.999256,0.999999,1.01341
-164.443,0.973787,0.165198,2,3,0,165.074,1.00099,0.999083,0.999348,0.999536,1.00018,1.02207
-163.14,0.791222,0.225852,2,7,0,166.269,0.999418,0.999099,0.998286,0.999219,0.998045,1.01647
-163.266,0.478146,0.223875,2,7,0,167.062,0.99959,0.998411,0.998367,0.998426,0.998966,0.939312
-164.354,0.914488,0.128655,4,15,0,167.307,1.00055,0.999644,0.998786,1.00055,0.999247,1.09214
-162.997,0.892094,0.158273,4,15,0,166.909,1.0003,0.999591,0.998549,0.999741,0.99933,1.10696
-164.877,0.836885,0.187022,2,3,0,165.117,1.00069,0.998883,0.999481,0.99892,0.999356,1.13491
-163.645,0.987037,0.200699,4,15,0,165.62,0.998397,0.997038,0.997418,0.997379,0.99741,1.00943
-164.264,0.358571,0.278515,3,7,0,166.912,0.999625,0.998869,0.997421,0.999207,0.997885,1.09953
-166.303,0.860139,0.131673,2,3,0,166.902,0.999817,0.999097,0.997648,0.999235,0.997442,1.10318
-169.824,0.868897,0.147074,3,11,0,173.579,1.00094,0.999391,1.00054,0.999697,1.00112,1.19135
-171.435,0.82434,0.1666,3,7,0,174.311,1.00095,1.00012,0.998714,1.00109,0.99836,1.22001
-173.279,1,0.174859,3,7,0,177.461,1.00018,0.998148,0.99873,0.997214,0.998795,1.35869
-168.069,0.8776,0.246667,3,15,0,173.596,0.998923,0.999157,0.997874,0.998749,0.997592,0.867934
-165.878,0.220507,0.282621,3,7,0,168.156,0.999652,0.998631,0.99881,0.999315,0.998843,0.853305
-164.534,0.870487,0.10772,5,31,0,169.15,0.998344,0.997356,0.99746,0.998546,0.997558,1.07301
-163.592,0.997687,0.122195,3,15,0,167.538,1,0.998455,0.997685,0.998101,0.998072,0.992617
-167.77,0.569082,0.171096,3,7,0,170.701,0.998538,0.996069,0.996684,0.99697,0.996246,1.02242
-165.707,0.988815,0.117517,3,7,0,169.91,0.997239,0.996113,0.996097,0.996205,0.996524,1.03923
-164.956,0.77796,0.161795,3,7,0,167.971,0.997665,0.997155,0.995622,0.996928,0.996368,1.0416
-164.328,0.988361,0.15712,3,7,0,165.863,0.998254,0.996558,0.996472,0.996956,0.997246,1.06687
-165.223,0.694283,0.215475,3,7,0,167.063,0.998489,0.998095,0.997213,0.998178,0.996891,1.14598
-164.586,0.919383,0.182359,2,3,0,167.1,0.998744,0.997877,0.997959,0.998717,0.997917,1.15953
-169.115,0.575111,0.222925,2,3,0,169.873,1.00019,0.998536,0.996898,0.997372,0.998172,1.19649
-164.023,1,0.155623,2,3,0,169.257,0.998494,0.998078,0.997475,0.997952,0.997687,1.16029
-164.016,0.823498,0.216571,2,3,0,165.595,0.999085,0.997583,0.99697,0.99765,0.997439,1.14009
-162.664,0.678416,0.226228,2,7,0,168.655,1.0004,0.998963,0.998782,0.999105,0.999175,0.944043
-163.409,0.748793,0.187095,2,3,0,164.486,0.999912,0.999367,0.998728,0.999709,0.998582,0.946831
-163.531,0.602027,0.173412,2,3,0,167.76,1.00024,0.998766,0.998197,0.998448,0.998631,0.940914
-165.276,0.816444,0.127196,4,15,0,169.194,1.00132,1.00052,0.999673,1.00021,1.00089,1.07975
-163.566,0.994198,0.131523,4,15,0,166.611,0.999716,0.998628,0.998131,0.998035,0.998832,1.0897
-163.485,0.978672,0.180292,2,3,0,164.452,0.999772,0.99894,0.998508,0.999839,0.99864,1.08705
-163.638,0.82073,0.240668,2,7,0,166.82,0.999625,0.998182,0.997703,0.998717,0.999149,1.03746
-164.981,0.342167,0.249954,2,5,0,167.161,0.999284,0.998945,0.998141,0.998981,0.999629,1.00951
-163.827,0.997311,0.122269,3,15,0,166.709,1.00033,0.999113,0.998726,0.998845,0.998651,1.14284
-164.528,0.704887,0.167797,2,3,0,167.318,0.99947,0.99902,0.998919,0.999617,0.999201,1.15198
-164.066,0.918172,0.145509,3,15,0,168.669,1.00027,0.999174,0.997698,0.998591,0.99831,0.99935
-162.117,1,0.176083,3,7,0,166.221,0.999482,0.998046,0.997804,0.998239,0.998025,1.00017
-166.551,0.627878,0.241688,3,7,0,166.988,0.998769,0.998908,0.997677,0.998175,0.997725,0.871197
-166.986,0.708052,0.186041,3,15,0,172.197,1.00009,1.00094,0.998939,1.00016,0.999734,0.96549
-165.235,0.883417,0.162335,4,15,0,171.181,1.00106,1.00044,0.999338,0.99984,1.00042,1.13946
-163.485,0.976763,0.185712,3,7,0,166.347,1.0001,0.998684,0.998654,0.999668,0.999056,1.11984
-164.301,0.527373,0.244997,2,3,0,166.406,1.00037,0.998885,0.998592,0.99891,0.998115,1.10102
# num_warmup = 350
# Adaptation terminated
# Step size = 0.162175
# Elements of inverse mass matrix:
# 7.1903e-06, 7.25058e-07, 8.75532e-07, 8.11132e-07, 8.11523e-07, -4.02963e-07
# 7.25058e-07, 7.20145e-06, 8.29458e-07, 7.72194e-07, 7.73772e-07, 1.59025e-06
# 8.75532e-07, 8.29458e-07, 7.49649e-06, 9.20819e-07, 9.07225e-07, 2.88878e-07
# 8.11132e-07, 7.72194e-07, 9.20819e-07, 7.25458e-06, 8.22173e-07, -5.14298e-06
# 8.11523e-07, 7.73772e-07, 9.07225e-07, 8.22173e-07, 7.20964e-06, -4.1653e-06
# -4.02963e-07, 1.59025e-06, 2.88878e-07, -5.14298e-06, -4.1653e-06, 0.0137105
-163.596,0.793465,0.162175,2,7,0,168.578,1.0007,0.998937,0.999455,0.999742,0.999017,1.03406
-164.799,0.877586,0.162175,3,7,0,165.9,1.00082,0.99911,0.998198,0.999476,0.998445,0.992705
-165.636,0.966814,0.162175,2,3,0,167.569,0.99931,0.999609,0.999171,0.999314,0.999629,0.970751
-166.32,0.615675,0.162175,3,11,0,171.425,0.999711,0.999261,0.999661,0.999154,1.00002,1.13066
-163.838,0.850608,0.162175,3,7,0,170.19,0.998809,0.997835,0.997988,0.998214,0.998749,1.02963
-164.08,0.887843,0.162175,3,15,0,167.11,0.998814,0.998879,0.997297,0.998637,0.998258,0.93731
-163.498,0.793576,0.162175,3,7,0,166.445,1.00023,0.998247,0.998589,0.998623,0.998351,1.00568
-165.673,0.617169,0.162175,2,7,0,169.365,1.00062,0.999861,0.997612,0.999151,0.998817,1.05585
-162.342,0.929691,0.162175,3,7,0,167.255,0.999472,0.998754,0.997671,0.998409,0.998049,0.978325
-163.515,0.982655,0.162175,3,7,0,164.68,0.998192,0.996802,0.996524,0.997137,0.99708,1.04265
-164.54,0.785557,0.162175,4,15,0,166.505,1.00034,0.998748,0.998541,0.998728,0.998084,0.960615
-164.979,0.753686,0.162175,2,3,0,168.591,0.999269,0.999147,0.998496,0.999405,0.999652,1.00513
-165.122,0.927232,0.162175,2,7,0,168.433,0.999148,0.999566,0.998405,0.999879,0.998604,1.01722
-164.87,0.734191,0.162175,2,3,0,170.081,0.999957,0.998297,0.998514,0.999955,0.998713,1.02455
-165.418,0.892868,0.162175,2,3,0,168.084,1.00048,0.999801,0.998442,0.998474,0.99938,1.06263
-166.211,0.9648,0.162175,2,7,0,169.727,0.999062,0.998358,0.998186,0.999656,0.998034,0.947933
-165.762,0.970562,0.162175,3,7,0,169.842,0.998489,0.997042,0.996172,0.997971,0.996925,0.945264
-162.806,0.987438,0.162175,2,3,0,165.995,0.998488,0.997389,0.996876,0.997543,0.997352,0.972231
-168.386,0.394273,0.162175,4,15,0,170.862,0.998569,0.997651,0.996661,0.99655,0.9961,1.07781
-165.412,0.944489,0.162175,3,11,0,172.385,1.00066,1.00067,0.999615,0.999704,0.999327,1.12934
-164.023,0.990639,0.162175,3,7,0,166.284,1.00037,0.998452,0.998569,0.999703,0.999455,1.02517
-164.444,0.947059,0.162175,3,7,0,165.977,0.999533,0.999681,0.998031,0.99863,0.998189,0.992122
-166.782,0.613987,0.162175,3,15,0,173.09,1.00227,0.999799,0.999704,1.00036,1.00016,0.996918
-163.398,0.932118,0.162175,4,15,0,169.089,0.997895,0.997155,0.996416,0.997338,0.997074,1.00221
-165.709,0.696694,0.162175,2,3,0,166.689,0.998383,0.996749,0.996646,0.997697,0.99639,1.02831
-164.957,0.920803,0.162175,2,3,0,167.115,0.998429,0.998092,0.997034,0.997234,0.998283,1.02049
-164.604,1,0.162175,3,7,0,166.766,0.999637,0.99941,0.999159,0.998741,0.999605,1.02841
-164.197,0.78536,0.162175,3,11,0,169.945,0.999548,0.998946,0.998153,0.999747,0.99936,0.999396
-166.645,0.911994,0.162175,3,15,0,169.157,1.00011,0.999155,0.998723,0.99797,0.99846,1.17712
-165.714,0.856401,0.162175,3,11,0,171.271,0.998243,0.998228,0.997308,0.997114,0.998198,1.01906
-162.419,0.992478,0.162175,3,15,0,166.662,0.999707,0.999136,0.998977,0.999472,0.998938,1.04192
-161.773,0.915803,0.162175,3,11,0,163.73,0.999311,0.998296,0.997559,0.998313,0.99812,1.01145
-161.865,0.939027,0.162175,4,15,0,162.475,0.999183,0.998255,0.997881,0.998494,0.998271,0.972945
-163.579,0.734573,0.162175,3,15,0,165.17,0.999831,0.999592,0.998706,0.998583,0.998886,0.992389
-165.686,0.801587,0.162175,3,7,0,167.976,1.00008,1.00009,0.998698,0.99922,0.999479,1.19756
-163.131,0.996446,0.162175,3,7,0,166.478,1.00037,0.998765,0.998404,0.998982,0.99947,1.05242
-163.091,0.822702,0.162175,3,7,0,165.599,0.999272,0.999093,0.998,0.998968,0.997955,1.04887
-165.316,0.712663,0.162175,2,3,0,167.363,0.999095,0.999085,0.999317,0.998801,0.998291,1.05077
-164.177,0.891913,0.162175,3,15,0,168.883,1.00043,0.998949,0.997943,0.999384,0.999326,0.941755
-165.597,0.58251,0.162175,2,7,0,171.19,0.999175,0.998038,0.997884,0.999179,0.998219,0.88766
-163.993,0.533336,0.162175,2,3,0,169.579,0.999639,0.997898,0.997896,0.998626,0.998272,0.902234
-165.609,0.754826,0.162175,4,15,0,167.879,0.998257,0.99865,0.997461,0.997835,0.997864,1.17567
-162.567,0.96551,0.162175,3,7,0,166.824,0.999227,0.99871,0.998245,0.998161,0.998343,1.03877
-163.145,0.955004,0.162175,3,11,0,167.821,0.998993,0.997615,0.997636,0.997919,0.997829,0.933043
-163.145,0.443807,0.162175,2,3,0,166.901,0.998993,0.997615,0.997636,0.997919,0.997829,0.933043
-163.235,0.403052,0.162175,2,7,0,171.498,0.999426,0.998653,0.997049,0.998629,0.998173,1.07759
-164.371,0.977458,0.162175,4,15,0,164.608,0.99852,0.997156,0.997837,0.997402,0.997593,1.07821
-163.237,0.86,0.162175,3,7,0,167.1,0.999235,0.998196,0.998413,0.998292,0.997754,1.02538
-163.757,0.862457,0.162175,3,7,0,165.975,0.999862,0.998094,0.998049,0.998934,0.998131,1.12407
-163.723,0.852727,0.162175,3,11,0,166.937,0.999661,0.998489,0.997173,0.998743,0.997725,1.05982
-163.372,0.94124,0.162175,3,11,0,165.644,1.00021,0.999026,0.999183,0.998741,0.998807,0.977681
-162.779,0.866866,0.162175,2,7,0,166.211,0.999341,0.998952,0.997977,0.999355,0.998826,1.04033
-162.685,0.983492,0.162175,3,15,0,164.776,1.00013,0.99876,0.997752,0.998801,0.998727,0.979222
-169.366,0.600327,0.162175,3,7,0,169.649,0.997744,0.997893,0.997768,0.998484,0.998228,0.907906
-164.539,1,0.162175,4,15,0,170.442,0.997626,0.997053,0.996503,0.997326,0.997464,1.07721
-164.539,0.592217,0.162175,2,3,0,169.082,0.997626,0.997053,0.996503,0.997326,0.997464,1.07721
-164.286,0.847015,0.162175,2,3,0,166.559,0.998302,0.997117,0.995906,0.997404,0.996989,1.08484
-163.645,0.991922,0.162175,4,15,0,165.658,1.00127,1.00025,0.999047,1.00013,0.999914,1.0113
-163.515,0.769875,0.162175,3,11,0,166.445,1.00006,0.998436,0.997918,0.998548,0.997893,0.996252
-165.557,0.882592,0.162175,2,3,0,166.466,0.999615,0.998105,0.998651,0.998755,0.999619,1.00129
-166.639,0.844766,0.162175,3,15,0,171.947,0.998646,0.998602,0.996722,0.99751,0.996725,1.1104
-165.579,0.874715,0.162175,3,7,0,170.689,0.999555,0.997777,0.998081,0.998338,0.999377,1.07073
-164.667,0.816939,0.162175,2,3,0,170.315,0.998515,0.998665,0.997882,0.998627,0.998858,1.06057
-163.559,0.944395,0.162175,2,7,0,165.772,1.00012,0.99876,0.997359,0.998945,0.998353,1.03633
-164.404,0.93167,0.162175,2,7,0,165.475,1.00053,0.998857,0.997606,0.99856,0.99875,1.03554
-164.979,0.987033,0.162175,3,7,0,166.699,0.999952,0.999405,0.999768,1.00032,0.999211,1.08173
-163.662,0.900914,0.162175,2,3,0,166.718,1.00101,0.999991,0.999115,0.99954,0.999918,1.08279
-168.924,0.368465,0.162175,2,3,0,171.336,1.00186,1.00003,0.999567,0.999117,0.999094,1.10755
-165.822,1,0.162175,2,3,0,168.62,1.00163,0.999829,0.999494,0.999341,0.999607,1.11363
-167.107,0.80137,0.162175,2,7,0,170.97,1.00118,0.999652,0.998,0.999962,0.998686,1.13164
-166.079,0.992877,0.162175,3,7,0,169.252,1.00079,0.999325,0.999994,0.999082,0.999424,1.1701
-167.921,0.785253,0.162175,2,3,0,170.042,1.00045,0.998707,1.00004,0.998483,0.999321,1.16101
-165.709,0.901922,0.162175,3,7,0,171.818,1.00152,1.00073,0.999613,1.00072,0.99939,1.06666
-163.648,0.834563,0.162175,4,31,0,169.58,0.997857,0.997275,0.996724,0.99759,0.997268,1.07713
-162.091,0.951514,0.162175,3,7,0,164.677,0.999826,0.999174,0.998394,0.999432,0.999058,1.04721
-162.282,0.71722,0.162175,2,3,0,165.036,1.00045,0.999695,0.998909,0.999591,0.999166,1.05424
-168.015,0.465454,0.162175,3,11,0,172.582,1.00186,0.999501,0.999364,0.999519,0.999721,0.921032
-170.609,0.877757,0.162175,4,15,0,173.139,0.999776,0.997599,0.997116,0.998568,0.999386,1.27899
-166.203,1,0.162175,3,7,0,172.634,1.00021,0.998778,0.998282,1.00005,0.999977,1.08975
-165.433,1,0.162175,3,7,0,167.854,1.00018,0.999946,0.999293,0.998627,0.998931,1.08129
-165.199,0.889951,0.162175,2,7,0,169.599,1.00023,0.998737,0.997041,0.998565,0.998797,1.07129
-166.006,0.928008,0.162175,3,7,0,168.892,1.00174,0.999417,0.99924,0.999364,0.999871,1.07423
-163.466,0.956579,0.162175,3,15,0,167.71,1.00005,0.998726,0.998391,0.99824,0.99853,0.958468
-163.466,0.47904,0.162175,1,1,0,165.595,1.00005,0.998726,0.998391,0.99824,0.99853,0.958468
-163.09,0.88631,0.162175,2,7,0,165.788,0.999152,0.998792,0.998093,0.999412,0.998523,1.03963
-162.698,0.964738,0.162175,2,3,0,164.081,0.999826,0.998795,0.998368,0.998254,0.998511,1.04272
-165.208,0.751806,0.162175,2,7,0,166.907,0.998586,0.999051,0.998447,0.998304,0.997834,1.0385
-164.582,0.959888,0.162175,2,7,0,167.837,0.999643,0.997832,0.997576,0.997394,0.99827,1.03561
-164.463,1,0.162175,3,7,0,166.597,0.998235,0.997846,0.99784,0.998583,0.997571,1.02704
-163.493,0.924631,0.162175,4,15,0,167.41,1.00105,0.999146,0.998919,0.999401,0.999143,1.00283
-163.555,0.893814,0.162175,3,7,0,165.966,1.00046,0.998646,0.998067,0.999048,0.999364,1.0229
-167.937,0.64541,0.162175,2,7,0,170.088,0.999901,0.998147,1.00002,0.999445,0.99928,0.993653
-168.781,0.972951,0.162175,3,7,0,172.673,1.00145,1.00103,0.998483,1.00097,0.999601,1.12549
-163.949,1,0.162175,3,7,0,168.922,1.00114,0.999659,0.999982,1.00001,0.999673,1.1056
-165.792,0.751867,0.162175,2,7,0,168.042,0.999152,0.999225,0.998867,0.999742,0.999597,1.09465
-167.139,0.938175,0.162175,3,15,0,170.304,0.996703,0.996815,0.995799,0.997067,0.996504,1.1341
-166.407,0.945719,0.162175,3,7,0,169.97,0.997228,0.996822,0.996394,0.996977,0.997426,1.13096
-166.537,0.938667,0.162175,3,15,0,167.969,0.998557,0.996789,0.997113,0.997271,0.996453,1.15393
-164.949,0.916781,0.162175,4,15,0,169.637,0.999186,0.99819,0.997588,0.998501,0.99733,0.91034
-164.949,0.434091,0.162175,2,3,0,170.245,0.999186,0.99819,0.997588,0.998501,0.99733,0.91034
-162.879,1,0.162175,2,3,0,164.859,0.999335,0.998405,0.997589,0.998412,0.998602,0.930899
-164.479,0.499028,0.162175,2,3,0,167.749,0.99954,0.998241,0.998478,0.998558,0.997735,0.937805
-163.316,1,0.162175,4,15,0,166.365,0.998348,0.997953,0.996511,0.997573,0.997462,1.06103
-162.924,0.94161,0.162175,3,7,0,164.935,1.00006,0.998296,0.998611,0.999033,0.998564,1.0737
-163.355,0.895334,0.162175,2,3,0,164.315,0.999392,0.999526,0.99806,0.998841,0.998918,1.06107
-164.513,0.680214,0.162175,2,3,0,168.466,1.00057,0.998418,0.997813,0.999376,0.998614,1.02155
-164.714,0.92742,0.162175,3,7,0,167.318,1.00089,0.999273,0.998181,0.998878,0.998646,1.02767
-164.123,1,0.162175,2,3,0,165.39,1.00056,0.99939,0.998248,0.998716,0.998514,1.03683
-166.703,0.868743,0.162175,3,11,0,171.157,1.00073,1.00071,0.999104,1.00121,0.999576,1.01971
-167.546,0.921642,0.162175,2,3,0,170.059,1.00199,1.00018,1.00052,1.00016,1.00127,1.01387
-165.336,0.884646,0.162175,2,3,0,169.694,1.00198,1.00017,0.999609,1.00067,1.00064,1.01713
-165.386,0.973454,0.162175,4,15,0,167.339,0.997645,0.997457,0.997183,0.996823,0.996887,1.01031
-164.988,0.823394,0.162175,3,15,0,169.648,0.999861,0.997347,0.99741,0.998577,0.998386,1.05473
-164.394,0.6354,0.162175,3,15,0,170.289,0.998678,0.999154,0.997736,0.998312,0.997819,0.996044
-164.857,0.932815,0.162175,2,7,0,166.411,0.999102,0.999331,0.998193,0.998161,0.998001,0.982631
