# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = sblrc_blr_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 4 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = sblrc-blr.data.R
# init = 2 (Default)
# random
#   seed = 1540963
# output
#   file = mpi.0.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
-164.797,0.964125,0.101583,3,15,0,168.978,0.998504,0.997314,0.995903,0.997626,0.997324,1.11187
-167.753,0.291159,0.164384,2,3,0,169.941,0.997386,0.998372,0.997215,0.997279,0.996934,1.12542
-163.679,1,0.0417853,3,7,0,168.351,0.998836,0.997588,0.996995,0.997373,0.997743,1.1201
-166.48,0.891477,0.0744941,3,7,0,167.73,0.998105,0.998322,0.99675,0.996781,0.997549,1.11022
-162.849,0.988994,0.0982059,3,15,0,167.272,0.998658,0.997499,0.997345,0.998232,0.997548,1.04683
-163.349,0.526568,0.167242,4,15,0,166.566,0.999288,0.999177,0.998886,0.998786,0.998428,1.0191
-162.675,0.990357,0.0828958,3,15,0,164.822,1.00073,0.999471,0.99883,0.999966,0.999664,1.00988
-162.644,0.575223,0.140654,2,7,0,165.667,0.999889,0.999075,0.998566,0.99975,0.99869,1.03318
-165.573,0.818798,0.0801311,4,23,0,168.607,0.999209,0.999135,0.997821,0.999287,0.999497,1.1082
-163.552,0.948787,0.0865026,3,7,0,168.564,0.999842,0.998446,0.99807,0.998454,0.997869,1.10589
-164.752,0.730581,0.130229,4,15,0,167.673,1.00014,0.998635,0.999049,0.99872,0.998129,0.976517
-165.644,0.951104,0.111707,3,7,0,167.651,1.00066,0.998154,0.998743,0.998669,0.998536,0.966123
-165.686,0.350641,0.167766,3,11,0,170.812,0.999465,0.997622,0.99689,0.997709,0.9971,1.14706
-164.628,0.993419,0.055442,5,31,0,167.378,1.00096,0.999756,0.999127,1.00009,1.00056,1.03664
-164.178,0.883184,0.0924303,3,15,0,168.062,1.00002,0.999045,0.999144,0.99905,0.998154,1.04307
-163.349,0.966682,0.116425,3,7,0,165.615,1.00043,0.998594,0.998104,0.998982,0.999111,1.08383
-166.639,0.49163,0.179425,3,11,0,167.584,1.00037,0.99914,0.998085,1.00021,0.998144,1.07501
-163.591,1,0.0862463,3,7,0,167.402,0.999832,0.998362,0.998396,0.998667,0.999362,1.0708
-163.751,0.664116,0.143485,2,3,0,166.946,0.998995,0.998784,0.997755,0.999268,0.998145,1.09193
-162.783,0.952849,0.105649,2,3,0,165.1,1.00009,0.998927,0.997842,0.998912,0.99872,1.09202
-162.721,0.862837,0.155695,4,15,0,165.36,1.00018,0.999089,0.998255,0.998882,0.998382,0.979122
-163.141,0.624546,0.184332,2,3,0,163.728,1.00032,0.999048,0.997837,0.999001,0.998744,0.965891
-164.694,0.77279,0.124158,2,7,0,166.624,0.998899,0.998734,0.999023,0.998558,0.998831,1.02513
-163.692,0.770436,0.11894,3,7,0,169.744,0.999312,0.998028,0.996977,0.998409,0.997447,1.0853
-162.618,0.94046,0.11337,3,11,0,165.693,0.998847,0.998099,0.998113,0.998315,0.998387,1.00316
-165.047,0.41756,0.160158,2,3,0,166.227,0.999665,0.999138,0.99695,0.998964,0.997992,1.00774
-164.329,0.999846,0.0677869,3,15,0,167.525,1.00005,0.999081,0.999814,0.99928,0.999618,1.07212
-163.485,0.954593,0.109514,3,11,0,167.221,0.999391,0.998907,0.997101,0.998757,0.998375,0.982263
-162.974,1,0.158701,2,3,0,163.442,0.999415,0.99814,0.99852,0.99818,0.998342,0.986471
-162.974,0.000338059,0.253569,2,5,0,165.59,0.999415,0.99814,0.99852,0.99818,0.998342,0.986471
-162.324,0.998532,0.0429171,4,31,0,164.184,1.00012,0.999162,0.998138,0.999537,0.999,1.01276
-164.291,0.924639,0.0684884,3,7,0,165.029,1.0001,0.998504,0.997721,0.999698,0.998805,1.02431
-167.6,0.794301,0.0922791,2,3,0,168.611,1.0003,0.99849,0.997622,1.00015,0.998298,1.0321
-168.089,0.981407,0.092999,3,7,0,170.77,0.999746,0.998335,0.998944,0.997453,0.999188,1.063
-164.881,0.905008,0.141092,2,7,0,171.687,0.999714,0.999316,0.997755,0.999761,0.999165,1.12861
-163.156,0.796125,0.180401,3,11,0,167.855,0.998834,0.99796,0.997375,0.997506,0.997372,1.06272
-164.948,0.743855,0.181751,3,7,0,166.132,0.997614,0.996859,0.995874,0.997288,0.997199,1.01061
-167.569,0.431474,0.163621,3,7,0,170.24,0.999695,1.00027,0.999268,0.999604,0.998249,1.14533
-166.037,1,0.0756205,3,7,0,168.73,0.999527,1.00014,0.998861,0.999392,0.998423,1.13843
-164.173,0.994196,0.118049,3,7,0,167.733,1.00026,1,0.999217,1.00003,0.998715,1.05156
-162.822,0.808279,0.18113,4,27,0,164.587,1.00023,0.999443,0.999611,0.999712,0.999576,1.02007
-162.822,0.0198353,0.187098,1,1,0,167.309,1.00023,0.999443,0.999611,0.999712,0.999576,1.02007
-163.951,0.987754,0.0371321,5,31,0,166.457,0.999183,0.998239,0.998501,0.998472,0.998279,0.907293
-165.436,0.907651,0.056162,4,31,0,167.985,1.00051,0.998886,0.997473,0.9992,0.998102,1.04807
-162.504,0.921515,0.0716473,3,7,0,168.753,0.999557,0.999034,0.998512,0.998728,0.998497,1.0842
-162.406,0.968824,0.0938012,3,15,0,163.949,1.00026,0.998636,0.998469,0.999304,0.999156,1.01076
-162.013,0.93758,0.134913,3,15,0,163.957,0.999074,0.998452,0.997869,0.998641,0.998017,0.994784
-162.329,0.494414,0.181384,2,7,0,164.046,0.999601,0.998227,0.997462,0.998249,0.998098,1.04374
-164.396,0.676701,0.0989947,2,3,0,166.129,0.999402,0.997694,0.996998,0.998258,0.998682,1.04221
-165.228,0.998351,0.0785108,3,15,0,167.346,0.998591,0.998507,0.997639,0.99824,0.997113,0.952787
-164.559,0.991355,0.119016,2,3,0,166.804,0.999608,0.997952,0.997415,0.998106,0.99886,0.955025
-167.461,0.280244,0.177173,2,3,0,169.018,0.999615,0.997036,0.9977,0.998924,0.99851,0.97112
-167.099,1,0.0639203,3,7,0,170.137,0.999535,1.00019,0.998689,0.998707,0.998821,0.93818
-162.654,0.988201,0.0967008,3,7,0,168.32,0.998422,0.998091,0.99721,0.997729,0.997687,1.00569
-168.133,0.575353,0.142357,3,7,0,170.841,0.998749,0.997601,0.996975,0.997748,0.997873,0.815807
-170.781,0.566227,0.0929864,2,3,0,172.198,0.998332,0.998033,0.997319,0.997556,0.998304,0.814459
-168.591,1,0.059902,3,7,0,171.421,0.9987,0.997815,0.997154,0.997954,0.998175,0.812106
-163.91,0.942878,0.0899205,4,23,0,170.274,1.00087,1.00004,0.999389,0.999368,0.999269,1.08488
-165.009,0.517809,0.120417,3,11,0,170.703,1.00012,0.999743,0.998144,0.999015,0.999671,0.96087
-168.445,0.844264,0.0710063,3,11,0,170.852,0.999672,0.997804,0.998505,0.999223,0.997198,1.10204
-168.176,0.993046,0.0785936,3,7,0,172.464,1.00114,1.0003,0.99845,0.999017,1.0002,1.13843
-165.689,0.918735,0.115398,3,11,0,169.833,1.0005,0.999771,0.997814,0.998873,0.99944,0.989274
-163.17,0.930598,0.146643,2,7,0,167.312,0.999375,0.999512,0.998502,0.999105,0.998434,1.0097
-165.176,0.15534,0.190156,2,7,0,167.544,0.999339,0.996918,0.997598,0.99817,0.99828,1.05786
-162.869,0.995054,0.0572438,3,7,0,166.817,0.998963,0.998484,0.998425,0.998412,0.998041,1.03785
-162.126,0.974954,0.0838961,2,7,0,163.909,0.999246,0.998364,0.998135,0.998759,0.998086,1.03876
-165.505,0.706292,0.118037,2,7,0,167.683,0.999016,0.998404,0.996444,0.998756,0.997519,0.989058
-166.538,0.990547,0.100551,3,15,0,169.569,0.998403,0.997968,0.998569,0.998326,0.997992,1.19198
-162.507,0.924799,0.145058,4,15,0,167.265,0.999388,0.998029,0.99772,0.998183,0.998429,0.956931
-162.507,0.0387393,0.184828,3,7,0,167.419,0.999388,0.998029,0.99772,0.998183,0.998429,0.956931
-164.484,0.986615,0.0463069,5,31,0,166.968,0.99744,0.997153,0.996135,0.997015,0.996774,1.08518
-166.654,0.909637,0.0662247,4,23,0,171.718,1.00098,1.00056,1.00071,1.00064,1.00024,0.914184
-165.268,0.860094,0.083444,4,15,0,171.736,1.00103,0.999991,0.998649,0.999101,0.999454,0.963228
-165.593,0.999725,0.0928644,4,15,0,168.35,1.0017,0.999821,0.999963,0.999514,1.00005,1.02553
-166.05,0.87341,0.134989,3,7,0,169.916,1.00054,0.999497,1.00011,1.00082,0.999591,0.983843
-165.295,0.989453,0.155915,3,7,0,168.265,1.00137,1.00028,0.998929,0.99945,0.999394,1.05596
-165.778,0.871354,0.221373,3,7,0,168.918,1.00024,0.999306,0.999323,1.00032,0.99919,0.895212
-165.778,0.00193508,0.253945,3,7,0,171.99,1.00024,0.999306,0.999323,1.00032,0.99919,0.895212
-167.195,0.954021,0.0621757,2,3,0,167.739,1.0002,0.999146,0.999397,1.00045,0.999098,0.894459
-166.215,0.999199,0.0828635,5,31,0,169.827,1.00026,1.00003,0.999214,1.00103,0.999235,1.04435
-167.861,0.982029,0.119311,4,23,0,170.269,0.99699,0.996328,0.99558,0.997457,0.996008,1.06915
-167.101,1,0.166219,2,7,0,169.932,0.997044,0.99604,0.99469,0.99606,0.995763,1.09727
-162.721,0.64716,0.238348,3,7,0,169.346,1.00026,0.999707,0.998724,0.999754,0.999442,0.95405
-163.331,0.419243,0.184373,3,7,0,167.123,1.00006,0.998965,0.999127,0.999649,0.999735,1.03606
-164.311,0.99271,0.0962217,4,23,0,165.371,0.999942,0.999521,0.997952,0.998781,0.998158,1.10381
-165.275,0.977125,0.135961,3,7,0,166.743,0.999483,0.999268,0.997438,0.999794,0.998497,1.08416
-164.506,0.947219,0.18654,2,7,0,166.395,0.999983,0.998351,0.99916,0.998305,0.998963,1.05144
-164.786,0.754842,0.242562,4,15,0,167.798,0.999155,0.997031,0.997974,0.997896,0.997908,0.98642
-162.931,0.622743,0.226568,2,7,0,167.468,0.999411,0.999059,0.997446,0.998608,0.998406,1.06974
-165.723,0.769125,0.169064,2,7,0,166.846,0.999293,0.999153,0.997428,0.999247,0.997558,1.10691
-163.267,0.956362,0.16207,2,3,0,168.534,0.999761,0.998274,0.998,0.999105,0.99805,1.0849
-163.267,0.398697,0.213302,2,7,0,169.189,0.999761,0.998274,0.998,0.999105,0.99805,1.0849
-163.93,0.958158,0.109463,3,15,0,165.569,1.0002,0.999838,0.999482,0.999095,0.999701,1.02528
-165.578,0.878756,0.144411,3,15,0,167.451,1.00028,0.998026,0.999184,0.999622,0.998959,1.00741
-165.761,0.961146,0.166483,3,7,0,168.874,1.00161,0.999945,0.999562,1.00126,1.00016,1.05375
-167.881,0.598405,0.219973,4,15,0,171.223,1.00025,0.997367,0.997634,0.998927,0.998173,1.19657
-164.73,1,0.158743,3,7,0,168.87,0.999542,0.999287,0.998605,0.999017,0.99841,1.19014
-167.953,0.726489,0.223285,2,3,0,169.25,1.00103,0.998837,0.999415,0.99928,0.999435,1.27519
-165.114,0.726483,0.199491,3,11,0,173.108,0.998785,0.997344,0.99588,0.997776,0.997388,0.997726
-165.067,0.847438,0.178362,2,3,0,167.319,0.998202,0.99758,0.996679,0.996593,0.996897,1.00168
-164.14,0.945474,0.194592,2,7,0,167.145,0.999593,0.998253,0.998011,0.999609,0.998644,1.08698
-165.506,0.957759,0.249036,2,7,0,166.066,0.998845,0.998573,0.997687,0.997331,0.997782,1.1487
-165.506,0.146551,0.324615,2,7,0,171.446,0.998845,0.998573,0.997687,0.997331,0.997782,1.1487
-164.627,0.996275,0.113176,3,7,0,166.35,0.9994,0.997975,0.997625,0.999356,0.998577,1.10373
-164.395,0.896389,0.157134,3,7,0,169.094,0.999756,0.998773,0.996892,0.998861,0.998248,1.0778
-163.967,0.836403,0.185303,2,3,0,167.276,0.999269,0.999313,0.99751,0.998881,0.998934,1.0541
-162.349,1,0.198214,2,7,0,164.675,1.00024,0.999009,0.998044,0.998971,0.998912,1.0423
-162.349,0.0917572,0.275456,2,3,0,164.587,1.00024,0.999009,0.998044,0.998971,0.998912,1.0423
-162.353,0.997952,0.0895191,3,15,0,163.61,1.00027,0.998994,0.998373,0.999002,0.998738,1.07213
-166.027,0.823194,0.124045,2,3,0,166.349,0.999446,1.00027,0.998128,0.999829,0.998858,1.07852
-169.412,0.959317,0.129974,3,7,0,170.939,1.00273,1.00009,1.00144,1.00069,1.00102,1.09219
-169.068,0.829389,0.168869,4,15,0,174.794,0.997269,0.997678,0.995265,0.996399,0.995796,1.05036
-168.696,0.759788,0.178445,3,7,0,174.272,0.996236,0.996408,0.995149,0.995505,0.995876,1.04681
-163.418,1,0.168951,3,11,0,170.372,1.00076,0.998964,0.998903,0.99913,0.999354,1.09648
-162.332,0.547107,0.233196,2,7,0,165.762,0.999201,0.998993,0.998173,0.999074,0.998491,1.02497
-164.915,0.742266,0.158256,3,7,0,167.502,1.00166,0.999925,0.999561,0.999797,1.00042,1.04465
-166.236,0.93486,0.145915,3,7,0,168.744,1.00161,1.00083,1.00085,1.00118,0.999897,1.06152
-165.422,0.663952,0.18155,2,3,0,170.392,1.00179,1.00083,0.999968,1.0007,1.00099,1.10442
-164.953,0.944523,0.148271,3,7,0,167.633,1.0019,1.00007,1.00008,1.00055,1.00066,1.08602
-166.034,0.821061,0.186994,4,15,0,171.459,0.99853,0.996385,0.996886,0.996584,0.997325,1.02475
-164.689,0.990593,0.194725,4,15,0,167.293,1.00142,0.999973,1.00035,1.00082,1.00031,1.10567
-165.94,0.444631,0.262997,3,7,0,168.377,0.998437,0.998107,0.997703,0.997128,0.998429,1.05925
# num_warmup = 350
# Adaptation terminated
# Step size = 0.153713
# Elements of inverse mass matrix:
# 7.1903e-06, 7.25058e-07, 8.75532e-07, 8.11132e-07, 8.11523e-07, -4.02963e-07
# 7.25058e-07, 7.20145e-06, 8.29458e-07, 7.72194e-07, 7.73772e-07, 1.59025e-06
# 8.75532e-07, 8.29458e-07, 7.49649e-06, 9.20819e-07, 9.07225e-07, 2.88878e-07
# 8.11132e-07, 7.72194e-07, 9.20819e-07, 7.25458e-06, 8.22173e-07, -5.14298e-06
# 8.11523e-07, 7.73772e-07, 9.07225e-07, 8.22173e-07, 7.20964e-06, -4.1653e-06
# -4.02963e-07, 1.59025e-06, 2.88878e-07, -5.14298e-06, -4.1653e-06, 0.0137105
-163.01,0.822763,0.153713,2,7,0,169.708,0.999291,0.997724,0.997334,0.998304,0.99844,1.05804
-163.655,0.969972,0.153713,3,7,0,165.262,0.998247,0.997266,0.997235,0.997232,0.996986,1.04342
-164.152,0.939866,0.153713,3,7,0,165.009,0.998372,0.99738,0.995932,0.997394,0.997341,1.06311
-164.256,0.996253,0.153713,4,15,0,165.587,1.00137,1.00043,0.999462,1.0009,0.999873,1.05221
-162.805,1,0.153713,2,3,0,164.309,1.00076,0.999945,0.999543,0.999898,0.999964,1.05436
-161.669,0.996914,0.153713,3,11,0,163.765,0.999391,0.998468,0.997823,0.998665,0.998221,1.00593
-162.439,0.748577,0.153713,3,7,0,164.357,0.998893,0.998412,0.997178,0.998302,0.997945,0.976574
-164.573,0.777274,0.153713,3,11,0,165.603,1.00052,0.998338,0.999027,0.998556,0.998766,1.05547
-164.13,1,0.153713,3,7,0,165.325,0.999007,0.998667,0.99713,0.999049,0.997816,1.08045
-169.257,0.785343,0.153713,3,7,0,171.62,1.00146,1.00027,1.00176,1.00145,1.00108,1.04893
-168.41,0.971067,0.153713,3,7,0,172.498,1.00206,1.00014,1.00105,1.00023,1.00138,1.08023
-166.075,1,0.153713,2,3,0,169.627,1.00151,1,1.00071,1.00119,1,1.05748
-168.179,0.744329,0.153713,2,7,0,171.607,1.00204,1.00036,0.998592,1.00073,0.999747,1.05406
-170.88,0.708725,0.153713,3,7,0,174.468,0.99846,0.998725,0.999352,0.998568,0.999634,1.0347
-163.615,1,0.153713,2,3,0,171.899,0.999815,0.999728,0.999286,0.999167,0.998791,1.03799
-163.62,0.915007,0.153713,3,15,0,166.187,1.00011,0.998192,0.998068,0.998994,0.99912,0.975465
-163.93,0.944793,0.153713,3,7,0,165.274,0.998689,0.997976,0.997318,0.998841,0.998285,0.978133
-164.155,0.829003,0.153713,2,3,0,167.146,0.998869,0.998127,0.997332,0.997283,0.997261,1.00422
-164.028,0.978339,0.153713,4,15,0,167.533,0.999811,0.998982,0.998654,1.00001,0.999388,0.974644
-163.825,0.998045,0.153713,4,15,0,165.356,0.999085,0.998593,0.997619,0.997643,0.997671,0.98731
-163.521,0.599213,0.153713,3,7,0,171.209,0.998721,0.997464,0.996869,0.997821,0.997224,1.11437
-163.446,0.91351,0.153713,4,15,0,168.858,0.998222,0.997168,0.997128,0.997246,0.997383,0.980897
-164.646,0.823157,0.153713,4,15,0,166.202,0.999075,0.998354,0.996821,0.997609,0.997906,0.9297
-162.752,0.932088,0.153713,2,3,0,165.327,0.998877,0.997981,0.997501,0.99807,0.997838,0.926379
-163.496,0.889377,0.153713,2,3,0,163.71,0.999021,0.99781,0.997524,0.997705,0.99765,0.922455
-163.649,0.908422,0.153713,3,7,0,164.507,0.998895,0.997738,0.997391,0.998471,0.998341,0.938934
-163.698,0.911244,0.153713,2,3,0,165.384,0.99925,0.998082,0.997704,0.99769,0.998401,0.944162
-163.704,1,0.153713,4,15,0,164.671,0.999994,0.999879,0.998566,0.999131,0.999382,1.10209
-162.422,1,0.153713,4,15,0,164.458,0.998818,0.998349,0.997332,0.998235,0.997611,1.03314
-162.686,0.948769,0.153713,4,15,0,163.794,1,0.998773,0.9978,0.9991,0.998899,0.964736
-168.377,0.453854,0.153713,3,11,0,174.336,1.00071,0.999966,0.999489,1.00107,0.999127,1.23511
-171.925,0.902411,0.153713,4,15,0,176.134,0.999024,0.998297,0.998048,0.997457,0.998789,0.824613
-163.608,0.976536,0.153713,4,15,0,173.452,0.998297,0.997657,0.996455,0.99747,0.997663,0.973492
-165.196,0.91911,0.153713,2,3,0,165.896,0.998945,0.997036,0.996947,0.997118,0.997116,0.945643
-163.524,1,0.153713,2,3,0,166.046,0.998438,0.997786,0.997397,0.998349,0.997536,0.950764
-162.666,0.990686,0.153713,3,7,0,165.749,0.999261,0.997966,0.997523,0.998605,0.997774,0.973209
-164.26,0.894287,0.153713,3,15,0,167.655,0.999449,0.998892,0.998413,0.998627,0.999047,1.17043
-165.09,0.863922,0.153713,3,15,0,169.133,0.997988,0.998056,0.997379,0.997736,0.997963,0.939026
-165.06,1,0.153713,2,3,0,166.525,0.999227,0.997228,0.996985,0.997797,0.997313,0.926966
-165.812,0.891967,0.153713,4,15,0,168.366,1.00014,0.997833,0.997811,0.998891,0.998197,0.915157
-164.235,0.990677,0.153713,3,15,0,168.379,1.00116,1.00048,1.00003,1.00034,0.999537,1.07041
-163.869,0.953302,0.153713,2,3,0,165.259,1.00075,1.00045,0.999452,1.00052,0.999522,1.07393
-167.252,0.809853,0.153713,3,7,0,168.889,1.00254,1.00026,1.00027,1.00092,1.00121,1.06229
-163.1,0.927122,0.153713,4,15,0,168.823,0.99995,0.998205,0.997924,0.998514,0.999,1.01917
-162.458,0.983787,0.153713,3,15,0,164.889,1.00015,0.998886,0.99814,0.998604,0.99884,1.04313
-163.898,0.94519,0.153713,4,15,0,166.355,1.0011,1.00015,1.00023,1.00065,1.00046,1.02791
-166.562,0.72861,0.153713,4,15,0,169.388,1.00006,0.998439,0.997239,0.999258,0.998883,1.20197
-166.635,0.85487,0.153713,3,15,0,170.66,0.9996,0.998786,0.999514,1.00002,0.998427,1.02193
-163.482,1,0.153713,2,7,0,167.041,0.999802,0.999595,0.99828,0.999063,0.999496,1.04005
-165.562,0.983773,0.153713,3,11,0,166.921,0.999342,0.997521,0.998004,0.998484,0.997445,1.16057
-167.615,0.853526,0.153713,3,7,0,170.377,0.998821,0.998611,0.996626,0.997839,0.998453,1.23434
-163.785,0.986746,0.153713,4,15,0,167.929,1.0006,1.00006,0.998745,1.00025,0.99957,0.955785
-163.854,0.952041,0.153713,3,7,0,165.228,1.00102,0.999645,0.999849,0.99979,0.999854,0.944196
-163.784,0.967594,0.153713,3,7,0,165.277,1.00046,0.999303,0.999579,0.999428,0.99979,0.945371
-162.888,0.997093,0.153713,4,15,0,164.238,0.999561,0.998312,0.998683,0.998506,0.998925,1.0238
-163.03,0.830883,0.153713,2,7,0,166.225,0.999878,0.999579,0.998785,0.999703,0.998645,0.992737
-162.506,0.801993,0.153713,2,3,0,165.424,1.00022,0.9993,0.998603,0.999097,0.999472,0.983786
-164.078,0.837303,0.153713,2,3,0,164.546,1.00071,0.998704,0.998369,0.999611,0.998835,0.968443
-163.754,0.984603,0.153713,3,15,0,165.489,1.00005,0.999277,0.999291,1.00023,0.999099,1.0084
-163.294,0.990781,0.153713,2,7,0,164.214,0.999921,0.999387,0.999242,1.00006,0.999091,1.02314
-163.686,0.819495,0.153713,3,7,0,166.172,1.00107,0.999238,0.999238,0.999318,0.999705,0.996825
-163.595,0.936425,0.153713,4,15,0,166.074,0.998668,0.998089,0.996658,0.997621,0.997166,1.07029
-163.489,0.992373,0.153713,4,15,0,165.256,0.999497,0.999482,0.998302,0.999018,0.998933,0.931561
-167.445,0.932083,0.153713,3,7,0,168.153,0.999327,0.997626,0.997557,0.998532,0.998267,0.835479
-170.817,0.323686,0.153713,2,3,0,173.248,0.998987,0.998977,0.997359,0.998183,0.997207,0.837523
-164.866,0.892093,0.153713,3,7,0,172.886,0.999452,0.998536,0.9982,0.998436,0.998979,0.87974
-162.46,0.998088,0.153713,4,15,0,165.781,0.998527,0.997913,0.997011,0.997999,0.997611,0.985108
-162.788,0.87824,0.153713,4,15,0,164.117,1.00087,0.999991,0.999085,1.00015,0.999524,0.997907
-163.56,0.923855,0.153713,3,11,0,165.168,0.998259,0.9971,0.997203,0.99761,0.997211,1.08005
-164.186,0.865325,0.153713,3,11,0,167.997,1.0007,1.00061,0.999851,1.00055,0.999688,1.07654
-163.634,0.905865,0.153713,4,15,0,165.765,0.999629,0.99937,0.998446,0.999049,0.998079,0.978859
-162.929,0.952098,0.153713,3,7,0,165.34,1.00063,1.00002,0.999363,1.00018,0.999282,1.01702
-164.475,0.848964,0.153713,4,15,0,165.923,1.00075,0.999134,0.999388,0.99887,0.999148,1.11171
-164.045,0.791826,0.153713,3,7,0,168.346,0.999956,0.998475,0.998054,0.999801,0.998803,1.0633
-165.19,0.929343,0.153713,2,7,0,166.606,0.999447,0.999471,0.998694,0.998163,0.998648,0.9809
-163.316,1,0.153713,2,3,0,165.536,0.99969,0.998632,0.998623,0.999617,0.998581,0.968707
-164.429,0.896341,0.153713,2,7,0,167.815,0.999383,0.999565,0.998832,0.999671,0.999029,0.941945
-166.444,0.794288,0.153713,2,7,0,168.662,0.999745,0.99917,0.998537,1.00029,0.999416,0.921596
-166.907,0.845463,0.153713,2,3,0,171.278,1.0008,0.999037,0.99769,0.999216,0.999175,0.906135
-163.43,0.971512,0.153713,4,15,0,168.094,0.99843,0.998244,0.997996,0.997942,0.997962,1.0043
-164.408,0.539497,0.153713,2,3,0,169.982,0.999637,0.997653,0.996942,0.998527,0.997877,0.98354
-164.102,1,0.153713,3,15,0,165.09,0.998346,0.998282,0.997833,0.997548,0.997938,1.02103
-162.824,0.887685,0.153713,3,11,0,166.555,1.00088,0.999704,0.999093,0.999729,0.999902,0.99528
-162.674,0.855491,0.153713,2,3,0,164.269,1.00026,0.999766,0.999377,0.999944,0.999218,1.01201
-165.555,0.787852,0.153713,3,7,0,166.993,1.00187,0.99973,0.999646,1.00024,1.00056,1.00709
-171.674,0.507991,0.153713,4,15,0,174.549,1,0.999841,1.00037,1.00143,1.00013,0.969982
-165.69,1,0.153713,3,7,0,174.369,1.0005,0.99842,0.997453,0.998848,0.999038,0.959411
-164.71,0.955064,0.153713,3,7,0,168.279,0.999746,0.997991,0.998859,0.999298,0.998561,0.963613
-165.504,0.982004,0.153713,3,7,0,167.933,1.00092,1.00029,0.998427,0.999858,0.999528,0.935536
-164.229,0.753952,0.153713,3,15,0,169.786,0.999063,0.997825,0.99648,0.997366,0.997328,1.0765
-164.275,0.90689,0.153713,4,15,0,167.4,0.999418,0.999355,0.99836,0.998393,0.999115,0.973576
-165.85,0.916574,0.153713,3,15,0,168.379,1.00057,0.997923,0.998855,0.99947,0.998652,1.0651
-162.911,0.982437,0.153713,3,7,0,167.153,0.998913,0.997987,0.996675,0.998203,0.997709,1.02236
-162.169,0.856121,0.153713,3,15,0,164.782,0.999739,0.999396,0.998306,0.999126,0.998876,0.983081
-162.576,0.923099,0.153713,3,15,0,163.562,1.00051,0.998944,0.998874,0.999057,0.999005,1.05466
-162.555,0.942775,0.153713,3,7,0,163.761,0.999889,0.998971,0.999181,0.999073,0.998995,1.04996
-165.025,0.656006,0.153713,3,7,0,167.162,1.00011,0.999131,0.997038,0.999012,0.99845,1.07056
-164.255,0.905435,0.153713,2,7,0,167.368,0.999334,0.998434,0.998901,0.999191,0.998218,1.10549
-162.869,1,0.153713,3,15,0,165.347,0.999316,0.998951,0.998627,0.998983,0.998364,1.08179
-167.497,0.611927,0.153713,3,7,0,170.614,0.999218,0.999517,0.996733,0.99857,0.998556,1.16958
-163.326,0.935487,0.153713,3,7,0,169.802,0.999489,0.998004,0.997245,0.998612,0.997978,1.1062
-164.012,0.801106,0.153713,4,15,0,166.851,0.999834,0.998666,0.999292,0.99865,0.998722,1.09817
-164.741,0.586864,0.153713,2,3,0,170.922,1.00061,0.99856,0.998998,0.999356,0.999918,1.07076
-162.829,0.988033,0.153713,3,7,0,165.302,0.99997,0.999282,0.998459,0.999062,0.998434,1.09241
-163.17,0.915939,0.153713,3,15,0,165.926,0.998388,0.997662,0.997398,0.997731,0.998095,1.03865
-164.093,0.649488,0.153713,3,7,0,167.75,0.99929,0.998686,0.997604,0.999096,0.997565,1.05497
-165.925,0.725708,0.153713,3,7,0,169.171,0.998904,0.997604,0.997811,0.998004,0.999094,1.01913
-163.985,0.971365,0.153713,3,7,0,168.294,0.998728,0.997998,0.998085,0.997468,0.998099,1.02541
-165.715,0.912031,0.153713,3,7,0,167.409,0.998894,0.997561,0.996241,0.997139,0.996666,1.10225
-162.865,1,0.153713,3,15,0,166.043,0.999246,0.998562,0.998498,0.999035,0.998645,1.09226
-163.44,0.739552,0.153713,3,7,0,167.861,0.999,0.997559,0.997122,0.99772,0.99787,1.12328
-163.05,0.91773,0.153713,2,7,0,165.122,0.998479,0.998182,0.997843,0.997931,0.997741,1.04912
-164.87,0.796548,0.153713,3,15,0,167.14,0.998874,0.997209,0.996398,0.998024,0.997485,1.13592
-163.756,0.953069,0.153713,4,15,0,167.323,0.99906,0.998261,0.997056,0.998644,0.997731,0.93242
-162.559,0.744057,0.153713,3,11,0,167.78,1.00001,0.998979,0.998925,0.998745,0.999171,1.02988
