# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = eight_schools_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 4 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = eight_schools.data.R
# init = 2 (Default)
# random
#   seed = 1919300
# output
#   file = mpi.1.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_trans.1,theta_trans.2,theta_trans.3,theta_trans.4,theta_trans.5,theta_trans.6,theta_trans.7,theta_trans.8,mu,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8
-7.81915,0.989709,0.35531,3,7,0,10.675,-0.375989,0.89616,2.43674,-0.796727,-0.292245,-0.571076,1.29894,0.878952,4.17462,1.47418,3.62034,5.49572,7.76681,3.0001,3.7438,3.33275,6.08948,5.47035
-9.31696,0.973542,0.484524,3,7,0,16.2854,1.86768,-0.226773,-1.60049,-0.980413,-0.0300439,1.92332,-0.248592,-0.619457,8.17297,0.953468,9.95374,7.95675,6.64695,7.23817,8.14432,10.0068,7.93594,7.58233
-5.18489,0.974253,0.642945,3,7,0,11.6992,-0.804151,1.05961,0.30592,0.940201,-0.245173,-1.28026,0.281199,-0.0785062,0.842787,4.47905,-2.75905,5.58883,2.21302,5.054,-0.255356,-4.89158,2.10229,0.491154
-5.18489,0.417283,0.852615,2,7,0,11.8757,-0.804151,1.05961,0.30592,0.940201,-0.245173,-1.28026,0.281199,-0.0785062,0.842787,4.47905,-2.75905,5.58883,2.21302,5.054,-0.255356,-4.89158,2.10229,0.491154
-4.83117,0.987626,0.473814,3,7,0,7.84065,0.740534,-0.351386,0.396477,1.27405,-0.681596,1.23961,-0.165571,0.509339,1.73783,5.22449,5.60675,-0.0979812,3.80923,8.39412,-1.82316,8.21419,0.872808,4.39887
-6.99391,0.619381,0.640982,3,7,0,10.9953,0.213598,1.12624,-0.604283,-1.44327,0.726697,-1.35736,1.6038,-0.465829,6.14378,1.61863,6.48952,7.96676,5.16567,3.80767,7.32004,3.94672,8.73974,5.38978
-7.02252,0.983648,0.489262,3,7,0,11.0721,0.247273,0.656112,-0.480155,-0.502003,-1.37765,1.91392,-0.514019,0.156418,1.63941,5.8118,3.07651,5.4526,-1.15116,-1.27813,-6.36719,12.7628,-1.34797,2.54847
-4.43032,0.152993,0.656541,3,7,0,12.6893,-0.616868,-0.755312,-1.09532,-0.166429,-0.541178,-0.183848,1.00976,0.0129433,6.96479,1.75659,5.8812,5.63801,5.04075,6.67244,6.01416,6.64184,8.73853,6.98752
-5.10434,0.985731,0.244727,4,15,0,9.11674,1.55902,1.4014,0.540807,0.163036,0.0451881,-0.222205,-0.622983,0.0699361,3.15044,1.7639,5.9004,5.62237,4.10437,3.43802,3.23015,2.75849,2.05156,3.2738
-3.4217,0.998614,0.329532,4,15,0,6.36124,-0.442766,-0.807825,-0.454491,0.424117,-0.594487,-0.331076,1.04262,-0.00583488,6.54345,7.98592,3.00756,0.0922279,2.91392,9.93042,1.79593,3.89951,14.8698,6.49686
# num_warmup = 250
# Adaptation terminated
# Step size = 0.451761
# Elements of inverse mass matrix:
# 1.05416, -0.0680288, -0.121866, 0.0773934, -0.120263, 0.0472275, -0.0422915, -0.0277853, -0.206269, 0.111112
# -0.0680288, 0.860114, -0.0823325, 0.0733358, 0.000425762, 0.0928291, -0.0462059, 0.0583813, -0.212215, -0.0239646
# -0.121866, -0.0823325, 0.954263, -0.0344643, 0.20509, -0.0298683, -0.00806992, 0.0496746, -0.150266, -0.0513325
# 0.0773934, 0.0733358, -0.0344643, 0.808125, -0.0599192, 0.118228, 0.0698142, 0.0980135, -0.39703, 0.049721
# -0.120263, 0.000425762, 0.20509, -0.0599192, 0.995048, -0.0129625, -0.0462917, -0.00418801, -0.610478, -0.104846
# 0.0472275, 0.0928291, -0.0298683, 0.118228, -0.0129625, 0.925832, -0.0464622, -0.00434582, -0.266485, 0.00108557
# -0.0422915, -0.0462059, -0.00806992, 0.0698142, -0.0462917, -0.0464622, 0.919198, 0.0867474, -0.371015, 0.27856
# -0.0277853, 0.0583813, 0.0496746, 0.0980135, -0.00418801, -0.00434582, 0.0867474, 1.07377, -0.0820568, 0.0921899
# -0.206269, -0.212215, -0.150266, -0.39703, -0.610478, -0.266485, -0.371015, -0.0820568, 10.392, -0.293684
# 0.111112, -0.0239646, -0.0513325, 0.049721, -0.104846, 0.00108557, 0.27856, 0.0921899, -0.293684, 1.19898
-8.12481,0.655445,0.451761,3,7,0,10.267,1.23081,-1.0079,-0.794079,-0.251107,0.443587,-1.40292,0.433616,-0.714796,-1.19657,0.705087,-0.328738,-1.90722,-1.75646,-1.37362,-0.883798,-2.18575,-0.890829,-1.70056
-5.12193,0.959436,0.451761,3,7,0,12.2682,0.532357,0.00291006,-0.29638,-0.289159,0.752832,0.971073,1.18586,1.21751,7.44866,5.55358,10.4051,7.46482,5.80269,5.84279,11.6296,12.8416,14.0344,14.2102
-8.3126,0.767555,0.451761,3,7,0,15.2476,-1.25204,0.345315,0.280493,1.09489,1.85885,-0.351953,0.328962,1.69393,1.43032,1.16465,-0.0278682,1.83249,1.75699,2.70548,3.59522,1.02042,1.81344,3.40315
-7.85408,0.993846,0.451761,3,7,0,13.6632,-1.37485,0.791222,-1.36165,0.174628,-1.3421,1.88831,-0.142925,-0.519197,5.66462,2.81842,1.7897,7.89462,1.82693,6.1568,1.88201,10.9867,5.2618,4.2013
-8.84187,0.955715,0.451761,3,7,0,14.816,-0.279889,-0.398819,0.0450584,-1.99003,-0.805854,-1.1666,1.51975,-1.69822,9.96887,6.13314,8.25227,7.52285,10.2452,-2.23627,5.02645,2.81396,19.2897,-0.446558
-6.89317,0.497787,0.451761,3,15,0,15.1469,0.393999,0.453079,1.20413,-0.456599,-0.296841,-0.12721,2.32804,-1.41193,7.29083,3.32368,8.60036,8.79672,11.293,5.77324,6.30423,6.86802,15.0285,2.59802
-4.64707,0.974068,0.451761,3,7,0,9.85913,0.88174,0.908889,-0.625921,0.761113,0.346629,-0.220126,0.485634,0.933451,-4.91287,17.418,10.4452,10.9181,-15.8151,8.34416,1.12471,-8.74701,3.54589,11.3459
-4.64707,0.126195,0.451761,3,7,0,9.85919,0.88174,0.908889,-0.625921,0.761113,0.346629,-0.220126,0.485634,0.933451,-4.91287,17.418,10.4452,10.9181,-15.8151,8.34416,1.12471,-8.74701,3.54589,11.3459
-4.64707,0.00996833,0.451761,3,7,0,12.7032,0.88174,0.908889,-0.625921,0.761113,0.346629,-0.220126,0.485634,0.933451,-4.91287,17.418,10.4452,10.9181,-15.8151,8.34416,1.12471,-8.74701,3.54589,11.3459
-4.64707,0.0809196,0.451761,3,7,0,13.4306,0.88174,0.908889,-0.625921,0.761113,0.346629,-0.220126,0.485634,0.933451,-4.91287,17.418,10.4452,10.9181,-15.8151,8.34416,1.12471,-8.74701,3.54589,11.3459
-6.71712,0.763358,0.451761,3,7,0,9.0904,0.678056,-0.82239,1.07178,0.251334,-0.557282,-0.0249374,1.70812,0.319501,10.7198,2.39287,12.3423,8.75197,13.2845,11.3213,9.38633,10.6602,14.8072,11.4844
-5.35597,0.982482,0.451761,3,7,0,9.85326,1.68353,-0.624055,0.834518,-0.270427,0.0823904,-0.961057,1.60201,1.12621,5.2897,6.83412,16.7951,1.02483,10.9929,3.44157,5.85277,-1.27827,16.238,12.9864
-4.43127,0.152056,0.451761,3,7,0,13.6396,1.55774,-0.460373,0.27487,-0.656191,1.05272,-0.0796635,0.668056,0.278951,5.77195,3.48254,11.1968,4.16868,6.72919,3.48673,9.43808,5.49451,8.09848,6.7434
-5.25508,0.943513,0.451761,3,7,0,8.13012,1.32943,0.887802,0.0569245,-0.214098,-0.712051,-0.895032,1.37173,-0.66413,0.441599,2.79464,4.15689,2.92269,0.600683,-0.156729,-1.54833,-2.0597,4.27509,-1.41441
-5.11841,0.969905,0.451761,3,7,0,8.77989,0.512107,-0.0597145,-1.22577,-0.477922,0.493772,-0.684932,-0.13675,0.242542,4.70131,15.1102,12.4394,3.79901,-13.8203,-2.5202,12.1623,-5.64815,2.63499,8.36617
-3.76104,0.0525721,0.451761,3,7,0,13.7261,1.46596,-0.205466,-0.911905,-0.510157,-0.881479,-0.741098,-0.181434,0.515263,6.51704,5.40352,14.4384,5.4068,1.58953,3.76039,1.75394,2.51249,5.53666,9.30127
-3.9933,0.974385,0.451761,3,7,0,6.19218,-0.812449,0.229828,0.0833161,-1.10714,-0.0258812,0.303585,0.801209,0.349258,5.04942,1.89967,3.50603,5.48602,5.20769,2.94622,5.00025,5.62613,6.57145,5.71289
-5.08271,0.869142,0.451761,3,7,0,11.9955,2.55524,0.996751,0.639905,0.602082,-0.289994,-0.722213,0.628815,0.226577,2.38578,9.51618,26.7019,11.871,8.47523,8.1153,-0.373858,-4.48693,8.36969,4.54193
-7.0467,0.817987,0.451761,3,7,0,10.3825,-1.78608,-1.06215,-1.3252,-0.467165,-0.288481,0.786496,-0.291435,-0.538419,6.1433,1.13018,4.12471,4.94288,4.64559,5.61532,5.81727,7.03219,5.81393,5.53479
-4.47187,0.902751,0.451761,3,7,0,9.848,0.263843,-0.54665,-0.00612402,0.697727,0.122722,-0.387293,1.30634,-1.32229,5.41035,2.11514,5.96841,4.2541,5.39739,6.88613,5.66992,4.59117,8.17343,2.61352
-4.12348,0.968675,0.451761,3,7,0,8.04514,0.966239,0.887887,-0.197257,-0.102912,-0.615433,0.318079,-0.357281,1.54155,3.75361,4.30569,7.91394,7.57658,2.90428,3.31051,1.10375,5.12317,2.21527,10.391
-4.01466,0.981605,0.451761,3,7,0,7.70958,1.44588,0.805589,-0.25417,0.287898,-0.721223,-0.322311,0.132812,1.51096,5.47799,4.97946,12.6777,9.48938,4.21236,6.91156,1.88669,3.87306,6.13932,13.0018
-2.85804,0.971321,0.451761,3,7,0,5.77666,0.571446,0.378924,-0.268876,0.257506,-0.243257,0.22896,0.944196,-1.18929,3.3031,5.62921,6.51989,5.43614,1.78954,4.75266,1.93375,4.59196,8.61818,-3.39165
-5.10315,0.849456,0.451761,3,7,0,10.4485,0.270957,0.379344,0.156615,-0.587638,-0.161894,0.195628,0.659055,1.95884,5.26642,1.38227,5.64096,5.79078,5.48291,4.45415,5.04264,5.53684,6.17742,7.97407
-8.12089,0.944893,0.451761,3,7,0,10.5135,-0.288238,1.0391,-0.468085,-0.441462,-0.189764,0.725248,2.90179,0.0266853,1.03168,1.37869,0.634289,2.46428,0.386337,0.423042,0.770055,2.03157,5.03234,1.06847
-6.20486,0.999699,0.451761,3,7,0,11.7731,1.44218,-0.636372,1.13857,-0.985655,0.07429,-1.47087,0.615804,0.034814,1.23464,5.68273,9.43014,-2.38169,7.70482,-4.36657,1.65681,-7.12392,4.73409,1.43248
-8.51972,0.979517,0.451761,3,7,0,11.5431,0.721226,-0.421223,0.525322,-2.06953,0.146301,-1.57833,-0.752347,-1.31347,1.72026,2.08047,3.22076,0.843921,2.81318,-2.58533,2.02464,-1.56341,0.155026,-1.01238
-7.07557,0.998527,0.451761,3,7,0,12.6079,-0.184497,0.767611,0.98595,-2.28673,0.276985,-0.465,0.774508,-0.931607,2.8205,2.10102,2.43287,4.43327,4.89201,-1.98397,3.40246,1.84353,4.44776,0.863175
-7.55252,0.981654,0.451761,3,7,0,9.22944,0.970155,-0.669576,-1.26088,2.00673,-0.45427,0.945523,0.396349,1.32166,7.67942,5.17314,12.6982,4.21561,1.15673,18.0605,5.32942,12.5707,9.72979,14.5166
-5.75151,0.969886,0.451761,3,7,0,12.3259,-0.0552928,1.83593,-1.16393,0.310263,-0.224159,-0.283695,-0.384758,-1.08502,5.67484,1.92092,5.56863,9.20151,3.43903,6.27083,5.24425,5.12989,4.93575,3.59062
-7.01027,0.963705,0.451761,3,7,0,9.62396,0.853953,2.15668,-0.437915,-0.0286704,-0.0373434,-0.0715862,-1.68527,-0.284872,4.19187,2.65002,6.45487,9.90712,3.03139,4.1159,4.09291,4.00217,-0.274135,3.43696
-8.55913,0.973038,0.451761,3,7,0,13.7533,0.536562,2.20071,-1.1114,-1.54353,0.876123,-0.42303,1.27278,0.0117376,7.89493,4.212,10.1549,17.1643,3.21373,1.39359,11.5852,6.11312,13.2559,7.94436
-9.37308,0.801969,0.451761,3,7,0,15.429,2.59267,-0.317703,0.955633,1.94954,-0.61531,-0.203313,-0.964577,-0.313004,7.17915,1.57479,11.2621,6.67883,8.68407,10.2493,6.21017,6.85897,5.66014,6.68623
-5.06925,0.779275,0.451761,3,7,0,10.7504,-0.234391,0.474904,-0.535083,-0.62846,0.570268,0.433102,1.80794,-0.677819,1.42416,8.75565,-0.628086,5.58225,-3.26084,-4.07842,6.41722,5.21624,17.2539,-4.51059
-8.38295,0.444766,0.451761,3,7,0,12.3592,1.40563,-0.383779,-2.31436,-0.553531,-0.256866,-0.757931,-0.972965,0.714024,5.20662,0.656549,6.12948,4.95465,3.68713,4.8432,5.03797,4.709,4.56782,5.67541
-7.41566,0.946954,0.451761,3,7,0,10.9587,1.01325,-0.702514,-2.51216,-0.352297,-0.229522,-0.75926,-0.757642,0.374267,6.06728,1.38776,7.47343,5.09236,2.58101,5.57838,5.74876,5.01361,5.01586,6.58668
-11.8305,0.854,0.451761,3,7,0,18.5008,-1.23975,-0.415967,-2.19739,-0.787749,-1.60375,1.56907,0.373576,2.43772,6.04139,4.02906,1.04637,4.36543,-2.81205,2.8675,-0.420228,12.3633,7.54655,15.8631
-10.9075,0.214426,0.451761,3,7,0,19.2117,-0.428942,-0.169322,-2.79157,-1.21744,-1.65911,1.3209,-0.170511,1.35766,6.57672,1.24729,6.04171,6.36553,3.09483,5.05822,4.50733,8.22426,6.36405,8.27011
-7.7172,0.97312,0.451761,3,7,0,15.1352,0.849436,-1.83156,0.522953,-1.2051,0.467581,-0.112601,1.17938,0.553856,-0.323933,5.66367,4.48699,-10.6973,2.6379,-7.14919,2.32429,-0.961669,6.35568,2.81292
-5.47495,0.657999,0.451761,3,7,0,12.2855,0.177668,-0.696882,0.527244,-1.1253,0.713926,0.296538,1.21263,0.893105,0.502136,2.51225,0.948482,-1.2486,1.8267,-2.32489,2.2957,1.24711,3.54858,2.74584
-5.63096,0.985336,0.451761,3,7,0,9.44234,0.473736,-0.924621,0.287692,-0.626608,0.334007,-0.987663,0.0617829,0.496641,0.046323,7.40373,3.55374,-6.79932,2.17631,-4.59291,2.51922,-7.26606,0.503747,3.72332
-6.22599,0.959486,0.451761,3,7,0,9.49603,1.10644,0.0113984,-1.01833,0.988178,0.210808,1.12015,-0.114541,1.81198,6.30284,2.86755,9.47562,6.33553,3.38274,9.13649,6.90735,9.51493,5.97439,11.4988
-6.65921,0.990526,0.451761,3,7,0,9.9349,-1.15508,-0.636517,0.0479997,-1.46206,-1.26507,-1.19192,0.656252,-1.03235,5.22821,3.04913,1.70621,3.28739,5.37457,0.770211,1.37085,1.59391,7.22921,2.08044
-5.89431,0.993076,0.451761,3,7,0,9.21908,-1.09052,0.150479,0.176644,-0.385504,-1.25672,-1.52439,0.228234,0.103981,1.8209,1.59263,0.0840953,2.06055,2.10222,1.20693,-0.18059,-0.606885,2.18439,1.9865
-4.28772,0.989858,0.451761,3,7,0,8.28257,0.424779,-0.631805,-1.63142,0.262967,-0.270168,-0.205586,0.00127234,1.26157,4.98603,6.45853,7.72948,0.905501,-5.55054,6.68441,3.24114,3.65825,4.99425,13.1339
-5.45591,0.911376,0.451761,3,7,0,7.35107,-0.145054,-0.0883706,1.36481,-1.02026,-0.107232,0.338793,0.370504,-0.243224,5.23601,0.488943,5.16509,5.1928,5.90332,4.73716,5.18358,5.40166,5.41716,5.11709
-9.817,0.906589,0.451761,3,7,0,13.5659,0.570071,0.152581,-0.800022,-1.15181,-0.0869776,2.13983,-0.732537,0.572501,3.44178,0.0610696,3.4766,3.4511,3.39293,3.37144,3.43647,3.57246,3.39705,3.47674
-7.67626,0.547531,0.451761,3,15,0,13.922,-0.262149,0.595208,1.19037,1.30359,0.209572,-2.22548,1.7717,-0.075231,4.37955,3.55174,3.44846,6.49358,8.60742,9.00957,5.1239,-3.52477,10.6722,4.11235
-7.09288,0.998533,0.451761,3,7,0,11.5347,0.524347,-0.650301,-1.15806,-1.00153,-1.14481,2.00419,0.512116,-0.863437,6.7919,3.6783,8.7206,4.3999,2.53221,3.10795,2.58094,14.1639,8.67561,3.61592
-7.46004,0.961329,0.451761,3,7,0,12.1349,0.650625,-0.120527,-0.992005,-0.0841478,-1.59647,2.40079,0.881417,-0.506556,4.4969,4.7204,7.5681,3.92796,-0.185759,4.09969,-3.03909,15.8296,8.65754,2.10575
-8.00298,0.534201,0.451761,3,7,0,14.1284,0.406466,-0.271854,-0.509931,-1.10728,0.944196,2.27079,-0.849244,-0.43713,3.71744,0.695284,4.00005,3.52842,3.36289,2.94757,4.37393,5.29628,3.12697,3.41351
-6.65097,0.941333,0.451761,3,7,0,15.6968,0.261311,-0.488596,-0.113612,1.2351,-0.699312,-1.76811,0.321263,1.0739,7.89152,1.12494,8.18548,7.34188,7.76371,9.28093,7.10484,5.90251,8.25292,9.09959
-7.8373,0.8,0.451761,2,5,0,13.2573,-0.175228,-0.739251,-0.523184,1.14286,-0.348959,-0.254414,-0.89882,0.202375,8.20445,0.0796432,8.1905,8.14558,8.16279,8.29548,8.17666,8.18419,8.13287,8.22057
-4.9855,0.989394,0.451761,3,7,0,9.50033,0.241495,-0.0735887,-0.0888795,0.801485,-0.613066,0.527632,-0.190897,0.0934357,3.9236,0.301169,3.99633,3.90144,3.89683,4.16498,3.73896,4.08251,3.86611,3.95174
-6.31139,0.81366,0.451761,3,15,0,8.13949,-1.18828,-0.562085,-0.134218,-1.06627,-1.38162,-1.05806,0.795259,0.34497,5.80902,1.10328,4.49801,5.18888,5.66094,4.63262,4.2847,4.64168,6.68641,6.18962
-7.20248,0.982277,0.451761,3,7,0,11.0202,-0.317099,-0.889174,2.21939,0.102284,-0.839237,-0.295892,0.271038,-0.417257,3.30327,7.51529,0.920181,-3.37913,19.9827,4.07197,-3.00384,1.07956,5.3402,0.167467
-6.2787,0.921121,0.451761,3,7,0,13.7251,0.668382,-1.55882,1.68641,0.24064,-0.987161,-1.0828,0.574604,-0.279599,4.5297,3.95398,7.17247,-1.63383,11.1977,5.48118,0.626478,0.248341,6.80167,3.42416
-6.134,0.594282,0.451761,3,7,0,12.6912,1.21667,0.206123,-1.09673,0.833952,0.777016,0.557596,0.652337,0.408932,4.38747,0.498153,4.99356,4.49015,3.84113,4.8029,4.77454,4.66523,4.71243,4.59118
-5.98087,0.892994,0.451761,3,7,0,14.2075,0.380097,0.10359,-0.833764,0.659837,-0.00588417,0.860487,0.48253,0.363691,1.69081,0.263157,1.79083,1.71807,1.4714,1.86445,1.68926,1.91725,1.81779,1.78651
-10.5638,0.870073,0.451761,3,15,0,13.7201,0.697059,-1.75999,0.891524,-0.281606,-2.79652,0.447596,0.367284,1.4858,4.97587,0.80394,5.53627,3.56095,5.69261,4.74948,2.72764,5.33571,5.27115,6.17037
-6.98113,0.967774,0.451761,3,7,0,16.7656,-0.25236,1.02494,-0.130078,-0.631042,-0.318819,0.520514,-0.0379559,-2.15616,0.203229,4.32404,-0.887986,4.63512,-0.359234,-2.52542,-1.17536,2.45395,0.0391064,-9.12009
-9.54088,0.828228,0.451761,3,7,0,11.8051,1.50529,-0.686954,1.19657,1.61193,0.20605,-0.509065,0.9665,1.44141,8.80716,0.534713,9.61206,8.43983,9.44698,9.66908,8.91734,8.53495,9.32396,9.5779
-7.80151,1,0.451761,3,7,0,12.9364,-1.04119,0.787047,-1.48028,-0.261889,0.337374,-0.236802,-0.360806,-1.54957,2.1635,0.355081,1.79379,2.44296,1.63787,2.0705,2.28329,2.07941,2.03538,1.61327
-6.45411,0.995292,0.451761,3,7,0,10.7696,0.942557,-0.17051,0.982503,-1.26924,0.462311,-0.879132,0.568107,0.958995,7.28705,0.792141,8.03369,7.15199,8.06533,6.28164,7.65327,6.59066,7.73707,8.04671
-4.00301,0.991092,0.451761,3,7,0,8.82707,0.151476,0.226484,1.31643,0.993793,-0.0083576,0.347802,0.107755,-0.31369,2.78996,2.5483,3.17596,3.36711,6.14461,5.32244,2.76866,3.67626,3.06455,1.99058
-5.39467,0.951693,0.451761,3,15,0,8.47755,1.59308,0.310094,-1.27156,0.0265831,0.773941,-1.05047,-0.457278,0.458421,6.91906,4.87041,14.678,8.42934,0.726066,7.04853,10.6885,1.80284,4.69193,9.15175
-7.36744,0.930911,0.451761,3,7,0,11.5356,-0.707231,0.468298,1.33183,0.825335,-1.09552,0.441506,1.15469,-0.80018,3.52301,0.363813,3.26571,3.69339,4.00755,3.82328,3.12445,3.68364,3.9431,3.2319
-6.0049,0.897244,0.451761,4,15,0,16.2758,1.68422,-0.625136,-1.14164,-0.0336476,0.671556,-0.733644,0.678899,1.64307,1.80402,9.24356,17.3722,-3.97446,-8.74877,1.49299,8.01159,-4.97746,8.07946,16.9918
-6.0049,0.0142692,0.451761,2,3,0,10.186,1.68422,-0.625136,-1.14164,-0.0336476,0.671556,-0.733644,0.678899,1.64307,1.80402,9.24356,17.3722,-3.97446,-8.74877,1.49299,8.01159,-4.97746,8.07946,16.9918
-2.53255,1,0.451761,2,3,0,6.57432,1.10325,0.203023,-0.331396,0.337735,0.501853,-0.202343,0.841897,0.53732,2.61719,5.18774,8.34055,3.67041,0.897988,4.36927,5.22067,1.56748,6.98473,5.40466
-2.18402,0.984286,0.451761,3,7,0,3.51634,0.655284,-0.273137,-0.345755,0.532002,0.06398,-0.372278,1.19112,-0.0768179,3.77853,11.4736,11.297,0.644675,-0.188508,9.88248,4.51261,-0.492814,17.445,2.89716
-2.18402,0.159857,0.451761,2,3,0,9.2336,0.655284,-0.273137,-0.345755,0.532002,0.06398,-0.372278,1.19112,-0.0768179,3.77853,11.4736,11.297,0.644675,-0.188508,9.88248,4.51261,-0.492814,17.445,2.89716
-2.29265,0.95427,0.451761,3,7,0,4.19506,0.395432,0.403504,-0.180083,-0.313168,-0.533174,-0.269733,-0.0604595,0.391896,5.75652,4.59284,7.57268,7.60975,4.92943,4.31819,3.30774,4.51768,5.47884,7.55644
-5.07886,0.764143,0.451761,3,7,0,11.4735,0.102413,0.388662,0.669443,0.183817,0.442799,-1.37315,0.3372,0.5569,5.306,12.4676,6.58284,10.1517,13.6523,7.59775,10.8266,-11.8139,9.51007,12.2492
-6.7765,0.99297,0.451761,3,15,0,8.83907,1.00764,1.29265,-0.473759,0.740628,-0.000399023,-0.324718,1.17417,0.242259,0.568274,0.534897,1.10726,1.25971,0.314861,0.964434,0.56806,0.394583,1.19634,0.697857
-5.11406,0.999824,0.451761,3,7,0,9.20594,0.407177,-0.0582953,-0.494788,0.411929,-0.973705,-0.175527,-0.698823,-1.0597,6.09861,11.4131,10.7458,5.43328,0.451565,10.8,-5.01436,4.09531,-1.87711,-5.9958
-5.48491,0.748031,0.451761,3,7,0,8.60656,-0.0630275,0.185326,-0.938373,0.557317,-1.25432,0.14441,-0.239987,-0.613111,4.82161,12.9588,4.00485,7.22321,-7.33858,12.0438,-11.4328,6.69299,1.71167,-3.12358
-3.40991,0.225026,0.451761,2,3,0,10.8564,0.596029,-0.174852,-1.0564,0.641909,-0.509743,-0.195372,-0.322145,-0.63521,4.91798,3.19259,6.82086,4.35975,1.54534,6.96733,3.29058,4.29424,3.8895,2.89002
-2.9395,0.988477,0.451761,3,7,0,5.47132,-0.335223,0.108653,0.466826,0.137818,0.0109228,-0.305355,0.471648,0.901389,3.56263,2.96342,2.56922,3.88462,4.94604,3.97105,3.595,2.65774,4.96032,6.23383
-3.70211,0.948951,0.451761,3,7,0,6.38742,0.635476,0.723695,-1.21276,0.82947,-0.164002,-0.383574,0.691222,-0.566961,0.13321,10.0404,6.51362,7.39936,-12.0434,8.46139,-1.51343,-3.71801,7.07333,-5.55929
-6.27281,0.60828,0.451761,3,7,0,9.90742,0.288759,0.267781,-0.69626,0.893357,0.991671,-0.556864,0.709034,1.68506,0.535132,1.46936,0.959422,0.928598,-0.48792,1.84779,1.99225,-0.283099,1.57696,3.01109
-6.02432,0.91526,0.451761,3,7,0,11.5161,-0.632252,1.13682,-0.602844,-0.32745,0.997804,-1.04083,-0.384882,0.02356,2.61208,6.42198,-1.44823,9.91271,-1.25938,0.509198,9.01996,-4.07213,0.140372,2.76338
-5.42751,1,0.451761,3,7,0,8.22227,0.110352,0.39993,-0.493766,-0.421755,0.740409,-0.93224,-1.03065,-1.18696,5.76218,1.21837,5.89663,6.24944,5.16059,5.24832,6.66427,4.62636,4.50646,4.31603
-7.47303,0.94228,0.451761,3,7,0,11.2102,0.340843,-1.10338,-0.19967,0.331962,-2.2032,-1.02864,-0.491071,0.87425,1.18822,2.18839,1.93412,-1.2264,0.751262,1.91468,-3.63324,-1.06286,0.113562,3.10142
-6.19393,0.968598,0.451761,3,15,0,12.4216,0.102826,-0.175132,0.122034,1.19685,0.239038,-1.42164,-0.481769,1.76545,5.98585,5.49821,6.55121,5.02294,6.65682,12.5664,7.30013,-1.83064,3.33698,15.6927
-5.70702,0.914997,0.451761,3,7,0,13.4708,-0.637532,-0.985063,-0.445355,0.96681,-1.19266,-0.0453603,1.02945,-0.519285,8.4126,8.24023,3.15919,0.295458,4.74278,16.3793,-1.41518,8.03883,16.8955,4.13358
-7.08341,0.953971,0.451761,3,7,0,11.9298,0.169143,-1.84318,-1.03334,-0.274227,-0.903055,-1.30702,0.494172,-0.904333,7.20108,1.22835,7.40885,4.93701,5.93178,6.86423,6.09181,5.5956,7.8081,6.09024
-7.96801,0.968942,0.451761,3,7,0,12.3387,-0.411956,1.64921,0.945386,1.85933,0.0772728,0.582325,-0.826043,0.725369,-0.0070527,3.94924,-1.63396,6.50608,3.72651,7.33589,0.298116,2.29269,-3.26929,2.85761
-8.79016,0.87756,0.451761,3,15,0,14.5627,0.938148,1.99766,-0.47343,-1.1883,-1.41995,-0.00564151,0.443306,0.320606,8.83866,0.561765,9.36567,9.96087,8.5727,8.17111,8.04098,8.83549,9.08769,9.01876
-3.6165,0.995333,0.451761,3,7,0,13.7485,-0.0489254,-0.166948,-0.460449,0.277885,0.558021,0.271208,0.794783,-0.405645,1.2084,13.3042,0.55749,-1.01271,-4.91751,4.90544,8.63244,4.81662,11.7824,-4.18839
-9.29297,0.619895,0.451761,3,7,0,11.7411,2.65231,0.364085,-0.137995,-1.68367,-0.813329,-0.28361,-0.0723382,1.44211,8.74683,1.82487,13.587,9.41124,8.49501,5.67435,7.26261,8.22928,8.61482,11.3785
-4.61842,0.746761,0.451761,3,7,0,13.985,-0.930821,0.585895,0.169002,0.130603,-0.358718,0.856987,1.22321,-0.590613,4.46943,1.56238,3.01513,5.38482,4.73347,4.67348,3.90897,5.80837,6.38055,3.54666
