# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = eight_schools_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 4 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = eight_schools.data.R
# init = 2 (Default)
# random
#   seed = 1919300
# output
#   file = mpi.0.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_trans.1,theta_trans.2,theta_trans.3,theta_trans.4,theta_trans.5,theta_trans.6,theta_trans.7,theta_trans.8,mu,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8
# -0.121866, -0.0823325, 0.954263, -0.0344643, 0.20509, -0.0298683, -0.00806992, 0.0496746, -0.150266, -0.0513325
# 0.0773934, 0.0733358, -0.0344643, 0.808125, -0.0599192, 0.118228, 0.0698142, 0.0980135, -0.39703, 0.049721
# -0.120263, 0.000425762, 0.20509, -0.0599192, 0.995048, -0.0129625, -0.0462917, -0.00418801, -0.610478, -0.104846
# 0.0472275, 0.0928291, -0.0298683, 0.118228, -0.0129625, 0.925832, -0.0464622, -0.00434582, -0.266485, 0.00108557
# -0.0422915, -0.0462059, -0.00806992, 0.0698142, -0.0462917, -0.0464622, 0.919198, 0.0867474, -0.371015, 0.27856
# -0.0277853, 0.0583813, 0.0496746, 0.0980135, -0.00418801, -0.00434582, 0.0867474, 1.07377, -0.0820568, 0.0921899
# -0.206269, -0.212215, -0.150266, -0.39703, -0.610478, -0.266485, -0.371015, -0.0820568, 10.392, -0.293684
# 0.111112, -0.0239646, -0.0513325, 0.049721, -0.104846, 0.00108557, 0.27856, 0.0921899, -0.293684, 1.19898
-5.41505,0.79571,0.661941,3,7,0,9.85869,-0.646673,0.672887,0.258736,1.45167,0.593723,1.05212,-0.336282,0.668187,5.18055,2.17922,3.77131,6.64693,5.7444,8.34406,6.47441,7.47336,4.44772,6.63668
-5.92051,0.867404,0.661941,3,7,0,10.1556,1.06892,-0.247714,-0.543131,-0.162115,-1.30609,-1.68802,0.447125,-0.862657,2.07714,2.23891,4.47036,1.52253,0.861122,1.71418,-0.84708,-1.70218,3.07821,0.145732
-4.43542,0.823823,0.661941,3,7,0,11.1877,1.29023,1.32119,-0.327784,0.229246,0.355184,0.313156,1.64879,1.11743,1.21443,5.39127,8.1704,8.33729,-0.552743,2.45036,3.12932,2.90274,10.1035,7.23877
-4.69746,0.264203,0.661941,2,3,0,9.98168,0.2484,0.0266152,0.609652,0.515867,1.20469,0.262115,0.869897,1.02916,0.388427,2.90058,1.10893,0.465627,2.15677,1.88474,3.88272,1.14871,2.91163,3.37357
-8.6917,0.333333,0.661941,2,3,0,14.0675,2.25067,-0.0927424,-0.161134,1.38348,0.770264,1.54662,2.10576,1.14017,-2.14228,7.1413,13.9304,-2.80458,-3.29299,7.73759,3.35841,8.90257,12.8956,6
-6.51436,0.976957,0.661941,3,7,0,13.1522,1.30472,0.109945,-0.323623,1.71625,-0.632561,-1.738,-0.435975,0.767415,3.03176,5.65098,10.4047,3.65306,1.20298,12.7302,-0.542823,-6.78965,0.568078,7.36841
-7.99812,0.979056,0.661941,2,3,0,9.47542,1.20485,-0.204421,-0.39471,1.83228,-1.20125,-2.0544,-0.759053,0.0148397,3.06091,2.36951,5.91581,2.57653,2.12564,7.40252,0.214538,-1.80702,1.26232,3.09607
-7.27592,0.876417,0.661941,3,7,0,12.5266,0.907751,0.354031,-0.920483,-1.20781,-0.489635,2.13783,1.29197,-0.348495,6.91799,2.58242,9.26218,7.83225,4.54091,3.79892,5.65355,12.4388,10.2544,6.01803
-8.0715,0.92284,0.661941,3,7,0,12.127,0.710281,0.0522891,0.132239,1.56084,-0.580959,-2.31623,-1.30595,0.0682714,2.83807,1.86384,4.16192,2.93553,3.08454,5.74723,1.75526,-1.47902,0.403982,2.96532
-4.49643,0.750272,0.661941,3,7,0,10.4017,-0.412606,0.293903,0.802975,-0.449284,-0.885618,1.11054,1.35101,-0.260305,4.24081,4.88623,2.22472,5.67689,8.16433,2.0455,-0.0865259,9.66719,10.8422,2.9689
-4.4357,0.934775,0.661941,3,7,0,7.56819,1.07778,0.5933,-1.43921,0.859149,0.160409,-0.872699,-0.302387,0.30177,4.20055,7.53798,12.3248,8.67283,-6.6482,10.6768,5.40971,-2.37784,1.92116,6.47529
-4.4357,0.000982206,0.661941,2,3,0,9.39735,1.07778,0.5933,-1.43921,0.859149,0.160409,-0.872699,-0.302387,0.30177,4.20055,7.53798,12.3248,8.67283,-6.6482,10.6768,5.40971,-2.37784,1.92116,6.47529
-6.97692,0.330933,0.661941,3,7,0,10.2092,0.15605,-1.57428,0.813155,-0.983661,1.07818,-1.29875,-0.21065,0.0895241,6.81734,1.02297,6.97697,5.20689,7.64917,5.81108,7.92028,5.48875,6.60185,6.90892
-7.07057,0.739424,0.661941,3,7,0,14.3381,0.465483,1.51131,-1.11105,0.805677,-1.56472,1.43755,1.28405,-0.546391,5.07745,5.43019,7.60511,13.2842,-0.95577,9.45243,-3.41928,12.8836,12.0501,2.11045
-7.07057,4.82489e-37,0.661941,2,3,0,18.1577,0.465483,1.51131,-1.11105,0.805677,-1.56472,1.43755,1.28405,-0.546391,5.07745,5.43019,7.60511,13.2842,-0.95577,9.45243,-3.41928,12.8836,12.0501,2.11045
-5.27009,0.95786,0.661941,2,7,0,9.19878,0.845459,0.881192,-0.5077,1.23016,-1.51414,0.887282,0.57618,-0.312942,3.50365,2.3642,5.50248,5.58696,2.30334,6.412,-0.0760698,5.60136,4.86585,2.76379
-16.5944,0.473366,0.661941,2,3,0,19.7883,0.722457,1.70907,3.12531,-0.783647,0.951108,-0.00445341,-2.82076,0.728523,9.38905,2.16164,10.9507,13.0834,16.1448,7.69509,11.445,9.37942,3.29159,10.9639
-14.8148,0.989215,0.661941,3,7,0,20.1242,0.40571,1.92933,2.14846,-0.91337,0.607837,1.00904,-2.4786,1.47546,8.69214,3.39074,10.0678,15.234,15.977,5.59514,10.7532,12.1135,0.287838,13.6951
-8.33191,0.999453,0.661941,3,7,0,19.2629,-0.827874,-1.5319,-1.16302,-0.422103,0.291665,-0.83686,1.68194,-1.74894,2.6432,2.43166,0.630088,-1.08186,-0.184877,1.61679,3.35243,0.608237,6.73312,-1.60964
-6.64001,0.839636,0.661941,3,7,0,14.4401,-1.15721,-0.219777,0.152371,-0.176883,-0.919045,-0.0741335,1.5151,0.634173,7.97031,12.0008,-5.91709,5.33281,9.79887,5.84757,-3.05895,7.08065,26.1527,15.5809
-3.66574,1,0.661941,3,7,0,8.76944,0.300214,-0.0540345,0.5269,-0.495007,-0.822027,-0.313564,1.79477,-0.329106,6.13935,5.64875,7.83518,5.83412,9.11568,3.34318,1.49593,4.36811,16.2775,4.28031
-2.50029,0.932003,0.661941,3,7,0,5.73551,0.645305,0.5416,-0.399746,0.941473,-0.389874,-0.395049,0.21048,-0.330078,4.74288,7.83036,9.79586,8.98381,1.61272,12.115,1.69002,1.64951,6.39101,2.15825
-7.66755,0.441082,0.661941,2,3,0,11.5703,0.251033,-1.02333,-1.1316,0.724082,-0.937896,1.77816,0.508088,-0.706796,6.81337,0.580618,6.95912,6.21921,6.15634,7.23378,6.26881,7.8458,7.10837,6.40299
-7.59704,0.854838,0.661941,3,7,0,15.9324,0.376234,-0.233641,0.778562,-1.55423,0.437035,-2.06803,-0.316278,0.766343,7.00278,6.11206,9.30234,5.57475,11.7614,-2.49678,9.67397,-5.63715,5.06967,11.6867
-7.81295,0.259404,0.661941,2,3,0,13.5531,0.169106,-0.0722151,1.56526,-0.224936,1.29293,-0.658679,-0.528343,0.797232,4.15619,0.144038,4.18055,4.14579,4.38164,4.12379,4.34242,4.06131,4.08009,4.27102
-7.35393,0.622374,0.661941,2,7,0,12.6849,1.32281,-0.0656006,-0.0265532,0.257029,0.711653,-0.388485,-0.688373,1.42024,1.16931,0.293293,1.55728,1.15007,1.16152,1.24469,1.37803,1.05537,0.967411,1.58585
-9.7345,0.533312,0.661941,3,7,0,15.7507,-0.862163,0.141737,-1.23712,0.319083,-1.90374,0.616022,1.14067,-1.20658,10.2794,10.4249,1.29146,11.757,-2.61742,13.6058,-9.56686,16.7013,22.1707,-2.29899
-4.91885,0.344312,0.661941,3,7,0,11.5615,0.0363033,0.34111,-0.608521,0.7584,-0.818265,-0.636659,1.01837,-0.963005,10.0831,4.65827,10.2522,11.6721,7.24844,13.6159,6.27139,7.11737,14.8269,5.59716
-8.28543,0.676112,0.661941,3,7,0,11.9201,1.95019,0.777805,0.418588,-1.0228,0.693617,-0.405937,2.3665,-0.90542,-1.56168,4.83797,7.87326,2.20131,0.463432,-6.50994,1.79401,-3.52559,9.88738,-5.94208
-3.70652,0.471279,0.661941,3,7,0,9.33633,0.942874,0.945472,-0.767345,0.516525,-0.13892,-0.548858,1.39874,0.0146892,-2.0606,11.8136,9.07815,9.10883,-11.1257,4.04143,-3.70175,-8.5446,14.4636,-1.88707
-5.76277,0.137,0.661941,3,7,0,10.3652,1.44031,0.624458,0.144204,-0.215621,0.0274524,-0.371846,0.640864,1.63856,-3.12522,6.31287,5.96726,0.816903,-2.21488,-4.48641,-2.95192,-5.47264,0.920471,7.21882
-8.72831,0.499817,0.661941,3,7,0,11.8404,1.8297,-0.0920195,-0.0909759,-0.0649838,0.713594,-1.66077,-0.00292577,2.63642,2.18287,3.69842,8.94985,1.84254,1.8464,1.94253,4.82204,-3.95935,2.17205,11.9334
-7.05299,0.883188,0.661941,3,7,0,14.8671,-0.932725,-1.5667,0.920454,-1.10643,0.28002,0.0373719,-0.703357,0.177992,1.05139,1.79529,-0.623126,-1.76131,2.70388,-0.934979,1.55411,1.11848,-0.211344,1.37094
-9.33204,0.898261,0.661941,2,3,0,10.7091,-0.567795,-1.72326,1.64224,-0.808202,0.72221,-0.360601,-0.513827,0.0239872,-1.88335,1.48461,-2.72631,-4.44172,0.554732,-3.08322,-0.811155,-2.41871,-2.64619,-1.84774
-6.56246,0.96266,0.661941,3,7,0,13.8592,0.803727,1.07455,-0.633426,0.202943,2.16917,-0.514651,0.540014,0.281285,6.20598,3.57689,9.08082,10.0495,3.94028,6.93188,13.9649,4.36513,8.13755,7.2121
-6.56246,0.000781978,0.661941,2,3,0,12.142,0.803727,1.07455,-0.633426,0.202943,2.16917,-0.514651,0.540014,0.281285,6.20598,3.57689,9.08082,10.0495,3.94028,6.93188,13.9649,4.36513,8.13755,7.2121
-6.10422,0.796726,0.661941,3,7,0,8.96465,1.09248,-0.268257,-0.670654,-0.921916,1.33182,-0.927609,-0.132575,-1.07475,7.403,2.27249,9.88564,6.79339,5.87894,5.30795,10.4295,5.29501,7.10172,4.96064
-8.58231,0.752258,0.661941,3,7,0,14.787,-1.62693,0.329863,0.414841,1.10568,-1.64506,0.718158,0.140255,1.02051,3.54055,0.291674,3.06602,3.63676,3.66155,3.86305,3.06073,3.75002,3.58146,3.83821
-6.47556,0.708349,0.661941,3,7,0,10.9267,-0.383371,0.0929689,1.04118,0.345036,0.125937,0.548569,-1.55411,-0.756396,5.72488,0.413416,5.56638,5.76331,6.15532,5.86752,5.77694,5.95166,5.08238,5.41217
-6.47556,0.637545,0.661941,2,3,0,15.7901,-0.383371,0.0929689,1.04118,0.345036,0.125937,0.548569,-1.55411,-0.756396,5.72488,0.413416,5.56638,5.76331,6.15532,5.86752,5.77694,5.95166,5.08238,5.41217
-4.70677,0.980087,0.661941,3,7,0,8.22109,0.324367,-0.493405,-0.966864,-0.645406,-0.364743,-1.08465,1.94248,0.444597,5.03991,7.67181,7.5284,1.2546,-2.37769,0.0884791,2.24167,-3.28135,19.9422,8.45078
-6.77924,0.310057,0.661941,3,7,0,11.4754,-0.702249,0.599964,2.04771,0.451163,0.715994,0.669489,-0.517457,0.493286,1.29193,2.29709,-0.3212,2.67011,5.99571,2.32829,2.93664,2.82981,0.103283,2.42506
-4.17754,0.878131,0.661941,3,7,0,8.65159,-0.0155874,1.11688,0.687746,-0.148125,-0.32729,-0.928289,0.397881,0.716511,7.86023,3.74899,7.8018,12.0474,10.4386,7.30491,6.63323,4.38009,9.35188,10.5464
-7.9756,0.691627,0.661941,3,7,0,9.47415,-1.34973,-0.478508,0.586471,-0.345701,2.24765,1.05914,-0.192326,0.0405548,2.9426,1.06306,1.50776,2.43392,3.56606,2.5751,5.33199,4.06853,2.73815,2.98572
-5.89694,0.654334,0.661941,2,3,0,14.411,1.1398,-0.860756,-0.791325,-0.517103,1.24078,1.308,0.222065,0.404364,3.00456,1.88441,5.1524,1.38254,1.51338,2.03012,5.3427,5.46936,3.42302,3.76655
-5.69845,0.917785,0.661941,3,7,0,10.7021,-0.100598,1.10211,0.705908,-0.585179,-0.382312,-0.640943,0.557775,-1.12396,9.88107,2.64709,9.61478,12.7984,11.7497,8.33205,8.86906,8.18444,11.3575,6.90585
-5.08228,0.836524,0.661941,3,7,0,10.5398,-0.574503,-0.34512,0.338184,-0.984954,-0.410337,-0.30063,1.53532,1.28905,2.26345,3.35703,0.334823,1.10487,3.39874,-1.04307,0.885932,1.25422,7.41757,6.59083
-5.60941,0.817435,0.661941,3,7,0,10.9843,0.952533,-0.706757,0.0731056,1.08962,-0.695253,0.269926,-1.01478,-0.564759,4.72406,0.780766,5.46776,4.17224,4.78113,5.5748,4.18123,4.9348,3.93175,4.28311
-5.35147,0.665435,0.661941,2,3,0,9.64328,1.52676,-0.580932,-1.09076,0.0703918,-0.610479,-0.182087,-0.930701,-0.468524,3.70346,1.59514,6.13887,2.77679,1.96354,3.81575,2.72966,3.41301,2.21886,2.9561
-4.49632,0.469609,0.661941,3,7,0,7.64769,0.548712,0.0399768,-1.49185,0.0652119,-0.0313574,-0.124593,1.43884,-0.581042,3.24213,2.09943,4.39411,3.32606,0.110088,3.37904,3.1763,2.98055,6.26287,2.02227
-6.87094,0.608737,0.661941,3,7,0,8.70937,0.103705,2.06332,-0.716709,0.107419,0.5534,1.37808,1.24888,0.394343,5.66297,1.80835,5.8505,9.39418,4.3669,5.85722,6.66371,8.15503,7.92139,6.37608
-9.02355,0.958168,0.661941,3,7,0,14.9378,-0.402202,0.516273,-0.251555,0.739825,-0.376072,0.726993,-1.73132,-0.959807,12.2477,1.00914,11.8418,12.7687,11.9938,12.9943,11.8682,12.9813,10.5005,11.2791
-4.82927,0.94103,0.661941,3,7,0,13.2397,1.03822,-0.0115653,0.391633,0.517313,0.380968,-1.10292,1.6252,0.472616,-1.4961,12.4899,11.4711,-1.64055,3.39536,4.9651,3.26217,-15.2715,18.8026,4.40684
-4.28569,0.432501,0.661941,3,7,0,12.657,-0.210323,0.141937,0.127247,-0.739774,-0.36967,0.946305,-0.440715,-0.257761,7.38372,1.38602,7.09221,7.58045,7.56009,6.35838,6.87136,8.69532,6.77289,7.02646
-7.20787,0.522535,0.661941,2,7,0,9.25084,-1.0694,-0.720587,-1.63086,-0.673552,-0.066732,-0.467683,0.819456,-0.833519,6.66426,0.465129,6.16685,6.32909,5.9057,6.35097,6.63322,6.44672,7.04541,6.27656
-7.94936,0.933908,0.661941,3,7,0,11.4188,1.02296,-0.803021,-1.32796,1.45869,1.42714,1.00969,0.388798,-0.799102,3.94766,0.856201,4.82352,3.26011,2.81066,5.19659,5.16958,4.81215,4.28055,3.26347
-7.50545,1,0.661941,3,7,0,11.4827,-0.371766,-1.24971,-1.99849,0.204119,-0.216739,-0.725779,1.75094,0.224072,4.39275,1.08498,3.9894,3.03685,2.22443,4.61422,4.1576,3.6053,6.29249,4.63587
-8.14428,0.768586,0.661941,3,7,0,12.1178,0.811987,0.913203,1.45785,-0.434625,0.667089,-0.426061,-1.58353,0.392497,9.68902,1.03042,10.5257,10.63,11.1912,9.24117,10.3764,9.25,8.05731,10.0935
-9.71163,0.87358,0.661941,3,7,0,16.9647,0.68691,-0.758097,-2.25902,0.300201,-2.17334,0.638093,1.96435,0.0465481,0.760423,3.73441,3.32562,-2.07062,-7.67567,1.88149,-7.35571,3.14332,8.09611,0.934252
-13.2574,0.80171,0.661941,3,7,0,19.1785,-0.468145,0.926487,1.15134,-0.484692,2.16503,-1.09857,-2.8765,0.948308,6.63067,0.407922,6.43971,7.00861,7.10033,6.43296,7.51384,6.18254,5.45729,7.01751
-4.69663,0.714286,0.661941,2,7,0,16.0631,0.801038,0.436606,1.04923,-0.354995,-0.734311,-0.975727,0.791816,1.04266,0.163793,6.30661,5.21563,2.9173,6.78085,-2.07502,-4.46722,-5.98974,5.15747,6.73946
-7.10837,0.917752,0.661941,3,7,0,9.42147,-0.979973,-0.505498,-1.62206,0.736125,0.251211,0.539905,-1.32321,-0.734915,7.18582,1.18686,6.02273,6.58587,5.26067,8.0595,7.48398,7.82662,5.61536,6.31358
-6.45856,0.693814,0.661941,3,7,0,13.8957,-1.70407,0.0561022,-0.514454,0.584487,0.284515,1.43424,-0.0378967,0.673757,4.09597,0.898689,2.56454,4.14639,3.63363,4.62124,4.35166,5.38491,4.06191,4.70147
-7.45128,0.864653,0.661941,3,7,0,11.3053,1.07086,1.71715,1.19545,1.25848,0.583954,0.516474,1.07089,1.34636,4.50726,7.05016,12.057,16.6134,12.9354,13.3798,8.62423,8.14849,12.0572,13.9993
-4.94624,0.859394,0.661941,3,7,0,10.2963,-0.888348,0.281881,-0.824451,0.957394,0.255533,0.284046,-0.64105,-0.141305,3.08628,5.5648,-1.8572,4.65489,-1.50162,8.41399,4.50827,4.66694,-0.481035,2.29994
-5.53979,0.989155,0.661941,3,7,0,7.6284,1.39156,-0.136095,1.23222,-1.14598,-0.0289719,-0.81904,1.63605,0.549164,5.39902,4.23369,11.2905,4.82283,10.6159,0.547277,5.27636,1.93146,12.3255,7.72401
-6.44299,0.610251,0.661941,3,7,0,12.6738,-1.04876,0.491113,-0.277099,0.919726,-1.26063,0.598836,-1.00988,-0.734449,2.86161,0.873495,1.94552,3.2906,2.61957,3.66499,1.76046,3.38469,1.97949,2.22008
-5.6592,0.852448,0.661941,3,7,0,11.0547,-0.618013,0.062951,0.550921,1.17349,-0.290283,0.0881222,1.26154,1.96641,2.01627,6.36158,-1.91527,2.41673,5.52099,9.48151,0.16961,2.57686,10.0417,14.5257
-4.4053,0.867681,0.661941,2,3,0,8.01069,0.84312,-0.779768,-1.13586,-0.399215,-0.0359719,-0.0396138,-0.685553,-0.742756,6.27694,2.61937,8.48539,4.23444,3.30171,5.23125,6.18272,6.17318,4.48122,4.33139
-8.64711,0.668247,0.661941,2,3,0,12.2476,0.57607,0.226845,-0.84196,2.13352,-0.70767,-0.792277,2.67551,0.812814,-0.734551,5.18391,2.25174,0.44139,-5.09919,10.3254,-4.40305,-4.84164,13.1351,3.479
-7.34112,1,0.661941,3,7,0,11.9083,0.130097,-0.448068,-0.0157841,-1.23753,-1.86015,1.16925,-1.06807,0.562232,9.02198,2.73011,9.37716,7.79871,8.97889,5.6434,3.94358,12.2142,6.10605,10.5569
-6.24876,0.990423,0.661941,3,7,0,11.6765,0.729661,-0.0605137,-0.581444,-0.139234,1.63321,-0.471456,1.76811,0.159546,-0.853171,3.20198,1.48319,-1.04693,-2.71494,-1.29899,4.37634,-2.36276,4.80829,-0.342307
-5.50303,0.85963,0.661941,3,7,0,12.2329,0.954255,-0.738687,0.868415,-0.373568,0.532982,-1.17147,1.81497,0.0158809,3.2154,7.70696,10.5698,-2.47763,9.90824,0.336332,7.32307,-5.81307,17.2033,3.3378
-4.53257,0.99326,0.661941,3,7,0,8.35659,0.564779,1.28689,-1.11902,0.210698,-0.530144,0.932852,-0.409818,0.575237,4.38191,5.14555,7.288,11.0036,-1.37606,5.46606,1.65402,9.18194,2.27317,7.34181
-8.50171,0.711159,0.661941,3,7,0,12.8167,0.263211,-1.0574,0.399434,-1.0884,0.205069,-2.14716,-0.266711,2.11526,7.01593,2.87901,7.77371,3.97166,8.1659,3.88242,7.60632,0.834235,6.24806,13.1058
-4.00343,0.899147,0.661941,2,3,0,12.0432,0.507451,0.0651322,0.17394,-1.35459,0.145805,0.882037,0.420459,-0.293132,6.10309,2.9999,7.62539,6.29848,6.62489,2.03945,6.54049,8.74911,7.36442,5.22372
-4.14931,0.894465,0.661941,3,7,0,6.64836,0.328289,-0.255312,-1.03011,1.42892,-0.207686,-0.661089,0.231467,0.61016,3.0072,2.86951,3.94923,2.27458,0.0512726,7.10749,2.41124,1.1102,3.6714,4.75806
-6.24508,0.195546,0.661941,2,7,0,11.7397,0.231979,-0.778309,-0.37591,1.0948,0.723996,0.792805,0.0935593,-0.496391,-1.35451,7.88729,0.475176,-7.49326,-4.31942,7.28052,4.35586,4.89858,-0.616582,-5.2697
-4.90182,0.747469,0.661941,3,7,0,8.5268,1.19764,0.316895,-0.485629,0.862208,0.0799504,-1.328,0.424638,0.0999748,1.64114,1.6776,3.6503,2.17277,0.826456,3.08758,1.77527,-0.586701,2.35351,1.80886
-7.82776,0.613393,0.661941,2,3,0,14.2389,1.36468,1.78639,0.758188,0.504916,0.174697,-1.59334,-0.818741,-0.557395,0.388931,2.62678,3.97365,5.08139,2.38053,1.71523,0.847822,-3.79643,-1.76172,-1.07522
-7.21114,0.705047,0.661941,2,7,0,11.4401,0.791489,0.788888,0.859499,-0.127295,0.051053,-2.0812,-0.883916,0.711628,9.27081,4.1064,12.521,12.5103,12.8003,8.74809,9.48046,0.724585,5.6411,12.193
-11.4411,0.88094,0.661941,3,7,0,13.9097,0.41633,0.778774,1.90538,-0.605144,-0.516609,-2.1106,-1.21169,1.97092,10.2414,2.81643,11.4139,12.4347,15.6077,8.53703,8.78638,4.29703,6.82874,15.7923
-8.31521,0.988598,0.661941,3,7,0,17.1266,0.492204,-1.2867,-1.28789,0.722351,-0.478243,1.40313,0.932696,-1.37663,-0.952808,2.3141,0.1862,-3.93035,-3.93311,0.71878,-2.05951,2.29417,1.20554,-4.13845
-5.62682,0.707235,0.661941,3,7,0,13.1876,0.0687971,-0.476432,-0.389852,-0.135581,0.524057,1.61106,0.367239,-1.33978,2.98994,5.34449,3.35763,0.443655,0.906379,2.26533,5.79076,11.6003,4.95265,-4.17049
-9.00464,0.307666,0.661941,3,7,0,13.6044,-0.0622992,0.137477,0.0174325,0.984577,-1.19618,-1.53638,-0.325168,1.34097,6.00923,0.0810595,6.00418,6.02038,6.01065,6.08904,5.91227,5.88469,5.98288,6.11793
-9.59637,0.518104,0.661941,2,7,0,13.5098,-0.798577,0.495128,-1.06892,0.848361,-1.16724,-1.79057,-0.452836,-0.152457,6.56338,0.0757549,6.50289,6.60089,6.48241,6.62765,6.47496,6.42774,6.52908,6.55183
-5.42601,0.960556,0.661941,3,7,0,15.443,1.0969,0.354555,-0.277634,-1.03783,-0.0530744,1.74789,1.22823,0.158688,3.92161,2.66766,6.84775,4.86744,3.18098,1.15304,3.78002,8.58437,7.1981,4.34494
-3.7549,0.890967,0.661941,3,7,0,9.65058,-0.273104,0.0018631,-0.88865,-0.0228393,0.481619,-1.00276,-0.235952,0.595256,4.13171,4.98705,2.76972,4.141,-0.30004,4.01781,6.53357,-0.869104,2.955,7.10028
-3.14748,0.995007,0.661941,3,7,0,5.2933,1.15665,0.0408437,0.58859,0.676746,-1.00539,0.521443,0.823522,0.597764,4.03484,6.97687,12.1046,4.3198,8.14136,8.75641,-2.97963,7.67288,9.78045,8.20536
-3.14748,0.221382,0.661941,2,3,0,9.25718,1.15665,0.0408437,0.58859,0.676746,-1.00539,0.521443,0.823522,0.597764,4.03484,6.97687,12.1046,4.3198,8.14136,8.75641,-2.97963,7.67288,9.78045,8.20536
-4.51898,0.582622,0.661941,3,7,0,6.42479,-0.500644,0.0392231,-0.454483,1.12362,-0.112721,-0.499333,0.288008,-1.01523,1.77757,1.85381,0.84947,1.85028,0.935044,3.86055,1.5686,0.851901,2.31148,-0.104481
-7.02317,0.66784,0.661941,3,7,0,10.2233,0.105527,-0.0909078,-1.0025,0.843362,-0.815229,0.0672585,1.26886,-1.64467,1.03028,0.88592,1.12377,0.949742,0.142141,1.77743,0.308051,1.08986,2.15438,-0.42677
-7.96486,0.881685,0.661941,3,7,0,10.7275,-0.836123,-1.14582,0.402679,-0.883858,0.693394,-1.00705,-0.496968,0.984928,8.89895,7.23532,2.84933,0.608554,11.8125,2.50395,13.9159,1.6126,5.30322,16.0252
-4.47416,0.471449,0.661941,2,3,0,12.3766,-0.49234,0.179519,-0.325537,-0.420008,0.619065,-0.252197,-0.186229,1.26934,6.25439,1.24279,5.64252,6.47749,5.84982,5.73241,7.02375,5.94096,6.02294,7.83191
-5.0952,0.971039,0.661941,3,7,0,7.41688,1.69051,-0.138016,0.330641,1.02414,-1.40379,-0.288462,1.11672,-0.585446,2.07712,3.9036,8.67618,1.53836,3.36781,6.07493,-3.40272,0.951076,6.43633,-0.208231
-4.74363,1,0.661941,3,7,0,7.1351,1.72134,0.0422969,-1.42885,0.929987,-0.568269,-0.164626,-0.22535,0.373123,2.02481,5.45752,11.419,2.25565,-5.77318,7.10024,-1.07653,1.12636,0.794956,4.06113
-4.92663,0.832546,0.661941,3,7,0,8.59197,0.921114,0.562273,-0.169,-0.269375,-0.965435,0.54687,-0.597533,0.600739,-0.354359,4.19711,3.51165,2.00556,-1.06367,-1.48496,-4.40639,1.94091,-2.86227,2.16701
-5.01188,0.927843,0.661941,3,7,0,7.98203,0.404557,0.0623741,0.464713,0.940324,1.33239,0.283823,-0.125819,-0.394121,7.69005,2.75909,8.80626,7.86214,8.97224,10.2845,11.3662,8.47314,7.3429,6.60263
-5.92795,0.896995,0.661941,3,7,0,10.0859,0.26846,-0.292725,-1.31031,-0.329881,-1.89131,0.0348468,0.183618,0.602599,1.07169,2.2381,1.67253,0.416544,-1.86091,0.333385,-3.16125,1.14968,1.48265,2.42037
-3.62304,0.919697,0.661941,2,7,0,7.65337,0.407646,-0.600527,-0.393785,-0.303815,-0.265183,0.336201,1.30223,-0.0869346,6.81431,2.24757,7.73052,5.46459,5.92925,6.13147,6.21829,7.56994,9.74117,6.61892
-6.5728,0.683265,0.661941,3,7,0,10.5524,0.434055,1.38713,-0.343421,0.967367,-0.932299,-0.706303,1.03462,1.96099,7.74551,5.22616,10.014,14.9949,5.95073,12.8011,2.87316,4.05425,13.1526,17.9939
-6.4305,0.999505,0.661941,3,7,0,10.4016,0.574564,-0.525408,0.293164,-0.293937,0.570997,-0.62998,0.131324,-2.21383,1.05795,3.73758,3.20543,-0.905805,2.15367,-0.040663,3.1921,-1.29665,1.54878,-7.21643
-5.96837,0.277979,0.661941,2,3,0,11.0695,0.249927,-0.184961,-0.308477,-0.300548,1.18603,-0.332749,-0.471177,-1.50575,2.67609,0.63581,2.835,2.55849,2.47996,2.485,3.43018,2.46453,2.37651,1.71872
-8.64633,0.760352,0.661941,2,7,0,11.7657,-0.0688973,0.240483,-1.35964,-1.09314,0.99007,0.479195,0.883181,-1.32535,-3.15521,4.43937,-3.46107,-2.08762,-9.19118,-8.00809,1.24007,-1.02789,0.765555,-9.03894
