# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = eight_schools_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = eight_schools.data.R
# init = 2 (Default)
# random
#   seed = 1919300
# output
#   file = 2.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_trans.1,theta_trans.2,theta_trans.3,theta_trans.4,theta_trans.5,theta_trans.6,theta_trans.7,theta_trans.8,mu,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8
-6.97777,0.627579,0.658698,3,7,0,9.83654,0.203232,1.45984,0.0874656,0.773067,-0.464234,-1.20873,1.89049,0.468354,-2.15475,3.60704,-1.42168,3.11096,-1.83926,0.633733,-3.82926,-6.5147,4.66432,-0.465376
-10.7754,0.930037,0.490265,3,7,0,13.796,-0.0511762,-0.000295483,-1.04217,-0.799472,-1.43586,1.63205,0.751868,-2.4998,11.1229,3.07022,10.9658,11.122,7.92322,8.66837,6.71452,16.1337,13.4313,3.44798
-10.8302,0.715669,0.624339,3,7,0,16.6868,-1.11349,1.5192,0.302444,1.14118,0.369808,-0.578436,1.80111,2.05114,1.13111,0.418919,0.66465,1.76753,1.25781,1.60918,1.28603,0.888796,1.88563,1.99038
-10.5247,1,0.543997,3,7,0,13.1102,1.21704,-0.724043,-0.612975,-1.09815,-1.32738,0.448541,-1.62033,-1.25313,8.19192,0.140814,8.36329,8.08996,8.1056,8.03728,8.005,8.25508,7.96375,8.01546
-11.8431,0.974277,0.781423,3,7,0,13.9921,0.227612,-1.2754,-1.26507,-0.850913,-2.11798,0.739044,-1.71844,-0.813135,8.63296,0.188468,8.67586,8.39259,8.39454,8.47259,8.23379,8.77225,8.30909,8.47971
-9.83463,1,1.07013,2,3,0,13.3557,-0.602187,0.554179,1.09537,0.213425,1.10044,-0.130959,1.88063,1.64908,4.73318,0.124112,4.65845,4.80196,4.86913,4.75967,4.86976,4.71693,4.96659,4.93785
-9.83463,0.114783,1.52896,1,3,1,14.2789,-0.602187,0.554179,1.09537,0.213425,1.10044,-0.130959,1.88063,1.64908,4.73318,0.124112,4.65845,4.80196,4.86913,4.75967,4.86976,4.71693,4.96659,4.93785
-8.25396,0.996005,0.469034,3,7,0,12.1637,-0.255106,0.303116,0.120246,0.038221,1.05313,-0.426842,0.37081,1.01279,6.25819,0.0237292,6.25213,6.26538,6.26104,6.25909,6.28318,6.24806,6.26699,6.28222
-3.32182,0.93298,0.665759,3,7,0,10.0391,0.553012,-0.684499,0.203656,0.450159,-0.967406,0.410173,0.402872,-0.157101,7.33352,3.53156,9.28651,4.91617,8.05274,8.92328,3.91707,8.78207,8.75628,6.7787
-5.8954,0.660554,0.845579,2,3,0,8.60991,2.16869,1.95167,-0.706687,0.591422,0.205179,-0.607179,0.764476,0.346949,2.94443,5.43111,14.7228,13.5442,-0.893662,6.15652,4.05878,-0.353224,7.09639,4.82875
-6.80022,0.743506,0.671758,3,7,0,13.0866,-0.567065,-1.53521,0.651446,-0.204001,-1.02508,0.77805,1.12371,-1.56296,5.46035,3.92732,3.2333,-0.568922,8.01878,4.65917,1.43454,8.516,9.8735,-0.677901
-10.3208,0.909377,0.615989,3,7,0,13.9127,-0.918416,3.25759,-1.2585,0.295129,0.21608,-0.101933,-0.565726,0.443983,0.325756,2.53684,-2.00412,8.58976,-2.86686,1.07445,0.873918,0.0671675,-1.1094,1.45207
-10.3208,0.00278493,0.749717,3,7,0,17.4273,-0.918416,3.25759,-1.2585,0.295129,0.21608,-0.101933,-0.565726,0.443983,0.325756,2.53684,-2.00412,8.58976,-2.86686,1.07445,0.873918,0.0671675,-1.1094,1.45207
-7.51669,0.994427,0.195577,4,31,0,15.3109,-0.18973,1.48886,1.38779,0.484275,-1.21713,1.6766,-0.339546,0.956913,2.80938,3.21586,2.19924,7.59735,7.27231,4.36674,-1.10473,8.20109,1.71745,5.88668
-7.46655,0.964804,0.275579,4,15,0,14.3039,1.11746,-0.351592,0.587105,-0.633668,-1.33629,0.809349,-1.73701,-0.285701,1.46106,1.398,3.02327,0.969528,2.28183,0.575186,-0.407082,2.59253,-0.967284,1.06164
-7.45338,0.975347,0.368485,4,15,0,13.7595,0.808261,1.08505,-0.922711,0.195522,0.906053,-1.02323,2.07283,0.448438,8.86996,2.48619,10.8795,11.5676,6.57592,9.35606,11.1226,6.32602,14.0234,9.98486
-7.34991,0.979736,0.500472,3,7,0,12.7721,1.57292,-1.52712,1.03125,0.00714476,-0.869978,-1.24075,0.974934,1.40925,2.85989,3.02851,7.62351,-1.76502,5.98305,2.88153,0.225149,-0.897747,5.81249,7.12783
-5.97454,0.864141,0.68326,3,7,0,14.0081,0.212717,1.26995,-0.46956,-0.614513,0.286218,1.9861,0.568359,0.0631909,3.61213,6.04789,4.89862,11.2926,0.772274,-0.10438,5.34314,15.6239,7.0495,3.9943
-8.54486,0.955772,0.767567,3,7,0,9.61046,1.21727,-1.67109,0.0236093,1.2494,-0.433963,-2.02101,-0.282787,1.09317,7.39138,1.53877,9.26449,4.81995,7.42771,9.31393,6.72361,4.2815,6.95624,9.07353
-6.05221,0.144167,1.00329,3,7,0,12.5905,2.31678,0.352069,0.155139,0.0557403,1.19788,0.293581,-0.333057,0.425789,5.51148,2.21782,10.6497,6.2923,5.85555,5.6351,8.16816,6.16259,4.77282,6.4558
-7.45944,0.984558,0.341277,4,15,0,10.2909,-0.0720833,0.0513976,0.00800407,0.490897,1.60293,1.07617,1.61521,1.70789,6.216,3.43062,5.96871,6.39233,6.24346,7.90008,11.715,9.90793,11.7572,12.0751
-7.03428,0.998476,0.4682,4,15,0,9.21051,1.27821,-1.17095,-0.104368,0.0807655,-1.47443,-0.715224,-0.886192,-0.74317,4.91972,0.620547,5.71291,4.19309,4.85495,4.96984,4.00477,4.47589,4.3698,4.45855
-6.65134,0.962629,0.655781,3,7,0,12.8382,-0.621354,0.0424995,-0.312547,-0.758813,1.33794,-0.374012,-0.0769348,1.59489,8.91396,3.28567,6.87239,9.0536,7.88703,6.42075,13.31,7.68508,8.66118,14.1542
-9.92092,0.833731,0.864104,3,7,0,13.2605,2.12086,-0.982207,-0.682016,1.68914,-0.330579,1.75577,1.29287,-0.409253,3.93653,0.823376,5.68279,3.1278,3.37497,5.32732,3.66434,5.38219,5.00105,3.59956
-8.2326,0.775227,0.92062,2,7,0,17.5211,-0.0339025,-0.527223,0.667627,2.02431,0.0470618,1.45329,0.639751,-1.75086,4.40927,1.14037,4.37061,3.80804,5.17061,6.71774,4.46294,6.06656,5.13882,2.41264
-6.7731,0.662371,0.891285,2,7,0,12.27,0.881635,-1.92693,1.37557,-1.14906,-0.681803,-0.286386,0.735591,0.574364,6.21692,3.92116,9.67395,-1.33887,11.6107,1.71125,3.54345,5.09395,9.10129,8.46909
-6.60132,0.983665,0.718561,3,7,0,10.0234,0.224321,0.624232,-1.07159,1.83828,1.17692,0.454726,-0.39263,1.03901,2.53325,4.53837,3.5513,5.36625,-2.33003,10.876,7.87456,4.59696,0.751353,7.24868
-6.60132,0.130756,0.975673,2,3,0,11.1374,0.224321,0.624232,-1.07159,1.83828,1.17692,0.454726,-0.39263,1.03901,2.53325,4.53837,3.5513,5.36625,-2.33003,10.876,7.87456,4.59696,0.751353,7.24868
-8.4548,0.965726,0.334053,4,15,0,12.6071,0.149074,-0.695214,1.52607,-1.75375,0.394194,-0.988587,0.986265,-0.883097,7.30633,0.526581,7.38483,6.94025,8.10993,6.38284,7.51391,6.78576,7.82568,6.84131
-6.02172,0.999046,0.440881,3,7,0,10.6332,0.175863,-0.916205,0.522353,-0.803058,-0.0932143,1.54374,0.665155,0.0560424,3.1501,0.591877,3.25419,2.60782,3.45927,2.67479,3.09493,4.06381,3.54379,3.18327
-7.96068,0.947393,0.612679,3,7,0,11.4262,-0.380745,1.71814,-1.26116,0.222618,-0.774441,-1.65094,0.197308,-1.47143,1.60377,4.46403,-0.0958848,9.27361,-4.0261,2.59755,-1.85336,-5.76607,2.48456,-4.96475
-10.3772,0.987559,0.782323,3,7,0,11.8474,0.568099,-1.74713,-1.00128,0.752176,1.02441,-0.97596,-2.02165,1.71847,6.45742,2.62487,7.94861,1.87144,3.82919,8.43179,9.14637,3.89565,1.15085,10.9682
-8.9482,0.121296,1.06325,2,3,0,16.9229,0.958181,-0.613223,0.863893,1.4547,1.68043,0.996495,-0.830813,0.964118,5.31826,0.373448,5.67609,5.08925,5.64088,5.86151,5.94581,5.6904,5.00799,5.6783
-8.01807,0.92328,0.364592,3,15,0,14.1333,-0.195168,-1.51083,0.331594,2.51918,-1.18707,0.274546,-0.200625,0.377034,6.75055,2.49364,6.26387,2.98309,7.57743,13.0325,3.79042,7.43517,6.25027,7.69074
-8.05559,0.943866,0.447775,4,15,0,15.0687,-0.357415,-0.795877,0.953671,0.712048,-1.76565,-2.32928,0.555112,-0.503426,3.56802,3.55596,2.29707,0.737911,6.95923,6.10003,-2.71057,-4.71479,5.54197,1.77786
-6.62561,0.99433,0.567347,3,7,0,11.4368,-0.391185,0.921897,0.117592,-0.137,1.64657,1.70665,0.83117,0.583894,2.94998,3.93244,1.41166,6.57528,3.4124,2.41123,9.42501,9.66127,6.2185,5.24611
-6.71324,0.990784,0.777072,3,7,0,9.61162,-0.0110293,0.875477,0.576833,-1.81514,-0.84452,-0.663595,-0.0176469,1.24374,9.51893,3.82427,9.47675,12.867,11.7249,2.57734,6.28926,6.98116,9.45144,14.2753
-7.45172,0.561052,1.05636,3,7,0,14.5694,-0.358276,-0.428971,0.300232,-2.35116,-1.24415,-0.947999,-0.0763046,1.12791,7.57504,4.02663,6.13239,5.84773,8.78396,-1.89222,2.56531,3.75779,7.26779,12.1167
-7.45172,1.118e-27,0.732155,1,1,0,12.9117,-0.358276,-0.428971,0.300232,-2.35116,-1.24415,-0.947999,-0.0763046,1.12791,7.57504,4.02663,6.13239,5.84773,8.78396,-1.89222,2.56531,3.75779,7.26779,12.1167
-7.49341,0.957322,0.212137,4,31,0,16.7462,1.74383,0.0546906,1.11959,-0.214339,0.116518,-0.0945865,-0.0806586,0.919942,9.73751,0.5844,10.7566,9.76948,10.3918,9.61226,9.80561,9.68224,9.69038,10.2751
-5.11992,0.988269,0.27406,4,15,0,9.47828,2.03611,-0.25569,0.132749,0.556798,0.200964,-0.0118084,0.939003,0.105441,5.71044,1.50917,8.78327,5.32456,5.91078,6.55074,6.01372,5.69262,7.12755,5.86956
-4.02424,0.963033,0.370863,3,15,0,9.57784,-0.919001,0.495407,-1.10128,-0.35783,-0.00674465,0.0266237,-0.239849,0.371836,3.16812,3.67022,-0.204818,4.98637,-0.873835,1.8548,3.14336,3.26583,2.28782,4.53284
-3.36184,0.991504,0.481793,3,7,0,5.81291,0.259573,-0.223488,-0.364402,-0.0437153,0.0618107,-0.375498,0.0982316,-1.27856,3.04404,5.27784,4.41402,1.8645,1.12078,2.81332,3.37026,1.06222,3.56249,-3.704
-3.44801,0.994529,0.652925,3,7,0,5.18858,0.652202,1.13016,0.112462,0.39382,-0.653585,0.229104,1.61781,-0.598603,2.56059,6.73337,6.9521,10.1703,3.31784,5.21232,-1.84024,4.10323,13.4539,-1.47003
-3.44801,0.153402,0.887354,2,3,0,12.3563,0.652202,1.13016,0.112462,0.39382,-0.653585,0.229104,1.61781,-0.598603,2.56059,6.73337,6.9521,10.1703,3.31784,5.21232,-1.84024,4.10323,13.4539,-1.47003
-6.04068,0.837015,0.332122,4,15,0,11.9593,0.357469,0.907769,-0.526478,-0.639752,-0.538216,-0.482244,1.74256,-0.506424,-1.33139,2.50345,-0.436484,0.941164,-2.64941,-2.93298,-2.67879,-2.53867,3.03102,-2.5992
-9.6708,0.938955,0.354949,3,7,0,13.0621,0.661215,1.64491,-0.455921,-0.885002,-0.457684,-0.841516,3.39372,-0.154594,1.54804,6.61876,5.92446,12.4353,-1.46959,-4.30957,-1.48126,-4.02175,24.0103,0.524823
-8.38065,1,0.442834,3,15,0,13.9123,-0.172261,-0.689641,1.14724,0.987221,-0.040945,0.988332,-2.07946,0.526636,7.14168,3.6424,6.51423,4.62973,11.3204,10.7375,6.99254,10.7416,-0.432529,9.05989
-4.97582,0.992271,0.605325,3,7,0,11.3276,0.593461,-0.580153,-0.77813,-1.07731,-0.149398,-0.305182,-0.804898,1.33676,4.75565,2.62996,6.31642,3.22987,2.70919,1.92237,4.36273,3.95303,2.6388,8.27128
-9.48874,0.201383,0.816339,2,3,0,17.4681,2.00161,0.795188,-1.09787,-0.253469,1.22939,-2.27511,1.02486,0.849259,1.14646,2.14423,5.43837,2.85152,-1.20762,0.602965,3.78255,-3.7319,3.34399,2.96746
-7.51938,0.993927,0.333173,4,15,0,15.572,1.92536,1.23723,-1.57875,-0.748616,-0.195322,-0.18152,-0.647778,1.14855,0.537951,4.77933,9.73988,6.45106,-7.0074,-3.03993,-0.395556,-0.329592,-2.55799,6.02725
-7.72162,0.96968,0.450414,3,15,0,12.0676,-0.87742,-1.194,1.46891,0.768985,0.465858,1.036,0.798323,-1.27896,7.08527,3.44986,4.05829,2.96611,12.1528,9.73816,8.69241,10.6593,9.83937,2.67302
-7.5748,0.63039,0.586146,3,7,0,13.1839,1.56504,0.687885,-1.36103,-0.772224,-1.63845,-0.460931,1.40619,1.52569,0.638728,5.39031,9.07479,4.34664,-6.69767,-3.5238,-8.19303,-1.84583,8.21853,8.86268
-5.54671,0.967178,0.458409,3,15,0,12.4903,1.48403,0.566375,-0.448248,0.961521,0.819712,0.301145,2.28286,-0.502317,2.10532,5.64272,10.4793,5.30121,-0.424019,7.53091,6.73072,3.80459,14.9869,-0.729112
-7.09003,0.961633,0.5934,3,7,0,9.43381,-0.162041,-1.00899,-0.679634,0.107869,-1.48493,-0.650214,-1.31405,1.5602,8.49694,3.58299,7.91635,4.88174,6.06182,8.88343,3.17644,6.16723,3.78872,14.0871
-4.23454,0.761107,0.760727,2,3,0,11.5398,0.521583,-0.742452,-0.509468,0.0829012,0.922272,0.331268,-0.0475393,0.117603,8.27295,3.25202,9.96915,5.85848,6.61614,8.54254,11.2722,9.35024,8.11835,8.65539
-1.59984,0.956084,0.723215,3,7,0,6.17289,0.533723,0.378913,-0.349857,0.410151,-0.449953,-0.319283,0.742165,0.529608,2.94234,10.2684,8.42283,6.83317,-0.650135,7.15394,-1.67797,-0.336197,10.5632,8.38058
-1.59984,1.08801e-10,0.917781,2,3,0,4.86862,0.533723,0.378913,-0.349857,0.410151,-0.449953,-0.319283,0.742165,0.529608,2.94234,10.2684,8.42283,6.83317,-0.650135,7.15394,-1.67797,-0.336197,10.5632,8.38058
-7.23706,0.936013,0.283651,4,15,0,9.08485,2.0361,0.103189,-0.780079,0.654842,0.0980001,0.169992,1.594,2.18467,5.16449,3.4224,12.1328,5.51764,2.49475,7.40562,5.49989,5.74627,10.6198,12.6413
-9.57091,0.912959,0.349903,4,15,0,13.8984,-0.883939,0.155328,-0.256156,-0.672263,0.278637,-0.646329,-2.48996,-1.48497,6.49853,0.339974,6.19802,6.55134,6.41145,6.26998,6.59326,6.2788,5.65201,5.99368
-8.80196,0.832478,0.416785,3,7,0,16.3319,0.698735,0.551527,-0.379239,0.170374,0.807683,-1.13279,3.25053,1.07007,0.00365649,7.69999,5.38391,4.25041,-2.91648,1.31554,6.22281,-8.71885,25.0327,8.24315
-7.8122,0.748689,0.440844,3,7,0,15.1711,0.885447,0.783547,-0.226387,0.293013,-1.03925,0.939295,1.19273,-0.256897,-4.67023,2.92938,-2.07642,-2.37492,-5.3334,-3.81188,-7.7146,-1.91868,-1.17627,-5.42278
-5.36573,0.99847,0.41246,4,15,0,10.5906,-0.253271,-0.813839,-0.202572,-0.324523,0.0565141,-1.27746,-0.534549,0.349051,10.5449,5.93575,9.04153,5.71414,9.34246,8.6186,10.8803,2.96219,7.37193,12.6168
-6.22714,0.887498,0.5554,3,7,0,10.1387,2.56739,-0.807948,0.712613,0.198897,-0.76761,0.627957,1.04563,0.475674,5.65995,3.83162,15.4972,2.56421,8.39042,6.42205,2.71876,8.06605,9.66641,7.48256
-4.92194,0.910852,0.635531,3,7,0,10.2935,-0.702849,0.544064,-1.39044,0.32891,0.433021,-0.699234,-0.224965,0.555144,7.86625,2.93547,5.80306,9.46334,3.78466,8.83176,9.13737,5.81367,7.20587,9.49586
-5.22764,0.536926,0.751704,2,7,0,9.10177,0.210122,0.277609,0.144304,0.290338,0.313756,1.97203,1.05711,0.444415,0.371022,3.50386,1.10726,1.34373,0.876644,1.38833,1.47038,7.28074,4.07501,1.92819
-5.79709,0.947435,0.51751,3,7,0,10.275,1.183,1.15798,-1.08742,0.518343,0.381385,-1.18407,1.76453,1.35387,2.56647,7.20487,11.0899,10.9095,-5.26823,6.30106,5.3143,-5.96461,15.2797,12.321
-5.4065,0.979263,0.645004,3,7,0,7.72229,-0.381286,-0.0179829,0.451417,-0.148702,0.0923347,0.100431,-0.932685,-1.56509,8.31365,2.54456,7.34345,8.26789,9.4623,7.93527,8.5486,8.5692,5.94038,4.33119
-5.71466,0.901786,0.84057,2,3,0,8.65291,-0.576827,-0.904168,-1.21318,0.014986,0.474908,0.876053,-0.418016,-0.547706,1.21817,3.34787,-0.712969,-1.80886,-2.8434,1.26834,2.8081,4.15108,-0.18129,-0.615476
-5.71466,2.19093e-20,0.978912,1,1,0,12.8074,-0.576827,-0.904168,-1.21318,0.014986,0.474908,0.876053,-0.418016,-0.547706,1.21817,3.34787,-0.712969,-1.80886,-2.8434,1.26834,2.8081,4.15108,-0.18129,-0.615476
-6.99094,0.996659,0.313667,4,15,0,7.60356,1.65297,0.715195,0.632333,0.0165592,-1.28701,-1.00055,1.46909,1.16894,9.70696,7.181,21.5769,14.8428,14.2477,9.82587,0.464915,2.52202,20.2565,18.1012
-6.02813,1,0.41894,3,7,0,10.0318,-0.541957,0.296983,-2.37886,0.478755,-0.941745,-0.655943,-0.094539,0.113371,5.90693,2.5495,4.52521,6.66409,-0.157981,7.12752,3.50595,4.2346,5.6659,6.19597
-6.97446,0.989963,0.561377,3,7,0,9.26135,-0.659453,-0.0942372,-1.36994,0.529206,-2.08779,-0.770782,-0.508478,0.518479,9.7261,5.47335,6.11669,9.21031,2.22792,12.6226,-1.70109,5.50734,6.94303,12.5639
-6.19577,0.426597,0.740496,3,7,0,11.0344,1.25205,0.0560749,1.77117,-0.0683579,-0.476723,-1.2635,0.716753,-0.387517,4.50228,1.29936,6.12915,4.57514,6.80367,4.41346,3.88285,2.86054,5.4336,3.99876
-6.35242,0.974533,0.439328,3,7,0,10.1221,-0.0109541,1.35489,-0.882718,-0.262838,0.991534,1.53828,-0.0324643,1.21609,4.42227,3.07576,4.38857,8.58959,1.70724,3.61384,7.47199,9.15366,4.32241,8.16268
-6.34224,0.839142,0.566556,3,7,0,14.4065,1.04301,1.46549,0.571455,0.348336,-1.14247,-1.37533,0.104643,0.631316,1.57382,1.67895,3.32497,4.03429,2.53326,2.15865,-0.344336,-0.735286,1.7495,2.63376
-6.50547,0.907846,0.602987,3,7,0,10.4624,-0.519938,-0.963656,-0.723764,-0.0279795,0.352499,0.742155,0.626581,-0.131242,11.6717,4.82011,9.16553,7.02677,8.18307,11.5368,13.3708,15.249,14.6919,11.0391
-6.69502,0.163516,0.706582,3,7,0,12.1705,-0.381599,0.15575,-0.453412,0.590897,0.849334,-1.07903,1.04958,-0.620289,11.2066,2.49854,10.2531,11.5957,10.0737,12.683,13.3287,8.51058,13.829,9.65677
-4.8834,0.998332,0.291417,4,15,0,8.9514,0.624304,-0.26064,1.09405,0.326641,-0.495834,0.533373,0.301336,0.240453,-1.9848,7.76581,2.86342,-4.00888,6.51141,0.551831,-5.83535,2.15727,0.355311,-0.117489
-9.51689,0.90381,0.387922,4,15,0,14.5352,1.86818,1.63401,-1.46899,1.20914,1.07457,-0.621425,-0.30146,0.659429,8.36004,1.17826,10.5612,10.2853,6.62919,9.78471,9.62615,7.62784,8.00484,9.13702
-6.59557,1,0.451954,4,15,0,12.1825,-1.96446,-0.440165,0.505076,-0.760639,0.524425,-0.739388,0.6199,-0.706567,7.48587,2.53442,2.50711,6.37031,8.76595,5.5581,8.81499,5.61195,9.05696,5.69514
-4.47092,0.684891,0.601521,3,7,0,10.521,1.58751,-0.309197,-0.0174077,0.0404937,-0.718591,0.745208,0.410692,-1.0902,1.20156,5.61509,10.1156,-0.534605,1.10382,1.42894,-2.83339,5.38597,3.50763,-4.91999
-3.50086,0.942782,0.516194,3,7,0,7.39868,1.26977,0.167687,-0.205399,0.222202,-0.658448,-0.270231,0.334961,-1.16274,3.41229,3.46185,7.80806,3.9928,2.70123,4.18153,1.13285,2.47679,4.57188,-0.612944
-2.81921,0.989969,0.633586,3,7,0,5.59372,1.3267,0.758564,-0.688184,0.276884,-0.287869,-0.329638,1.03457,-0.305845,2.95256,5.27725,9.95387,6.95569,-0.679155,4.41375,1.43341,1.21298,8.41225,1.33855
-7.06587,0.188444,0.829242,3,7,0,14.0446,1.02619,-1.51638,0.79105,-0.115485,1.2036,-0.288748,0.512217,1.42715,6.63538,1.1914,7.85799,4.82876,7.57784,6.49779,8.06935,6.29137,7.24564,8.33569
-6.91599,0.948108,0.359067,4,15,0,15.5455,0.136794,1.25357,-1.28819,-1.27944,-1.2607,-0.470655,0.50491,0.729729,3.15289,9.91461,4.50915,15.5815,-9.61904,-9.53231,-9.34641,-1.51347,8.15887,10.3879
-8.14495,0.230521,0.443677,3,15,0,12.485,-0.301641,0.0966879,0.640693,-0.120983,-0.990859,-0.979256,-0.204858,-1.05831,0.130316,0.106139,0.0983003,0.140579,0.198319,0.117475,0.0251472,0.0263787,0.108573,0.0179875
-7.98304,0.991838,0.204629,4,31,0,14.2864,0.681983,-1.21124,-0.274204,0.156226,0.298292,0.538696,0.0876092,2.0071,9.65815,0.658178,10.107,8.86094,9.47768,9.76098,9.85448,10.0127,9.71582,10.9792
-5.10922,0.993185,0.268521,4,15,0,11.1447,0.712343,0.281412,-0.582351,0.00756675,0.201298,0.134291,1.33597,-0.284987,4.17416,0.483861,4.51884,4.31033,3.89239,4.17782,4.27156,4.23914,4.82059,4.03627
-5.11422,0.770974,0.352557,3,15,0,8.42695,0.373782,0.855707,-0.154551,-0.709293,0.262294,0.221599,2.05298,1.21422,2.6582,9.79823,6.32061,11.0426,1.14388,-4.29161,5.22822,4.82948,22.7738,14.5554
-7.13486,0.974552,0.341546,3,7,0,10.0634,0.505714,1.65645,-0.559194,-0.539724,1.5832,-0.295855,1.89641,0.751577,0.438268,3.58111,2.24928,6.37019,-1.56427,-1.49454,6.10787,-0.621223,7.22951,3.12974
-10.4426,0.875321,0.436413,3,7,0,17.988,-1.45193,0.199868,-2.09131,0.574398,0.534915,0.342197,1.64009,2.28028,0.428041,2.42765,-3.09673,0.913251,-4.64894,1.82248,1.72663,1.25878,4.4096,5.96376
-6.90405,0.923225,0.486864,2,7,0,15.7966,0.351594,-0.0468174,-0.800703,1.13517,-1.36397,0.344883,1.48222,2.22163,2.62783,8.11793,5.48204,2.24776,-3.87223,11.8431,-8.44478,5.42756,14.6604,20.6629
-4.20947,1,0.579217,3,7,0,9.51102,-0.18085,0.503294,1.02917,1.15714,0.394769,-0.257582,0.33573,0.782012,5.18662,2.60273,4.71591,6.49656,7.86527,8.19834,6.21409,4.5162,6.06043,7.22198
-7.02178,0.713139,0.763724,2,3,0,9.39258,1.79412,1.20355,1.81817,-0.0375299,0.152827,0.827036,1.22382,0.9142,2.33175,3.00817,7.72876,5.95224,7.80112,2.21886,2.79148,4.81962,6.01322,5.08182
-7.02178,0.00218784,1.36683,2,3,0,13.3998,1.79412,1.20355,1.81817,-0.0375299,0.152827,0.827036,1.22382,0.9142,2.33175,3.00817,7.72876,5.95224,7.80112,2.21886,2.79148,4.81962,6.01322,5.08182
-7.02178,0,3.20436,0,1,1,13.991,1.79412,1.20355,1.81817,-0.0375299,0.152827,0.827036,1.22382,0.9142,2.33175,3.00817,7.72876,5.95224,7.80112,2.21886,2.79148,4.81962,6.01322,5.08182
-8.17247,0.972066,0.316321,4,15,0,10.2727,-0.601733,-2.25688,-1.65065,0.0962988,-0.300359,-1.1252,-0.395168,-0.663487,5.2592,1.19279,4.54146,2.56722,3.29033,5.37407,4.90094,3.91708,4.78785,4.4678
-5.59862,0.995204,0.306023,4,15,0,11.3105,-0.264977,-0.562552,-1.73187,-0.195664,-1.03362,-0.84061,1.01541,0.473956,1.50115,3.53294,0.565001,-0.486312,-4.61743,0.809882,-2.15057,-1.46867,5.08852,3.17561
-4.23443,0.954569,0.406263,3,15,0,9.90234,0.914103,-0.0794051,0.296859,-0.353987,0.377541,-1.34727,0.97117,-0.820967,5.91684,2.96533,8.62745,5.68138,6.79713,4.86715,7.03637,1.92174,8.79668,3.48241
-6.0427,0.94549,0.552748,3,7,0,8.59142,-0.0536092,-0.629361,-0.0119055,-1.49404,1.46424,-0.207953,1.00237,-0.286148,6.12278,4.7405,5.86865,3.1393,6.06634,-0.959727,13.064,5.13698,10.8745,4.7663
-6.0427,0.171347,0.791416,2,3,0,11.1324,-0.0536092,-0.629361,-0.0119055,-1.49404,1.46424,-0.207953,1.00237,-0.286148,6.12278,4.7405,5.86865,3.1393,6.06634,-0.959727,13.064,5.13698,10.8745,4.7663
-7.61924,0.994467,0.106676,5,31,0,11.823,1.27399,-1.18319,-0.289988,-0.117559,1.24357,0.47958,0.975228,1.6278,7.67559,1.16718,9.16257,6.29459,7.33712,7.53837,9.12706,8.23535,8.81386,9.57554
-7.89955,0.997881,0.187559,5,31,0,13.7359,0.156489,0.299086,-0.768476,-0.510083,-0.694591,1.35914,-0.566342,2.16856,9.39444,1.90599,9.69271,9.9645,7.92973,8.42223,8.07055,11.985,8.315,13.5277
-4.24233,1,0.343176,4,15,0,10.2779,1.35306,-0.0203994,0.0576795,0.626603,-0.42771,-0.564049,1.48258,-1.24727,2.41699,11.3763,17.8099,2.18492,3.07317,9.54544,-2.44878,-3.99983,19.2834,-11.7724
-5.05166,0.864465,0.642641,3,7,0,6.26109,-0.850975,0.339581,-0.625171,-0.257472,-0.0883271,-0.0807782,-1.05911,1.32236,6.04531,2.00887,4.33581,6.72748,4.78942,5.52808,5.86787,5.88303,3.91769,8.70175
-9.80065,0.708238,0.790509,3,7,0,12.7782,1.62998,0.541642,-0.345721,1.49555,0.537571,-0.0236401,2.99728,-1.12431,2.38219,9.43042,17.7536,7.49009,-0.878108,16.4858,7.45171,2.15925,30.6478,-8.22056
-7.88713,0.463355,0.597217,2,3,0,10.8437,1.00302,0.327053,-0.547777,1.70144,0.558337,-0.491166,2.71729,-1.17364,4.05679,4.15793,8.22727,5.41665,1.77917,11.1313,6.37831,2.01455,15.3551,-0.823117
-7.66957,0.995763,0.210745,5,31,0,11.8896,-0.623173,-0.436638,-0.275354,-1.44467,-0.30676,-0.150918,-1.44644,1.55171,1.06211,1.38073,0.201672,0.459226,0.681917,-0.932594,0.638553,0.853729,-0.935043,3.2046
