# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = garch_garch11_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 4 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = garch-garch11.data.R
# init = 2 (Default)
# random
#   seed = 1569824
# output
#   file = mpi.0.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,alpha0,alpha1,beta1
-269.118,0.971329,0.19997,3,7,0,269.476,5.1062,2.49747,0.657407,0.064275
-267.49,0.989647,0.283796,3,7,0,270.114,4.95462,1.73449,0.454173,0.336655
-267.997,0.932304,0.415952,3,7,0,269.613,4.87043,0.979919,0.446787,0.448606
-269.694,0.954952,0.543762,2,7,0,272.659,5.15985,2.03006,0.333968,0.324539
-268.868,0.967541,0.740635,2,3,0,271.431,5.15825,2.67142,0.497374,0.145952
-271.37,0.689039,1.03046,2,3,0,272.24,4.90227,0.567338,0.583153,0.401728
-267.193,0.849018,0.840683,2,3,0,270.275,5.01201,1.07367,0.591875,0.311259
-267.4,0.254425,0.930751,2,3,0,268.277,4.96193,1.28554,0.404115,0.427202
-267.711,0.988577,0.33484,3,7,0,268.946,4.9736,2.15407,0.454368,0.240218
-267.435,0.789729,0.483458,3,7,0,269.569,5.02706,1.61374,0.542911,0.203784
-267.781,0.98261,0.479471,3,7,0,270.3,5.08676,1.06704,0.576856,0.274022
-269.104,0.822312,0.681335,2,3,0,269.963,5.01118,0.777878,0.554443,0.328549
-268.03,0.624794,0.716789,2,3,0,270.481,4.94486,1.17151,0.519836,0.286718
-269.083,0.870741,0.523165,3,7,0,270.127,4.96144,0.682366,0.501789,0.47712
-270.086,0.812234,0.602078,3,7,0,271.092,5.0905,2.66956,0.734255,0.0443797
-268.843,0.991789,0.621669,3,7,0,270.949,4.89188,0.957696,0.537086,0.429302
-269.34,0.889033,0.890634,2,3,0,269.511,5.22394,1.99818,0.643603,0.0920835
-268.33,0.982174,0.485247,3,7,0,271.615,4.91107,1.04878,0.539009,0.414568
-268.33,0.0020249,1.47824,2,3,0,272.631,4.91107,1.04878,0.539009,0.414568
-267.972,0.864387,0.352533,3,7,0,271.909,4.85216,1.37064,0.444433,0.395645
-267.82,0.943958,0.400279,2,7,0,269.18,4.96581,1.47393,0.493237,0.245372
-267.374,0.847719,0.523476,2,3,0,269.013,4.96583,1.4246,0.424583,0.399959
-267.89,0.898516,0.575454,2,3,0,271.127,4.91752,1.14986,0.607433,0.325565
-266.968,0.940495,0.691746,3,7,0,268.466,5.06231,1.30136,0.456715,0.336879
-267.926,0.461705,0.894304,2,3,0,268.789,4.94052,2.11971,0.486106,0.184348
-268.141,0.973141,0.496467,3,7,0,269.586,5.09207,0.764498,0.583198,0.374395
-268.059,0.807576,0.679166,3,7,0,269.702,5.16019,2.03632,0.473769,0.264665
-268.705,0.553868,0.693944,3,7,0,271.653,4.94352,1.02735,0.542319,0.290244
-270.066,0.623406,0.455735,3,7,0,271.985,5.10963,0.79613,0.553202,0.441137
-272.651,0.821584,0.338725,2,3,0,273.409,5.12812,0.698422,0.686085,0.312511
-270.251,0.974164,0.355377,3,11,0,276.313,4.89111,0.858596,0.382863,0.563429
-268.627,0.952781,0.484705,3,7,0,271.548,5.08568,2.17871,0.620516,0.0875147
-267.969,0.674834,0.635812,2,3,0,271.1,5.02575,2.15987,0.669363,0.120913
-268.155,0.986878,0.517542,3,7,0,269.36,5.02811,0.912513,0.523798,0.442312
-270.141,0.84241,0.71786,2,3,0,271.417,5.22255,0.686417,0.55362,0.430589
-268.385,0.932002,0.777339,2,3,0,270.963,5.01956,0.941642,0.534312,0.437545
-271.203,0.639185,0.978881,2,3,0,272.107,4.80304,0.69388,0.554175,0.422767
-269.564,0.999518,0.751301,2,3,0,272.149,5.27369,2.32983,0.563024,0.200823
-269.564,0.0390695,1.05804,2,3,0,274.114,5.27369,2.32983,0.563024,0.200823
-268.379,0.997162,0.297909,3,7,0,270.375,5.22725,1.58477,0.541408,0.210454
-268.237,0.99385,0.418219,3,7,0,269.547,5.21136,1.68601,0.727959,0.177844
-268.234,0.761823,0.582515,3,7,0,272.52,4.90413,1.89617,0.489871,0.321016
-267.025,0.956326,0.551198,2,3,0,269.005,4.98778,1.39282,0.609124,0.259633
-267.497,0.984759,0.719282,2,3,0,268.168,5.01325,1.57914,0.388722,0.354441
-267.497,0.0181046,0.981785,3,9,1,269.29,5.01325,1.57914,0.388722,0.354441
-268.814,0.949815,0.274073,3,7,0,270.779,5.02319,2.07756,0.342093,0.302032
-270.036,0.964187,0.353716,3,7,0,271.632,4.78451,1.17591,0.573523,0.28886
-268.927,1,0.466513,2,3,0,270.604,4.79995,0.957101,0.458706,0.436951
-267.792,0.921056,0.650912,3,7,0,270.185,5.057,0.739051,0.490777,0.415369
-268.966,0.774094,0.79753,2,7,0,269.259,4.96131,2.69645,0.554283,0.178914
-268.431,0.995562,0.769918,3,7,0,269.927,5.23523,1.48918,0.456328,0.310185
-268.431,0.00261048,1.06138,2,3,0,270.423,5.23523,1.48918,0.456328,0.310185
-268.568,0.992898,0.297367,4,15,0,270.531,4.98939,0.919696,0.654096,0.309148
-269.031,0.982122,0.408579,3,7,0,269.709,5.15356,1.67755,0.400296,0.256243
-269.284,1,0.550709,3,7,0,270.541,4.95125,1.89861,0.636644,0.288317
-268.535,0.55285,0.762201,2,3,0,270.696,4.91279,1.53758,0.47588,0.401758
-270.088,0.83923,0.51881,2,3,0,272.263,4.93258,2.64388,0.596547,0.216765
-267.244,1,0.556144,2,3,0,269.968,4.9638,1.75649,0.449202,0.296374
-267.501,0.972925,0.767333,3,7,0,268.018,4.88094,1.24039,0.458666,0.381869
-267.681,0.457164,1.01269,2,3,0,268.932,5.12189,1.12091,0.662161,0.255122
-267.014,1,0.595788,3,7,0,267.921,5.02891,1.79918,0.490478,0.277995
-267.737,0.805753,0.819401,2,3,0,268.868,5.11839,0.884757,0.578794,0.334992
-267.969,0.974461,0.831734,2,3,0,268.335,4.96176,2.21964,0.438859,0.247304
-267.969,6.89728e-29,1.0963,1,1,0,270.705,4.96176,2.21964,0.438859,0.247304
-272.266,0.795389,0.320267,3,15,0,275.898,4.85196,0.599511,0.261177,0.645477
-271.269,1,0.32077,3,15,0,273.194,5.21065,2.51435,0.846259,0.101954
-271.083,0.938627,0.439846,3,11,0,273.416,5.13792,1.25372,0.80931,0.18681
# num_warmup = 350
# Adaptation terminated
# Step size = 0.548013
# Elements of inverse mass matrix:
# 0.0159681, 0.00128173, 0.0139713, -0.00490335
# 0.00128173, 0.175196, 0.06337, -0.400566
# 0.0139713, 0.06337, 0.3321, -0.0502834
# -0.00490335, -0.400566, -0.0502834, 1.60018
-271.086,0.98656,0.548013,3,7,0,271.708,5.08163,1.28631,0.807537,0.189048
-271.474,0.489823,0.548013,2,3,0,275.679,4.96424,1.03752,0.74236,0.254156
-268.982,0.996975,0.548013,3,7,0,272.303,5.22104,1.23295,0.647893,0.318526
-267.26,0.975325,0.548013,3,7,0,270.063,4.94373,1.39562,0.57694,0.262899
-271.505,0.681255,0.548013,2,3,0,272.041,4.81219,1.32011,0.677428,0.185478
-269.226,0.911756,0.548013,2,3,0,273.29,4.9642,1.90313,0.690178,0.0998115
-267.192,0.891323,0.548013,2,3,0,272.009,5.12291,1.74229,0.621608,0.183324
-269.363,0.844036,0.548013,2,3,0,270.021,5.28469,1.35845,0.716587,0.226372
-269.848,0.665081,0.548013,3,7,0,273.363,4.81746,1.3406,0.403002,0.477717
-268.198,1,0.548013,2,3,0,270.822,4.93656,1.98335,0.654963,0.144171
-270.488,0.849212,0.548013,2,7,0,273.29,5.33591,2.01775,0.760012,0.140103
-270.348,0.860523,0.548013,3,7,0,272.851,4.70855,1.88387,0.410477,0.337277
-267.219,0.79541,0.548013,2,3,0,271.707,4.95182,1.24778,0.571813,0.291953
-268.313,0.905122,0.548013,3,7,0,268.786,4.92751,1.35707,0.596915,0.348026
-266.913,0.981621,0.548013,3,7,0,268.929,5.09114,1.28508,0.53173,0.29126
-268.119,0.718367,0.548013,3,7,0,268.864,5.03037,0.906394,0.583539,0.39012
-267.564,0.899962,0.548013,3,7,0,269.726,5.07923,1.91276,0.692478,0.181337
-267.181,0.95149,0.548013,2,3,0,268.33,5.06543,1.48129,0.664214,0.205882
-266.989,0.981114,0.548013,3,7,0,267.873,5.00379,1.14636,0.581157,0.325073
-267.026,0.999992,0.548013,3,7,0,267.262,5.04439,1.89115,0.516027,0.229679
-267.026,0.426847,0.548013,2,5,0,270.759,5.04439,1.89115,0.516027,0.229679
-267.922,0.91841,0.548013,2,7,0,268.961,5.0441,1.87911,0.399849,0.333755
-269.925,0.543002,0.548013,3,7,0,271.536,5.02083,1.24175,0.677327,0.157277
-272.002,0.890161,0.548013,2,3,0,273.499,5.06038,0.904382,0.768438,0.175128
-273.734,0.861088,0.548013,3,7,0,277.423,5.36811,1.96215,0.850636,0.0409272
-269.488,0.963387,0.548013,2,3,0,274.287,5.28451,1.4773,0.745824,0.156234
-267.561,0.941543,0.548013,3,7,0,270.247,4.94039,1.31081,0.407417,0.428919
-266.923,1,0.548013,2,3,0,267.742,5.08559,1.42998,0.529147,0.265924
-270.242,0.750182,0.548013,2,3,0,271.358,5.1437,2.77333,0.365573,0.216881
-268.114,0.952647,0.548013,3,7,0,271.191,5.22179,1.62778,0.496737,0.256663
-267.662,0.847922,0.548013,3,7,0,269.99,5.08677,1.46233,0.718816,0.217552
-267.869,0.963614,0.548013,3,7,0,268.305,5.0283,1.24975,0.394497,0.355185
-268.988,0.492343,0.548013,3,7,0,271.047,5.24933,1.17887,0.534928,0.391865
-267.161,1,0.548013,2,3,0,269.056,5.0473,1.38446,0.662774,0.245325
-269.481,0.840818,0.548013,3,7,0,269.743,4.96387,2.38079,0.62843,0.229041
-269.385,1,0.548013,3,7,0,270.632,5.01664,0.935578,0.701221,0.28047
-268.977,1,0.548013,3,7,0,270.177,4.97012,2.34655,0.426925,0.146411
-269.674,0.703543,0.548013,3,7,0,272.499,4.92235,2.42557,0.4895,0.28441
-270.845,0.651821,0.548013,3,7,0,273.439,5.14356,1.09814,0.701285,0.153968
-271.295,0.982046,0.548013,3,7,0,273.181,4.92171,0.964867,0.366369,0.579518
-270.459,0.993264,0.548013,3,7,0,272.951,4.89827,0.938664,0.689492,0.263825
-269.191,1,0.548013,3,7,0,270.625,5.2234,2.30886,0.444037,0.20487
-267.571,0.867755,0.548013,2,5,0,271.842,4.93821,1.16412,0.585138,0.344522
-267.612,0.969718,0.548013,3,7,0,269.248,5.10468,1.70052,0.587621,0.292314
-267.507,0.998231,0.548013,2,7,0,267.867,5.07749,1.59347,0.577823,0.186418
-267.712,0.996621,0.548013,3,7,0,268.453,5.1513,0.953504,0.575457,0.368139
-267.745,0.924666,0.548013,3,7,0,270.237,4.96107,2.13414,0.568978,0.222688
-269.919,0.748286,0.548013,3,7,0,271.814,4.99725,2.14918,0.430463,0.363883
-268.651,1,0.548013,3,7,0,270.653,4.94636,1.26263,0.624875,0.213799
-267.926,1,0.548013,3,7,0,269.31,5.01702,1.42366,0.459261,0.416222
-268.648,1,0.548013,3,7,0,269.628,5.10369,2.31219,0.678727,0.0815167
-268.677,0.972759,0.548013,3,7,0,269.394,5.13006,2.46048,0.622069,0.0844444
-270.081,0.176686,0.548013,3,7,0,275.68,5.17904,2.44835,0.801891,0.11302
-269.384,0.648345,0.548013,3,7,0,273.141,4.86437,0.983142,0.4166,0.377004
-268.151,1,0.548013,3,7,0,270.407,5.14081,2.02802,0.690311,0.192598
-267.922,0.930073,0.548013,3,7,0,269.42,5.11081,0.867455,0.573237,0.389519
-267.836,0.965078,0.548013,3,7,0,269.237,4.99304,2.10559,0.644256,0.196043
-268,0.963474,0.548013,2,3,0,268.806,4.99439,1.93086,0.712594,0.145481
-267.29,0.988551,0.548013,2,7,0,269.362,5.07453,1.46615,0.416519,0.342492
-268.96,0.903683,0.548013,2,3,0,269.154,5.14135,1.75698,0.361386,0.386585
-268.487,0.952453,0.548013,3,7,0,270.751,4.98152,1.83577,0.615087,0.290599
-269.839,0.94155,0.548013,2,7,0,270.917,4.84142,1.10091,0.362461,0.389624
-267.427,1,0.548013,2,7,0,270.403,5.03094,1.19119,0.649187,0.292199
-270.004,0.884366,0.548013,3,7,0,270.512,5.26323,1.40036,0.390636,0.331418
-268.612,1,0.548013,3,7,0,269.878,5.19731,1.2479,0.377087,0.421374
-267.879,0.944477,0.548013,3,7,0,270.072,5.08567,1.87438,0.740051,0.146881
-267.662,0.907451,0.548013,2,7,0,271.506,5.09344,2.12114,0.572458,0.224548
-271.739,0.680727,0.548013,3,7,0,272.023,5.19065,2.13151,0.512146,0.0614987
-269.915,0.869287,0.548013,2,3,0,272.678,5.15262,2.91517,0.679953,0.0689339
-269.027,0.873838,0.548013,3,7,0,272.272,5.05718,2.92031,0.54962,0.122291
-269.386,0.978761,0.548013,3,7,0,270.932,5.06981,1.06603,0.737488,0.194241
-269.213,0.938734,0.548013,3,7,0,271.562,5.19948,2.62827,0.511322,0.11522
-273.025,0.891356,0.548013,3,7,0,274.87,5.45232,1.34248,0.695803,0.235926
-267.966,0.985847,0.548013,2,3,0,273.841,5.09348,1.49522,0.600172,0.329046
-267.36,0.952316,0.548013,3,7,0,269.073,4.97601,1.12834,0.571626,0.361697
-270.865,0.838648,0.548013,3,7,0,272.967,5.12405,1.3882,0.751872,0.245334
-269.798,0.931807,0.548013,2,7,0,274.634,5.14582,1.89378,0.854995,0.0932369
-268.179,0.975832,0.548013,2,7,0,270.833,5.10036,1.49792,0.766834,0.177164
-271.751,0.7616,0.548013,2,7,0,273.199,4.68311,1.71188,0.298246,0.390275
-267.983,0.979318,0.548013,2,7,0,272.77,5.05511,1.7668,0.752335,0.152702
-268.44,0.877621,0.548013,3,7,0,269.947,4.9579,2.04293,0.370328,0.32037
-267.869,0.872277,0.548013,3,7,0,269.886,5.18725,1.22006,0.622164,0.313121
-269.243,0.902432,0.548013,2,7,0,270.465,4.76247,1.67863,0.521938,0.299183
-269.194,0.895747,0.548013,2,7,0,271.944,5.29396,1.50214,0.47788,0.301319
-267.336,1,0.548013,2,3,0,269.299,5.16751,1.77274,0.601378,0.215969
-268.222,0.768902,0.548013,3,7,0,270.543,5.18909,0.803023,0.517713,0.404977
-267.178,0.774482,0.548013,2,3,0,272.332,5.13398,1.56558,0.648928,0.205279
-268.004,0.966396,0.548013,3,7,0,268.328,5.05476,1.19911,0.343268,0.458641
-267.741,0.452374,0.548013,3,7,0,269.701,5.18458,1.66482,0.629731,0.251679
-267.67,0.802716,0.548013,3,7,0,271.271,4.94658,0.903383,0.535677,0.371449
-267.743,0.998506,0.548013,3,7,0,268.037,5.15726,2.05596,0.524525,0.229453
-270.923,0.477162,0.548013,3,7,0,272.533,5.12452,2.74264,0.586252,0.0248533
-266.914,0.422128,0.548013,2,3,0,273.339,5.02038,1.22877,0.55806,0.291504
-267.542,0.815508,0.548013,3,7,0,269.77,5.04766,1.69384,0.554636,0.182395
-266.922,0.975545,0.548013,1,3,0,268.086,5.05079,1.54401,0.476767,0.287601
-266.786,0.947973,0.548013,3,7,0,267.932,5.04392,1.25081,0.556424,0.33604
-267.784,0.960498,0.548013,3,7,0,267.976,4.98347,1.60972,0.705862,0.189416
-268.381,0.861882,0.548013,3,7,0,270.103,5.24973,1.37273,0.481043,0.341364
-270.593,0.885858,0.548013,2,3,0,270.953,5.34932,1.4753,0.453881,0.305545
-271.518,0.904446,0.548013,3,7,0,274.703,4.6689,2.29989,0.502596,0.240309
-268.262,0.910579,0.548013,3,7,0,273.292,5.1235,0.737529,0.466927,0.41698
-266.804,0.855856,0.548013,2,3,0,272.31,4.98786,1.17689,0.524303,0.348335
-267.445,0.849357,0.548013,3,7,0,268.624,5.12828,1.86602,0.653111,0.156045
-267.781,0.964078,0.548013,3,7,0,268.986,4.99468,1.46878,0.438895,0.41109
-269.253,0.724468,0.548013,2,7,0,270.441,5.2016,1.90943,0.811084,0.106253
-272.342,0.812858,0.548013,2,3,0,273.331,5.28102,1.43793,0.723283,0.0870803
-268.317,1,0.548013,3,7,0,272.319,4.96697,2.26624,0.639212,0.190507
-268.006,1,0.548013,3,7,0,268.687,5.09312,0.768339,0.408937,0.468959
-267.739,0.999635,0.548013,2,3,0,268.35,5.0468,0.759162,0.48551,0.412109
-268.846,0.903242,0.548013,2,3,0,269.304,4.97721,0.722352,0.415878,0.437525
-268.846,0.113147,0.548013,3,7,0,271.62,4.97721,0.722352,0.415878,0.437525
-267.737,1,0.548013,2,3,0,268.906,4.97415,0.825066,0.477399,0.4033
-267.888,0.869387,0.548013,2,7,0,269.93,4.99057,1.0762,0.626307,0.269925
-268.274,0.898749,0.548013,2,7,0,270.143,5.24474,1.63456,0.520431,0.289492
-267.258,0.924488,0.548013,2,7,0,271.292,5.1043,1.84941,0.642422,0.207432
-268.86,0.85648,0.548013,3,7,0,269.808,5.01704,0.574993,0.421351,0.52287
-267.851,1,0.548013,3,7,0,269.843,4.87925,1.85938,0.548024,0.225622
-267.182,0.919024,0.548013,2,3,0,268.826,4.94601,1.56037,0.488041,0.338208
-267.348,0.975709,0.548013,2,3,0,267.687,4.90414,1.3928,0.444298,0.36984
-267.871,0.909956,0.548013,3,7,0,269.974,4.91626,1.64143,0.651973,0.231414
-268.112,0.995986,0.548013,3,7,0,268.844,5.19494,1.47067,0.714034,0.218645
-268.632,0.968543,0.548013,3,7,0,269.411,4.96192,1.50595,0.34022,0.45226
-267.472,0.896393,0.548013,2,3,0,269.282,4.95246,1.75148,0.540021,0.206573
-267.325,0.974313,0.548013,2,7,0,268.302,5.15204,1.31259,0.644859,0.25933
-267.134,0.964232,0.548013,2,7,0,268.14,5.09046,1.4352,0.616441,0.216682
-268.449,0.883306,0.548013,3,7,0,270.052,5.05924,1.16076,0.706023,0.270753
-268.711,0.990677,0.548013,3,7,0,269.242,5.07606,1.30351,0.579112,0.383434
-269.83,0.828821,0.548013,3,7,0,271.114,5.0445,1.70947,0.846197,0.125351
-268.315,0.9968,0.548013,3,7,0,272.042,5.12966,1.8023,0.477599,0.189291
-267.417,1,0.548013,2,3,0,268.792,5.02041,1.93563,0.630176,0.217857
-270.25,0.795413,0.548013,2,7,0,270.73,5.11296,0.631958,0.582652,0.410855
-270.608,1,0.548013,3,7,0,271.741,5.17783,1.17444,0.568513,0.418071
-268.128,0.953745,0.548013,2,7,0,272.036,5.07956,1.79914,0.761458,0.134614
-269.099,0.82065,0.548013,2,7,0,270.114,5.10672,2.2968,0.717483,0.17898
-268.172,0.946615,0.548013,2,3,0,270.268,4.95931,1.94733,0.676824,0.212289
-268.089,0.952153,0.548013,3,7,0,270.287,5.11756,1.15304,0.526032,0.414389
-267.75,0.971064,0.548013,3,7,0,268.992,5.06639,1.89065,0.713979,0.180271
-267.544,0.875154,0.548013,3,7,0,269.305,5.06025,0.904355,0.403889,0.475496
-267.276,0.923817,0.548013,3,7,0,268.35,4.98234,1.06862,0.514832,0.332959
-267.536,0.948658,0.548013,2,7,0,268.295,4.90869,0.991758,0.477914,0.42046
-266.846,0.989756,0.548013,2,7,0,267.925,5.08658,1.32604,0.523364,0.293509
-267.354,0.953788,0.548013,3,7,0,267.638,4.97685,1.6965,0.550008,0.205945
-268.57,0.933686,0.548013,3,7,0,270.516,5.13251,0.829029,0.623373,0.350292
-267.383,0.929802,0.548013,2,3,0,269.428,5.09792,1.09293,0.542609,0.389718
-267.641,0.986407,0.548013,3,7,0,268.032,5.03368,1.54647,0.561849,0.338093
-269.128,0.900053,0.548013,2,3,0,273.955,5.15046,1.21575,0.764625,0.213734
-268.758,0.838644,0.548013,2,7,0,271.042,5.21026,1.64515,0.696197,0.244457
-268.163,0.984183,0.548013,3,7,0,269.767,4.98869,1.0593,0.631531,0.338964
-268.103,0.973019,0.548013,3,7,0,269.814,5.16828,0.952079,0.5542,0.398596
-268.505,0.756941,0.548013,3,7,0,270.144,4.96163,2.18266,0.703751,0.125177
-268.991,0.961155,0.548013,3,7,0,270.498,5.16382,1.76831,0.811343,0.113318
-267.641,0.79861,0.548013,2,7,0,272.579,4.98271,1.71298,0.69018,0.187825
-267.514,0.961791,0.548013,3,7,0,268.616,5.00006,1.43154,0.394849,0.411459
-267.452,0.972311,0.548013,2,7,0,269.49,5.09241,1.05839,0.400117,0.442119
-266.996,0.8572,0.548013,2,3,0,268.067,5.02335,1.07068,0.435345,0.424517
-267.191,0.964294,0.548013,3,7,0,268.244,5.10155,1.70974,0.650608,0.223403
-269.484,0.831379,0.548013,2,3,0,269.698,5.19931,1.33128,0.691065,0.146622
-266.991,0.898363,0.548013,3,7,0,270.845,4.95704,1.33702,0.485387,0.321453
-267.131,0.916932,0.548013,2,7,0,269.077,5.08701,1.23695,0.430701,0.373569
-267.254,0.672545,0.548013,3,7,0,268.639,5.11092,1.3729,0.624679,0.293981
-267.185,1,0.548013,3,7,0,267.462,5.06263,1.38155,0.621754,0.298402
-267.081,0.954794,0.548013,3,7,0,268.177,5.04651,0.987106,0.476917,0.427025
-267.081,0.974204,0.548013,1,3,0,270.091,5.04651,0.987106,0.476917,0.427025
-268.611,0.742493,0.548013,3,7,0,270.378,4.82525,1.81857,0.403714,0.328859
-268.234,0.588932,0.548013,3,7,0,271.826,5.12651,2.39138,0.482404,0.1625
-267.331,0.8089,0.548013,3,7,0,269.812,5.02921,1.1137,0.390071,0.444248
-268.747,0.851898,0.548013,3,7,0,270.265,5.05403,2.17134,0.768559,0.138249
-268.144,0.998878,0.548013,3,7,0,269.278,4.96652,0.932856,0.347418,0.481777
-267.547,0.996083,0.548013,2,7,0,268.665,5.01916,1.55681,0.704,0.206828
-268.856,0.820029,0.548013,3,7,0,270.685,4.93551,2.16592,0.656463,0.218034
-268.577,0.907272,0.548013,3,7,0,271.852,5.06967,0.961099,0.368955,0.524959
-267.417,0.918246,0.548013,2,3,0,270.174,5.04004,1.23994,0.540836,0.38302
-267.712,1,0.548013,2,3,0,267.911,5.00497,1.24978,0.561523,0.377418
-268.65,0.994999,0.548013,2,3,0,269.103,5.06633,0.946401,0.647855,0.335815
-268.071,0.974426,0.548013,2,7,0,270.495,5.09508,2.1452,0.714904,0.121277
-267.942,0.979324,0.548013,2,3,0,269.079,5.11418,1.29246,0.727315,0.213242
-267.888,0.999772,0.548013,3,7,0,268.566,5.19998,1.62281,0.699488,0.182767
-267.076,0.904049,0.548013,2,7,0,269.366,5.10909,1.65086,0.584248,0.270019
-266.819,0.997385,0.548013,3,7,0,267.204,4.98673,1.15198,0.493049,0.3771
-269.41,0.626898,0.548013,2,3,0,270.207,4.98669,0.894786,0.397183,0.544718
-268.096,1,0.548013,3,7,0,271.924,4.96671,1.25035,0.662013,0.225814
-268.937,0.971135,0.548013,3,7,0,269.79,5.27478,1.21907,0.477522,0.387101
-268.549,0.940569,0.548013,3,7,0,271.059,4.82603,1.03319,0.407111,0.428399
-267.867,0.895828,0.548013,3,7,0,270.106,5.04616,2.31148,0.641564,0.1435
-267.425,0.963736,0.548013,3,7,0,271.132,5.07219,1.18598,0.550361,0.381168
-267.541,0.98051,0.548013,2,7,0,268.879,5.16858,1.26701,0.521972,0.366795
-267.894,0.968749,0.548013,3,7,0,268.457,5.01064,2.0857,0.679704,0.13328
-268.522,0.9775,0.548013,3,7,0,269.626,4.81823,1.51812,0.566494,0.295581
-268.382,0.99198,0.548013,3,7,0,269.379,5.25841,1.18457,0.574148,0.312621
-267.755,0.917652,0.548013,3,7,0,270.392,4.93371,1.06219,0.369601,0.464405
-267.755,0.139813,0.548013,2,7,0,273.379,4.93371,1.06219,0.369601,0.464405
-266.977,0.824501,0.548013,2,7,0,268.663,5.09236,1.06762,0.51799,0.384033
-268.225,0.716699,0.548013,2,7,0,271.02,5.21129,1.29,0.696172,0.218001
-268.164,1,0.548013,3,7,0,268.425,4.87131,1.42678,0.367029,0.403978
-269.17,0.190685,0.548013,3,7,0,272.499,4.89818,1.16844,0.614941,0.360174
-268.387,0.617232,0.548013,3,7,0,272.787,5.18795,1.90455,0.496056,0.182371
-267.071,1,0.548013,3,7,0,268.266,4.97938,1.10204,0.515125,0.33856
-268.21,0.888454,0.548013,3,7,0,268.844,5.14166,1.92023,0.676082,0.223034
-268.193,0.97538,0.548013,3,7,0,269.822,5.20067,0.907738,0.456164,0.432383
-268.098,0.991575,0.548013,3,7,0,269.291,4.87238,2.01962,0.551358,0.229427
-268.457,0.965815,0.548013,1,1,0,268.509,4.85863,2.19383,0.546609,0.203221
-267.341,0.888153,0.548013,3,7,0,269.75,5.08841,1.97879,0.516864,0.193755
-267.762,0.955361,0.548013,3,7,0,268.304,5.0047,0.782537,0.521707,0.428117
-267.665,0.846868,0.548013,2,3,0,270.543,4.96902,1.11519,0.563208,0.288985
-269.227,0.971332,0.548013,2,7,0,270.418,4.84609,2.2573,0.54064,0.252965
-269.779,0.991115,0.548013,3,7,0,271.882,4.84625,1.31926,0.700831,0.233203
-268.9,0.948566,0.548013,3,7,0,271.575,5.21785,2.36366,0.493099,0.198484
-268.998,0.972547,0.548013,3,7,0,270.351,5.09324,2.07405,0.391481,0.342886
-268.574,0.998724,0.548013,3,7,0,270.042,5.06026,1.02694,0.696799,0.236567
-268.619,0.984968,0.548013,3,7,0,270.801,5.20888,2.15735,0.472045,0.23524
-267.606,0.88406,0.548013,2,7,0,269.69,5.04166,1.63698,0.39894,0.313266
-266.961,0.965716,0.548013,3,7,0,268.641,5.03864,1.40873,0.536679,0.34182
-269.253,0.934564,0.548013,2,3,0,270.334,4.84608,0.860875,0.346574,0.489795
-270.467,0.576913,0.548013,3,7,0,271.815,5.30535,2.37714,0.686514,0.162912
-267.234,0.962375,0.548013,2,3,0,271.128,5.11783,1.10919,0.541841,0.309246
-267.36,0.853725,0.548013,3,7,0,268.954,4.97936,1.4548,0.647038,0.261877
-267.502,0.923032,0.548013,3,7,0,268.783,5.06665,2.1652,0.5221,0.173389
-267.749,0.902907,0.548013,3,7,0,268.697,5.01452,1.20175,0.453515,0.316058
-267.366,1,0.548013,3,15,0,268.036,4.99234,1.57114,0.60959,0.288906
-266.968,1,0.548013,3,7,0,267.563,5.07677,1.14709,0.469375,0.357271
-267.615,0.663028,0.548013,3,7,0,269.364,4.90415,1.48149,0.550195,0.328648
-269.04,0.828571,0.548013,2,3,0,269.824,4.88486,1.08237,0.423313,0.496385
-268.149,0.957041,0.548013,3,7,0,269.693,5.01057,2.3443,0.549703,0.119203
-267.151,1,0.548013,3,7,0,268.27,5.08569,0.924886,0.532825,0.379682
-267.945,0.922972,0.548013,3,7,0,270.038,5.00398,2.00551,0.706929,0.146247
-268.072,0.906875,0.548013,2,7,0,269.673,5.08947,2.14267,0.475748,0.164433
-270.945,0.726316,0.548013,2,3,0,271.904,5.06559,3.11264,0.45846,0.214891
-268.474,0.728118,0.548013,2,3,0,273.318,4.88479,2.32043,0.476567,0.181992
-268.202,0.995406,0.548013,3,7,0,268.962,5.1585,0.836434,0.580041,0.378663
