# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = garch_garch11_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 4 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = garch-garch11.data.R
# init = 2 (Default)
# random
#   seed = 1569824
# output
#   file = mpi.2.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,alpha0,alpha1,beta1
-268.612,0.980728,0.243432,3,7,0,269.229,5.17296,0.963246,0.401139,0.490373
-268.012,0.996423,0.352633,4,15,0,269.608,5.1824,1.71478,0.706173,0.145132
-271.605,0.823897,0.524647,2,3,0,272.063,5.26802,2.25365,0.863612,0.0504912
-268.552,0.955786,0.558941,2,3,0,272.26,5.04899,1.18136,0.737098,0.205549
-269.569,0.698729,0.765157,1,1,0,269.991,5.01254,1.16434,0.769232,0.187347
-271.129,0.902361,0.641314,2,7,0,272.729,5.1847,2.00344,0.740141,0.237255
-269.767,0.930298,0.790851,2,3,0,270.744,5.10953,1.62919,0.764867,0.222849
-269.767,0.0381439,1.02591,2,3,0,272.496,5.10953,1.62919,0.764867,0.222849
-269.672,0.98862,0.249795,4,15,0,270.791,5.0364,0.902433,0.599534,0.394638
-268.505,0.877435,0.362204,3,15,0,271.916,5.06705,0.686399,0.501536,0.468445
-267.297,0.985071,0.425855,3,7,0,268.632,5.08165,0.9377,0.514938,0.358925
-268.667,0.829758,0.610045,3,7,0,270.664,4.90709,1.22979,0.678172,0.251398
-267.559,0.962938,0.654559,3,7,0,271.163,4.95865,1.11143,0.516926,0.410516
-268.63,1,0.895958,2,3,0,268.895,5.06418,2.70958,0.466705,0.152903
-268.63,3.13313e-12,1.30876,1,1,0,271.311,5.06418,2.70958,0.466705,0.152903
-268.032,0.853026,0.485247,3,7,0,272.008,4.93446,0.945413,0.494891,0.449367
-268.753,0.996124,0.346667,3,7,0,269.303,5.22584,2.31613,0.631157,0.118076
-267.025,0.996911,0.502393,2,7,0,269.208,5.05391,1.70213,0.642668,0.202337
-268.599,0.7853,0.726893,2,3,0,268.763,5.05268,2.43461,0.680105,0.155282
-268.602,0.726802,0.718081,3,7,0,271.866,5.18027,1.03961,0.58241,0.384338
-267.53,0.962312,0.639176,2,7,0,269.36,4.93584,1.56694,0.532391,0.235137
-267.53,0.006208,0.864967,2,3,0,270.395,4.93584,1.56694,0.532391,0.235137
-268.759,0.996648,0.215336,4,15,0,269.195,4.9836,2.28396,0.429751,0.297025
-267.419,0.999437,0.310115,3,7,0,269.948,4.91566,1.64285,0.450889,0.332621
-267.156,0.953061,0.44752,2,5,0,269.678,5.12287,0.989343,0.512103,0.38499
-266.987,0.961349,0.593827,2,7,0,268.206,5.08686,1.34971,0.500454,0.362992
-269.494,0.435235,0.797675,2,3,0,270.323,5.27538,2.41842,0.628248,0.11796
-271.09,0.863472,0.429145,3,7,0,272.986,5.22574,2.90396,0.745842,0.0486252
-267.877,0.969106,0.48621,2,7,0,272.218,5.02851,1.97384,0.711752,0.139632
-267.531,0.839596,0.660123,2,3,0,270.967,5.1952,1.35846,0.585249,0.257783
-267.554,0.962578,0.71602,3,7,0,268.964,4.93064,1.01523,0.460009,0.445158
-267.445,0.931056,0.957762,2,3,0,268.211,4.93228,1.89032,0.471029,0.268665
-267.445,0.369896,1.21155,1,3,0,269.094,4.93228,1.89032,0.471029,0.268665
-267.153,0.942014,0.590235,2,7,0,268.259,5.00681,1.5562,0.45214,0.289964
-268.164,0.621456,0.760575,2,3,0,268.587,5.12214,0.814832,0.593493,0.369799
-268.375,0.939581,0.569953,2,7,0,271.267,4.99805,1.04643,0.667694,0.303893
-269.416,0.827686,0.730166,2,7,0,271.138,5.2276,2.33757,0.608894,0.0830764
-268.646,0.959664,0.774298,2,7,0,270.716,4.83547,1.30026,0.516559,0.392412
-268.646,0.176658,1.0228,2,3,0,270.941,4.83547,1.30026,0.516559,0.392412
-268.552,0.993432,0.366986,3,7,0,270.137,5.16982,0.945345,0.555272,0.301336
-267.245,1,0.512944,3,7,0,269.171,4.93404,1.14343,0.511813,0.385837
-269.376,0.742891,0.72309,2,3,0,271.554,5.10988,0.64139,0.596908,0.381167
-270.634,0.765881,0.666177,3,7,0,271.424,5.01969,2.5838,0.596212,0.250122
-267.176,1,0.637646,2,3,0,270.639,4.9721,1.14181,0.422777,0.392465
-270.046,0.176322,0.895036,2,3,0,272.28,4.94778,2.34742,0.720788,0.0631028
-271.619,0.978703,0.327681,4,15,0,275.603,5.28067,2.22194,0.82254,0.145091
-269.733,1,0.444266,3,7,0,271.532,4.83112,0.74134,0.422316,0.448576
-271.912,0.503662,0.622187,3,7,0,273.633,4.90183,0.608797,0.256108,0.642368
-271.082,1,0.390437,2,3,0,272.565,4.94608,0.63126,0.280719,0.629488
-268.894,1,0.545796,2,3,0,270.758,4.91249,0.766159,0.341067,0.537558
-267.641,0.494364,0.761309,2,3,0,270.406,4.98904,1.53921,0.565421,0.334986
-267.751,0.977838,0.472442,3,7,0,268.35,5.09406,0.744936,0.473496,0.450154
-269.408,0.278455,0.635042,3,7,0,270.729,5.13313,0.608996,0.533424,0.44781
-267.64,0.931082,0.280709,3,7,0,272.158,5.12447,1.70145,0.65612,0.151885
-268.312,0.984755,0.350304,3,15,0,269.315,4.97136,0.981174,0.64547,0.314794
-269.901,0.781414,0.475108,2,3,0,271.541,4.98038,0.67491,0.621564,0.343365
-269.64,0.956612,0.467108,3,7,0,271.784,5.15506,2.64401,0.397226,0.162687
-268.938,0.907061,0.604468,3,7,0,272.22,5.26408,1.27518,0.68502,0.211265
-268.409,0.937385,0.722756,2,7,0,270.138,5.21143,1.19698,0.657398,0.295649
-267.081,0.956928,0.905005,2,3,0,268.582,5.10331,1.20663,0.471569,0.341705
-267.276,0.565946,1.16653,2,3,0,267.786,5.04395,1.42647,0.631929,0.29024
-267.089,0.499008,0.819272,2,3,0,268.243,5.02745,1.02001,0.476098,0.427308
-268.176,0.74606,0.51995,2,3,0,269.166,4.99959,1.0623,0.351835,0.432066
-268.061,0.849111,0.484031,3,7,0,269.402,4.98792,1.96454,0.577469,0.276511
-270.289,0.95988,0.528045,2,7,0,272.682,5.27923,1.65842,0.812053,0.156515
# num_warmup = 350
# Adaptation terminated
# Step size = 0.682151
# Elements of inverse mass matrix:
# 0.0159681, 0.00128173, 0.0139713, -0.00490335
# 0.00128173, 0.175196, 0.06337, -0.400566
# 0.0139713, 0.06337, 0.3321, -0.0502834
# -0.00490335, -0.400566, -0.0502834, 1.60018
-267.856,0.578815,0.682151,3,7,0,271.717,5.06793,2.09642,0.673153,0.120671
-268.971,0.935779,0.682151,3,7,0,269.679,5.23431,1.27654,0.558618,0.374154
-269.448,0.687521,0.682151,2,7,0,271.182,5.23054,1.47664,0.760223,0.126463
-266.857,1,0.682151,3,7,0,269.508,5.01417,1.24742,0.581356,0.294648
-268.325,0.836341,0.682151,2,3,0,268.763,5.11503,1.64798,0.71101,0.240389
-270.71,0.831225,0.682151,3,7,0,271.584,4.94258,2.49229,0.563565,0.0469488
-268.136,0.510827,0.682151,2,7,0,272.116,4.99109,2.02415,0.483756,0.16571
-267.775,0.988617,0.682151,3,7,0,268.687,5.16971,1.78506,0.591484,0.263121
-268.741,0.955318,0.682151,3,7,0,269.931,5.00668,1.14721,0.702376,0.277376
-267.611,0.874273,0.682151,2,3,0,269.301,5.04484,1.23534,0.62922,0.323508
-269.004,0.83605,0.682151,2,3,0,269.429,4.90206,1.48694,0.720391,0.229279
-270.876,0.694283,0.682151,3,7,0,273.576,4.85823,2.60591,0.724401,0.0756697
-269.483,0.827192,0.682151,2,3,0,272.331,5.11407,0.790645,0.41598,0.537736
-269.224,1,0.682151,2,3,0,270.364,5.08179,1.35902,0.644978,0.151632
-269.929,0.983918,0.682151,3,7,0,271.106,4.92197,1.37362,0.696404,0.159024
-270.342,0.946556,0.682151,2,3,0,271.741,4.9352,1.95899,0.674268,0.0789017
-269.709,0.787013,0.682151,3,7,0,272.671,4.90255,2.09551,0.65099,0.255449
-267.555,0.956388,0.682151,3,7,0,270.154,4.99941,1.21258,0.428978,0.446012
-267.26,1,0.682151,2,3,0,267.667,5.1056,1.30057,0.547489,0.260557
-267.442,0.996941,0.682151,2,3,0,267.656,5.04178,1.79642,0.585806,0.275957
-267.242,0.872727,0.682151,2,3,0,268.159,5.06073,1.80291,0.466852,0.248295
-269.894,0.751153,0.682151,3,7,0,270.894,5.15776,0.523137,0.527729,0.438622
-269.52,0.777657,0.682151,3,7,0,272.182,5.01781,1.81525,0.743913,0.229054
-267.443,0.986024,0.682151,3,7,0,269.895,5.16474,1.13993,0.469132,0.370035
-267.324,0.984058,0.682151,3,7,0,268.052,5.08454,1.58696,0.438455,0.352251
-267.324,0.554046,0.682151,2,7,0,269.39,5.08454,1.58696,0.438455,0.352251
-268.127,0.843384,0.682151,3,7,0,268.776,5.1232,1.1975,0.720896,0.216981
-270.942,0.868074,0.682151,2,3,0,271.963,4.99929,2.99852,0.766111,0.0708762
-273.003,0.453992,0.682151,3,7,0,276.313,5.01028,2.81867,0.77802,0.176587
-269.534,1,0.682151,2,3,0,273.207,5.09083,1.05604,0.733118,0.256094
-268.842,0.982218,0.682151,2,7,0,269.773,5.01553,1.29846,0.72906,0.251493
-269.719,0.795192,0.682151,2,3,0,270.872,5.09563,0.83116,0.463422,0.512836
-270.875,0.770848,0.682151,3,7,0,272.26,4.88218,0.713218,0.6135,0.371913
-268.965,0.979443,0.682151,3,7,0,271.26,4.84085,1.6699,0.39706,0.286146
-269.181,0.349932,0.682151,3,7,0,271.271,5.29602,2.033,0.615131,0.153578
-269.161,0.877841,0.682151,3,7,0,271.093,5.13777,1.72941,0.542698,0.354618
-268.598,1,0.682151,2,3,0,269.915,5.11443,1.43828,0.54799,0.188895
-268.266,1,0.682151,2,3,0,269.525,4.88913,1.31739,0.563074,0.365187
-270.445,0.458789,0.682151,2,3,0,271.981,4.81163,1.29796,0.37758,0.50662
-268.965,1,0.682151,3,7,0,270.714,5.22807,1.4524,0.753599,0.204092
-269.699,0.960513,0.682151,2,7,0,271.275,5.13311,2.09827,0.546041,0.0848615
-267.843,1,0.682151,2,3,0,269.824,5.09555,2.35031,0.564464,0.179188
-267.284,0.992622,0.682151,2,3,0,269.133,5.03962,1.44965,0.409369,0.387214
-267.753,0.910573,0.682151,2,3,0,268.519,5.13691,1.95487,0.456204,0.251328
-267.441,0.976798,0.682151,3,7,0,268.432,4.93331,1.20054,0.571943,0.298642
-267.27,0.948143,0.682151,2,3,0,268.41,4.98518,1.1741,0.41509,0.438594
-267.226,0.338786,0.682151,2,3,0,269.572,5.07755,1.26949,0.625657,0.305674
-268.877,0.741046,0.682151,2,3,0,271.109,5.25562,1.80579,0.700335,0.202606
-272.731,0.297554,0.682151,2,7,0,277.167,5.11964,0.711178,0.700189,0.298255
-269.623,0.983927,0.682151,2,3,0,273.578,4.97491,1.8432,0.570194,0.344559
-268.701,1,0.682151,2,3,0,270.037,5.10581,1.16491,0.723981,0.189026
-268.33,0.704779,0.682151,2,7,0,269.417,5.1104,0.969369,0.637088,0.263507
-268.785,0.892239,0.682151,2,3,0,270.652,5.24771,1.23828,0.666328,0.215468
-268.628,0.89515,0.682151,2,7,0,269.617,5.1635,1.42533,0.687093,0.149776
-267.664,0.975943,0.682151,2,7,0,268.885,5.086,1.89752,0.544062,0.284259
-267.98,0.864424,0.682151,3,7,0,269.032,5.1155,1.21027,0.668859,0.210051
-268.092,0.926558,0.682151,2,3,0,269.398,5.06336,1.41679,0.743975,0.173916
-267.304,0.522027,0.682151,3,7,0,269.199,5.07588,0.868432,0.489742,0.397626
-267.392,0.958965,0.682151,3,7,0,267.727,5.03116,2.14524,0.589642,0.170697
-268.964,0.873176,0.682151,2,3,0,269.623,5.22563,0.76001,0.509795,0.433163
-267.812,0.726491,0.682151,2,3,0,270.769,5.14206,0.89254,0.424189,0.447741
-269.762,0.878543,0.682151,3,7,0,269.993,5.20995,0.822674,0.370053,0.461573
-268.635,0.326094,0.682151,2,3,0,272.627,4.99737,1.47586,0.713131,0.257484
-268.635,0.972014,0.682151,3,7,0,269.828,5.11026,1.85202,0.797007,0.117579
-266.879,0.68012,0.682151,3,7,0,269.18,5.0551,1.72106,0.503194,0.268116
-268.111,0.896408,0.682151,2,3,0,268.445,4.87375,0.930491,0.504659,0.412623
-267.87,0.84423,0.682151,2,3,0,269.2,5.06764,1.36011,0.393549,0.340971
-266.983,1,0.682151,3,7,0,267.715,5.01842,1.32151,0.612306,0.260634
-267.342,0.820887,0.682151,2,3,0,269.018,5.16727,1.16774,0.522476,0.362619
-267.512,0.986022,0.682151,3,7,0,268.035,5.12761,0.899048,0.536587,0.360962
-267.125,0.992242,0.682151,2,7,0,267.835,5.14348,1.23852,0.523806,0.353424
-268.332,0.777014,0.682151,2,7,0,270.754,5.08598,1.90723,0.685162,0.232477
-268.173,0.779593,0.682151,2,7,0,270.268,5.07053,0.752882,0.399368,0.51266
-267.759,0.999093,0.682151,3,7,0,268.633,4.91307,1.60127,0.601529,0.284925
-271.167,0.792396,0.682151,2,3,0,272.063,4.94992,3.03818,0.74932,0.0830904
-270.668,0.808356,0.682151,3,7,0,271.719,5.06131,0.528361,0.342005,0.604576
-268.397,1,0.682151,1,1,0,270.123,5.06615,0.650708,0.435211,0.505145
-268.458,0.236365,0.682151,3,7,0,271.205,4.97194,0.995692,0.321911,0.51591
-268.458,0.33019,0.682151,2,3,0,269.077,4.97194,0.995692,0.321911,0.51591
-267.642,0.722944,0.682151,2,3,0,269.155,5.07385,0.948852,0.408644,0.479222
-267.739,0.901699,0.682151,2,3,0,268.75,5.19175,1.11737,0.537402,0.314538
-268.699,0.814877,0.682151,3,7,0,270.499,5.07705,2.09201,0.785681,0.118158
-268.96,0.962136,0.682151,3,7,0,270.072,4.94438,1.64388,0.755874,0.150539
-267.873,0.859783,0.682151,3,7,0,269.994,5.10343,1.54686,0.381418,0.376339
-268.165,0.735769,0.682151,3,7,0,269.723,5.02082,1.45143,0.747068,0.196267
-268.162,0.984825,0.682151,2,3,0,269.31,5.06411,1.87323,0.407113,0.242374
-269.606,0.56769,0.682151,2,7,0,270.604,4.98227,2.92389,0.618738,0.069196
-268.022,0.985111,0.682151,3,7,0,270.425,5.14618,1.09577,0.549953,0.39699
-269.128,0.645668,0.682151,2,7,0,272.567,5.07803,0.875877,0.660462,0.261035
-270.423,0.865803,0.682151,2,3,0,272.264,5.09252,0.509133,0.566241,0.39087
-267.156,1,0.682151,2,7,0,270.297,4.9925,1.19988,0.412973,0.389789
-267.499,0.611518,0.682151,2,3,0,268.856,5.11303,2.14765,0.586368,0.163015
-270.631,0.597019,0.682151,2,3,0,272.074,5.18827,1.71954,0.776402,0.0669053
-270.254,1,0.682151,3,7,0,271.934,4.94949,1.02239,0.707961,0.283038
-266.755,1,0.682151,3,7,0,270.3,5.06829,1.44859,0.568854,0.258226
-268.114,0.818708,0.682151,3,7,0,268.656,5.07029,0.82098,0.572836,0.334116
-267.904,0.929222,0.682151,2,3,0,269.032,5.13867,1.25685,0.395416,0.431464
-268.79,0.36124,0.682151,2,3,0,271.054,5.18126,1.69234,0.699758,0.246934
-267.673,0.97606,0.682151,3,7,0,269.38,4.96483,1.38869,0.520037,0.251468
-269.048,0.666847,0.682151,2,3,0,270.701,5.03736,0.922518,0.566759,0.279888
-269.219,0.636446,0.682151,2,3,0,270.476,5.02082,1.09099,0.524639,0.255944
-269.107,0.91945,0.682151,2,3,0,270.018,5.02694,1.07496,0.597963,0.229985
-267.587,0.952134,0.682151,2,7,0,270.648,5.15018,0.958557,0.462673,0.430593
-269.399,0.782892,0.682151,2,3,0,270.529,4.83844,1.0143,0.59899,0.36086
-268.494,1,0.682151,2,3,0,269.673,4.87861,0.951799,0.497654,0.446808
-268.879,0.947403,0.682151,3,7,0,270.257,5.10656,0.632779,0.551266,0.420589
-266.915,0.955001,0.682151,3,7,0,269.063,5.09391,1.15501,0.568602,0.335229
-270.525,0.811627,0.682151,2,3,0,271.173,4.71335,1.48127,0.361461,0.36931
-268.282,0.980034,0.682151,3,7,0,271.477,5.17975,0.987508,0.651367,0.297147
-266.913,1,0.682151,2,3,0,268.482,5.10033,1.10041,0.542404,0.353281
-269.105,0.729593,0.682151,2,3,0,269.668,5.09582,2.75527,0.432858,0.138965
-267.688,0.176422,0.682151,2,7,0,271.571,5.00332,1.40477,0.372988,0.370193
-267.688,0.0419379,0.682151,3,7,0,270.895,5.00332,1.40477,0.372988,0.370193
-267.45,0.679735,0.682151,3,7,0,269.084,5.11422,0.966786,0.588298,0.35131
-267.308,0.964817,0.682151,3,7,0,267.854,4.99672,1.98006,0.542623,0.186927
-270.99,0.791857,0.682151,2,5,0,271.232,4.69924,1.91483,0.385793,0.373451
-267.777,0.751821,0.682151,2,3,0,271.893,4.9007,1.70183,0.476013,0.338117
-269.45,0.846288,0.682151,2,3,0,269.697,4.87779,1.55169,0.341626,0.327305
-270.045,0.149887,0.682151,2,3,0,273.274,5.03192,1.63455,0.353081,0.261874
-267.586,0.733446,0.682151,2,3,0,269.545,5.04446,0.987978,0.398354,0.479546
-268.659,0.820627,0.682151,2,7,0,269.91,5.22077,1.7638,0.447402,0.252049
-267.005,0.852528,0.682151,2,3,0,271.359,5.00176,1.12994,0.426309,0.406835
-266.841,0.703111,0.682151,3,7,0,268.889,5.05749,1.16944,0.557538,0.345767
-266.828,0.999277,0.682151,2,3,0,266.993,5.03413,1.23975,0.461865,0.35399
-266.832,0.866555,0.682151,1,3,0,267.83,5.02466,1.45201,0.606511,0.263562
-270.327,0.757551,0.682151,2,3,0,270.775,4.86848,2.45429,0.382075,0.319996
-267.937,0.883362,0.682151,3,7,0,270.686,5.04273,2.29858,0.448356,0.201695
-266.886,0.983432,0.682151,2,3,0,268.115,4.97369,1.62299,0.535528,0.273459
-267.065,0.962315,0.682151,3,7,0,267.427,5.12609,1.21629,0.551959,0.345662
-268.436,0.966653,0.682151,2,7,0,268.675,5.04083,1.51218,0.743337,0.223368
-268.262,0.875901,0.682151,2,3,0,269.128,5.04692,1.69396,0.655439,0.279666
-268.454,0.963839,0.682151,2,3,0,269.099,5.08202,1.26637,0.727716,0.247428
-268.035,0.948011,0.682151,3,7,0,270.288,5.08397,2.43111,0.574672,0.17431
-267.295,0.938108,0.682151,3,7,0,269.024,5.13881,1.07005,0.589157,0.314882
-269.183,0.589954,0.682151,3,7,0,273.183,4.85494,1.51888,0.326791,0.45035
-269.966,0.864048,0.682151,3,7,0,271.986,5.30518,2.27781,0.642692,0.17655
-269.201,0.698041,0.682151,2,7,0,273.831,5.14326,1.40857,0.567489,0.383132
-269.026,0.856117,0.682151,3,7,0,271.189,4.90369,0.847767,0.507279,0.46377
-269.352,0.385773,0.682151,2,3,0,272.625,4.96225,1.16656,0.741294,0.226337
-269.055,0.95012,0.682151,3,7,0,270.228,5.09734,1.45739,0.396972,0.457556
-269.152,1,0.682151,2,7,0,269.319,4.99324,1.34798,0.700498,0.158668
-269.487,0.981923,0.682151,2,7,0,270.869,5.092,2.48362,0.686806,0.183184
-270.109,0.579989,0.682151,3,7,0,271.858,5.21616,1.97715,0.698016,0.243371
-268.281,0.955264,0.682151,2,3,0,271.344,5.04323,1.50491,0.761693,0.191283
-270.002,0.92473,0.682151,2,3,0,270.625,5.08183,2.1122,0.857465,0.0961009
-270.081,0.451628,0.682151,2,3,0,273.695,5.19076,1.18883,0.788271,0.197596
-269.645,0.66566,0.682151,3,7,0,274.743,4.83796,1.09771,0.603365,0.366666
-267.484,0.85299,0.682151,3,7,0,269.913,5.13748,1.1536,0.49998,0.316266
-268.043,0.978005,0.682151,3,7,0,269.477,4.87383,1.22351,0.57344,0.342042
-267.754,0.822901,0.682151,3,7,0,270.201,5.03406,0.928709,0.618787,0.323685
-271.478,0.793756,0.682151,2,3,0,272.886,5.28037,1.80085,0.735416,0.243598
-269.66,0.51702,0.682151,3,7,0,272,4.85574,1.01171,0.564695,0.296102
-269.579,0.674331,0.682151,2,3,0,272.411,5.00243,0.771388,0.657789,0.30928
-269.669,0.352073,0.682151,3,7,0,272.024,4.76331,1.45601,0.348566,0.436114
-266.793,1,0.682151,2,3,0,269.396,4.99102,1.36466,0.548457,0.291271
-267.204,0.951081,0.682151,3,7,0,267.438,5.12217,1.592,0.503018,0.253298
-267.748,0.796078,0.682151,2,3,0,269.569,4.94188,1.76267,0.514439,0.205375
-268.257,0.954643,0.682151,2,3,0,269.183,4.84109,1.71876,0.567165,0.267012
-269.26,0.667751,0.682151,3,7,0,270.973,5.24656,0.982754,0.670031,0.279934
-271.426,0.489894,0.682151,3,7,0,274.159,5.00861,0.780106,0.522177,0.297925
-269.409,1,0.682151,2,3,0,271.697,5.079,0.864716,0.651414,0.257198
-269.669,0.757666,0.682151,2,3,0,271.11,5.05971,0.864915,0.452973,0.519157
-270.559,0.432599,0.682151,3,7,0,275.268,5.0243,3.35645,0.610849,0.0719173
-270.37,0.729642,0.682151,3,7,0,272.643,4.89849,0.502835,0.48249,0.485328
-270.16,0.663917,0.682151,3,7,0,273.267,4.80425,1.25047,0.404375,0.328777
-271.286,0.37797,0.682151,2,3,0,274.039,4.75425,1.92523,0.358224,0.243043
-268.298,1,0.682151,3,7,0,272.369,5.16713,1.7843,0.413262,0.328984
-268.771,0.734846,0.682151,3,7,0,270.38,5.02923,2.03029,0.502583,0.325103
-269.269,0.984339,0.682151,2,3,0,270.572,5.28667,1.22633,0.619941,0.236971
-268.983,0.947572,0.682151,3,7,0,270.682,5.20583,0.845988,0.425927,0.490551
-268.022,0.998299,0.682151,3,7,0,270.007,4.88858,1.95421,0.599246,0.211896
-269.519,0.700848,0.682151,3,7,0,270.952,4.89894,1.52343,0.65296,0.313093
-269.394,0.803262,0.682151,2,7,0,272.404,4.86077,1.07587,0.650247,0.30112
-268.667,0.844578,0.682151,3,15,0,271.326,5.2487,1.62806,0.520615,0.319902
-271.293,0.757033,0.682151,2,3,0,272.082,5.34547,1.37531,0.505751,0.236487
-268.42,1,0.682151,2,3,0,270.578,5.25521,1.18936,0.502197,0.342836
-267.352,0.983857,0.682151,2,7,0,268.856,5.16858,1.76371,0.61521,0.206316
-267.913,0.874745,0.682151,3,7,0,268.748,4.91815,1.01469,0.561906,0.380704
-268.27,0.462234,0.682151,3,7,0,271.609,5.22645,2.09038,0.617078,0.167203
-268.421,0.981763,0.682151,2,3,0,269.532,5.23432,1.36697,0.704504,0.212999
-269.284,0.629257,0.682151,2,3,0,272.712,5.01325,0.902623,0.693469,0.279704
-272.142,0.894249,0.682151,2,3,0,272.331,4.8917,1.76161,0.514792,0.424009
-271.21,0.887712,0.682151,2,7,0,273.298,5.26389,1.21793,0.762828,0.130535
-270.461,0.728633,0.682151,2,7,0,275.012,5.01932,3.15456,0.681945,0.0745647
-267.453,1,0.682151,2,3,0,270.283,5.0087,1.03991,0.553242,0.309509
-269.412,0.395131,0.682151,2,3,0,272.494,4.94461,1.06363,0.708706,0.264825
-268.514,0.563548,0.682151,2,7,0,270.017,4.99106,1.75982,0.718151,0.226572
-268.214,0.918401,0.682151,2,7,0,269.612,5.14497,1.80852,0.765357,0.13833
-267.813,0.836121,0.682151,2,7,0,269.336,4.96406,1.77354,0.383728,0.327777
-267.705,0.511282,0.682151,2,3,0,270.186,4.8934,1.81635,0.456569,0.274317
-267.705,0.108439,0.682151,2,3,0,270.069,4.8934,1.81635,0.456569,0.274317
-267.913,0.922045,0.682151,3,7,0,270.049,5.06454,0.790623,0.495153,0.458553
-267.22,0.997794,0.682151,3,7,0,268.097,5.03582,0.937368,0.56154,0.365157
-267.672,0.903241,0.682151,3,7,0,268.497,5.08088,1.88568,0.641688,0.23647
-268.143,0.989936,0.682151,2,3,0,268.602,5.17619,1.79468,0.648112,0.246088
-268.522,0.78584,0.682151,2,3,0,270.648,5.07113,2.21746,0.74996,0.110217
-267.754,0.942093,0.682151,2,5,0,269.916,5.08831,1.42248,0.701851,0.247052
-267.436,0.713101,0.682151,1,3,0,268.728,5.01902,1.54353,0.583766,0.31708
-267.274,0.987165,0.682151,2,7,0,267.677,5.01956,1.6122,0.652112,0.246184
-267.135,0.910363,0.682151,3,7,0,268.762,5.15285,1.41169,0.560466,0.262442
-269.001,0.76114,0.682151,2,3,0,269.702,5.27238,1.19444,0.670463,0.247743
-271.541,0.790149,0.682151,2,3,0,273.205,5.39459,1.8691,0.642223,0.239215
-270.127,0.894914,0.682151,2,3,0,273.855,5.33717,1.39881,0.711534,0.193442
-267.814,1,0.682151,2,3,0,270.645,4.97089,1.73558,0.38205,0.321549
-267.142,1,0.682151,2,3,0,268.069,4.95079,1.72705,0.493628,0.292804
-266.987,0.980419,0.682151,3,7,0,267.537,5.116,1.08199,0.517843,0.368841
-267.372,0.889715,0.682151,3,7,0,268.039,4.95068,1.60353,0.628702,0.224853
-267.236,0.991795,0.682151,3,7,0,267.763,5.09749,1.28829,0.421934,0.394614
-268.475,0.486192,0.682151,3,7,0,269.008,5.01737,1.51912,0.75428,0.207772
-268.269,0.842759,0.682151,2,7,0,269.455,5.09197,1.91365,0.743851,0.111559
-268.328,0.930251,0.682151,3,7,0,268.936,5.01268,0.943219,0.452999,0.490011
-268.23,0.975144,0.682151,3,7,0,269.379,5.1287,1.85633,0.725146,0.113479
-269.013,0.710367,0.682151,3,7,0,270.667,5.0053,1.96432,0.573855,0.311312
-268.873,0.970634,0.682151,2,3,0,269.65,5.03386,1.36478,0.565424,0.188265
-270.358,1,0.682151,3,7,0,270.833,5.17609,0.716727,0.420451,0.54464
-269.119,0.972987,0.682151,3,7,0,272.442,5.02212,2.69407,0.686231,0.0984669
-267.636,0.401962,0.682151,1,3,0,272.014,4.94865,1.40015,0.40579,0.419787
-267.321,0.966713,0.682151,3,7,0,269.638,4.99458,1.58791,0.664298,0.225401
-267.566,0.959498,0.682151,2,7,0,267.972,5.05311,1.83004,0.697376,0.152411
-267.28,0.794862,0.682151,1,3,0,269.087,5.08671,1.61297,0.515236,0.226322
-269.724,0.551768,0.682151,2,3,0,271.265,4.86088,1.11279,0.60066,0.377778
-267.869,0.519902,0.682151,3,7,0,272.689,4.92962,1.34084,0.366465,0.392151
-267.546,1,0.682151,3,7,0,268.282,5.13553,1.55002,0.708556,0.19961
-268.137,0.954069,0.682151,2,7,0,268.461,5.0141,1.26963,0.341711,0.410828
-268.199,0.528622,0.682151,3,7,0,270.144,5.1863,1.55872,0.415861,0.329063
-267.736,0.902523,0.682151,3,7,0,269.153,4.90901,1.34409,0.522762,0.375059
-268.192,0.89198,0.682151,3,7,0,269.526,5.08568,0.919502,0.645722,0.322409
-270.328,0.944534,0.682151,2,3,0,270.663,4.89179,1.25904,0.552255,0.424521
-270.795,0.987766,0.682151,3,7,0,272.363,5.27912,1.5223,0.66807,0.30438
-269.702,0.872573,0.682151,2,3,0,273.549,5.16134,0.828696,0.636037,0.35472
-267.176,0.939349,0.682151,3,7,0,269.838,5.00985,1.86295,0.587729,0.241209
