# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = garch_garch11_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = garch-garch11.data.R
# init = 2 (Default)
# random
#   seed = 1569824
# output
#   file = 0.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,alpha0,alpha1,beta1
-269.186,0.991516,0.118709,4,15,0,272.236,5.22892,1.7074,0.390989,0.317458
-267.997,0.997692,0.203062,4,15,0,269.796,5.15697,2.14081,0.492759,0.232496
-266.859,0.959819,0.349995,3,7,0,268.616,5.05735,1.6748,0.588738,0.2519
-267.99,0.933388,0.542256,2,3,0,268.492,5.02762,2.49502,0.535805,0.152837
-266.891,0.964109,0.779656,2,3,0,268.715,4.98797,1.35539,0.460603,0.371007
-266.891,0.0607694,1.20553,1,3,0,269.614,4.98797,1.35539,0.460603,0.371007
-268.902,0.947956,0.188405,4,15,0,270.477,4.83378,1.35943,0.512906,0.271666
-267.95,0.993077,0.280839,2,3,0,269.304,4.85648,1.1329,0.515976,0.368885
-267.344,0.977496,0.46566,2,7,0,268.676,4.91923,1.24028,0.513623,0.375571
-267.817,0.939176,0.737397,3,7,0,269.015,5.04396,2.04104,0.446427,0.206307
-267.817,0.00013831,1.05571,2,3,0,270.729,5.04396,2.04104,0.446427,0.206307
-267.713,0.992235,0.152172,4,31,0,269.512,4.95101,1.5154,0.380686,0.398041
-267.08,0.99869,0.249194,3,7,0,267.921,4.93867,1.52491,0.471911,0.315419
-267.888,0.876228,0.411588,3,7,0,271.617,5.08783,1.28433,0.707887,0.198819
-267.271,0.935971,0.503844,2,7,0,268.759,4.93645,1.68208,0.470524,0.317969
-267.518,0.508054,0.708705,2,7,0,268.099,4.97464,1.95751,0.630521,0.203516
-266.846,0.997136,0.361894,3,7,0,267.753,5.02434,1.61877,0.537124,0.294041
-267.55,0.914764,0.585944,2,3,0,268.06,5.05786,1.86629,0.626899,0.244458
-267.026,0.143831,0.778285,3,7,0,268.691,5.0516,1.36001,0.454095,0.384657
-269.916,0.934148,0.173378,4,15,0,272.67,5.15829,0.939467,0.433534,0.518162
-270.826,1,0.241731,3,7,0,271.999,5.24759,0.7621,0.60064,0.390745
-272.919,0.980116,0.389994,3,7,0,273.826,5.30485,0.833461,0.514289,0.478704
-272.919,0.622543,0.597808,2,7,0,276.863,5.30485,0.833461,0.514289,0.478704
-271.265,0.96574,0.407152,3,7,0,274.447,4.93577,1.18193,0.750732,0.244891
-272.576,0.931949,0.600914,3,7,0,275.586,5.0368,3.20203,0.833622,0.0654131
-271.278,0.537745,0.818682,2,7,0,274.011,4.85996,2.71008,0.746677,0.0707251
-267.883,0.966192,0.4644,3,7,0,272.754,5.02255,2.14514,0.683613,0.139792
-268.177,0.767775,0.680643,2,7,0,271.176,5.20031,1.39586,0.685635,0.254453
-268.625,0.97529,0.643421,2,3,0,269.366,5.20831,1.89561,0.731452,0.180651
-268.299,0.865628,0.955659,2,3,0,269.866,5.19566,1.5837,0.475734,0.245703
-267.933,0.72721,1.11466,2,3,0,268.516,5.15793,2.01387,0.594357,0.233011
-271.201,0.536948,0.963733,2,7,0,271.555,4.67682,1.24842,0.519377,0.379217
-269.226,0.910584,0.55565,3,7,0,273.368,4.94874,0.758578,0.525438,0.458232
-270.236,0.9111,0.713286,2,3,0,270.663,4.98057,0.733495,0.476676,0.513373
-268.669,0.6794,0.914071,2,3,0,271.042,4.94441,1.19831,0.54622,0.411805
-270.174,0.946,0.717611,3,7,0,270.912,5.11465,0.60428,0.566828,0.425395
-271.167,0.495563,0.986462,2,3,0,271.907,5.22462,0.675355,0.55448,0.439538
-269.36,0.410076,0.529393,3,7,0,274.138,5.22852,0.693427,0.515918,0.40431
-270.888,0.945625,0.239586,2,3,0,271.359,5.21474,0.719391,0.43377,0.397172
-268.395,1,0.32927,4,15,0,273.61,4.85701,1.81938,0.612809,0.206488
-271.161,0.933768,0.504137,2,7,0,271.425,4.69668,2.00896,0.589621,0.241483
-267.924,1,0.671443,2,3,0,271.19,4.85846,1.66716,0.436819,0.324484
-268.089,0.545847,1.01976,2,3,0,268.933,4.92555,1.23244,0.652817,0.282224
-267.183,1,0.616981,3,7,0,268.587,4.99788,1.97821,0.517489,0.218551
-267.183,0.0254252,0.933443,2,3,0,269.175,4.99788,1.97821,0.517489,0.218551
-268.289,0.991052,0.200784,3,15,0,269.278,4.98812,2.29474,0.424984,0.263709
-268.151,0.958163,0.298808,3,7,0,269.153,5.06005,2.37965,0.482836,0.145559
-270.737,0.86972,0.415051,2,3,0,271.098,5.11748,3.19817,0.513645,0.0355158
-268.811,0.710161,0.482838,3,7,0,272.587,5.13863,1.81955,0.375545,0.368991
-268.684,0.962534,0.410286,3,15,0,272.631,5.11362,0.94938,0.332648,0.496957
-267.555,0.150016,0.571139,3,7,0,272.63,5.01833,0.817409,0.540508,0.396832
-267.654,0.999226,0.163729,4,15,0,268.01,4.96381,0.885933,0.551979,0.3715
-267.914,0.976275,0.244923,4,15,0,270.78,5.12207,1.99503,0.451917,0.285719
-268.286,0.976737,0.349247,3,7,0,270.145,5.2506,1.79082,0.56952,0.236077
-268.444,0.953594,0.496813,3,7,0,269.459,5.2351,1.4355,0.53521,0.344453
-272.678,0.723342,0.674057,2,3,0,275.689,5.30455,3.12786,0.719836,0.102553
-270.554,0.90342,0.589206,3,7,0,276.061,5.12646,0.525458,0.3422,0.573945
-270.554,4.69297e-11,0.724545,1,1,0,272.316,5.12646,0.525458,0.3422,0.573945
-268.372,0.997821,0.162613,4,15,0,273.864,5.00778,0.727551,0.393807,0.470252
-269.415,0.882307,0.239514,3,11,0,273.019,5.04509,0.872636,0.369471,0.416984
-269.918,0.907629,0.28346,3,11,0,271.654,5.01824,1.65918,0.789889,0.197689
-270.978,0.930581,0.35109,3,7,0,272.024,5.06989,1.91213,0.465284,0.109154
-272.588,0.875954,0.452856,3,7,0,274.508,5.28465,0.724809,0.657757,0.33786
-269.697,0.998235,0.527082,3,7,0,275.285,5.27354,1.16205,0.611534,0.351565
-268.717,0.329193,0.766623,2,3,0,273.02,5.13438,0.740864,0.424185,0.512569
-268.043,0.986616,0.327683,3,15,0,269.929,5.0892,1.30688,0.639899,0.192888
-271.532,0.877743,0.466074,3,7,0,273.02,5.0024,3.4599,0.338152,0.162287
-270.017,0.851939,0.542714,2,3,0,273.073,5.0212,2.55985,0.445889,0.290154
-267.774,0.861749,0.602452,2,3,0,270.78,5.01332,1.92705,0.426136,0.238142
-267.774,0.143712,0.680059,2,3,0,269.256,5.01332,1.92705,0.426136,0.238142
-267.447,0.999833,0.212234,4,15,0,268.359,5.12959,1.42817,0.623779,0.203418
-268.21,0.997233,0.307358,3,15,0,268.489,4.92296,0.987078,0.410087,0.49564
-267.747,0.980889,0.441763,3,7,0,268.814,4.92886,0.910543,0.47976,0.447238
-268.273,0.929601,0.615092,3,7,0,269.476,5.08322,2.42715,0.669095,0.127395
-268.673,0.978517,0.780425,2,3,0,269.127,5.08339,2.43338,0.624103,0.192911
-267.858,0.571031,1.07694,2,3,0,268.498,5.07926,2.14934,0.440465,0.247718
-269.01,0.336462,0.727168,3,7,0,274.014,4.94397,1.29033,0.415983,0.298589
-271.453,0.998353,0.327301,3,7,0,272.628,5.03407,1.43198,0.391166,0.51605
-268.699,1,0.46725,3,7,0,273.672,5.06198,1.81622,0.79473,0.154282
-269.662,0.981045,0.667148,2,7,0,270.425,4.97619,1.90942,0.795462,0.170632
-271.023,0.585657,0.919524,2,7,0,273.733,5.0495,1.22977,0.513801,0.467587
-268.897,1,0.641564,3,7,0,272.957,5.29289,1.77298,0.570116,0.211632
-267.77,0.40624,0.911326,2,3,0,270.884,5.12834,1.24837,0.651822,0.301
-268.228,0.906586,0.469615,2,7,0,270.218,4.86808,1.63306,0.519782,0.23269
-268.143,0.983427,0.568436,3,7,0,270.188,5.15782,1.78331,0.69872,0.219219
-267.73,0.95283,0.78245,2,7,0,268.832,4.88172,1.83486,0.525888,0.245902
-267.73,1.16148e-05,1.02057,1,1,0,269.583,4.88172,1.83486,0.525888,0.245902
-267.719,0.996859,0.268208,4,15,0,268.296,5.21461,1.28952,0.545548,0.299059
-268.024,0.949729,0.377268,3,15,0,269.698,5.05593,1.8972,0.506289,0.31896
-266.714,0.966463,0.489383,3,7,0,268.468,5.05504,1.24058,0.484887,0.357695
-266.763,0.991081,0.651533,2,7,0,266.885,4.99851,1.40832,0.47889,0.337807
-266.893,0.812068,0.901716,2,3,0,268.854,4.99303,1.20248,0.443278,0.387914
-266.893,0.00158242,0.926614,1,1,0,267.733,4.99303,1.20248,0.443278,0.387914
-267.178,0.947328,0.250932,3,7,0,267.854,5.03367,1.37201,0.509597,0.269057
-266.741,0.986737,0.323193,2,7,0,268.262,5.05095,1.41612,0.484869,0.318795
-267.635,0.954305,0.443192,2,7,0,268.784,4.89719,1.85417,0.549669,0.239429
-268.329,0.644137,0.575253,3,7,0,270.968,5.22943,1.32593,0.606526,0.316028
-269.124,0.95999,0.450486,3,7,0,270.145,4.92748,1.48652,0.750656,0.176908
-269.575,0.931872,0.589054,3,7,0,271.426,5.21454,1.40358,0.575639,0.17409
-268.739,0.787271,0.734794,2,3,0,270.111,5.24802,1.1644,0.517902,0.299673
-268.028,0.826455,0.725405,3,7,0,269.786,4.90998,1.04367,0.379302,0.48639
-268.04,0.366129,0.762592,2,3,0,269.003,4.98034,0.875631,0.398199,0.51009
-270.16,0.931942,0.384136,2,5,0,273.986,4.88585,3.1342,0.454542,0.146583
-268.818,0.971882,0.478484,3,15,0,272.328,4.93646,0.719356,0.526668,0.388753
-268.033,1,0.634124,3,7,0,268.798,4.99323,0.706344,0.504119,0.421992
-268.033,6.87768e-08,0.877063,1,1,0,269.759,4.99323,0.706344,0.504119,0.421992
-267.061,0.986107,0.24995,4,15,0,268.935,4.98992,1.14726,0.447994,0.369315
-267.019,0.90506,0.338513,3,15,0,268.551,4.95654,1.60408,0.565858,0.261835
-269.289,0.925197,0.402986,4,15,0,270.241,4.96418,0.549903,0.420357,0.532739
-269.641,0.447214,0.49454,2,3,0,270.651,4.94185,0.618671,0.332071,0.571138
-269.876,0.993059,0.287775,4,15,0,271.349,5.03594,0.537008,0.349686,0.575308
-267.512,0.976479,0.392318,3,7,0,270.768,5.04514,1.68596,0.705682,0.198499
-268.636,0.92175,0.520297,3,7,0,269.033,5.06028,1.10069,0.335834,0.514654
-268.202,0.86372,0.633014,2,3,0,270.424,5.00691,1.59312,0.727694,0.152495
-268.399,0.799974,0.703481,2,7,0,269.349,4.99246,1.64042,0.599097,0.325573
-267.882,0.333351,0.708444,2,3,0,269.986,4.86501,1.48972,0.432689,0.379471
-269.662,0.936714,0.34921,3,7,0,270.863,4.83226,2.15715,0.682979,0.167714
-267.7,1,0.434149,3,7,0,270.536,5.108,1.42144,0.724852,0.199972
-267.512,1,0.593565,2,3,0,268.022,5.11518,1.74203,0.708308,0.175448
-268.64,0.770792,0.810041,2,3,0,269.638,4.87233,0.968102,0.35891,0.458131
-270.241,0.045379,0.780043,2,7,0,273.76,5.039,0.973535,0.600392,0.228247
-270.08,1,0.251415,4,15,0,271.323,5.13094,0.878479,0.416037,0.539391
-268.356,0.99696,0.343013,3,7,0,270.748,5.05818,0.845804,0.564524,0.319875
-267.29,0.995404,0.465027,3,11,0,268.998,5.1126,1.39359,0.571316,0.331079
-267.514,0.751524,0.627895,2,3,0,270.302,4.91296,1.42737,0.543103,0.266343
-267.06,0.993685,0.588179,3,7,0,267.827,4.99672,1.63627,0.456575,0.32805
-267.06,0.132004,0.790289,1,3,0,268.401,4.99672,1.63627,0.456575,0.32805
-266.76,0.981366,0.295111,2,7,0,268.706,5.06916,1.347,0.583103,0.297052
-267.57,0.982596,0.389443,3,7,0,267.848,4.91062,1.02569,0.529427,0.372498
-267.632,0.972357,0.514074,3,7,0,268.072,4.92653,1.13681,0.497986,0.32746
-267.632,0.150521,0.667422,3,7,0,277.398,4.92653,1.13681,0.497986,0.32746
-268.492,0.997231,0.258936,3,15,0,270.42,5.19405,0.752837,0.510209,0.422241
-269.144,0.948697,0.348783,3,7,0,269.864,5.20699,0.708399,0.55044,0.413009
-267.789,0.982402,0.436961,3,7,0,269.551,5.01642,1.0031,0.381352,0.426241
-267.789,0.159112,0.574276,3,7,0,269.666,5.01642,1.0031,0.381352,0.426241
-266.901,0.968778,0.227939,3,15,0,270.373,5.03756,1.57098,0.46273,0.311007
-268.276,0.792331,0.293782,3,7,0,269.727,5.02562,1.51969,0.550975,0.367723
-267.828,0.996421,0.293037,4,15,0,269.015,5.04139,1.0174,0.536069,0.419363
-266.894,0.997271,0.392243,3,7,0,268.132,5.09262,1.25347,0.57604,0.322839
-269.1,0.897305,0.524877,3,7,0,270.023,5.22335,0.712231,0.492874,0.423566
-269.1,0.237023,0.607652,2,3,0,271.593,5.22335,0.712231,0.492874,0.423566
-267.24,0.997429,0.273413,3,7,0,269.693,5.03335,0.979327,0.415212,0.432375
-267.307,0.381296,0.365448,2,3,0,272.835,5.05548,1.2979,0.410292,0.363405
-267.199,0.99232,0.202975,4,15,0,268.237,5.16058,1.27012,0.519526,0.316453
-267.595,0.976581,0.269137,2,7,0,268.426,5.20391,1.22514,0.556604,0.313747
-267.353,0.996541,0.3485,4,15,0,268.402,4.91964,1.29258,0.560151,0.298256
-268.42,0.981383,0.463563,3,7,0,269.467,5.09338,0.643866,0.430467,0.480128
-267.796,0.97641,0.602723,2,3,0,268.628,5.05752,0.785196,0.536437,0.37496
-268.473,0.730565,0.777182,3,7,0,269.899,5.20048,1.08233,0.433318,0.451262
-268.018,0.936343,0.709099,3,7,0,269.354,5.16117,1.58556,0.449024,0.268441
-268.219,0.385198,0.863085,2,3,0,269.151,4.96576,1.26336,0.688027,0.221791
-267.659,0.890181,0.486483,3,7,0,270.227,5.01212,2.09745,0.614108,0.140104
-269.078,0.772664,0.555246,3,7,0,270.155,5.06889,0.594031,0.51581,0.461907
-269.108,0.998233,0.537978,2,7,0,270.358,5.13864,0.779153,0.531081,0.450353
-269.108,0.0436084,0.712493,1,3,0,274.506,5.13864,0.779153,0.531081,0.450353
-268.689,0.991977,0.251988,3,15,0,270.297,4.94685,1.34423,0.65474,0.313922
-268.457,0.970615,0.331008,3,7,0,270.4,5.01366,1.13792,0.667091,0.311401
-269.463,0.987863,0.42167,3,7,0,270.35,5.1582,2.00777,0.763664,0.189484
-271.052,0.92956,0.549392,2,3,0,272.153,5.17982,1.8085,0.878036,0.110233
-270.776,0.597473,0.660071,2,7,0,271.646,5.1594,1.89381,0.884002,0.0961221
-271.077,0.887456,0.503479,3,7,0,272.634,5.11579,2.57122,0.862236,0.0834545
-273.107,0.521147,0.570799,2,7,0,277.152,5.20837,1.53635,0.903057,0.0929986
-269.816,0.950107,0.393093,2,7,0,274.438,5.17019,1.49379,0.836346,0.139746
-270.319,0.959316,0.485154,3,7,0,272.464,4.79847,2.33884,0.56267,0.115436
-267.595,1,0.605691,2,3,0,270.265,5.00128,2.1849,0.602818,0.182545
-267.045,1,0.798049,2,3,0,267.817,4.95126,1.63725,0.493556,0.301924
-267.053,0.939902,0.525085,2,7,0,269.133,5.07754,1.59585,0.455429,0.316831
-267.053,0,6.77174,0,1,1,268.395,5.07754,1.59585,0.455429,0.316831
-267.425,0.863058,1.10797,2,3,0,268.201,5.17319,1.68559,0.634062,0.19198
-267.057,0.559405,1.06979,2,3,0,268.018,5.01538,1.52476,0.516169,0.250467
-267.193,0.966758,0.479577,2,7,0,268.759,5.01199,1.09114,0.454062,0.363998
-267.744,0.881063,0.710507,2,7,0,268.986,5.13028,0.98337,0.538169,0.320088
-267.718,0.843768,0.862831,2,3,0,268.883,5.00944,1.28606,0.689235,0.229721
-269.65,0.585711,0.959583,2,3,0,271.581,5.28634,1.95539,0.700146,0.199539
-269.077,0.991392,0.481374,3,7,0,271.171,5.23628,1.45142,0.711224,0.248415
-268.865,1,0.870863,2,3,0,269.78,4.96278,1.70513,0.609674,0.13764
-268.865,0.0698641,1.63508,1,1,0,269.164,4.96278,1.70513,0.609674,0.13764
-267.801,0.999891,0.163122,4,15,0,269.215,5.1077,1.64009,0.733475,0.194808
-266.838,0.997684,0.309339,3,15,0,268.277,4.97896,1.5454,0.550285,0.275595
-268.003,0.919241,0.582162,2,3,0,268.748,4.96051,1.1832,0.378707,0.478542
-267.05,0.803453,0.854591,3,7,0,268.751,4.94552,1.1117,0.480021,0.381031
-268.996,0.342241,0.873728,2,7,0,270.509,5.02262,2.08805,0.672755,0.23815
-270.224,0.983398,0.216308,3,7,0,270.894,5.09242,2.39205,0.68506,0.221216
-270.874,0.937347,0.387778,3,7,0,274.085,5.17715,0.663468,0.478937,0.510933
-271.011,0.982256,0.599965,3,7,0,272.858,5.09493,0.574314,0.507123,0.489018
-267.952,0.516365,1.05592,2,3,0,272.166,5.00896,1.88838,0.725126,0.166238
-268.302,0.98599,0.459306,3,7,0,268.966,4.91174,1.99305,0.659093,0.158854
-268.695,0.941419,0.812377,2,3,0,269.187,5.17396,0.775537,0.42959,0.49405
-268.695,0.076838,1.24927,2,3,0,272.019,5.17396,0.775537,0.42959,0.49405
-267.659,0.999249,0.154565,4,31,0,270.049,4.91619,1.96657,0.496422,0.221886
-267.623,0.920877,0.282844,4,15,0,273.002,5.11979,0.935806,0.594031,0.352922
-267.556,0.997354,0.409609,3,7,0,268.011,5.00333,2.15372,0.502443,0.183178
-268.548,0.900695,0.732167,2,3,0,269.477,4.87065,1.4071,0.385243,0.446261
-268.548,0.250976,0.987883,2,3,0,271.251,4.87065,1.4071,0.385243,0.446261
-269.703,0.943569,0.217163,4,15,0,273.693,5.25957,1.55902,0.407247,0.297398
-270.365,0.879001,0.331581,4,15,0,272.453,4.7578,1.83945,0.651747,0.223718
-267.605,0.99386,0.421255,2,7,0,271.325,4.95418,1.97313,0.626089,0.194184
-266.844,0.825898,0.728223,2,3,0,269.133,5.07652,1.19305,0.550693,0.305718
-267.017,0.964047,0.793575,2,3,0,267.214,5.05105,1.11453,0.586958,0.30336
-267.017,2.26862e-10,1.24912,1,1,0,269.144,5.05105,1.11453,0.586958,0.30336
-268.398,0.996324,0.15162,4,15,0,269.234,4.98255,0.699604,0.42365,0.455032
-267.139,0.964659,0.261323,3,15,0,269.474,4.95481,1.0916,0.518362,0.348053
-268.837,0.976849,0.411123,3,7,0,269.332,5.16347,0.73256,0.576576,0.351245
-271.733,0.629424,0.66279,3,7,0,273.094,4.87391,1.48896,0.64647,0.345853
-272.148,0.980288,0.434523,3,7,0,273.339,5.17253,0.773754,0.597275,0.401829
-273.175,0.947455,0.701165,3,7,0,273.707,4.98164,1.56836,0.649903,0.348592
-273.175,0.0464412,1.03371,2,3,0,276.207,4.98164,1.56836,0.649903,0.348592
-271.786,0.989214,0.157713,4,31,0,276.415,5.16153,0.623545,0.595938,0.402049
-273.702,0.976912,0.259342,4,15,0,276.099,5.32723,1.69087,0.696179,0.296161
-270.831,0.991124,0.41065,3,15,0,275.217,4.70459,1.21329,0.404867,0.475301
-270.658,1,0.668853,2,3,0,272.384,4.72851,2.52119,0.438342,0.21226
-267.666,0.485461,1.10548,1,3,0,271.19,4.96962,1.77125,0.616682,0.263959
-266.859,0.993504,0.521681,2,3,0,267.851,4.96519,1.22354,0.51003,0.350699
-268.724,0.0675399,0.844305,2,3,0,271.357,5.14676,1.50068,0.766245,0.204221
-271.561,0.990958,0.148583,4,15,0,273.293,4.84423,1.04388,0.304257,0.421737
-267.042,1,0.239456,3,7,0,272.289,4.99824,1.03033,0.452279,0.429573
-267.065,0.995017,0.391667,3,7,0,267.416,4.99487,1.13573,0.570344,0.347167
-267.8,0.927041,0.629032,2,3,0,268.369,4.94594,1.53657,0.639206,0.278783
-267.55,0.810875,0.857102,2,3,0,268.959,5.11379,1.51413,0.701774,0.224691
-269.758,0.314908,0.889261,2,3,0,271.04,5.2852,0.876721,0.571031,0.386316
-269.162,0.99702,0.295232,3,7,0,271.218,5.19983,0.861533,0.410912,0.419637
-269.808,0.288882,0.471303,3,7,0,273.101,5.08032,0.737251,0.625628,0.366725
-267.401,0.996122,0.150129,4,15,0,271.266,5.10017,1.13569,0.462916,0.427561
-267.655,0.997341,0.23875,3,7,0,267.854,5.13958,1.1218,0.459322,0.429936
-267.84,0.994878,0.378533,4,15,0,268.77,4.9364,1.10976,0.61652,0.29896
-268.179,0.927694,0.593507,2,7,0,269.473,5.02952,1.09851,0.643124,0.331426
-268.521,0.743399,0.797645,2,7,0,269.775,4.91663,1.62631,0.490645,0.381341
-269.95,0.926025,0.712131,2,3,0,270.407,4.74965,1.82555,0.485104,0.230065
-268.6,0.735544,0.949155,2,3,0,270.253,5.20484,1.21397,0.63048,0.328816
-267.405,0.846542,0.833211,2,3,0,269.435,5.13207,1.0216,0.549065,0.380985
-268.949,0.622229,0.931168,2,3,0,270.587,5.01393,1.60572,0.777293,0.127998
-269.603,0.557366,0.641638,3,7,0,273.431,5.04313,0.608646,0.333077,0.554719
-268.525,1,0.386472,2,3,0,269.75,5.05761,0.703072,0.369634,0.511954
-268.681,0.96222,0.599875,3,7,0,269.245,4.97796,2.47353,0.665828,0.146455
-269.219,1,0.855436,2,3,0,269.853,5.24148,0.746539,0.480198,0.42756
-269.514,0.702177,1.31559,1,3,0,270.304,4.98959,0.791174,0.583684,0.308121
-269.514,0.111068,1.08016,2,3,0,271.473,4.98959,0.791174,0.583684,0.308121
-271.205,0.948328,0.259803,3,15,0,277.174,4.7064,1.38076,0.601141,0.322478
-267.64,0.982303,0.358785,4,15,0,273.11,4.97219,1.77181,0.53482,0.190558
-267.227,1,0.529552,3,7,0,268.073,4.96582,1.46252,0.522882,0.348736
-268.807,0.93305,0.807145,3,7,0,269.34,4.9798,0.778711,0.589139,0.336004
-267.6,1,1.06869,2,3,0,269.62,5.20503,1.37518,0.563536,0.269845
-267.6,1.88202e-17,1.61602,1,1,0,272.455,5.20503,1.37518,0.563536,0.269845
-269.323,0.896662,0.323709,3,7,0,272.454,4.95807,0.624423,0.519813,0.404001
-268.814,0.924154,0.398496,3,7,0,271.707,4.92541,0.679342,0.41018,0.527791
-266.988,0.84961,0.517163,3,7,0,269.988,4.94404,1.45196,0.509813,0.326559
-267.544,0.933876,0.577239,2,7,0,268.053,5.09326,1.48,0.478764,0.377829
-267.412,0.983005,0.760307,3,7,0,267.796,5.10696,1.17577,0.645401,0.294276
-267.694,0.592214,1.10017,2,3,0,268.987,4.93445,1.5942,0.50728,0.351191
-270.228,0.589024,0.737692,3,7,0,272.013,5.02066,3.2913,0.556156,0.111678
-271.261,1,0.493406,3,7,0,272.583,5.06397,0.481163,0.348914,0.532256
-271.261,0.000110047,0.735484,2,3,0,276.24,5.06397,0.481163,0.348914,0.532256
-269.908,1,0.158255,4,15,0,272.837,5.02298,0.540502,0.561654,0.401896
-267.125,0.999216,0.23624,3,15,0,270.311,4.96521,1.04532,0.433992,0.423771
-268.893,0.853013,0.350827,3,7,0,271.138,4.92641,0.626029,0.445074,0.50425
-267.701,0.998564,0.392872,3,7,0,269.307,5.08586,2.24754,0.587672,0.189526
-267.168,0.996142,0.579277,3,7,0,268.041,4.99017,0.971539,0.541871,0.366442
-266.84,0.832873,0.847274,2,7,0,268.376,5.0914,1.49828,0.498649,0.296146
-266.84,5.17127e-30,0.908536,1,1,0,271.705,5.0914,1.49828,0.498649,0.296146
-268.077,0.98424,0.204672,2,7,0,269.373,5.18182,2.15064,0.570439,0.207814
-266.855,0.975769,0.292625,3,7,0,269.46,5.11776,1.47637,0.57571,0.27231
-267.273,0.97467,0.410567,3,7,0,267.572,5.07835,1.70758,0.647518,0.238438
-267.719,0.881009,0.573202,1,3,0,270.524,5.206,1.59332,0.643344,0.197956
-268.75,0.818289,0.671605,2,7,0,270.009,4.97286,1.34465,0.688644,0.286709
-270.263,0.574475,0.700479,3,7,0,271.429,5.27927,1.16436,0.707316,0.273568
-271.606,0.947645,0.467947,3,7,0,272.729,5.2757,0.85548,0.695184,0.296596
-269.704,1,0.618137,2,3,0,271.665,5.25974,1.01111,0.627762,0.347795
-268.844,0.812036,0.895666,2,3,0,270.586,4.81772,1.38966,0.591972,0.313381
-269.194,0.653388,0.921876,2,3,0,271.231,4.98954,1.00009,0.538713,0.443005
-268.856,0.581889,0.713384,3,7,0,273.856,5.26361,2.07361,0.673556,0.153893
-267.804,0.996924,0.486735,3,7,0,269.347,5.04627,1.67588,0.552542,0.175415
-267.344,0.568094,0.697867,3,7,0,269.822,5.08588,1.11683,0.410179,0.437528
-269.717,0.904734,0.466036,3,7,0,270.45,4.88166,2.53127,0.568907,0.223402
-267.405,0.977206,0.566148,2,7,0,273.423,5.0524,1.81763,0.637379,0.237549
-269.065,0.889071,0.780213,3,7,0,269.604,4.78497,0.996573,0.424253,0.451037
-266.96,0.994499,0.918872,2,3,0,268.96,5.103,1.20728,0.587155,0.317748
-266.96,0.0238976,1.29952,1,3,1,272.393,5.103,1.20728,0.587155,0.317748
-268.031,0.983316,0.338147,3,7,0,268.311,5.00351,1.59166,0.738565,0.187386
-269.37,0.905937,0.46955,2,7,0,270.409,4.99427,1.8076,0.815898,0.136325
-270.624,0.970332,0.56898,2,3,0,271.097,5.05573,2.14034,0.87789,0.0820369
-267.898,1,0.769211,3,7,0,270.534,5.11263,1.06758,0.466297,0.335069
-267.898,0.21369,1.09177,2,7,0,271.367,5.11263,1.06758,0.466297,0.335069
-268.913,0.815914,0.402992,4,15,0,270.171,5.01401,0.6391,0.557687,0.414883
-267.861,0.861145,0.417918,3,7,0,272.235,5.02857,2.35673,0.612764,0.140841
-266.903,0.936225,0.467842,2,7,0,268.952,5.02521,1.12871,0.543595,0.320598
-268.3,0.869753,0.594145,3,7,0,268.343,5.16667,1.81018,0.696898,0.221389
-268.008,0.955066,0.673423,2,3,0,269.42,4.88534,1.88933,0.477873,0.227603
-268.008,0.130167,0.880062,2,3,0,273.322,4.88534,1.88933,0.477873,0.227603
-267.482,0.995235,0.288652,3,7,0,268.807,4.89707,1.70624,0.511854,0.263924
-268.271,0.872857,0.403776,3,7,0,269.438,5.00345,1.62849,0.543608,0.355913
-267.071,0.978291,0.459788,3,7,0,268.676,5.08863,1.30475,0.511027,0.288522
-268.081,0.866508,0.622903,2,7,0,271.463,5.17218,2.12829,0.488098,0.226963
-267.367,0.798185,0.700227,2,7,0,269.475,5.15142,1.47316,0.571989,0.309859
-267.671,0.926401,0.702892,3,7,0,269.779,4.89068,1.70384,0.541995,0.238146
-270.392,0.255922,0.870603,2,3,0,271.572,4.98038,2.31383,0.588869,0.286776
-269.202,0.951056,0.359968,3,7,0,272.893,5.0155,1.74492,0.743235,0.227864
-266.916,0.990211,0.464476,3,7,0,269.608,5.00427,1.29945,0.577492,0.277354
-268.058,0.838034,0.637574,2,3,0,268.524,5.01032,1.03356,0.609938,0.269995
