# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = garch_garch11_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = garch-garch11.data.R
# init = 2 (Default)
# random
#   seed = 1569824
# output
#   file = 3.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,alpha0,alpha1,beta1
-268.218,0.963126,0.414537,3,7,0,271.163,5.15372,1.63722,0.714758,0.133196
-268.233,0.950425,0.648208,2,3,0,269.191,5.11498,1.20032,0.695392,0.199472
-268.233,0.341152,0.973646,2,3,0,269.407,5.11498,1.20032,0.695392,0.199472
-268.484,0.973579,0.300204,4,15,0,270.131,4.97176,1.53345,0.749875,0.182795
-268.506,0.997045,0.478343,3,7,0,269.351,5.13984,0.950635,0.354871,0.484081
-268.506,0.00138763,0.803397,2,3,0,269.817,5.13984,0.950635,0.354871,0.484081
-271.205,0.975359,0.107843,4,31,0,276.262,4.78661,2.38418,0.721321,0.142718
-267.447,0.992778,0.17208,3,15,0,275.835,5.19395,1.57341,0.573669,0.245404
-268.088,0.985683,0.28477,3,7,0,269.845,5.23531,1.84282,0.624542,0.191101
-267.636,0.840962,0.459636,2,7,0,270.078,5.06061,1.4328,0.468082,0.26654
-267.212,0.984573,0.516302,2,7,0,268.481,5.08413,1.16445,0.44661,0.358174
-267.212,0.0174849,0.821838,2,7,0,271.244,5.08413,1.16445,0.44661,0.358174
-267.313,0.987069,0.12487,5,31,0,269.633,4.96519,1.05465,0.407058,0.42492
-268.62,0.886598,0.200611,2,3,0,270.611,4.94889,1.20013,0.338006,0.407866
-270.735,0.521435,0.251848,4,31,0,275.247,5.03519,0.836397,0.534747,0.461962
-270.198,0.994726,0.132505,5,31,0,273.235,5.12088,1.44122,0.749117,0.245059
-275.129,0.96858,0.214534,4,19,0,277.171,5.38054,1.44318,0.758158,0.240516
-271.764,0.991405,0.324606,4,15,0,277.561,4.79463,0.564743,0.445869,0.535012
-269.207,0.999683,0.515092,3,7,0,272.428,5.29568,1.45551,0.497831,0.282749
-269.207,0.0117358,0.828128,2,7,0,271.198,5.29568,1.45551,0.497831,0.282749
-268.58,0.999966,0.136885,4,15,0,270.076,5.19372,1.84581,0.46873,0.323476
-267.389,0.999839,0.220707,5,31,0,269.496,5.06099,1.71632,0.500155,0.325376
-268.14,0.970001,0.353602,3,7,0,269.562,5.05351,1.91694,0.754196,0.13531
-269.619,0.915826,0.526555,2,3,0,269.861,4.93393,1.78201,0.575591,0.125991
-267.878,1,0.691081,3,7,0,269.302,5.04693,1.81081,0.682658,0.13223
-267.878,0.465685,1.09032,2,3,0,268.366,5.04693,1.81081,0.682658,0.13223
-271.007,0.61181,0.524362,2,7,0,273.094,5.26012,2.12474,0.814248,0.152247
-268.217,0.990304,0.350805,3,15,0,272.152,5.20246,2.03436,0.576985,0.145568
-267.305,0.942367,0.539566,3,7,0,269.265,4.92885,1.1157,0.542555,0.351246
-273.988,0.0308637,0.743977,2,3,0,277.082,4.97026,1.11177,0.855026,0.12552
-267.193,0.999125,0.14241,4,23,0,274.937,5.03205,1.4781,0.64799,0.263005
-266.678,0.994586,0.222685,4,15,0,268.194,5.07287,1.41643,0.55303,0.286383
-266.932,0.983905,0.343096,3,15,0,267.226,5.01924,1.40446,0.455246,0.324085
-268.042,0.216805,0.514237,3,7,0,271.22,4.99774,2.23128,0.671891,0.140167
-267.319,0.997608,0.151546,4,31,0,269.199,4.95204,1.09572,0.544804,0.326326
-267.038,0.998838,0.233758,4,15,0,267.735,5.06099,1.78743,0.610914,0.231763
-268.764,0.944038,0.359788,3,7,0,270.42,4.94894,0.765132,0.54261,0.433462
-269.108,0.986728,0.4918,3,7,0,269.287,5.1682,2.71519,0.618685,0.0926154
-268.283,1,0.731889,3,7,0,269.921,4.95014,1.47335,0.481055,0.406766
-268.283,6.29243e-37,1.11467,1,1,0,269.452,4.95014,1.47335,0.481055,0.406766
-267.561,0.993797,0.217989,4,15,0,271.164,5.1685,1.67748,0.676052,0.175878
-268.43,0.993262,0.328419,4,15,0,268.823,5.16131,1.5253,0.728588,0.138767
-269.601,0.819832,0.492173,3,7,0,272.629,5.31707,1.93366,0.565828,0.236206
-270.339,0.555761,0.517708,2,7,0,275.021,5.20975,1.31738,0.714675,0.277202
-269.052,0.944227,0.320343,3,7,0,271.698,5.1592,1.07679,0.677318,0.307708
-268.001,0.774179,0.43266,3,7,0,272.107,5.17706,1.7864,0.494912,0.306901
-267.036,0.999133,0.415522,3,7,0,268.703,4.97433,1.69926,0.548298,0.277569
-267.133,0.97403,0.622926,3,7,0,267.673,4.96301,1.11922,0.43082,0.397453
-267.719,0.366793,0.885347,2,7,0,269.137,5.13424,1.47577,0.715505,0.217037
-269.357,0.87254,0.381627,3,7,0,271.049,4.816,1.85913,0.345661,0.332786
-267.522,0.860079,0.444523,3,7,0,270.361,4.96885,1.31059,0.649885,0.252164
-267.69,0.984915,0.50467,2,7,0,268.617,5.17901,1.21908,0.445039,0.387196
-267.667,0.971189,0.728348,3,7,0,268.595,5.03686,1.58481,0.391108,0.385219
-269.498,0.601341,1.02031,2,3,0,270.795,4.84623,2.70772,0.4697,0.184319
-271.47,0.858973,0.701901,2,7,0,273.011,4.64214,1.42436,0.382489,0.410134
-270.434,0.565591,0.79161,2,7,0,273.753,4.75035,0.868124,0.414099,0.511081
-270.659,1,0.511113,3,7,0,273.113,5.23811,2.36205,0.825573,0.108612
-269.611,1,0.752603,2,7,0,272.517,5.17307,0.862221,0.388764,0.534986
-271,0.474454,1.1044,2,3,0,271.894,4.87936,2.4162,0.734118,0.0612845
-267.801,0.938679,0.603719,3,7,0,272.095,4.90684,2.04883,0.499178,0.21483
-267.845,0.443503,0.7883,2,7,0,270.262,5.06596,1.53267,0.558496,0.347514
-268.845,0.90858,0.409537,3,7,0,270.011,5.19079,1.55836,0.370203,0.385683
-268.845,3.90992e-06,0.505459,2,3,0,273.676,5.19079,1.55836,0.370203,0.385683
-269.049,0.995478,0.116921,5,31,0,270.055,4.9302,1.37633,0.733118,0.189996
-268.115,0.999585,0.169802,4,15,0,269.776,5.04147,1.67618,0.756819,0.178759
-270.372,0.978527,0.247676,3,15,0,271.514,5.05503,0.620919,0.298093,0.574589
-267.535,0.822222,0.346603,3,7,0,272.651,4.96759,0.842997,0.458335,0.424769
-267.159,0.990603,0.364463,3,7,0,268.203,5.10214,0.994366,0.517215,0.398272
-266.994,0.920179,0.518997,3,7,0,267.983,4.95555,1.19258,0.5086,0.338941
-269.401,0.484404,0.649371,2,3,0,269.945,4.96285,1.29637,0.765299,0.186138
-266.798,0.990107,0.371906,3,7,0,270.682,4.99871,1.16834,0.4998,0.376185
-267.652,0.963353,0.526814,3,7,0,267.807,5.12543,2.07079,0.541134,0.162415
-271.157,0.856024,0.709671,2,3,0,272.443,5.03587,3.66367,0.524607,0.0710717
-271.157,0.0626941,0.788895,2,3,0,272.212,5.03587,3.66367,0.524607,0.0710717
-270.038,0.996613,0.216642,4,15,0,273.316,5.02874,1.28938,0.333371,0.530777
-269.544,0.986659,0.30934,4,15,0,272.88,4.90208,2.36135,0.713167,0.154113
-268.248,0.99499,0.432895,4,15,0,270.034,5.22119,1.05356,0.573447,0.360085
-266.841,0.941787,0.613075,2,3,0,269.159,5.00311,1.41113,0.588319,0.268031
-266.987,0.954566,0.789613,2,3,0,267.265,5.06852,0.974595,0.489047,0.406258
-267.291,0.775513,1.03772,2,3,0,268.056,4.97289,1.18368,0.593443,0.287571
-268.079,0.847556,0.999886,2,3,0,269.179,4.91581,0.869557,0.393505,0.498558
-268.079,0.0766364,1.09047,2,3,0,268.608,4.91581,0.869557,0.393505,0.498558
-268.325,0.980845,0.318141,3,7,0,269.217,4.92925,0.934925,0.345183,0.482976
-269.267,0.90618,0.436911,3,7,0,270.552,5.12812,1.45089,0.815537,0.132988
-267.828,0.989032,0.527386,3,7,0,269.414,5.08271,1.73886,0.744238,0.16642
-268.511,0.857919,0.731353,3,7,0,268.887,5.04873,1.46181,0.708627,0.146364
-270.549,0.640982,0.811236,2,3,0,271.176,4.92895,2.31765,0.819467,0.108229
-267.809,0.866393,0.624626,2,7,0,270.718,4.92448,1.79393,0.455731,0.241365
-269.116,0.79109,0.702598,2,3,0,270.863,4.92521,1.19695,0.316799,0.520131
-269.116,0.205733,0.696448,2,3,0,269.997,4.92521,1.19695,0.316799,0.520131
-268.947,0.999853,0.26096,4,15,0,271.415,5.02359,1.95065,0.791596,0.107069
-269.87,0.951663,0.366778,3,7,0,271.283,5.03643,2.27662,0.522598,0.0733096
-269.058,0.909799,0.474975,3,7,0,271.169,5.13562,2.63282,0.641173,0.0742015
-267.878,0.956738,0.573137,3,7,0,270.313,5.16853,0.956968,0.581743,0.363764
-269.861,0.81659,0.74596,3,7,0,270.778,5.28282,1.2195,0.381858,0.416014
-270.21,0.783827,0.770789,2,3,0,272.823,5.26368,1.72539,0.370007,0.382553
-270.103,0.640625,0.754879,3,7,0,271.627,5.33311,1.36371,0.476073,0.373944
-271.616,0.893371,0.586008,2,3,0,273.038,5.41061,2.07352,0.533195,0.198012
-271.384,0.219964,0.685902,2,3,0,273.758,5.28833,2.12269,0.360479,0.23368
-273.558,0.810755,0.270677,3,15,0,281.125,4.74521,1.71624,0.80731,0.151677
-269.496,0.998157,0.277808,3,15,0,275.392,4.98887,1.75241,0.543216,0.130641
-268.513,0.917832,0.384936,4,15,0,271.533,5.15265,0.950817,0.548683,0.418633
-268.284,1,0.468156,2,3,0,268.63,5.11416,0.947865,0.555954,0.413832
-269.862,0.87897,0.648147,3,7,0,270.805,5.06752,1.09583,0.633904,0.36064
-270.374,0.970796,0.738956,2,3,0,270.621,5.02974,0.979246,0.622001,0.375054
-274.627,0.0331154,0.973444,3,7,0,276.4,5.14574,0.989439,0.420757,0.571711
-271.589,0.97462,0.291609,3,7,0,276.254,5.13845,0.923063,0.531606,0.465346
-270.915,0.991596,0.386898,3,15,0,273.874,5.13535,0.679161,0.5983,0.398635
-267.184,0.998044,0.526248,3,7,0,271.531,5.06913,1.33149,0.649717,0.274032
-269.936,0.959479,0.72167,3,7,0,270.164,4.95297,2.83399,0.589437,0.0541964
-269.936,0.0414565,0.930138,2,3,0,272.066,4.95297,2.83399,0.589437,0.0541964
-270.313,0.992534,0.287486,3,7,0,271.597,4.9379,2.68945,0.652746,0.0485769
-271.874,0.924441,0.390468,3,7,0,272.703,4.89251,2.37955,0.662682,0.0374302
-272.279,0.893271,0.476517,3,7,0,273.721,5.03683,3.2057,0.719561,0.0133402
-272.413,0.937629,0.553613,3,7,0,273.399,5.15062,2.48753,0.612228,0.013287
-272.856,0.55064,0.687895,4,15,0,274.039,5.0803,2.60677,0.740934,0.00700908
-272.636,0.952956,0.472042,3,15,0,273.757,5.10265,2.61103,0.797533,0.0101456
-269.345,0.93344,0.599923,3,7,0,273.754,5.01595,2.70845,0.515359,0.0716761
-269.505,0.346863,0.739097,2,3,0,270.481,4.98021,2.32776,0.489471,0.0945868
-267.697,1,0.373377,2,3,0,269.402,4.99849,2.28986,0.571707,0.157306
-269.868,0.895729,0.508811,3,7,0,271.906,5.0381,2.05519,0.812306,0.0701693
-270.886,0.872405,0.591365,3,7,0,272.499,4.93124,3.03259,0.618623,0.0361223
-269.057,0.695798,0.663035,3,7,0,272.064,4.94884,2.59807,0.663693,0.111396
-267.917,0.986015,0.569951,3,7,0,269.99,5.1509,0.819008,0.517115,0.383364
-268.149,0.561926,0.757015,3,7,0,270.348,5.16732,1.9421,0.447177,0.236148
-267.715,0.824194,0.533138,3,7,0,270.213,5.14225,1.80553,0.716558,0.160944
-267.681,0.975741,0.555789,2,7,0,269.246,4.91369,1.72868,0.432478,0.285087
-268.149,0.723896,0.725351,2,3,0,270.128,4.92393,1.9346,0.657888,0.210955
-268.149,0.000957071,0.651141,2,3,0,274.729,4.92393,1.9346,0.657888,0.210955
-268.416,0.996636,0.201207,3,7,0,268.989,4.85574,1.75893,0.560919,0.205662
-271.815,0.974185,0.27094,3,7,0,272.281,4.77994,2.5998,0.718825,0.0929955
-268.212,0.97638,0.35244,3,7,0,273.279,5.10726,1.94873,0.76146,0.129053
-267.164,0.99015,0.459276,3,7,0,269.355,4.94678,1.50219,0.592933,0.26697
-267.633,0.922167,0.609784,3,7,0,269.296,4.96118,2.06981,0.492498,0.196047
-270.484,0.145674,0.732187,2,3,0,273.553,4.9721,2.51989,0.294334,0.248043
-270.882,0.950159,0.284327,2,3,0,272.468,4.97119,2.88306,0.320474,0.257616
-271.649,0.983052,0.35589,3,7,0,272.221,4.96215,2.70367,0.263687,0.294147
-268.314,0.872279,0.466594,3,7,0,274.215,5.05108,1.93201,0.37382,0.338425
-268.314,0.00161561,0.52073,2,3,0,271.302,5.05108,1.93201,0.37382,0.338425
-270.478,0.984085,0.166145,4,15,0,272.915,5.2952,2.40384,0.549854,0.0899142
-272.167,0.960538,0.21811,4,31,0,276.054,5.06897,2.80362,0.663163,0.00899279
-269.918,0.973269,0.276456,4,15,0,274.594,5.29984,2.19357,0.720015,0.100065
-267.584,0.998354,0.356395,3,7,0,270.346,4.92171,0.970078,0.44175,0.453471
-267.833,0.980867,0.475526,3,7,0,268.644,5.21632,1.59239,0.624682,0.246971
-266.978,1,0.618019,2,3,0,268.013,5.02053,1.69635,0.470605,0.281868
-267.318,0.508071,0.824174,2,7,0,267.786,5.10568,1.85013,0.522756,0.200842
-267.539,0.885497,0.547889,2,7,0,270.571,4.94828,1.8863,0.435308,0.28764
-267.539,0.0277219,0.62109,2,3,0,269.216,4.94828,1.8863,0.435308,0.28764
-266.759,0.999993,0.210783,4,31,0,267.793,5.00267,1.22316,0.540271,0.337599
-270.113,0.961407,0.281024,3,7,0,270.53,5.32813,0.968876,0.556764,0.374206
-267.718,1,0.354487,3,15,0,270.737,4.94935,2.13445,0.474519,0.210868
-267.881,0.909384,0.471348,3,7,0,268.793,5.12518,0.969044,0.545017,0.313655
-270.138,0.375149,0.55171,3,7,0,272.225,5.06457,1.30011,0.755553,0.239371
-267.422,0.980816,0.307354,3,15,0,272.565,5.05803,1.5029,0.702298,0.2119
-268.024,0.978391,0.397266,3,7,0,268.608,5.0994,1.47469,0.755246,0.177564
-269.323,0.801535,0.511129,3,7,0,269.77,5.11215,1.31966,0.80479,0.166836
-268.703,0.930432,0.514734,3,7,0,270.13,4.87538,1.88701,0.433248,0.354853
-267.628,0.424833,0.618865,3,7,0,270.569,5.18254,1.1229,0.517878,0.326647
-267.128,0.998526,0.371521,4,15,0,268.371,5.07413,1.88763,0.622339,0.179719
-267.016,0.989332,0.490253,3,7,0,267.74,5.00056,1.23156,0.462088,0.404677
-268.001,0.513514,0.638026,3,7,0,268.984,5.08522,1.4648,0.385889,0.332255
-268.783,1,0.433706,3,7,0,269.628,4.90217,2.20972,0.57116,0.248245
-267.666,0.910649,0.572132,3,7,0,269.274,5.04453,2.26211,0.511749,0.165871
-268.801,0.152122,0.667753,3,15,0,272.026,5.19906,1.98319,0.769725,0.142108
-269.167,0.994931,0.279069,3,7,0,269.752,5.16028,2.07763,0.785991,0.150389
-269.327,0.935321,0.36529,2,7,0,271.115,5.06131,2.63102,0.722951,0.119739
-268.073,0.820575,0.440718,2,7,0,272.53,5.10567,1.04806,0.669781,0.249474
-268.073,0,4.57517,0,1,1,269.1,5.10567,1.04806,0.669781,0.249474
-268.073,0.0095406,0.701955,2,3,0,271.67,5.10567,1.04806,0.669781,0.249474
-268.542,0.999486,0.0672038,5,63,0,268.742,5.13187,1.09751,0.674622,0.215488
-271.024,0.997817,0.0878444,5,31,0,273.469,5.2428,2.31897,0.74649,0.188057
-267.492,0.998286,0.133624,4,31,0,271.96,5.18474,1.647,0.646046,0.208904
-271.157,0.942162,0.223148,4,15,0,273.323,4.70395,2.42071,0.548969,0.193177
-271.258,0.862476,0.330582,4,15,0,275.197,4.68659,1.08687,0.407751,0.489856
-270.495,0.984554,0.392366,3,7,0,274.829,4.8047,0.751144,0.518273,0.394865
-268.736,0.146629,0.694576,3,7,0,276.258,5.09578,2.61651,0.484487,0.200854
-269.606,0.997556,0.0877591,5,47,0,270.847,4.90973,0.598777,0.520076,0.442003
-272.23,0.988292,0.164524,5,31,0,275.248,5.41152,0.991394,0.573797,0.319447
-268.293,0.98115,0.300642,3,15,0,273.689,4.91209,2.10695,0.634698,0.198799
-270.945,0.486311,0.536864,3,7,0,271.882,5.05444,0.562849,0.548002,0.448358
-269.528,0.992248,0.204221,4,15,0,271.941,5.07688,2.50523,0.607815,0.0537032
-270.327,0.96662,0.37775,3,7,0,271.182,5.07837,1.0524,0.754872,0.238706
-269.295,0.0895759,0.641576,2,3,0,276.749,5.08571,2.33923,0.642114,0.224964
-268.618,0.998952,0.0743249,4,31,0,275.217,5.03193,1.8111,0.765526,0.184791
-268.084,0.999275,0.140195,4,15,0,269.234,5.13692,1.39222,0.667213,0.287733
-267.165,0.974662,0.26237,3,15,0,273.778,5.06696,1.73806,0.666195,0.193713
-268.553,0.68387,0.452003,3,7,0,270.729,4.96104,1.30025,0.568191,0.220294
-270.861,0.898858,0.326813,3,7,0,272.522,4.88449,1.29231,0.598872,0.1843
-267.204,1,0.446385,2,3,0,271.49,5.0036,1.46764,0.621919,0.284868
-267.204,0.235694,0.814016,1,3,0,272.71,5.0036,1.46764,0.621919,0.284868
-269.127,0.988927,0.162424,4,23,0,270.79,5.13039,1.74514,0.792674,0.178424
-269.225,0.954598,0.286629,4,15,0,271.112,5.11822,0.86163,0.367832,0.544848
-269.113,1,0.454605,3,7,0,269.74,5.01446,2.40765,0.754749,0.11365
-268.02,0.338548,0.812784,2,3,0,270.447,5.0089,2.07225,0.515254,0.148369
-268.93,0.935579,0.228059,3,7,0,270.324,4.99766,1.46267,0.605841,0.354478
-269.418,0.967536,0.339978,3,7,0,271.419,5.21759,0.732657,0.599497,0.351054
-270.357,0.435077,0.54952,2,3,0,274.363,5.23254,1.03887,0.66036,0.3311
-267.639,0.989836,0.207499,4,31,0,273.046,5.19092,1.60962,0.668308,0.209611
-268.843,0.93467,0.354788,3,15,0,272.176,4.91581,2.1148,0.389827,0.33124
-269.483,0.290651,0.518936,2,3,0,270.598,4.94881,1.81389,0.424972,0.40848
-269.801,0.99963,0.136861,5,31,0,270.831,5.01011,3.00997,0.494052,0.0624066
-268.216,0.995891,0.237807,3,15,0,270.133,5.09863,1.6987,0.456283,0.372601
-267.592,1,0.405627,3,7,0,268.698,5.14218,1.23725,0.676775,0.248079
-267.027,0.888102,0.693441,2,7,0,268.319,5.1072,1.06131,0.541497,0.33751
-270.252,0.195293,0.881986,2,3,0,271.606,5.34672,1.32574,0.541515,0.349596
-269.171,1,0.191143,3,7,0,270.708,5.29557,1.2773,0.56241,0.338939
-267.334,0.984708,0.324593,3,7,0,269.952,5.06859,1.68325,0.469871,0.24708
-269.561,0.877136,0.526239,2,3,0,270.303,5.27372,2.25263,0.664735,0.17391
-269.78,0.248343,0.647829,3,7,0,275.913,4.88349,2.52,0.649795,0.0869248
-269.262,0.997576,0.167748,4,31,0,271.872,4.77705,1.64651,0.575461,0.275764
-269.231,0.995265,0.279024,4,15,0,271.817,5.2908,2.00824,0.533112,0.18528
-267.978,0.909548,0.458141,3,7,0,274.144,5.10797,0.998926,0.628358,0.339457
-268.121,0.775286,0.606914,2,7,0,268.998,5.07036,1.15357,0.713869,0.236841
-269.647,0.816995,0.579788,2,7,0,270.837,5.21661,2.55349,0.719239,0.0819386
-269.636,0.680536,0.612251,3,7,0,272.646,4.98219,1.87008,0.656745,0.0911788
-267.681,1,0.46732,3,7,0,269.708,5.02666,2.08871,0.659794,0.180317
-267.605,0.372828,0.760074,3,7,0,268.619,5.03081,1.54343,0.688661,0.17624
-266.977,0.972779,0.282823,3,7,0,268.545,4.99201,1.28838,0.597677,0.293252
-266.937,0.934208,0.430379,3,7,0,267.707,5.09919,1.09013,0.552459,0.347617
-268.89,0.507165,0.595772,2,3,0,269.375,5.06502,0.628449,0.518918,0.458456
-268.626,0.95949,0.30802,3,7,0,271.299,4.96902,0.940018,0.517187,0.452981
-271.144,0.949953,0.450741,3,7,0,273.842,4.88995,2.16845,0.710721,0.24109
-269.118,0.960709,0.642368,3,7,0,271.595,4.91262,0.731812,0.480219,0.49013
-269.118,1.34212e-09,0.933768,1,1,0,270.623,4.91262,0.731812,0.480219,0.49013
-268.579,0.993953,0.157079,4,31,0,272.563,5.18614,0.782761,0.436853,0.476671
-268.225,0.998804,0.246826,4,15,0,269.939,4.91933,2.00442,0.606336,0.243598
-268.138,0.613883,0.38989,3,7,0,272.392,5.157,1.43152,0.748426,0.179533
-270.569,0.988821,0.26262,3,7,0,270.897,5.10955,2.32809,0.863014,0.0951122
-268.743,1,0.403498,3,7,0,271.627,5.1055,0.784565,0.367918,0.535207
-268.743,2.47748e-07,0.632006,2,3,0,271.292,5.1055,0.784565,0.367918,0.535207
-268.014,1,0.113326,4,31,0,270.377,5.09625,2.35717,0.57775,0.189684
-269.592,0.973557,0.177853,4,15,0,271.494,5.24615,1.46913,0.744325,0.128228
-269.452,0.976456,0.262425,3,7,0,271.76,5.30394,1.29659,0.622277,0.227162
-267.882,0.997449,0.3879,3,7,0,270.185,4.97514,2.20349,0.488166,0.171185
-269.398,0.227797,0.596784,3,7,0,271.464,5.01223,1.83636,0.736362,0.231122
-273.864,0.955552,0.181108,3,7,0,274.692,4.94546,3.59362,0.771818,0.0853484
-272.016,0.998231,0.255085,3,7,0,274.47,4.98847,3.11588,0.790722,0.0935433
-270.086,1,0.39118,3,7,0,272.761,5.02316,1.13698,0.763742,0.226864
-270.605,0.925955,0.599341,2,3,0,271.865,5.05229,1.17077,0.591625,0.402968
-270.308,0.577351,0.78489,3,7,0,272.497,5.04106,1.06524,0.589937,0.405255
-268.807,0.938812,0.501911,2,7,0,270.816,4.98446,1.00684,0.584543,0.398012
-268.519,0.800995,0.673429,2,7,0,270.253,5.05358,0.67768,0.449448,0.432526
-268.387,0.677354,0.681234,3,7,0,270.4,5.20652,1.03472,0.651583,0.292468
-267.634,0.689086,0.536925,3,7,0,269.793,5.01475,0.789765,0.52075,0.422714
-268.372,0.935914,0.434277,2,3,0,268.863,5.03189,0.654386,0.437504,0.506739
-274.733,0.911749,0.576253,2,3,0,274.906,4.98526,0.336468,0.535741,0.462467
-272.977,1,0.726742,1,1,0,274.695,5.02464,0.371868,0.484512,0.512891
-271.052,1,1.08885,2,3,0,271.261,5.09551,3.11001,0.730355,0.0373974
-271.052,3.22009e-13,1.62502,1,1,0,272.41,5.09551,3.11001,0.730355,0.0373974
-270.477,0.982358,0.340569,3,7,0,273.368,5.24008,0.724795,0.487501,0.488441
-270.477,0.346693,0.491885,2,3,0,273.532,5.29906,0.691306,0.498101,0.435384
-267.162,0.99371,0.206149,3,7,0,272.474,5.01786,0.975598,0.451303,0.398164
-266.886,0.902111,0.303984,3,15,0,268.009,5.01022,1.21012,0.463799,0.352939
-267.518,0.453403,0.374494,2,3,0,271.225,5.09694,1.08647,0.410906,0.451736
-267.731,0.995689,0.19504,3,15,0,269.654,5.09891,0.899923,0.40307,0.447867
-267.731,0.834903,0.287196,3,7,0,268.719,5.09891,0.899923,0.40307,0.447867
-268.056,0.921746,0.310614,4,15,0,269.816,4.88321,1.78117,0.519834,0.311751
-269.546,0.906301,0.395536,3,7,0,270.216,4.91229,2.16005,0.613,0.265848
-269.07,0.691949,0.488197,3,15,0,271.051,5.09516,2.30064,0.461826,0.119917
-267.612,1,0.402599,3,7,0,269.474,5.06514,2.10199,0.60788,0.212214
-269.513,0.877852,0.590601,3,7,0,270.567,4.81293,0.913133,0.503561,0.449399
-267.865,0.741432,0.688321,3,7,0,271.915,5.02135,0.992996,0.643941,0.297537
-270.277,0.576899,0.622562,2,3,0,273.113,4.89341,0.540678,0.477877,0.49983
-274.011,0.66196,0.416278,2,3,0,275.735,4.79899,0.525256,0.580363,0.400678
-268.194,0.996368,0.3264,3,15,0,276.84,4.82624,1.65822,0.469795,0.316738
-268.194,0.226107,0.472189,1,1,0,269.578,4.82624,1.65822,0.469795,0.316738
-269.892,0.958198,0.167854,4,15,0,270.915,4.80956,1.26439,0.644894,0.309548
-267.238,0.999802,0.226523,3,15,0,270.692,5.05908,1.70935,0.677325,0.185472
-267.908,0.992321,0.328704,3,7,0,268.068,5.03875,1.4922,0.737195,0.200787
-269.024,0.882933,0.46919,2,3,0,270.084,4.97168,2.02795,0.776215,0.121257
-267.154,0.808673,0.549101,2,3,0,270.866,5.10335,1.60639,0.526431,0.313697
-266.908,0.955745,0.56225,2,7,0,267.685,5.01242,1.0246,0.4889,0.402821
-269.103,0.132575,0.747298,2,3,0,270.147,5.10389,0.738345,0.344767,0.549181
-272.23,0.873346,0.23118,4,15,0,274.243,5.01756,2.43067,0.853034,0.133538
-267.071,0.975933,0.266066,4,15,0,273.601,5.12815,1.4448,0.539813,0.259302
-267.03,0.960172,0.366201,2,7,0,268.485,5.05283,1.45222,0.503517,0.268
-267.086,0.786293,0.489118,3,7,0,267.953,5.02899,1.52243,0.614712,0.212004
-270.545,0.730606,0.481553,3,7,0,270.845,5.23505,0.641464,0.53221,0.451961
-268.17,0.956085,0.43048,3,7,0,272.259,5.16253,1.98723,0.734526,0.145087
-267.271,0.691691,0.568684,2,7,0,268.807,5.13258,1.30862,0.599344,0.243524
-268.221,0.9664,0.475492,3,7,0,268.44,5.23162,1.07435,0.507049,0.387717
-268.831,0.856455,0.637789,2,3,0,269.889,5.27303,1.04792,0.574715,0.336606
-269.433,0.160987,0.707363,3,7,0,273.163,5.06857,0.631796,0.513384,0.383065
-269.965,0.829215,0.239761,3,7,0,273.327,5.09376,0.494169,0.529804,0.428833
-273.29,0.872491,0.25459,2,3,0,273.508,5.09187,0.429329,0.627624,0.356385
-270.15,0.952332,0.290731,3,7,0,276.298,5.22012,0.836079,0.332236,0.516121
-269.635,0.621893,0.37945,3,7,0,271.624,4.94637,0.983296,0.702974,0.259182
-268.609,0.968958,0.283784,3,7,0,273.341,5.18728,0.900727,0.480932,0.459207
-267.35,0.978543,0.380134,3,7,0,269.586,5.13112,1.13232,0.504854,0.397615
-267.35,0.00441435,0.51634,2,3,0,272.165,5.13112,1.13232,0.504854,0.397615
-268.519,0.985816,0.138636,3,7,0,268.761,5.11372,0.977222,0.48693,0.465138
-269.088,0.986626,0.19084,4,15,0,271.085,5.08194,1.55269,0.739162,0.2416
-267.585,0.995641,0.262474,3,11,0,270.91,4.95827,1.26235,0.555883,0.266141
-268.061,0.929077,0.365591,4,15,0,270.246,5.07816,1.08773,0.575811,0.259598
-267.839,0.733206,0.455541,2,7,0,269.693,5.08928,1.06115,0.671402,0.266327
-269.07,0.970707,0.411526,3,7,0,270.23,4.86421,2.58407,0.52487,0.174459
-267.845,0.573223,0.547714,3,7,0,271.327,5.10353,1.26605,0.70777,0.244885
-268.431,0.991157,0.381621,3,7,0,268.878,5.07121,1.56562,0.78189,0.148588
