# stan_version_major = 2
# stan_version_minor = 23
# stan_version_patch = 0
# model = dawid_skene_binary_logit_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = examples/dawid/caries_dump.R
# init = 2 (Default)
# random
#   seed = 3464884765 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
# chains
#   n_chains = 8
# chain_id = 7
# num_threads = 8
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,logit_pi,logit_alpha.1.1,logit_alpha.2.1,logit_alpha.3.1,logit_alpha.4.1,logit_alpha.5.1,logit_alpha.1.2,logit_alpha.2.2,logit_alpha.3.2,logit_alpha.4.2,logit_alpha.5.2
-7465.92,1,0.20004,3,15,0,7471.46,-1.41721,-4.75025,-2.20831,-4.33374,-3.34821,-0.798467,-0.443833,0.86384,0.473308,-0.0193454,2.36129
-7466.93,0.979965,0.20004,4,15,0,7468.69,-1.42292,-4.6699,-2.12407,-4.51576,-3.37516,-0.822092,-0.317486,0.913673,0.424169,-0.101872,2.12034
-7466.89,0.831024,0.20004,5,31,0,7473.95,-1.38734,-4.43623,-2.23574,-4.08839,-3.54945,-0.895165,-0.411117,0.834742,0.321355,0.0197381,2.36353
-7468.88,0.93847,0.20004,4,15,0,7473.46,-1.41068,-4.50947,-2.21522,-4.1751,-3.38407,-0.703552,-0.310147,1.05006,0.427785,0.0155738,2.3326
-7468.7,0.882502,0.20004,4,31,0,7474.4,-1.42678,-4.41792,-2.19622,-4.30161,-3.32359,-0.893314,-0.442862,0.893672,0.355787,-0.235336,2.56766
-7469.01,0.980669,0.20004,4,15,0,7472.27,-1.47734,-4.68393,-2.10798,-3.98762,-3.60763,-0.741107,-0.315684,0.899559,0.402464,-0.0314085,2.30156
-7468.51,0.788961,0.20004,4,31,0,7474.93,-1.40269,-4.51224,-2.21793,-4.22703,-3.27925,-0.879393,-0.516108,0.966541,0.356353,-0.18607,2.63554
-7468.37,0.996657,0.20004,5,31,0,7471.86,-1.45023,-4.35579,-2.20638,-4.14289,-3.5303,-0.771881,-0.455845,0.926936,0.41213,0.114034,2.15097
-7467.87,0.909242,0.20004,4,31,0,7473.99,-1.45331,-4.32801,-2.16934,-4.04125,-3.26679,-0.788739,-0.291979,1.1009,0.527197,0.13468,2.62794
-7474.97,0.917363,0.20004,4,15,0,7477.73,-1.3288,-4.39439,-2.29701,-3.8298,-3.58818,-0.910588,-0.332879,0.762558,0.267498,0.0736013,2.36426
-7474.36,0.899006,0.20004,4,15,0,7480.01,-1.36862,-4.42607,-2.23406,-4.03699,-3.78503,-0.885671,-0.4378,0.947166,0.111347,-0.155565,2.62629
-7473.34,0.866087,0.20004,4,31,0,7482.77,-1.48978,-4.58842,-2.12288,-4.72507,-3.20155,-0.76455,-0.31867,0.834643,0.666085,0.100961,2.16192
-7474.06,0.830469,0.20004,4,15,0,7486.87,-1.39124,-4.22765,-2.14637,-4.6467,-3.32358,-0.939785,-0.362371,0.902769,0.280035,-0.0334148,2.71957
-7471.6,0.756573,0.20004,4,31,0,7480.76,-1.40147,-4.23609,-2.17988,-4.72532,-3.48955,-0.938841,-0.519429,0.83038,0.286769,-0.154891,2.42613
-7470.66,0.977378,0.20004,4,15,0,7476.77,-1.38134,-4.19931,-2.11216,-4.51058,-3.38275,-0.741035,-0.440359,0.971985,0.556957,-0.148378,2.31628
-7468.68,0.925056,0.20004,5,31,0,7474.85,-1.51511,-4.4737,-2.1564,-3.88994,-3.34511,-0.877988,-0.349509,1.07478,0.501769,0.00724716,2.41726
-7472.1,0.964125,0.20004,4,31,0,7475.13,-1.41953,-4.59591,-2.04004,-4.50267,-3.29165,-0.734911,-0.255164,0.807591,0.432246,-0.0521002,2.70118
-7474.13,0.531681,0.20004,4,15,0,7480.4,-1.42186,-4.67439,-2.05002,-4.43195,-3.31435,-0.735903,-0.456061,0.825077,0.6309,-0.103154,2.7214
-7468.39,0.986003,0.20004,4,15,0,7476.12,-1.46572,-4.56191,-2.0714,-4.29385,-3.30249,-0.773431,-0.405248,0.789188,0.570287,0.0555157,2.53676
-7473.18,0.972844,0.20004,4,15,0,7476.43,-1.30271,-4.35935,-2.18896,-4.64757,-3.28595,-0.943489,-0.322564,0.9408,0.327869,-0.10171,2.34197
-7471.18,0.739865,0.20004,4,31,0,7480.53,-1.33373,-4.37466,-2.30149,-4.15799,-3.48116,-0.84118,-0.370653,0.76413,0.481037,-0.00786156,2.59365
-7468.83,0.995991,0.20004,5,31,0,7475.73,-1.40718,-4.54291,-2.16075,-4.74285,-3.37873,-0.810372,-0.406111,0.885478,0.572769,0.0632589,2.17359
-7469.83,0.98828,0.20004,4,31,0,7475.07,-1.4271,-4.37467,-2.23019,-4.55561,-3.38398,-0.716032,-0.412776,1.02141,0.523447,9.2856e-05,2.45402
-7467.45,0.777841,0.20004,4,15,0,7477.02,-1.35975,-4.57352,-2.17872,-4.14464,-3.49559,-0.880193,-0.388142,0.862738,0.479953,-0.0671294,2.20098
-7467.74,0.976128,0.20004,4,15,0,7470.96,-1.42557,-4.59791,-2.22424,-4.21941,-3.47471,-0.757268,-0.433279,0.992048,0.445499,0.113968,2.40704
-7468.71,0.970259,0.20004,4,15,0,7472.07,-1.36221,-4.25753,-2.20277,-4.37766,-3.4663,-0.903767,-0.577931,0.885192,0.307179,-0.166376,2.35462
-7469.51,0.967354,0.20004,5,31,0,7472.9,-1.41019,-4.51239,-2.26497,-4.58174,-3.52423,-0.838863,-0.490377,0.980091,0.292919,-0.103677,2.67088
-7471.44,0.990049,0.20004,4,15,0,7477.62,-1.37387,-4.678,-2.15996,-4.34091,-3.51096,-0.917106,-0.380018,0.840127,0.326068,-0.106841,1.93135
-7467.35,0.995711,0.20004,5,31,0,7477.71,-1.40679,-5.02751,-2.19855,-4.27575,-3.54494,-0.845975,-0.333527,0.915761,0.416623,0.00293391,2.28307
-7471.15,0.520127,0.20004,4,31,0,7475.9,-1.42953,-4.91227,-2.14328,-4.28277,-3.47001,-0.741721,-0.361561,0.906403,0.626329,-0.114351,2.33681
-7469.02,0.987888,0.20004,4,31,0,7477.67,-1.41521,-4.44573,-2.1454,-4.56266,-3.40394,-0.864777,-0.275403,0.86255,0.397465,0.0409785,2.68764
-7467.81,0.972761,0.20004,4,31,0,7473.5,-1.36834,-4.3137,-2.24669,-3.95793,-3.37752,-0.846612,-0.429841,0.960611,0.39034,-0.135709,2.26426
-7468.74,0.887088,0.20004,4,15,0,7472.28,-1.4236,-4.26205,-2.25031,-4.20614,-3.30457,-0.863801,-0.409408,1.06768,0.290709,0.0458934,2.32223
-7466.57,0.994614,0.20004,4,15,0,7471.53,-1.43367,-4.34537,-2.25865,-4.14887,-3.30717,-0.755421,-0.355648,0.971869,0.437814,0.0105613,2.45974
-7468.33,0.731033,0.20004,4,15,0,7472.16,-1.41706,-4.62197,-2.09545,-4.20335,-3.48485,-0.861146,-0.440225,0.89604,0.57637,-0.0735731,2.31709
-7469.48,0.998792,0.20004,4,15,0,7471.02,-1.39222,-4.70367,-2.29769,-4.53952,-3.45604,-0.806385,-0.382275,0.914897,0.18832,-0.122946,2.42365
-7476.61,0.914455,0.20004,4,15,0,7484.56,-1.50659,-4.02519,-2.05543,-4.03639,-3.13412,-0.72203,-0.262146,1.18139,0.680165,-0.104246,2.12342
-7474.84,0.895967,0.20004,4,31,0,7483.86,-1.54433,-4.31056,-2.14255,-4.2393,-3.17434,-0.80527,-0.193312,0.90628,0.382166,-0.220104,2.79073
-7472.82,0.997786,0.20004,5,31,0,7480.9,-1.4173,-4.76515,-2.27445,-4.47917,-3.80256,-0.835434,-0.455826,0.776315,0.136776,0.00229753,2.27133
-7468.41,0.999785,0.20004,5,31,0,7474.71,-1.36667,-4.29554,-2.23424,-4.14066,-3.33328,-0.833003,-0.274414,0.976114,0.257215,-0.0773905,2.41403
-7471.56,0.951492,0.20004,3,7,0,7476.93,-1.40625,-4.3529,-2.17489,-4.16246,-3.3751,-0.937734,-0.436062,1.08542,0.241345,-0.00237094,2.39085
-7470.3,0.988545,0.20004,4,15,0,7476.47,-1.39617,-4.17956,-2.26225,-4.08746,-3.34928,-0.918473,-0.391692,0.939912,0.480955,-0.0945485,2.54176
-7467.65,0.973873,0.20004,4,31,0,7472.6,-1.44522,-4.75498,-2.13605,-4.30727,-3.34649,-0.744916,-0.438194,0.994229,0.371867,-0.00403242,2.34739
-7467.23,0.984602,0.20004,4,15,0,7472.14,-1.39531,-4.38559,-2.1998,-4.07702,-3.36619,-0.866328,-0.556681,0.976052,0.364578,-0.0491342,2.44879
-7464.97,0.999956,0.20004,4,15,0,7468.67,-1.38821,-4.50422,-2.174,-4.07373,-3.42508,-0.820073,-0.392015,0.986421,0.443952,-0.0470757,2.51292
-7467.27,0.937118,0.20004,4,15,0,7470.37,-1.4186,-4.29845,-2.20824,-4.54613,-3.45247,-0.885304,-0.468836,0.855563,0.431484,-0.138723,2.42921
-7466.86,0.990138,0.20004,4,15,0,7470.48,-1.37002,-4.55527,-2.06509,-4.34668,-3.53479,-0.817224,-0.427914,0.918314,0.387872,-0.102097,2.44106
-7468.76,0.941078,0.20004,5,31,0,7471.23,-1.50627,-4.68134,-2.13847,-4.39916,-3.26921,-0.795359,-0.306497,0.802941,0.497919,0.0946976,2.37834
-7468.8,0.978197,0.20004,5,31,0,7473.78,-1.37261,-4.29851,-2.27217,-4.18391,-3.45161,-0.862965,-0.327838,1.06495,0.444065,0.0595508,2.35756
-7467.79,1,0.20004,4,31,0,7472.26,-1.4324,-4.79641,-2.18499,-4.49818,-3.30682,-0.775187,-0.418421,0.780548,0.42881,-0.0313175,2.25402
-7466.27,0.988631,0.20004,4,15,0,7469.75,-1.43213,-4.69728,-2.13459,-4.38084,-3.28674,-0.757226,-0.388311,0.97913,0.466628,-0.0338668,2.35359
-7466.1,0.986747,0.20004,4,15,0,7468.26,-1.43979,-4.71292,-2.12939,-4.41137,-3.32294,-0.767446,-0.393631,0.980585,0.424603,-0.0457096,2.33975
-7466.47,0.947565,0.20004,4,31,0,7469.26,-1.46951,-4.76121,-2.07971,-4.30756,-3.38128,-0.813472,-0.331391,1.00062,0.440555,0.0369375,2.38673
-7469.91,0.626019,0.20004,5,31,0,7474.03,-1.34245,-4.78677,-2.20757,-4.03649,-3.42844,-0.818093,-0.437195,0.934799,0.547947,-0.0419491,2.2457
-7467.49,0.969942,0.20004,4,31,0,7477.91,-1.47646,-4.48549,-2.14634,-4.2574,-3.61994,-0.819038,-0.457687,0.793917,0.362248,0.0170146,2.39236
-7472.2,0.618942,0.20004,3,7,0,7473.82,-1.47424,-4.4143,-2.15718,-4.21215,-3.68684,-0.814794,-0.296003,0.813209,0.608765,-0.110509,2.42737
-7474.51,0.968924,0.20004,4,15,0,7480.74,-1.33374,-5.07429,-2.08031,-4.18807,-3.72239,-0.805956,-0.559055,0.859345,0.178025,-0.0464816,2.16223
-7475.8,0.979947,0.20004,5,31,0,7482.03,-1.33938,-4.73586,-2.10909,-4.1957,-3.78012,-0.869283,-0.20079,0.941297,0.494406,0.103694,2.24541
-7469.4,1,0.20004,5,31,0,7478.68,-1.40441,-4.3659,-2.16954,-4.32875,-3.09326,-0.823694,-0.401173,1.02695,0.508428,0.000358853,2.24468
-7468.45,0.987556,0.20004,4,15,0,7472.89,-1.41972,-4.48278,-2.19629,-4.20984,-3.20211,-0.759929,-0.362395,0.91883,0.430144,-0.213045,2.49224
-7467.44,0.973285,0.20004,5,31,0,7471.5,-1.53156,-4.67495,-2.09787,-3.96058,-3.3342,-0.813851,-0.325648,1.07155,0.448724,0.0477101,2.41652
-7466.48,0.974453,0.20004,4,31,0,7472.07,-1.3398,-4.59717,-2.272,-4.1199,-3.52939,-0.83036,-0.440446,0.820341,0.273256,-0.0604775,2.45273
-7465.35,0.99252,0.20004,4,15,0,7467.26,-1.41084,-4.7104,-2.15485,-4.31261,-3.45667,-0.851452,-0.348957,0.974734,0.377558,0.00633247,2.28983
-7466.51,0.890207,0.20004,5,31,0,7469.03,-1.43752,-4.29601,-2.11596,-4.29434,-3.30681,-0.865941,-0.416201,0.986232,0.360631,-0.00120705,2.44273
-7468.03,0.942628,0.20004,4,31,0,7471.86,-1.4228,-4.40706,-2.17688,-4.65143,-3.28851,-0.788614,-0.303414,0.887143,0.587662,-0.0244059,2.49412
-7467.39,0.978448,0.20004,5,31,0,7471.53,-1.46141,-4.34614,-2.15203,-4.11055,-3.47661,-0.845011,-0.44453,0.79963,0.319476,-0.0449398,2.26366
-7473.1,0.666199,0.20004,4,23,0,7480.07,-1.37473,-4.70617,-2.12645,-4.6583,-3.38061,-0.737798,-0.296973,1.0089,0.60357,-0.171606,2.42256
-7470.92,0.874174,0.20004,5,31,0,7478.78,-1.40985,-4.26845,-2.27039,-4.11176,-3.4655,-0.760791,-0.304444,0.850464,0.238322,0.0426281,2.50846
-7471.34,0.962212,0.20004,5,31,0,7479.59,-1.43826,-4.7793,-2.0377,-4.09525,-3.34279,-0.847963,-0.250258,1.08916,0.291448,-0.0727386,2.4098
-7468.88,0.974641,0.20004,4,15,0,7476.89,-1.345,-4.78752,-2.17142,-3.93558,-3.27477,-0.82184,-0.384706,0.851386,0.395571,-0.0967929,2.5202
-7469.85,0.841214,0.20004,4,15,0,7475.84,-1.44769,-4.94346,-2.21511,-4.06558,-3.28955,-0.795115,-0.447997,1.03492,0.344838,-0.072877,2.669
-7466.35,0.979633,0.20004,4,15,0,7471.33,-1.48292,-4.65926,-2.14373,-4.15833,-3.36253,-0.836018,-0.425334,0.984801,0.328807,-0.0329608,2.3913
-7467.88,0.771042,0.20004,4,15,0,7477.34,-1.50309,-4.51708,-2.20853,-3.93038,-3.34802,-0.75474,-0.384648,0.96631,0.474817,-0.104728,2.50338
-7466.8,0.987995,0.20004,3,15,0,7471.05,-1.39571,-4.41609,-2.14062,-4.13762,-3.35645,-0.830083,-0.412046,1.06803,0.395328,0.0847131,2.35694
-7468.78,0.903323,0.20004,4,23,0,7470.5,-1.41006,-4.68469,-2.1018,-4.48048,-3.41392,-0.785996,-0.480475,0.977868,0.2951,-0.1025,2.50159
-7470.62,0.728078,0.20004,4,15,0,7475.54,-1.43922,-4.56056,-2.20008,-4.26842,-3.27778,-0.752644,-0.149126,0.829818,0.444729,0.0577835,2.47892
-7472.32,0.903167,0.20004,4,31,0,7477.66,-1.33925,-4.58565,-2.13247,-4.21663,-3.32781,-0.869318,-0.162384,0.94384,0.406596,0.0238044,2.19749
-7469.25,0.97217,0.20004,3,15,0,7476.95,-1.39206,-4.6127,-2.14761,-4.40228,-3.43667,-0.8347,-0.60928,0.994123,0.466245,-0.0841903,2.34981
-7469.79,1,0.20004,4,15,0,7474.53,-1.41763,-4.45534,-2.31866,-4.55338,-3.33609,-0.851254,-0.563583,0.934744,0.264579,-0.0459827,2.34722
-7471.26,0.93146,0.20004,4,15,0,7475.51,-1.47233,-4.70948,-2.00264,-3.96273,-3.33231,-0.796527,-0.348579,0.929546,0.273078,0.0981242,2.52379
-7468.71,0.966701,0.20004,4,31,0,7475.07,-1.44464,-4.52606,-2.13651,-4.48045,-3.37514,-0.868616,-0.490929,0.808136,0.247702,-0.0760099,2.46353
-7472.71,0.990018,0.20004,4,15,0,7474.86,-1.451,-4.11242,-2.0986,-4.17984,-3.39125,-0.699029,-0.213597,1.05755,0.549621,-0.072061,2.21408
-7474.58,0.910614,0.20004,5,31,0,7477.27,-1.35423,-4.77343,-2.14884,-3.98654,-3.43244,-0.914604,-0.265623,0.919008,0.55328,-0.0334821,2.76291
-7471.88,0.99576,0.20004,4,31,0,7479.74,-1.37922,-4.62854,-2.22037,-3.81816,-3.51176,-0.852506,-0.302962,0.891271,0.497824,-0.0839283,2.1464
-7473.27,1,0.20004,4,15,0,7478.97,-1.44601,-4.6353,-2.27051,-4.53825,-3.24464,-0.734038,-0.497387,1.16003,0.437945,-0.0453057,2.36097
-7468.64,0.939852,0.20004,4,15,0,7476.35,-1.42294,-4.61726,-2.30286,-4.23324,-3.26247,-0.780201,-0.356465,0.979477,0.463267,-0.0678091,2.12979
-7469.41,0.933111,0.20004,4,15,0,7473.02,-1.42894,-4.53474,-2.32113,-4.40342,-3.30424,-0.852613,-0.498172,0.935097,0.453308,-0.15274,2.17135
-7467.43,0.952383,0.20004,4,31,0,7472.26,-1.37141,-4.59043,-2.15758,-4.25556,-3.5515,-0.828806,-0.479175,0.920787,0.272977,-0.0324476,2.6685
-7469.51,0.869302,0.20004,4,15,0,7471.2,-1.45022,-4.66169,-2.13695,-4.15366,-3.56429,-0.87241,-0.42372,0.83683,0.203391,0.0668385,2.32379
-7469.81,1,0.20004,4,15,0,7473.72,-1.43264,-4.55284,-2.0475,-4.38169,-3.37265,-0.719605,-0.412456,0.902855,0.485132,0.0357418,2.61559
-7470.83,0.993158,0.20004,4,15,0,7475.04,-1.48453,-4.0778,-2.11006,-4.39276,-3.24169,-0.879794,-0.393092,0.853407,0.501406,-0.0886514,2.31161
-7470.51,0.971173,0.20004,4,15,0,7475.67,-1.35684,-4.1937,-2.08692,-4.51016,-3.21811,-0.77396,-0.394736,0.885647,0.480961,-0.149387,2.41967
-7471.01,0.611897,0.20004,4,15,0,7479.41,-1.478,-4.48486,-2.14225,-4.46396,-3.15246,-0.856258,-0.43849,0.809718,0.365991,-0.00411796,2.20912
-7470.69,0.998745,0.20004,4,15,0,7477.93,-1.37934,-4.26677,-2.34696,-4.39291,-3.62938,-0.766295,-0.47208,0.966713,0.281005,-0.0721864,2.3813
-7469.54,0.735883,0.20004,4,15,0,7477.94,-1.36084,-4.46608,-2.24363,-4.14775,-3.57104,-0.847559,-0.354896,0.872316,0.422113,0.162898,2.25155
-7471.17,0.993149,0.20004,4,31,0,7474.04,-1.30316,-4.41997,-2.26362,-4.5337,-3.55927,-0.897334,-0.424758,0.843559,0.280455,0.122338,2.39497
-7469.74,0.875934,0.20004,4,15,0,7477.42,-1.43611,-4.42367,-2.25095,-4.55869,-3.63766,-0.90969,-0.438073,0.887562,0.368008,-0.152467,2.29411
-7469.61,0.950502,0.20004,4,15,0,7474.89,-1.3404,-4.32708,-2.33513,-4.48755,-3.55281,-0.840122,-0.430167,1.03646,0.337403,-0.169739,2.4459
-7466.24,0.987595,0.20004,4,15,0,7472.8,-1.44751,-4.25904,-2.18242,-4.42943,-3.35346,-0.809728,-0.295773,0.960688,0.492735,0.0333806,2.28797
-7470.46,0.839092,0.20004,4,31,0,7474.08,-1.31996,-4.827,-2.12616,-4.61612,-3.52646,-0.847382,-0.409974,0.71908,0.523526,-0.115706,2.22257
-7466.9,0.994462,0.20004,4,15,0,7472.81,-1.45497,-4.67965,-2.16849,-4.32029,-3.57942,-0.775452,-0.29446,0.946882,0.412378,0.0568646,2.33824
-7470.11,0.925397,0.20004,4,31,0,7472.08,-1.34597,-4.2085,-2.08172,-4.23421,-3.24175,-0.818105,-0.347376,0.994988,0.358259,-0.100338,2.5847
-7470.82,0.999143,0.20004,4,15,0,7474,-1.42865,-4.10963,-2.22714,-4.29676,-3.2636,-0.888002,-0.395306,0.779257,0.339026,-0.0747963,2.60578
-7472.04,0.747622,0.20004,4,15,0,7477.45,-1.46865,-4.19542,-2.15108,-4.21001,-3.25289,-0.894255,-0.346066,1.18057,0.313545,-0.085042,2.41231
-7470.81,0.993161,0.20004,4,31,0,7475.48,-1.44705,-4.40856,-2.16992,-4.03294,-3.24303,-0.904914,-0.417184,1.1111,0.575129,-0.00412948,2.52393
-7465.79,0.965365,0.20004,4,15,0,7474.07,-1.44074,-4.31278,-2.20421,-4.09234,-3.30876,-0.763919,-0.33875,0.943407,0.49156,0.0184544,2.37044
-7467.72,0.935914,0.20004,4,31,0,7469.94,-1.50087,-4.46999,-2.06518,-4.4771,-3.21463,-0.783645,-0.342566,0.989886,0.470034,-0.00574849,2.33209
-7469.79,0.829435,0.20004,5,31,0,7475.37,-1.42825,-4.62036,-2.22087,-4.14577,-3.6603,-0.885735,-0.466335,1.05164,0.274263,-0.0241024,2.54814
-7467.52,0.909404,0.20004,4,31,0,7474.24,-1.33585,-4.66357,-2.2311,-4.06507,-3.33422,-0.82748,-0.435425,0.829397,0.278248,-0.142986,2.4582
-7466.8,0.707565,0.20004,4,15,0,7474.24,-1.4146,-4.49468,-2.18242,-4.24014,-3.59761,-0.837482,-0.306444,1.00631,0.296933,-0.0136072,2.44632
-7468.05,0.815913,0.20004,4,15,0,7472.9,-1.39831,-4.40995,-2.25621,-4.08534,-3.51772,-0.779203,-0.282221,0.880759,0.470225,-0.0891295,2.38439
-7468.09,0.933347,0.20004,5,31,0,7474.56,-1.45158,-4.54003,-2.1795,-4.29258,-3.31044,-0.785994,-0.349506,0.740643,0.323148,-0.0604166,2.51667
-7474.54,0.905421,0.20004,4,15,0,7479.34,-1.40811,-5.0932,-2.21863,-4.55314,-3.34981,-0.881953,-0.251836,0.941393,0.33978,0.0598998,2.04177
-7473.4,0.995679,0.20004,4,31,0,7483.59,-1.32364,-4.40697,-2.28356,-4.2742,-3.29874,-0.72023,-0.507903,0.92781,0.407586,0.0558844,2.29958
-7469.8,0.980774,0.20004,3,7,0,7476.31,-1.32376,-4.39703,-2.24762,-4.30446,-3.39633,-0.746745,-0.395917,1.01754,0.314373,-0.156417,2.28831
-7469.93,0.967697,0.20004,5,31,0,7474.99,-1.40272,-4.68479,-2.11419,-4.34342,-3.39472,-0.773171,-0.474422,0.768282,0.422996,-0.146472,2.68355
-7469.27,0.947503,0.20004,4,15,0,7475.06,-1.46257,-4.6189,-2.04379,-4.14867,-3.29352,-0.863762,-0.439803,0.979745,0.49392,0.00546581,2.23365
-7468.25,1,0.20004,4,15,0,7475.16,-1.39332,-4.46917,-2.21443,-4.73167,-3.47594,-0.824373,-0.47537,1.05055,0.384785,-0.0996233,2.17794
-7467.87,0.938596,0.20004,4,15,0,7472.37,-1.42776,-4.44948,-2.23693,-4.57719,-3.43778,-0.815107,-0.372169,0.778344,0.45788,-0.0923321,2.12351
-7466.86,0.923116,0.20004,5,31,0,7471.04,-1.4378,-4.34039,-2.18638,-3.97042,-3.41869,-0.829149,-0.345809,0.83248,0.335213,-0.00973797,2.63982
-7468.95,0.855938,0.20004,4,31,0,7472.63,-1.39807,-4.52177,-2.16004,-4.66136,-3.32836,-0.886474,-0.304352,1.00953,0.355066,-0.0698907,2.47516
-7468.32,0.998418,0.20004,4,15,0,7472.06,-1.37524,-4.28907,-2.25667,-4.11949,-3.35018,-0.780818,-0.428566,0.840789,0.47887,-0.118451,2.3653
-7469.57,0.977187,0.20004,4,15,0,7472.62,-1.52521,-4.20044,-2.11387,-4.32614,-3.36492,-0.787323,-0.204787,1.10769,0.473639,0.00205773,2.28367
-7469.61,0.97833,0.20004,4,15,0,7473.76,-1.40433,-4.52015,-2.13532,-4.08483,-3.29531,-0.835131,-0.284806,0.764472,0.543079,-0.000198251,2.73076
-7471.89,0.896843,0.20004,4,31,0,7478.38,-1.44325,-4.25466,-2.15723,-4.48599,-3.39041,-0.781119,-0.367016,1.13787,0.514641,0.167526,2.14562
-7473.58,0.67387,0.20004,5,31,0,7479.53,-1.37933,-4.6273,-2.08806,-3.97096,-3.25168,-0.854623,-0.478929,1.04701,0.545474,-0.194456,2.62716
-7473.46,0.999656,0.20004,5,31,0,7479.15,-1.49289,-4.87778,-2.07746,-4.05333,-3.3192,-0.829206,-0.449667,0.814818,0.610713,0.113198,2.65736
-7474.74,1,0.20004,5,31,0,7481.37,-1.31344,-4.64278,-2.25283,-4.80425,-3.33685,-0.75702,-0.490654,0.87659,0.149288,-0.221874,2.22698
-7470.22,1,0.20004,4,15,0,7482.08,-1.44967,-4.69877,-2.16706,-4.05092,-3.46979,-0.835105,-0.277847,0.985009,0.216866,0.0190095,2.74307
-7466.43,0.949854,0.20004,5,31,0,7473.69,-1.47963,-4.4415,-2.19773,-4.14438,-3.29298,-0.804968,-0.334571,1.06758,0.319475,-0.0181705,2.37644
-7470.53,0.73419,0.20004,5,31,0,7475.72,-1.48678,-4.60481,-2.07565,-4.45694,-3.29106,-0.738474,-0.438644,1.00785,0.341849,-0.0151572,2.34468
-7470.99,0.944587,0.20004,4,15,0,7477.53,-1.30652,-4.22256,-2.22465,-4.46782,-3.80112,-0.909155,-0.485179,0.72313,0.279474,-0.0329306,2.3495
-7466.75,0.915072,0.20004,4,15,0,7473.1,-1.38469,-4.43448,-2.21446,-4.41734,-3.66672,-0.815742,-0.339248,0.956136,0.404362,-0.0123284,2.26507
-7470.41,0.984601,0.20004,4,15,0,7474.05,-1.38732,-4.51075,-2.17568,-4.05779,-3.72743,-0.898476,-0.532418,0.728268,0.272605,0.00500948,2.46413
-7469.74,0.964267,0.20004,5,31,0,7473.59,-1.36899,-4.22197,-2.08185,-3.98291,-3.66614,-0.860911,-0.380433,0.898326,0.383085,0.00555828,2.39245
-7472.82,0.896942,0.20004,5,31,0,7476.61,-1.49726,-4.71503,-2.14121,-4.31723,-3.07284,-0.756719,-0.231586,1.19303,0.583685,-0.118501,2.53499
-7466.2,0.99916,0.20004,4,15,0,7474.12,-1.43376,-4.43279,-2.1574,-4.13356,-3.29844,-0.787438,-0.347518,0.792138,0.478892,-0.0368797,2.34142
-7468,0.892392,0.20004,4,15,0,7470.75,-1.43698,-4.61827,-2.13397,-3.98565,-3.27395,-0.861844,-0.277738,1.08526,0.387222,-0.0901953,2.33952
-7469.46,0.591704,0.20004,4,31,0,7477.49,-1.45876,-4.61305,-2.14028,-4.37995,-3.5928,-0.760531,-0.341527,0.833823,0.336487,-0.0231523,2.65398
-7468.58,0.969539,0.20004,4,31,0,7474.36,-1.46568,-4.79792,-2.12426,-4.42281,-3.30271,-0.851702,-0.284456,1.03181,0.435152,0.0171514,2.23818
-7469.12,0.980239,0.20004,4,31,0,7471.81,-1.32718,-4.67978,-2.20777,-4.18409,-3.48651,-0.81511,-0.367292,0.732654,0.366914,0.0228766,2.60982
-7467.77,0.919211,0.20004,4,15,0,7475.01,-1.3979,-4.37927,-2.22808,-4.63335,-3.53056,-0.868045,-0.484959,0.955876,0.387936,-0.0641876,2.10645
-7474.15,0.950552,0.20004,4,15,0,7476.45,-1.3256,-3.9017,-2.26696,-4.36899,-3.4953,-0.784821,-0.588902,0.87287,0.334078,-0.0818125,2.4149
-7470.66,0.86332,0.20004,4,15,0,7478.25,-1.38677,-4.0236,-2.2655,-4.63775,-3.38723,-0.867771,-0.484271,0.865014,0.276014,-0.067176,2.37099
-7466.56,0.992275,0.20004,4,15,0,7473.43,-1.44692,-4.209,-2.14537,-4.02444,-3.44864,-0.80767,-0.396958,1.0361,0.51362,-0.0619241,2.49394
-7469.39,0.871145,0.20004,4,15,0,7471.05,-1.47864,-4.10327,-2.18993,-4.02645,-3.49245,-0.786496,-0.314135,0.891537,0.331018,0.0934151,2.52922
-7469.42,0.995772,0.20004,4,31,0,7474.73,-1.52684,-4.29026,-2.19212,-4.07039,-3.43659,-0.750763,-0.423566,0.869959,0.553925,-0.0132752,2.54254
