# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = dawid_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = examples/dawid/caries_dump.R
# init = 2 (Default)
# random
#   seed = 1906488832 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# chains
#   n_chains = 8
# num_threads = 20
# stanc_version = stanc3 a7f4b745
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,logit_pi,logit_alpha.1.1,logit_alpha.2.1,logit_alpha.3.1,logit_alpha.4.1,logit_alpha.5.1,logit_alpha.1.2,logit_alpha.2.2,logit_alpha.3.2,logit_alpha.4.2,logit_alpha.5.2
-7466.62,0.946911,0.210118,5,31,0,7470.2,-1.40095,-4.434,-2.12042,-4.45245,-3.30099,-0.770724,-0.371704,1.04121,0.467237,-0.0378355,2.29243
-7468.01,0.864537,0.210118,4,15,0,7471.85,-1.50162,-4.3867,-2.16807,-4.35386,-3.4208,-0.831164,-0.428867,0.798146,0.518147,-0.068179,2.55044
-7472.93,0.877225,0.210118,3,15,0,7478.78,-1.5367,-4.50797,-2.17594,-4.29809,-3.30701,-0.828012,-0.241013,0.6806,0.416316,0.0390634,2.36726
-7470.91,0.999251,0.210118,3,15,0,7479.44,-1.34669,-4.77672,-1.99616,-4.38934,-3.41429,-0.812216,-0.454672,0.852503,0.373939,-0.120029,2.23251
-7473.3,0.750122,0.210118,5,31,0,7478.77,-1.44521,-4.47798,-2.24476,-4.01016,-3.31712,-0.803088,-0.491093,1.26953,0.274404,0.0420154,2.59543
-7469.37,0.992749,0.210118,4,15,0,7477.31,-1.44901,-4.17684,-2.2193,-3.96662,-3.36912,-0.788545,-0.248806,0.867455,0.484829,-0.081702,2.61968
-7468.23,0.884004,0.210118,4,15,0,7476.24,-1.39916,-4.41976,-2.18892,-4.31493,-3.38646,-0.851772,-0.207326,0.912108,0.32303,-0.0666318,2.25501
-7466.11,0.995978,0.210118,4,23,0,7470.14,-1.41575,-4.62846,-2.20754,-4.31479,-3.40247,-0.850138,-0.522429,0.864005,0.421531,-0.113048,2.31863
-7470.94,0.831987,0.210118,5,31,0,7474.15,-1.48847,-4.5403,-2.1567,-4.26316,-3.4823,-0.779087,-0.507967,1.03667,0.251751,-0.115862,2.29722
-7474.2,0.910677,0.210118,4,15,0,7484.82,-1.47173,-4.66033,-2.2463,-4.18678,-3.49071,-0.906219,-0.47388,0.906289,0.114482,-0.0339766,2.62021
-7472.22,0.998885,0.210118,4,15,0,7478.23,-1.3162,-4.45372,-2.27732,-4.23456,-3.47778,-0.780702,-0.293677,1.04693,0.349173,-0.224955,2.23208
-7478.07,0.573449,0.210118,5,31,0,7486.28,-1.52993,-4.87267,-2.24555,-3.94073,-3.23604,-0.835995,-0.559871,1.03781,0.56889,-0.162325,2.53799
-7473.25,0.984186,0.210118,4,31,0,7486.27,-1.3827,-4.24516,-2.11175,-4.32377,-3.80917,-0.765791,-0.339445,0.809203,0.259531,-0.107087,2.31305
-7468.73,0.998044,0.210118,4,15,0,7476.9,-1.38195,-4.4933,-2.18826,-4.15311,-3.512,-0.837829,-0.354468,0.779743,0.300968,0.108199,2.13441
-7470.03,0.999521,0.210118,4,15,0,7473.41,-1.38206,-4.67978,-2.27872,-4.06605,-3.37328,-0.764642,-0.353627,1.06999,0.475091,0.0996284,2.33037
-7473.59,0.547126,0.210118,5,31,0,7483.36,-1.46302,-4.54706,-2.25564,-4.1837,-3.10562,-0.8169,-0.499353,0.990992,0.187254,-0.107695,2.46389
-7469.76,0.931532,0.210118,4,27,0,7480.66,-1.47792,-4.19434,-2.14453,-4.40249,-3.4355,-0.787595,-0.219384,0.977024,0.495092,-0.147434,2.54531
-7467.11,0.989828,0.210118,4,31,0,7473.63,-1.37206,-4.50689,-2.2911,-4.18819,-3.55843,-0.831265,-0.346938,0.963815,0.434301,-0.10551,2.28758
-7472.18,0.866057,0.210118,4,31,0,7478.76,-1.55501,-4.31242,-2.07565,-3.88684,-3.24287,-0.724515,-0.343846,1.17983,0.391686,0.170755,2.47987
-7470.12,0.986309,0.210118,5,31,0,7476.95,-1.35322,-4.90123,-2.2746,-4.91877,-3.49465,-0.886432,-0.458392,0.816907,0.248313,-0.18082,2.35483
-7470.12,0.77794,0.210118,5,31,0,7475.17,-1.3346,-4.69268,-2.21309,-4.93826,-3.52819,-0.876609,-0.332065,0.836293,0.315425,0.0190223,2.24227
-7469.66,0.998402,0.210118,4,15,0,7472.74,-1.40702,-4.61463,-2.16651,-4.87045,-3.51327,-0.848238,-0.361172,0.812897,0.525412,0.0709957,2.3853
-7472.73,0.610519,0.210118,4,15,0,7479.77,-1.37513,-4.55268,-2.09538,-5.07115,-3.56852,-0.816069,-0.534147,0.734085,0.524943,-0.110557,2.13961
-7464.67,0.935112,0.210118,4,15,0,7475.79,-1.40175,-4.47831,-2.20075,-4.45816,-3.54401,-0.838683,-0.432581,0.896579,0.391259,-0.061491,2.40629
-7467.11,0.869612,0.210118,4,15,0,7470.87,-1.39469,-4.2287,-2.14201,-4.37419,-3.47684,-0.803955,-0.410726,0.960989,0.500536,0.0777919,2.24189
-7467.63,0.977396,0.210118,4,15,0,7474.79,-1.39921,-4.77793,-2.31691,-4.24263,-3.52189,-0.829344,-0.433724,0.881503,0.352673,0.00450364,2.16221
-7465.19,0.968489,0.210118,4,31,0,7470.7,-1.42741,-4.65508,-2.11977,-4.11059,-3.34528,-0.803788,-0.379058,0.993801,0.378698,0.0140744,2.4926
-7468.4,0.789649,0.210118,4,15,0,7472.2,-1.35709,-4.45886,-2.2796,-4.70953,-3.52433,-0.880774,-0.493111,0.912134,0.289755,-0.110318,2.0703
-7468.8,0.867965,0.210118,5,31,0,7474.85,-1.46522,-4.12984,-2.19521,-3.95653,-3.43942,-0.729364,-0.325471,1.06073,0.452589,-0.00909953,2.53237
-7468.22,0.976877,0.210118,4,15,0,7472.68,-1.4346,-4.14446,-2.21591,-4.34205,-3.4358,-0.879565,-0.372485,0.919356,0.406632,-0.0826753,2.19112
-7467.31,0.895738,0.210118,4,15,0,7472.24,-1.35402,-4.42316,-2.15499,-4.51571,-3.60534,-0.790288,-0.462899,0.873658,0.425533,-0.000538865,2.49637
-7469.06,0.856356,0.210118,4,15,0,7471.76,-1.43722,-4.5759,-2.1628,-4.76305,-3.62635,-0.852343,-0.496372,0.838134,0.389895,-0.00198152,2.14443
-7469.39,0.994994,0.210118,4,15,0,7470.94,-1.46597,-4.5311,-2.14429,-4.74199,-3.61589,-0.853248,-0.407584,0.884179,0.396665,-0.00790147,2.15228
-7468.64,0.796962,0.210118,4,15,0,7474.57,-1.35054,-4.38472,-2.2075,-4.27259,-3.35078,-0.792488,-0.571557,0.843429,0.300188,-0.00705663,2.44845
-7466.59,0.988372,0.210118,4,31,0,7471.87,-1.42658,-4.30279,-2.27084,-4.30837,-3.49777,-0.803916,-0.424451,0.90002,0.457029,-0.0870174,2.24986
-7466.8,0.925351,0.210118,4,31,0,7469.86,-1.41973,-4.3666,-2.06266,-4.09842,-3.33597,-0.815506,-0.260577,0.969679,0.396319,-0.0769413,2.49971
-7468.68,0.778671,0.210118,5,31,0,7472.4,-1.49966,-4.22061,-2.1226,-4.09821,-3.30312,-0.769484,-0.172808,0.865443,0.519423,0.0223926,2.35316
-7468.02,0.999416,0.210118,4,15,0,7473.12,-1.46221,-4.58253,-2.21948,-4.29389,-3.27699,-0.790203,-0.46314,1.07734,0.4875,0.0527916,2.50867
-7471.74,0.933466,0.210118,4,31,0,7476.5,-1.3501,-4.6071,-2.31787,-4.71922,-3.48333,-0.911802,-0.649787,0.830787,0.251268,-0.105271,2.10985
-7471.24,0.636999,0.210118,5,31,0,7480.78,-1.41268,-4.63052,-2.29732,-3.8993,-3.38772,-0.794452,-0.28906,1.03879,0.530518,-0.101753,2.67325
-7477.31,0.763438,0.210118,4,15,0,7485.38,-1.30012,-4.92156,-2.4043,-3.83078,-3.33774,-0.789782,-0.334822,1.06852,0.311361,-0.0837508,2.37655
-7479.31,0.819862,0.210118,4,15,0,7485.03,-1.31124,-4.92794,-2.37419,-4.02034,-3.35774,-0.778165,-0.424039,1.12382,0.144371,0.0434253,2.50754
-7472.73,1,0.210118,4,15,0,7481.03,-1.46738,-4.93072,-2.35179,-4.09188,-3.37348,-0.84007,-0.417756,0.969249,0.190729,-0.0718114,2.36989
-7468.19,0.994422,0.210118,4,31,0,7476.95,-1.41517,-4.17138,-2.16205,-4.29534,-3.44921,-0.820059,-0.31477,0.85157,0.382938,-0.178269,2.47109
-7469.1,0.933746,0.210118,3,15,0,7473.73,-1.45525,-4.38472,-2.25124,-4.16735,-3.31058,-0.808599,-0.480416,0.801607,0.326917,0.0631586,2.37022
-7470.77,0.999686,0.210118,4,15,0,7473.16,-1.38083,-4.41984,-2.1368,-3.90874,-3.27018,-0.878642,-0.405779,1.12796,0.356211,0.0612559,2.53955
-7468.53,0.953956,0.210118,4,15,0,7473.27,-1.39375,-4.49056,-2.19962,-3.81815,-3.40302,-0.86991,-0.3768,0.990563,0.390774,-0.1491,2.42351
-7468.78,0.998894,0.210118,5,31,0,7472.71,-1.37162,-4.56532,-2.13957,-4.81824,-3.42145,-0.808932,-0.290404,0.848684,0.43302,-0.0167217,2.11922
-7468.48,0.991528,0.210118,5,31,0,7472.92,-1.47787,-4.13823,-2.19044,-3.97674,-3.39812,-0.866554,-0.340145,1.0594,0.409054,-0.0941722,2.43651
-7468.03,0.988162,0.210118,4,15,0,7472.45,-1.46126,-4.34304,-2.07988,-4.10886,-3.26438,-0.793461,-0.348633,0.948281,0.48439,-0.0898936,2.87085
-7466.98,0.719424,0.210118,4,15,0,7474.38,-1.46251,-4.30487,-2.16918,-4.08873,-3.1761,-0.826817,-0.337883,0.922193,0.349176,-0.0496052,2.53337
-7467.56,0.946802,0.210118,4,31,0,7469.54,-1.43566,-4.49035,-2.18375,-4.04889,-3.21258,-0.857734,-0.419221,0.967579,0.514926,-0.136767,2.50894
-7468.63,0.97867,0.210118,4,15,0,7471.38,-1.46063,-4.38941,-2.20368,-4.28273,-3.23968,-0.870135,-0.366489,0.848624,0.324074,-0.154498,2.60335
-7467.64,0.946842,0.210118,4,15,0,7471.14,-1.43979,-4.72145,-2.1264,-4.1573,-3.4171,-0.774051,-0.41139,1.0973,0.523871,-0.0449357,2.40663
-7467.64,0.995317,0.210118,4,31,0,7470.86,-1.43833,-4.35466,-2.17836,-3.88362,-3.27894,-0.785759,-0.394223,0.858252,0.476801,0.0413649,2.52283
-7468.03,0.916245,0.210118,5,31,0,7472.69,-1.30558,-4.70189,-2.18198,-4.62712,-3.47933,-0.839739,-0.410956,0.780265,0.229236,-0.170024,2.25133
-7467.53,0.976182,0.210118,4,31,0,7471.81,-1.29601,-4.74336,-2.17837,-4.40638,-3.40953,-0.797192,-0.456011,0.862017,0.348992,-0.103718,2.21727
-7467.84,0.938932,0.210118,4,15,0,7471.09,-1.48255,-4.53995,-2.11622,-4.17829,-3.52715,-0.886635,-0.32087,0.915112,0.377712,0.0135408,2.59183
-7466.77,0.823521,0.210118,5,31,0,7474.97,-1.47387,-4.38028,-2.21806,-4.25343,-3.28247,-0.789992,-0.39578,0.981716,0.358604,-0.0784161,2.21007
-7464.99,0.869602,0.210118,4,15,0,7469.31,-1.40857,-4.38789,-2.16321,-4.35271,-3.48282,-0.805376,-0.43554,0.971561,0.474015,-0.054812,2.43433
-7468.46,0.842815,0.210118,4,15,0,7472.91,-1.35882,-4.78005,-2.22403,-4.33841,-3.50274,-0.840777,-0.42118,0.66785,0.3614,-0.065926,2.12705
-7468.08,0.95767,0.210118,4,31,0,7473.84,-1.49992,-4.25275,-2.09463,-4.17625,-3.40927,-0.822807,-0.339695,1.12492,0.55198,0.111781,2.46579
-7468.51,0.987795,0.210118,4,15,0,7473.88,-1.47533,-4.25713,-2.23599,-4.19067,-3.37586,-0.739539,-0.399078,1.13286,0.424464,-0.0524181,2.50325
-7466.47,0.982447,0.210118,4,31,0,7470.73,-1.45342,-4.34887,-2.19608,-4.23125,-3.19444,-0.78065,-0.365358,1.01315,0.378549,-0.0573075,2.31671
-7465.53,0.927489,0.210118,4,15,0,7469.75,-1.43956,-4.36944,-2.22584,-4.36985,-3.40309,-0.797016,-0.486195,0.928967,0.434933,-0.0294557,2.33487
-7466.45,0.97061,0.210118,4,31,0,7468.37,-1.34295,-4.60608,-2.19893,-4.17186,-3.38309,-0.845034,-0.438226,0.95273,0.257568,0.00241584,2.42011
-7472.85,0.897103,0.210118,4,15,0,7475,-1.50724,-4.54235,-2.25305,-3.95325,-3.61564,-0.785316,-0.444604,0.987896,0.417513,0.206761,2.48947
-7471.14,0.973451,0.210118,4,15,0,7478.64,-1.31084,-4.34377,-2.24061,-4.19878,-3.32675,-0.816029,-0.334652,0.916044,0.421002,-0.21037,2.13094
-7470.82,0.919782,0.210118,5,31,0,7480.16,-1.43391,-4.519,-2.1793,-4.13306,-3.32063,-0.802072,-0.189764,0.83824,0.442623,-0.184462,2.15135
-7469.34,0.991229,0.210118,4,15,0,7475.29,-1.49761,-4.28845,-2.08618,-4.14624,-3.34018,-0.825409,-0.213732,1.05314,0.609608,0.16522,2.60652
-7466.98,0.966127,0.210118,3,15,0,7473.63,-1.38037,-4.49407,-2.16837,-4.4027,-3.28246,-0.790308,-0.382732,0.871587,0.376836,-0.193693,2.26128
-7465.24,0.989084,0.210118,4,15,0,7468.71,-1.40517,-4.60122,-2.14723,-4.12942,-3.29329,-0.803069,-0.321945,0.908303,0.43248,0.0388314,2.42626
-7464.88,0.996531,0.210118,5,31,0,7466.99,-1.37631,-4.36971,-2.16543,-4.25107,-3.50471,-0.811414,-0.375425,0.969735,0.401213,-0.0064709,2.38911
-7468.56,0.829046,0.210118,4,15,0,7472.08,-1.52326,-4.1362,-2.0666,-4.0929,-3.26056,-0.796106,-0.317118,1.10104,0.412819,0.0614789,2.51963
-7469.36,0.952908,0.210118,4,15,0,7474.01,-1.47139,-4.11693,-2.12005,-3.9494,-3.23446,-0.729345,-0.359943,0.953358,0.586849,-0.0192285,2.42601
-7468.6,0.900636,0.210118,5,31,0,7475.8,-1.3274,-4.77751,-2.23949,-4.44524,-3.64558,-0.835617,-0.36596,0.720076,0.386624,-0.141008,2.32199
-7472,0.976286,0.210118,4,31,0,7477.05,-1.4604,-4.40477,-2.1007,-4.36452,-3.59076,-0.71671,-0.260049,0.982814,0.638948,0.128458,2.33852
-7471.19,0.905281,0.210118,4,15,0,7476.6,-1.39031,-4.54469,-2.20581,-4.50411,-3.65427,-0.750395,-0.518966,0.788997,0.194994,-0.0523153,2.21484
-7468.87,0.987748,0.210118,4,15,0,7476.93,-1.42487,-4.85092,-2.16732,-4.32766,-3.38943,-0.816873,-0.433604,1.089,0.461713,0.0573698,2.22227
-7466.66,0.986388,0.210118,3,15,0,7474.05,-1.53087,-4.46605,-2.17495,-4.1817,-3.38826,-0.784385,-0.354627,1.04128,0.458041,-0.0444473,2.30397
-7469.48,0.736789,0.210118,4,15,0,7472.61,-1.40388,-4.61557,-2.16025,-4.28295,-3.37,-0.759432,-0.481052,0.961892,0.227873,-0.156347,2.25578
-7468.62,0.973093,0.210118,5,31,0,7474.51,-1.45423,-4.22252,-2.22383,-4.37758,-3.56948,-0.855432,-0.307761,0.910903,0.352706,0.0608914,2.3287
-7466.53,0.942361,0.210118,4,15,0,7470.88,-1.45749,-4.40759,-2.16147,-4.15393,-3.54182,-0.820423,-0.486947,0.964793,0.474296,-0.0366847,2.51912
-7468.83,0.956223,0.210118,4,15,0,7472.35,-1.42368,-4.77641,-2.13455,-4.14091,-3.32313,-0.851798,-0.384822,0.892662,0.197687,-0.139363,2.37038
-7469.26,0.998002,0.210118,4,15,0,7473.43,-1.51553,-4.63014,-2.07881,-4.28555,-3.35248,-0.721759,-0.205632,0.993162,0.604606,-0.0327404,2.47659
-7471.86,0.984432,0.210118,4,31,0,7475.11,-1.30563,-4.26906,-2.1666,-4.36299,-3.43686,-0.947501,-0.554055,0.931983,0.278634,-0.0171277,2.41923
-7470.73,0.997702,0.210118,4,15,0,7475.43,-1.43444,-4.20406,-2.15241,-4.41975,-3.53805,-0.926495,-0.367922,0.789698,0.363621,-0.110748,2.51953
-7469.61,0.96766,0.210118,4,15,0,7475.18,-1.34107,-4.19692,-2.15836,-4.19587,-3.64304,-0.828685,-0.411435,0.893347,0.324074,-0.187465,2.3205
-7472,0.812041,0.210118,5,31,0,7476.39,-1.42806,-4.81776,-2.14169,-4.48258,-3.38123,-0.773367,-0.476388,0.981712,0.551125,-0.210483,2.58266
-7466.93,0.959691,0.210118,4,15,0,7477.01,-1.42859,-4.78022,-2.14235,-4.48061,-3.33907,-0.770131,-0.346821,0.950988,0.465935,-0.0892252,2.51852
-7465.85,0.869333,0.210118,4,31,0,7471.79,-1.47578,-4.49548,-2.14846,-4.21722,-3.44228,-0.806319,-0.316186,0.897405,0.42472,-0.107328,2.58237
-7466.37,0.935105,0.210118,4,15,0,7468.4,-1.46588,-4.5312,-2.13379,-4.18214,-3.25327,-0.829292,-0.407697,0.929331,0.378081,0.0464307,2.29696
-7468.52,0.944482,0.210118,3,15,0,7473.57,-1.39385,-4.38737,-2.05148,-4.44749,-3.51785,-0.805503,-0.388935,1.05072,0.386818,-0.0496442,2.37498
-7466.7,0.938324,0.210118,5,31,0,7474.01,-1.42273,-4.65212,-2.25943,-4.13246,-3.29669,-0.803065,-0.260454,0.923008,0.437913,-0.00241541,2.39797
-7465.63,0.96508,0.210118,5,31,0,7469.74,-1.44032,-4.31136,-2.10499,-4.24088,-3.5229,-0.815373,-0.376335,0.8993,0.432495,-0.0539664,2.54109
-7465.92,0.944234,0.210118,5,31,0,7469.54,-1.36651,-4.37268,-2.22339,-4.59595,-3.35364,-0.830564,-0.45955,0.875762,0.330046,-0.0670138,2.28309
-7475.74,0.661088,0.210118,4,15,0,7479.08,-1.34927,-3.97316,-2.20332,-4.6932,-3.4695,-0.807301,-0.646957,0.837073,0.2536,0.0195686,2.19001
-7473.86,0.99183,0.210118,5,31,0,7477.86,-1.35755,-3.93972,-2.20523,-4.6115,-3.46565,-0.796326,-0.60417,0.813996,0.393441,0.0183292,2.22105
-7467.26,0.994446,0.210118,4,15,0,7476.88,-1.41663,-4.77987,-2.14321,-4.1142,-3.45719,-0.82085,-0.264575,0.99788,0.449517,-0.0608104,2.64055
-7470.93,0.487356,0.210118,3,7,0,7476.64,-1.37802,-4.84679,-2.12908,-4.04866,-3.45795,-0.797741,-0.323389,1.06892,0.358032,0.0697285,2.74801
-7468.1,0.945146,0.210118,4,23,0,7479.15,-1.44332,-4.58721,-2.13178,-4.5587,-3.3328,-0.80709,-0.28846,0.854027,0.495871,-0.0283244,2.7149
-7466.43,0.995207,0.210118,4,15,0,7470.72,-1.43917,-4.51332,-2.15033,-4.53493,-3.46903,-0.879006,-0.400526,0.824882,0.382302,-0.0490822,2.25403
-7467.74,0.991042,0.210118,4,15,0,7471.85,-1.32368,-4.52021,-2.21309,-4.93884,-3.47999,-0.841878,-0.436701,0.800247,0.396927,-0.10425,2.33551
-7467.41,0.702877,0.210118,5,31,0,7474.28,-1.44277,-4.45501,-2.10195,-4.40332,-3.4411,-0.845265,-0.5521,0.868305,0.389883,-0.0678823,2.43096
-7467.96,0.925754,0.210118,4,15,0,7472.8,-1.4444,-4.25292,-2.12656,-4.21156,-3.34637,-0.734355,-0.329882,0.951133,0.396996,-0.0914309,2.21831
-7468.49,0.833632,0.210118,4,15,0,7473.56,-1.40578,-4.31453,-2.1216,-4.43152,-3.35801,-0.747465,-0.37139,1.02858,0.470961,0.111821,2.3314
-7467.43,0.984726,0.210118,4,31,0,7471.45,-1.4365,-4.78222,-2.20012,-3.95922,-3.38682,-0.858886,-0.251583,0.942754,0.376141,-0.0668934,2.34998
-7466.68,0.985974,0.210118,5,31,0,7469.41,-1.45337,-4.4061,-2.10605,-4.55576,-3.46258,-0.810876,-0.47674,0.865237,0.404231,-0.0588158,2.28797
-7465.36,0.918808,0.210118,4,15,0,7470.03,-1.41614,-4.45715,-2.18933,-4.43703,-3.40805,-0.817211,-0.465026,0.880486,0.440639,-0.108888,2.5208
-7468.3,0.920142,0.210118,4,15,0,7471.39,-1.43194,-4.1418,-2.14979,-4.49932,-3.35351,-0.779958,-0.505205,1.00016,0.397675,0.00251646,2.36139
-7465.89,0.673917,0.210118,4,31,0,7476.16,-1.38137,-4.29666,-2.18988,-4.28001,-3.49633,-0.845669,-0.420824,0.793733,0.346429,-0.0533878,2.23206
-7464.28,0.854312,0.210118,4,15,0,7470.39,-1.40876,-4.46664,-2.14519,-4.40622,-3.42234,-0.820336,-0.417778,0.875291,0.405514,-0.0372886,2.46028
-7467.52,0.844947,0.210118,4,15,0,7469.26,-1.37248,-4.32207,-2.25687,-4.16827,-3.49213,-0.816466,-0.400931,1.07402,0.272654,-0.0504459,2.2472
-7471.38,0.969419,0.210118,4,15,0,7474.51,-1.34266,-4.30717,-2.25097,-4.13132,-3.45426,-0.810968,-0.488318,1.19479,0.389843,-0.112676,2.20771
-7470.04,0.940612,0.210118,4,15,0,7475.68,-1.37835,-4.48782,-2.30394,-4.53422,-3.38821,-0.814201,-0.485223,0.684238,0.348599,-0.0101721,2.39734
-7467.72,0.993447,0.210118,4,31,0,7471.5,-1.49443,-4.59525,-2.17944,-3.9988,-3.44144,-0.817254,-0.43789,0.823746,0.355561,-0.0718292,2.35424
-7470.79,0.832612,0.210118,4,15,0,7475.16,-1.34408,-4.75926,-2.11908,-3.90458,-3.28445,-0.836781,-0.431217,0.964546,0.442093,0.0462406,2.29689
-7472.32,0.998256,0.210118,4,15,0,7480.57,-1.4343,-4.86795,-2.2867,-3.95715,-3.4279,-0.786375,-0.301072,0.85807,0.22117,-0.13378,2.14312
-7469.88,0.934279,0.210118,4,31,0,7476.56,-1.4706,-4.92549,-2.20401,-4.09927,-3.32733,-0.83959,-0.382452,1.10454,0.501754,0.0603128,2.3147
-7471.88,0.990565,0.210118,4,15,0,7476.16,-1.338,-4.91841,-2.18931,-3.90215,-3.45578,-0.802808,-0.452587,0.683913,0.321633,-0.0162021,2.41758
-7470.25,0.906909,0.210118,4,15,0,7476.55,-1.49419,-4.23496,-2.15028,-4.32092,-3.30128,-0.814387,-0.335503,1.19738,0.364483,0.0407689,2.28253
-7469.67,0.878316,0.210118,4,15,0,7476.06,-1.47159,-4.245,-2.20755,-4.32713,-3.09505,-0.80601,-0.435319,0.988111,0.356495,-0.018308,2.46587
-7474.04,0.7243,0.210118,4,15,0,7478.13,-1.4028,-4.18876,-2.18829,-4.08826,-3.27473,-0.765322,-0.371177,1.10032,0.641648,-0.248136,2.47885
-7469.85,0.999942,0.210118,4,15,0,7479.37,-1.36348,-4.52002,-2.15225,-4.53279,-3.55254,-0.830743,-0.265282,0.985861,0.444695,0.107202,2.47901
-7469.28,0.996394,0.210118,4,15,0,7474.02,-1.39611,-4.54502,-2.16339,-4.5331,-3.54757,-0.831895,-0.297363,0.96827,0.505527,0.133626,2.47435
-7467.11,0.999559,0.210118,4,31,0,7471.87,-1.40652,-4.22086,-2.16592,-4.36091,-3.38073,-0.781765,-0.360184,0.810156,0.519692,0.0233382,2.32244
-7468.38,0.992819,0.210118,4,31,0,7472.05,-1.40943,-4.34306,-2.17907,-4.46543,-3.26634,-0.908789,-0.346794,0.957707,0.439072,-0.0543455,2.27177
-7468.75,0.998159,0.210118,4,15,0,7472.61,-1.4298,-4.38397,-2.29858,-4.11442,-3.36917,-0.743991,-0.340154,0.97708,0.45402,-0.0690141,2.60357
-7473.73,0.675265,0.210118,4,31,0,7477.95,-1.45236,-4.31251,-2.2564,-4.11482,-3.3797,-0.745232,-0.103846,1.00893,0.548652,-0.0447781,2.71052
-7465.95,1,0.210118,4,15,0,7474.64,-1.4539,-4.444,-2.23811,-4.18879,-3.31526,-0.777514,-0.35976,0.997023,0.460285,0.0110139,2.60138
-7464.77,0.99273,0.210118,4,15,0,7467.2,-1.40579,-4.54782,-2.17451,-4.36786,-3.31285,-0.853614,-0.395102,0.922439,0.406637,-0.0372533,2.29659
-7465.29,0.753787,0.210118,5,31,0,7469.1,-1.39416,-4.49097,-2.17056,-4.12849,-3.39184,-0.77381,-0.340452,0.89028,0.429631,-0.0743368,2.30142
-7467.41,0.928826,0.210118,5,31,0,7469.68,-1.36441,-4.44438,-2.19525,-4.51606,-3.59593,-0.897056,-0.417624,0.904064,0.430486,0.0242884,2.43381
-7468.38,0.889236,0.210118,5,31,0,7475.58,-1.42412,-4.689,-2.16685,-3.96306,-3.25658,-0.832414,-0.291649,0.833612,0.490693,-0.0615071,2.2486
-7467.23,1,0.210118,4,31,0,7471.34,-1.38039,-4.37891,-2.21912,-4.65033,-3.38935,-0.788194,-0.327707,1.00125,0.437069,-0.027597,2.32955
-7467.39,0.847481,0.210118,4,15,0,7476.98,-1.44832,-4.46518,-2.13887,-4.30598,-3.61372,-0.790664,-0.453525,1.00728,0.38474,-0.0924775,2.32474
-7465.79,0.976173,0.210118,4,31,0,7469.55,-1.41626,-4.42388,-2.21648,-4.09421,-3.41767,-0.813639,-0.317776,0.873132,0.425468,0.00603478,2.21731
-7466.31,0.890756,0.210118,4,15,0,7471.42,-1.39236,-4.36284,-2.14894,-4.28322,-3.41073,-0.843799,-0.446685,0.970366,0.395614,0.0306518,2.65283
-7466.66,0.998534,0.210118,5,31,0,7471.03,-1.4147,-4.61118,-2.14087,-4.35077,-3.53419,-0.748378,-0.399547,0.973106,0.384032,0.0129666,2.30718
-7467.08,0.814998,0.210118,3,15,0,7473.66,-1.43252,-4.57146,-2.15291,-4.15963,-3.45624,-0.759717,-0.349913,0.807068,0.404669,-0.138313,2.4199
-7467.72,0.996491,0.210118,4,15,0,7471.21,-1.5363,-4.50914,-2.11498,-3.90769,-3.27311,-0.802802,-0.257694,1.12766,0.498694,-0.0301005,2.34917
-7468.66,0.83614,0.210118,5,31,0,7473.35,-1.31753,-4.93279,-2.21794,-4.39236,-3.4029,-0.847223,-0.489766,0.767688,0.323479,-0.143559,2.53232
-7469.86,0.987823,0.210118,4,15,0,7472.38,-1.45059,-4.40586,-2.13426,-4.35506,-3.50612,-0.816215,-0.366937,1.14591,0.511416,-0.0211693,2.093
-7468.24,0.999001,0.210118,4,15,0,7472.22,-1.45849,-4.3024,-2.18544,-4.38501,-3.49756,-0.831748,-0.407659,0.991079,0.41716,0.0647206,2.08155
-7475.46,0.591708,0.210118,4,15,0,7480.46,-1.31307,-4.38645,-2.21369,-4.79246,-3.42956,-0.846899,-0.49672,0.837834,0.162815,-0.121002,2.83003
-7472.53,0.979849,0.210118,4,15,0,7479.58,-1.46766,-4.40596,-2.23282,-4.44559,-3.5508,-0.85786,-0.552148,1.00316,0.577401,-0.11427,2.20525
-7471.54,0.965326,0.210118,4,31,0,7476.8,-1.35994,-4.32397,-2.1805,-4.39599,-3.6702,-0.83359,-0.367613,0.849041,0.126523,-0.0953039,2.51678
