# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = dawid_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = examples/dawid/caries_dump.R
# init = 2 (Default)
# random
#   seed = 1906488832 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# chains
#   n_chains = 8
# num_threads = 20
# stanc_version = stanc3 a7f4b745
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,logit_pi,logit_alpha.1.1,logit_alpha.2.1,logit_alpha.3.1,logit_alpha.4.1,logit_alpha.5.1,logit_alpha.1.2,logit_alpha.2.2,logit_alpha.3.2,logit_alpha.4.2,logit_alpha.5.2
-7470.63,0.658294,0.22696,4,31,0,7478.02,-1.45476,-4.18573,-2.07826,-4.22349,-3.55302,-0.830485,-0.377067,1.08127,0.599505,-0.0352545,2.62982
-7467.07,0.937511,0.22696,4,15,0,7472.53,-1.36431,-4.55091,-2.23169,-4.1459,-3.2102,-0.814465,-0.420288,0.953996,0.432516,-0.0804276,2.27604
-7467.79,0.910997,0.22696,4,15,0,7470.2,-1.47139,-4.66999,-2.15262,-4.28064,-3.50439,-0.796214,-0.18392,0.919305,0.445916,0.0332064,2.29493
-7469.25,0.942069,0.22696,4,15,0,7473.23,-1.40879,-4.6956,-2.16688,-3.91535,-3.32315,-0.806943,-0.527376,0.954377,0.328056,-0.114189,2.60637
-7471.73,0.981357,0.22696,4,31,0,7475.22,-1.45343,-4.69033,-2.09647,-4.49391,-3.55366,-0.850256,-0.375206,0.696355,0.58813,0.0827352,2.23385
-7472.24,0.997294,0.22696,4,15,0,7477.85,-1.29719,-4.6163,-2.02565,-4.31783,-3.43513,-0.805413,-0.495428,0.792184,0.412839,-0.123476,2.18783
-7472.05,0.659251,0.22696,4,15,0,7479.78,-1.46943,-4.78381,-2.21139,-4.53052,-3.52256,-0.867276,-0.21309,0.795513,0.361117,-0.100558,2.53613
-7480.7,0.833982,0.22696,4,15,0,7486.6,-1.3616,-4.5664,-1.92811,-4.37481,-3.12414,-0.805148,-0.577004,0.860664,0.50452,-0.144342,2.47395
-7476.22,0.916259,0.22696,4,15,0,7487.74,-1.50133,-4.38404,-2.25228,-4.80245,-3.57518,-0.826633,-0.58114,0.863552,0.273816,0.0671594,2.38473
-7469.68,0.993918,0.22696,4,15,0,7480.2,-1.34364,-4.31888,-2.21238,-4.55354,-3.61232,-0.805677,-0.297473,0.876924,0.3753,-0.118832,2.10758
-7472.8,0.970049,0.22696,4,31,0,7478.5,-1.37908,-4.9605,-2.26405,-5.05582,-3.27271,-0.850824,-0.511791,0.848416,0.442079,-0.178105,2.22378
-7468.3,0.969457,0.22696,4,15,0,7476.36,-1.365,-4.65947,-2.17369,-4.12418,-3.69437,-0.804739,-0.497296,0.929928,0.320585,0.0634819,2.20824
-7467.42,0.884028,0.22696,4,31,0,7473.98,-1.40539,-4.80712,-2.25654,-4.29056,-3.66941,-0.839547,-0.336999,0.884628,0.292649,-0.0539713,2.29243
-7468.77,0.695906,0.22696,5,31,0,7474.54,-1.49225,-4.25422,-2.15768,-4.1001,-3.11488,-0.827452,-0.279314,0.967804,0.409909,-0.114692,2.40556
-7469.59,0.896463,0.22696,5,31,0,7473.18,-1.46391,-4.47907,-2.05919,-4.19106,-3.52091,-0.76984,-0.256885,0.964208,0.617725,0.0126714,2.71247
-7469.44,0.876111,0.22696,4,15,0,7476.95,-1.4273,-4.62457,-2.11304,-4.54484,-3.41145,-0.892102,-0.387193,0.731751,0.344083,-0.12644,2.59136
-7469.1,0.912244,0.22696,3,7,0,7471.69,-1.46492,-4.60945,-2.11964,-4.47771,-3.41012,-0.88838,-0.389621,0.742046,0.487246,-0.0609506,2.55291
-7466.76,0.982914,0.22696,4,15,0,7471.41,-1.40946,-4.48961,-2.17831,-4.08179,-3.37999,-0.759825,-0.392442,1.11659,0.37868,-0.0222247,2.4359
-7467.04,0.947569,0.22696,4,15,0,7468.97,-1.46471,-4.38841,-2.18916,-3.97467,-3.46355,-0.848924,-0.334976,0.857687,0.361651,-0.0914852,2.33503
-7468.32,0.966393,0.22696,4,15,0,7471.46,-1.36866,-4.54479,-2.22811,-4.06084,-3.39879,-0.815443,-0.43704,1.13004,0.401651,0.00307016,2.59118
-7468.51,0.882106,0.22696,4,15,0,7472.46,-1.41881,-4.70734,-2.27005,-4.18162,-3.32464,-0.871206,-0.504851,0.906256,0.417489,-0.163315,2.54391
-7470.98,0.979064,0.22696,4,31,0,7476.42,-1.38799,-5.26384,-2.19947,-4.15238,-3.52997,-0.818793,-0.350893,0.997035,0.406545,-0.148283,2.40662
-7469.5,0.963601,0.22696,5,31,0,7477.62,-1.5125,-4.74791,-2.08659,-4.21798,-3.38734,-0.770788,-0.360878,0.856212,0.324639,-0.10301,2.30149
-7472.4,0.940248,0.22696,4,15,0,7475.52,-1.51789,-4.56833,-2.0691,-3.96734,-3.18146,-0.713683,-0.259449,0.849909,0.484893,0.193609,2.49905
-7471.05,0.935366,0.22696,5,31,0,7476.96,-1.31488,-4.38335,-2.21711,-4.39131,-3.59592,-0.78409,-0.264685,0.944128,0.363846,0.0497996,2.15314
-7469.88,0.991762,0.22696,4,15,0,7474.12,-1.32496,-4.57487,-2.26094,-4.36774,-3.75389,-0.778104,-0.422819,0.835051,0.246539,-0.136647,2.13154
-7471.23,0.937718,0.22696,4,31,0,7476.01,-1.48284,-4.16241,-2.16192,-4.29186,-3.28708,-0.908136,-0.300482,0.864184,0.40625,0.0421244,2.6613
-7476.98,0.582037,0.22696,2,3,0,7480.55,-1.47031,-3.98931,-2.16644,-4.19794,-3.27561,-0.912935,-0.147357,0.86584,0.478441,0.0478551,2.6562
-7478.52,0.988859,0.22696,5,31,0,7481.82,-1.45629,-4.93279,-2.23754,-4.45479,-3.40983,-0.788439,-0.395946,0.893123,0.389588,0.292847,2.07403
-7476.51,1,0.22696,4,31,0,7484.32,-1.32925,-4.9623,-2.21375,-4.13164,-3.66751,-0.831858,-0.472067,0.958739,0.226463,0.227884,2.49914
-7467.69,0.987038,0.22696,4,15,0,7478.37,-1.39618,-4.70241,-2.22482,-4.12723,-3.33259,-0.868009,-0.363216,0.80553,0.428189,0.0393143,2.27822
-7466.52,0.996616,0.22696,4,15,0,7474.26,-1.39627,-4.78724,-2.19244,-4.182,-3.29681,-0.885153,-0.408986,0.947306,0.343352,-0.0869202,2.36631
-7465.87,0.866444,0.22696,5,31,0,7469.25,-1.40988,-4.76719,-2.16109,-4.23356,-3.276,-0.852394,-0.385448,0.950595,0.373456,-0.10439,2.31736
-7468.59,0.935216,0.22696,4,15,0,7471.78,-1.48685,-4.11968,-2.16875,-3.97526,-3.28639,-0.776577,-0.33147,1.15076,0.506982,0.0539273,2.75318
-7471.54,0.910053,0.22696,3,7,0,7472.92,-1.5272,-4.02348,-2.16783,-3.94959,-3.36485,-0.797475,-0.379555,1.20981,0.471152,-0.0787712,2.73329
-7469.11,0.994955,0.22696,5,31,0,7475.69,-1.33737,-5.06272,-2.0831,-4.28954,-3.40373,-0.820667,-0.383361,0.786354,0.341509,-0.096509,2.26276
-7469.47,0.941962,0.22696,4,31,0,7474.93,-1.54196,-4.0286,-2.19731,-4.09362,-3.31,-0.802543,-0.304352,1.13082,0.571756,0.0170986,2.53228
-7470.31,0.790722,0.22696,4,15,0,7477.41,-1.46262,-4.21254,-2.19529,-4.30444,-3.20106,-0.797675,-0.198783,1.0595,0.482438,-0.0858057,2.78065
-7470.52,0.949136,0.22696,4,15,0,7476.12,-1.42422,-4.43206,-2.23531,-4.3391,-3.27421,-0.77733,-0.538861,1.03272,0.40749,-0.0963906,2.77421
-7467.17,1,0.22696,4,15,0,7473.04,-1.43637,-4.42032,-2.157,-4.32552,-3.30845,-0.794186,-0.281751,0.959962,0.478334,0.0536476,2.74608
-7469.69,0.730927,0.22696,4,15,0,7474.97,-1.3976,-4.54449,-2.2453,-4.22999,-3.46053,-0.877517,-0.493482,0.905029,0.333105,-0.253158,2.12044
-7465.67,0.977945,0.22696,4,15,0,7472.22,-1.39545,-4.48495,-2.21552,-4.23375,-3.38249,-0.865892,-0.465585,0.925262,0.401555,-0.00702875,2.22294
-7468.32,0.90251,0.22696,5,31,0,7471.73,-1.45037,-4.40174,-2.06529,-3.88026,-3.50419,-0.761432,-0.225607,0.981258,0.43814,0.0178475,2.52422
-7466.94,0.887802,0.22696,4,15,0,7472.33,-1.43653,-4.39018,-2.18841,-4.39909,-3.31056,-0.841845,-0.266063,0.858942,0.420553,-0.0133363,2.22752
-7466.25,0.740454,0.22696,4,23,0,7472.53,-1.4441,-4.33746,-2.12414,-3.96253,-3.33458,-0.822435,-0.335069,1.01489,0.487148,-0.113665,2.53128
-7468.98,0.836061,0.22696,4,31,0,7474.33,-1.38161,-4.57896,-2.16669,-4.36476,-3.75734,-0.822401,-0.348839,0.896083,0.41608,-0.0256681,2.05215
-7464.94,0.823925,0.22696,5,31,0,7471.82,-1.39749,-4.45181,-2.13409,-4.20257,-3.37211,-0.823715,-0.418027,0.943868,0.360355,-0.0937426,2.54645
-7467.7,0.776734,0.22696,4,15,0,7471.27,-1.4398,-4.66112,-2.26058,-4.04739,-3.34608,-0.843349,-0.429935,0.940665,0.479131,-0.149421,2.35538
-7470.34,0.881405,0.22696,3,7,0,7473.79,-1.41898,-4.55191,-2.2238,-3.97423,-3.29053,-0.87587,-0.442505,1.21115,0.440666,-0.0573119,2.44709
-7472.22,0.712697,0.22696,5,31,0,7478.66,-1.43661,-4.54648,-2.14563,-4.11443,-3.23887,-0.826011,-0.226404,1.23938,0.278614,-0.0566532,2.4143
-7469.84,0.93556,0.22696,4,31,0,7478.48,-1.44141,-4.42845,-2.32154,-4.39463,-3.4398,-0.825524,-0.482178,0.782041,0.497061,-0.10187,2.31877
-7466.97,0.967287,0.22696,4,23,0,7473.19,-1.39014,-4.59719,-2.06011,-4.01306,-3.47755,-0.811957,-0.315858,0.951625,0.355164,0.0236273,2.38972
-7467.65,0.959729,0.22696,4,31,0,7472.06,-1.45451,-4.6182,-2.21064,-4.59409,-3.43826,-0.808786,-0.34825,0.806719,0.42852,0.0624296,2.43318
-7470.65,0.711497,0.22696,4,31,0,7475.91,-1.37357,-4.28742,-2.16839,-4.34164,-3.47843,-0.887394,-0.529414,1.00373,0.431454,0.135711,2.38851
-7469.25,0.988455,0.22696,4,15,0,7473.69,-1.45761,-4.42349,-2.18996,-4.05661,-3.35413,-0.742928,-0.12968,0.94777,0.448924,0.0255981,2.37984
-7468.42,0.957106,0.22696,4,15,0,7472.73,-1.51249,-4.53978,-2.20199,-4.02127,-3.39631,-0.736316,-0.412394,0.947608,0.530875,0.0217537,2.32411
-7467.52,0.980274,0.22696,4,15,0,7470.95,-1.3991,-4.48928,-2.12957,-4.26697,-3.38717,-0.907833,-0.405052,0.790172,0.337668,-0.0150996,2.57053
-7465.15,0.959944,0.22696,5,31,0,7470.9,-1.38914,-4.36524,-2.24268,-4.33891,-3.30917,-0.833084,-0.43309,0.94506,0.420001,-0.0582826,2.33762
-7466.87,0.972362,0.22696,4,15,0,7470.94,-1.507,-4.49061,-2.05025,-4.33198,-3.27783,-0.795579,-0.299239,0.909539,0.568397,-0.0341367,2.54523
-7466.5,0.909993,0.22696,4,31,0,7470.07,-1.4555,-4.33458,-2.0725,-4.26584,-3.2988,-0.759244,-0.388917,0.967234,0.545154,-0.000280185,2.56603
-7468.2,0.954506,0.22696,4,15,0,7470.91,-1.51585,-4.24058,-2.13792,-3.89683,-3.40206,-0.793429,-0.361425,0.996647,0.330027,0.0786144,2.37138
-7468.69,0.829752,0.22696,5,31,0,7475.22,-1.38922,-4.81977,-2.13113,-4.77231,-3.48931,-0.850413,-0.38574,0.969436,0.40904,0.015843,2.35615
-7465.15,0.944195,0.22696,4,15,0,7470.24,-1.41354,-4.69309,-2.19496,-4.45214,-3.35953,-0.802353,-0.362666,0.869725,0.405141,0.00178613,2.34467
-7466.65,0.82172,0.22696,5,31,0,7471.57,-1.45824,-4.56356,-2.18797,-3.99599,-3.38389,-0.866362,-0.436455,0.93592,0.323769,-0.0656079,2.58711
-7466.47,0.99467,0.22696,4,31,0,7468.3,-1.43078,-4.64374,-2.15192,-4.20744,-3.33859,-0.757132,-0.272041,1.01556,0.455875,-0.107454,2.33695
-7468.86,0.890172,0.22696,5,31,0,7471.5,-1.4036,-4.71782,-2.20622,-4.11546,-3.24824,-0.746628,-0.449431,1.06408,0.434033,-0.0122312,2.48614
-7469.49,0.938395,0.22696,4,15,0,7472.77,-1.42013,-4.66695,-2.14769,-4.08739,-3.664,-0.908,-0.434845,0.828893,0.394964,-0.12468,2.33197
-7468.12,0.782454,0.22696,4,31,0,7475.72,-1.35548,-4.55619,-2.1363,-4.34666,-3.29177,-0.773792,-0.334515,0.854803,0.349176,-0.17943,2.3593
-7471.44,0.903021,0.22696,4,15,0,7474.77,-1.46204,-4.62826,-2.16461,-3.9219,-3.52536,-0.894538,-0.271468,1.00381,0.426379,0.131987,2.72959
-7478.78,0.967986,0.22696,4,15,0,7482.54,-1.48363,-3.92934,-2.09957,-4.21946,-3.08022,-0.676085,-0.33612,0.881453,0.58299,0.0378477,2.15998
-7466.15,0.90736,0.22696,4,15,0,7482.16,-1.40852,-4.33732,-2.177,-4.34643,-3.37607,-0.792493,-0.448583,1.03232,0.462396,0.0345213,2.26135
-7469.78,0.904496,0.22696,4,15,0,7476.7,-1.42747,-4.61892,-2.12906,-3.95952,-3.51088,-0.885212,-0.356433,0.924826,0.345354,0.176884,2.47296
-7465.97,1,0.22696,4,15,0,7474.36,-1.40859,-4.50911,-2.1558,-4.55077,-3.34263,-0.778816,-0.437248,0.962017,0.464248,-0.0924939,2.41778
-7467.38,0.896419,0.22696,5,31,0,7470.88,-1.41847,-4.40666,-2.06059,-4.47923,-3.31312,-0.839214,-0.302264,0.959291,0.552405,-0.00214316,2.35047
-7466.04,0.725153,0.22696,5,31,0,7472.74,-1.40113,-4.49053,-2.21285,-4.00089,-3.41171,-0.852797,-0.32061,1.04941,0.387411,-0.0260571,2.35733
-7466.5,0.900665,0.22696,5,31,0,7470.49,-1.4462,-4.6075,-2.13985,-4.5305,-3.29373,-0.843314,-0.448345,0.831316,0.467396,-0.0727615,2.36821
-7468.28,0.855726,0.22696,5,31,0,7471.35,-1.37461,-4.41266,-2.19092,-4.02163,-3.43724,-0.848649,-0.308963,1.02809,0.272675,-0.0747933,2.18563
-7466.98,0.917341,0.22696,4,15,0,7472.67,-1.3518,-4.70779,-2.26401,-4.22084,-3.5157,-0.829641,-0.426081,0.783534,0.306748,-0.17235,2.41267
-7467.77,0.708664,0.22696,4,15,0,7474.91,-1.4738,-4.69788,-2.15903,-3.92205,-3.55049,-0.82848,-0.282432,1.0185,0.460958,0.0767965,2.42813
-7466.62,0.990698,0.22696,4,31,0,7470.21,-1.38309,-4.19124,-2.1761,-4.13346,-3.29273,-0.80898,-0.474208,0.942242,0.411063,-0.0449772,2.42522
-7465.43,0.927265,0.22696,4,15,0,7469.05,-1.44135,-4.19814,-2.19272,-4.076,-3.39153,-0.834803,-0.366474,0.923886,0.41874,-0.0253353,2.42413
-7466.78,0.892362,0.22696,4,31,0,7471.5,-1.35438,-4.75364,-2.18214,-4.16608,-3.48444,-0.852721,-0.349197,0.878745,0.282452,0.0104059,2.17702
-7466.1,0.851049,0.22696,4,15,0,7469.43,-1.40034,-4.67048,-2.20421,-4.3809,-3.48536,-0.824357,-0.30869,0.871831,0.325215,0.0527946,2.37342
-7468.68,0.824523,0.22696,4,15,0,7473.05,-1.46943,-4.34521,-2.20047,-4.2272,-3.45044,-0.858274,-0.48169,0.855496,0.274101,-0.162605,2.37782
-7466.55,0.904552,0.22696,4,15,0,7472.75,-1.38924,-4.48083,-2.16494,-4.31285,-3.44926,-0.805122,-0.428062,0.824468,0.321336,0.0647019,2.56562
-7465.7,0.999428,0.22696,4,31,0,7472.08,-1.37815,-4.50373,-2.17528,-4.35584,-3.50717,-0.815653,-0.459902,0.79085,0.366224,0.0178404,2.49543
-7465.37,0.968474,0.22696,4,31,0,7470.33,-1.38739,-4.38321,-2.16343,-4.39563,-3.49566,-0.841217,-0.386248,0.893991,0.352916,-0.00835216,2.56161
-7466.9,0.891535,0.22696,4,15,0,7470.36,-1.42232,-4.42775,-2.12921,-4.38642,-3.34266,-0.846394,-0.369448,0.851372,0.410943,0.012366,2.11096
-7471.08,0.957009,0.22696,4,15,0,7475.87,-1.40728,-4.56335,-2.26063,-4.70594,-3.33929,-0.721595,-0.480436,0.897592,0.403264,-0.139194,2.18782
-7479.36,0.783768,0.22696,4,15,0,7486.23,-1.45501,-4.86854,-2.20435,-4.56504,-3.02603,-0.725936,-0.103559,1.0054,0.563633,-0.0563675,2.18033
-7475.59,0.929226,0.22696,3,7,0,7481.44,-1.46831,-4.95927,-2.16924,-4.56002,-3.1039,-0.743341,-0.482493,1.04383,0.527105,-0.126782,2.22358
-7468.29,0.979266,0.22696,4,15,0,7478.57,-1.40355,-4.92198,-2.20817,-4.63173,-3.28336,-0.79924,-0.33465,0.862737,0.414541,-0.0428877,2.44501
-7470.36,0.905674,0.22696,4,15,0,7476.81,-1.35722,-5.14764,-2.28384,-4.50577,-3.40612,-0.887513,-0.403977,0.930638,0.314347,-0.0403084,2.14659
-7470.2,0.758935,0.22696,4,31,0,7476.18,-1.43188,-4.18803,-2.02853,-4.235,-3.42778,-0.802581,-0.471784,1.01454,0.328822,0.00111232,2.59823
-7471.74,0.998263,0.22696,5,31,0,7476.73,-1.44447,-4.63789,-2.22932,-3.76385,-3.33684,-0.819044,-0.493707,0.872903,0.196802,-0.0694188,2.45089
-7470.75,0.962799,0.22696,5,31,0,7476.82,-1.36337,-4.57001,-2.13935,-5.04601,-3.5227,-0.846661,-0.555942,0.845766,0.391,0.0410876,2.24566
-7468.2,0.929031,0.22696,4,15,0,7473.99,-1.39493,-4.59232,-2.22457,-4.57877,-3.31372,-0.842604,-0.569729,0.958733,0.443292,-0.0788344,2.25544
-7470.57,0.994851,0.22696,4,15,0,7473.49,-1.39744,-4.30202,-2.18151,-4.68955,-3.55176,-0.73954,-0.536115,0.867483,0.430187,0.0228706,2.17095
-7466.89,0.99319,0.22696,4,15,0,7474.67,-1.44403,-4.13749,-2.13887,-4.42014,-3.40827,-0.864115,-0.376443,0.962245,0.423407,-0.0342244,2.44736
-7466.68,0.893788,0.22696,4,15,0,7469.55,-1.40686,-4.40964,-2.17254,-4.58841,-3.45252,-0.827756,-0.447463,0.878976,0.326551,-0.098742,2.58907
-7467.17,0.854087,0.22696,4,15,0,7470.65,-1.40388,-4.55494,-2.18562,-4.21125,-3.55591,-0.868647,-0.563963,0.950561,0.329972,-0.092826,2.35402
-7468.5,0.725839,0.22696,4,15,0,7473.76,-1.34492,-4.42446,-2.22437,-4.01812,-3.49156,-0.838663,-0.247031,0.892225,0.376359,0.0140896,2.33418
-7469.09,0.997519,0.22696,4,15,0,7472.45,-1.38393,-4.43042,-2.27546,-4.07307,-3.6363,-0.816209,-0.333109,0.939893,0.416021,0.114855,2.2483
-7472.39,0.904837,0.22696,4,15,0,7476.95,-1.43081,-4.38211,-2.20464,-4.56358,-3.35325,-0.906037,-0.345612,1.00402,0.419369,-0.287856,2.28887
-7470.51,0.878102,0.22696,4,15,0,7477.06,-1.46976,-4.43052,-2.10305,-4.17968,-3.4497,-0.728405,-0.440608,0.884135,0.516076,-0.0977391,2.74834
-7467.95,0.995003,0.22696,4,15,0,7473.13,-1.53213,-4.4431,-2.11649,-4.276,-3.28182,-0.819784,-0.308738,1.11203,0.465404,-0.058093,2.30363
-7468.74,0.993555,0.22696,4,15,0,7472.97,-1.29505,-4.71193,-2.27482,-4.45477,-3.30519,-0.802862,-0.441601,0.862806,0.316885,-0.171209,2.35323
-7471.36,0.767667,0.22696,4,31,0,7476.07,-1.52069,-4.39441,-2.01344,-4.42916,-3.43998,-0.828529,-0.181084,0.936073,0.607144,-0.0407876,2.36507
-7472.49,0.954367,0.22696,4,15,0,7477.76,-1.53095,-4.38579,-1.95606,-4.57169,-3.34255,-0.783936,-0.39204,0.965508,0.542562,0.0532173,2.31736
-7471.29,1,0.22696,4,15,0,7477.92,-1.39327,-4.39908,-2.11421,-4.74847,-3.48985,-0.810096,-0.478501,0.632042,0.42921,-0.0638182,2.53705
-7472.11,0.770436,0.22696,5,31,0,7479.23,-1.4569,-4.87204,-2.37323,-4.22528,-3.33911,-0.816069,-0.463303,0.942387,0.338275,0.0374135,2.29
-7472.29,0.885509,0.22696,4,15,0,7477.36,-1.42178,-4.69864,-2.21767,-4.16872,-3.47077,-0.777931,-0.501696,1.18161,0.272637,-0.139747,2.51285
-7472.52,0.972702,0.22696,4,31,0,7477.06,-1.40069,-4.39739,-2.18191,-4.33179,-3.35757,-0.886136,-0.428688,0.756549,0.315022,-0.333513,2.36764
-7470.99,0.992322,0.22696,4,31,0,7477.13,-1.36598,-4.65249,-2.10256,-4.92982,-3.56569,-0.798278,-0.417727,0.918809,0.358139,-0.175274,2.41258
-7472.62,0.7651,0.22696,5,31,0,7478,-1.43354,-4.78346,-2.09794,-4.75445,-3.46222,-0.832609,-0.35706,0.730693,0.433612,0.153305,2.13084
-7474.04,0.912251,0.22696,4,15,0,7481.53,-1.4275,-4.70899,-2.05429,-4.73881,-3.09109,-0.763186,-0.352354,0.814556,0.587821,0.0336114,2.46665
-7469.37,0.999813,0.22696,4,15,0,7479.91,-1.51609,-4.58534,-2.15905,-4.37741,-3.37954,-0.762842,-0.405405,0.950574,0.475878,-0.0539237,2.06141
-7468.49,0.759695,0.22696,5,31,0,7477.33,-1.46913,-4.43825,-2.16328,-4.34557,-3.32814,-0.867919,-0.330602,1.0012,0.346688,0.115326,2.47167
-7470.39,0.996096,0.22696,4,15,0,7474.53,-1.53462,-4.40474,-2.07709,-4.16443,-3.50349,-0.825992,-0.294066,1.10953,0.603308,-0.0288526,2.65907
-7473.67,0.960754,0.22696,4,15,0,7479.15,-1.5461,-4.30879,-2.07654,-4.08692,-3.37656,-0.821104,-0.259602,1.21518,0.605437,0.225587,2.78444
-7469.91,0.948414,0.22696,4,15,0,7478.84,-1.52669,-4.22563,-2.13007,-4.25983,-3.46636,-0.781534,-0.269577,1.17767,0.462121,-0.0363464,2.52215
-7469.95,0.893012,0.22696,4,31,0,7475.15,-1.43246,-4.56348,-2.26678,-4.02084,-3.21242,-0.796462,-0.532445,0.960469,0.3658,-0.153934,2.2947
-7472.08,0.796315,0.22696,4,15,0,7481.68,-1.43971,-4.70569,-2.11608,-4.26923,-3.17575,-0.835074,-0.548376,1.11303,0.382752,-0.118649,2.5154
-7467.81,0.971714,0.22696,4,15,0,7476.6,-1.45327,-4.41885,-2.11552,-4.0102,-3.49033,-0.83688,-0.326257,1.00661,0.474347,0.162848,2.30999
-7468.65,0.923411,0.22696,4,31,0,7472.27,-1.40369,-4.62,-2.23964,-4.6365,-3.3165,-0.837581,-0.521393,0.826667,0.310933,-0.188329,2.46493
-7473.35,0.994688,0.22696,5,31,0,7476.08,-1.47934,-4.39035,-2.13528,-3.8493,-3.57155,-0.723596,-0.351194,0.949712,0.447694,0.253325,2.20237
-7467.48,0.758022,0.22696,4,15,0,7478.29,-1.47215,-4.43287,-2.14952,-4.09036,-3.41108,-0.765551,-0.339826,1.09815,0.356752,0.0876639,2.26313
-7468.44,0.953703,0.22696,4,15,0,7472.42,-1.41887,-4.49628,-2.1572,-4.2102,-3.36956,-0.905815,-0.497233,0.857386,0.390936,-0.105459,2.70178
-7470.75,0.7864,0.22696,4,15,0,7478.78,-1.43481,-4.50788,-2.13547,-4.20671,-3.56195,-0.889763,-0.301328,0.899072,0.307878,-0.214004,2.58547
-7468.41,0.890714,0.22696,4,31,0,7478.22,-1.38621,-4.43712,-2.17111,-4.48001,-3.6574,-0.810914,-0.428299,0.826862,0.350625,0.142896,2.27731
-7466.99,0.822946,0.22696,5,31,0,7472.53,-1.43476,-4.59153,-2.16695,-4.02263,-3.3235,-0.802926,-0.463159,1.09048,0.391425,-0.104727,2.48449
-7465.56,0.834541,0.22696,4,15,0,7471.45,-1.41114,-4.42389,-2.21487,-4.24375,-3.37157,-0.828491,-0.461388,0.840731,0.355106,-0.14783,2.35532
-7466.56,0.760203,0.22696,3,15,0,7472.26,-1.45218,-4.4326,-2.13534,-4.29407,-3.37386,-0.763397,-0.294392,0.968219,0.617709,0.0400998,2.33317
-7473.8,0.97516,0.22696,4,15,0,7475.73,-1.23931,-4.47369,-2.33943,-4.52513,-3.90926,-0.928469,-0.625463,0.85147,0.168397,-0.143127,2.24644
-7467.13,0.988384,0.22696,4,15,0,7479.34,-1.4064,-4.32436,-2.17547,-4.54222,-3.36693,-0.76916,-0.406355,0.977646,0.531597,0.0379117,2.27391
-7465.75,0.989854,0.22696,4,31,0,7472.08,-1.50337,-4.40808,-2.21563,-4.07045,-3.39726,-0.79175,-0.323857,1.01803,0.432474,0.0256067,2.37833
-7467.35,0.930176,0.22696,4,15,0,7471.19,-1.35646,-4.16717,-2.16292,-4.1196,-3.32082,-0.823093,-0.429478,0.984788,0.431041,-0.0690313,2.36301
-7472.42,0.831172,0.22696,4,31,0,7478.05,-1.39052,-4.3355,-2.10881,-3.92411,-3.24286,-0.777077,-0.478715,0.811015,0.247687,-0.109314,2.61538
-7467.41,0.959567,0.22696,5,31,0,7475.99,-1.40567,-4.63367,-2.2703,-4.44289,-3.56121,-0.785267,-0.410165,0.943752,0.455782,-0.122789,2.38889
-7467.92,0.954887,0.22696,4,15,0,7472.49,-1.43281,-4.61749,-2.27301,-4.48383,-3.42659,-0.776687,-0.362404,0.85764,0.484961,0.0219591,2.48188
-7472.49,0.557888,0.22696,5,31,0,7478.79,-1.53641,-4.58057,-2.10205,-3.92926,-3.27405,-0.742512,-0.395538,1.09465,0.363287,0.184063,2.68304
-7473.6,0.948576,0.22696,5,31,0,7480.61,-1.38076,-4.85636,-2.25678,-4.01561,-3.37863,-0.82344,-0.59863,0.853079,0.116165,-0.137683,2.43581
-7471.73,0.998202,0.22696,4,31,0,7479.13,-1.49306,-4.49456,-2.15537,-4.31973,-3.54371,-0.749928,-0.215387,0.953225,0.671654,-0.052476,2.22504
-7470.36,0.997215,0.22696,4,31,0,7474.57,-1.37253,-4.74127,-2.22503,-4.35754,-3.49885,-0.807321,-0.231714,0.894351,0.580529,-0.0645836,2.21071
-7467.46,0.873229,0.22696,4,15,0,7477.43,-1.43453,-4.81865,-2.1404,-3.92581,-3.33726,-0.846123,-0.364607,0.886989,0.481482,0.0138313,2.37365
-7466.62,0.9611,0.22696,4,15,0,7472.3,-1.48055,-4.30357,-2.07764,-4.26429,-3.40337,-0.741951,-0.347085,0.918502,0.51959,0.0437155,2.46609
-7468.1,0.916799,0.22696,4,31,0,7472.54,-1.42936,-4.43254,-2.17338,-3.98373,-3.34451,-0.911804,-0.451582,0.949815,0.314429,-0.0204538,2.44945
